"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabajador independiente (051)",56091,52548,3543,,
"Empleador o patrono (052)",2739,1715,527,359,138
"Trabajador familiar no remunerado (053)",5640,4904,469,193,74
"Trabajador del hogar (054)",6094,6094,,,
"De 06 a 14 años (056)",2130,1891,185,40,14
"Empleado (057)",276,234,29,10,3
"Obrero (058)",230,153,54,14,9
"Trabajador independiente (059)",521,484,37,,
"Empleador o patrono (060)",3,3,,,
"Trabajador familiar no remunerado (061)",767,684,65,16,2
"Trabajador del hogar (062)",333,333,,,
"De 15 a 29 años (064)",47127,30798,6537,4910,4882
"Empleado (065)",16475,6480,3079,3132,3784
"Obrero (066)",8211,3781,1778,1601,1051
"Trabajador independiente (067)",16205,14893,1312,,
"Empleador o patrono (068)",717,431,171,86,29
"Trabajador familiar no remunerado (069)",2170,1864,197,91,18
"Trabajador del hogar (070)",3349,3349,,,
"De 30 a 44 años (072)",48203,29451,5273,5720,7759
"Empleado (073)",17419,4068,2566,4311,6474
"Obrero (074)",6299,2670,1191,1233,1205
"Trabajador independiente (075)",20678,19475,1203,,
"Empleador o patrono (076)",988,604,193,133,58
"Trabajador familiar no remunerado (077)",1388,1203,120,43,22
"Trabajador del hogar (078)",1431,1431,,,
"De 45 a 64 años (080)",32563,21382,2932,3147,5102
"Empleado (081)",10094,2276,1237,2330,4251
"Obrero (082)",3879,1818,621,658,782
"Trabajador independiente (083)",15834,14969,865,,
"Empleador o patrono (084)",890,573,143,130,44
"Trabajador familiar no remunerado (085)",1028,908,66,29,25
"Trabajador del hogar (086)",838,838,,,
"De 65 y más años (088)",4513,3740,311,204,258
"Empleado (089)",649,251,90,121,187
"Obrero (090)",440,270,54,59,57
"Trabajador independiente (091)",2853,2727,126,,
"Empleador o patrono (092)",141,104,20,10,7
"Trabajador familiar no remunerado (093)",287,245,21,14,7
"Trabajador del hogar (094)",143,143,,,
,,,,,
"RURAL (096)",33600,28990,3304,760,546
"Empleado (097)",1717,604,495,268,350
"Obrero (098)",3716,2317,775,444,180
"Trabajador independiente (099)",18542,17451,1091,,
"Empleador o patrono (100)",304,226,61,13,4
"Trabajador familiar no remunerado (101)",9104,8175,882,35,12
"Trabajador del hogar (102)",217,217,,,
"De 06 a 14 años (104)",1250,1047,194,5,4
"Empleado (105)",3,2,1,,
"Obrero (106)",121,101,16,2,2
"Trabajador independiente (107)",16,16,,,
"Trabajador familiar no remunerado (109)",1098,916,177,3,2
"Trabajador del hogar (110)",12,12,,,
"De 15 a 29 años (112)",11646,9707,1320,338,281
"Empleado (113)",579,182,141,65,191
"Obrero (114)",1809,1049,434,246,80
"Trabajador independiente (115)",4999,4667,332,,
"Empleador o patrono (116)",82,54,20,5,3
"Trabajador familiar no remunerado (117)",4042,3620,393,22,7
"Trabajador del hogar (118)",135,135,,,
"De 30 a 44 años (120)",10429,8893,1096,274,166
"Empleado (121)",766,284,252,130,100
"Obrero (122)",1059,635,224,134,66
"Trabajador independiente (123)",6310,5900,410,,
"Empleador o patrono (124)",109,82,23,4,
"Trabajador familiar no remunerado (125)",2147,1954,187,6,
"Trabajador del hogar (126)",38,38,,,
"De 45 a 64 años (128)",7875,7058,593,132,92
"Empleado (129)",354,133,96,68,57
"Obrero (130)",597,420,90,56,31
"Trabajador independiente (131)",5317,5034,283,,
"Empleador o patrono (132)",88,69,14,4,1
"Trabajador familiar no remunerado (133)",1493,1376,110,4,3
"Trabajador del hogar (134)",26,26,,,
"De 65 y más años (136)",2400,2285,101,11,3
"Empleado (137)",15,3,5,5,2
"Obrero (138)",130,112,11,6,1
"Trabajador independiente (139)",1900,1834,66,,
"Empleador o patrono (140)",25,21,4,,
"Trabajador familiar no remunerado (141)",324,309,15,,
"Trabajador del hogar (142)",6,6,,,
