"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Industrias manufactureras (048)",35,35,,,
"Suministro de electricidad, gas y agua (049)",1,,,1,
"Construcción (050)",5,1,,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",286,281,4,1,
"Venta, mant.y rep. veh.autom y motoc. (052)",2,2,,,
"Comercio al por mayor (053)",11,10,,1,
"Comercio al por menor (054)",273,269,4,,
"Hoteles y restaurantes (055)",116,108,7,1,
"Trans., almac. y comunicaciones (056)",9,7,,1,1
"Intermediación financiera (057)",2,1,,,1
"Activid.inmobil., empres. y alquileres (058)",15,7,4,2,2
"Admin.pub. y defensa; p. segur soc.afil (059)",43,,,,43
"Enseñanza (060)",215,44,43,28,100
"Servicios sociales y de salud (061)",64,16,3,,45
"Otras activ. serv.comun.soc y personales (062)",36,28,6,2,
"Hogares privados con servicio doméstico (063)",132,132,,,
"Actividad economica no especificada (065)",112,106,5,,1
,,,,,
"URBANA (066)",3239,2520,191,121,407
"Agric., ganadería, caza y silvicultura (067)",1312,1270,37,4,1
"Industrias manufactureras (070)",148,142,5,,1
"Suministro de electricidad, gas y agua (071)",4,,,4,
"Construcción (072)",150,112,25,11,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",479,465,12,2,
"Venta, mant.y rep. veh.autom y motoc. (074)",41,40,1,,
"Comercio al por mayor (075)",26,24,,2,
"Comercio al por menor (076)",412,401,11,,
"Hoteles y restaurantes (077)",118,106,9,2,1
"Trans., almac. y comunicaciones (078)",147,130,10,6,1
"Intermediación financiera (079)",3,2,,,1
"Activid.inmobil., empres. y alquileres (080)",66,32,14,15,5
"Admin.pub. y defensa; p. segur soc.afil (081)",148,,,,148
"Enseñanza (082)",340,33,57,66,184
"Servicios sociales y de salud (083)",83,15,4,3,61
"Otras activ. serv.comun.soc y personales (084)",61,38,15,7,1
"Hogares privados con servicio doméstico (085)",88,88,,,
"Actividad economica no especificada (087)",92,87,3,1,1
"Hombres (088)",2283,1830,129,85,239
"Agric., ganadería, caza y silvicultura (089)",1152,1122,26,3,1
"Industrias manufactureras (092)",122,116,5,,1
"Suministro de electricidad, gas y agua (093)",3,,,3,
"Construcción (094)",146,111,25,8,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",247,238,8,1,
"Venta, mant.y rep. veh.autom y motoc. (096)",39,38,1,,
"Comercio al por mayor (097)",15,14,,1,
"Comercio al por menor (098)",193,186,7,,
"Hoteles y restaurantes (099)",28,23,3,1,1
"Trans., almac. y comunicaciones (100)",138,123,10,5,
"Intermediación financiera (101)",1,1,,,
"Activid.inmobil., empres. y alquileres (102)",52,26,10,13,3
"Admin.pub. y defensa; p. segur soc.afil (103)",110,,,,110
"Enseñanza (104)",182,16,29,42,95
"Servicios sociales y de salud (105)",37,8,2,3,24
"Otras activ. serv.comun.soc y personales (106)",34,18,10,5,1
"Hogares privados con servicio doméstico (107)",1,1,,,
"Actividad economica no especificada (109)",30,27,1,1,1
"Mujeres (110)",956,690,62,36,168
"Agric., ganadería, caza y silvicultura (111)",160,148,11,1,
"Industrias manufactureras (114)",26,26,,,
"Suministro de electricidad, gas y agua (115)",1,,,1,
"Construcción (116)",4,1,,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",232,227,4,1,
"Venta, mant.y rep. veh.autom y motoc. (118)",2,2,,,
"Comercio al por mayor (119)",11,10,,1,
"Comercio al por menor (120)",219,215,4,,
"Hoteles y restaurantes (121)",90,83,6,1,
"Trans., almac. y comunicaciones (122)",9,7,,1,1
"Intermediación financiera (123)",2,1,,,1
"Activid.inmobil., empres. y alquileres (124)",14,6,4,2,2
"Admin.pub. y defensa; p. segur soc.afil (125)",38,,,,38
"Enseñanza (126)",158,17,28,24,89
"Servicios sociales y de salud (127)",46,7,2,,37
"Otras activ. serv.comun.soc y personales (128)",27,20,5,2,
"Hogares privados con servicio doméstico (129)",87,87,,,
"Actividad economica no especificada (131)",62,60,2,,
,,,,,
"RURAL (132)",6349,5982,252,37,78
"Agric., ganadería, caza y silvicultura (133)",5618,5427,185,6,
"Pesca (134)",1,1,,,
"Industrias manufactureras (136)",92,87,5,,
"Suministro de electricidad, gas y agua (137)",4,,,4,
"Construcción (138)",85,74,5,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",117,117,,,
"Venta, mant.y rep. veh.autom y motoc. (140)",4,4,,,
"Comercio al por mayor (141)",2,2,,,
"Comercio al por menor (142)",111,111,,,
"Hoteles y restaurantes (143)",31,30,1,,
"Trans., almac. y comunicaciones (144)",54,46,5,3,
"Activid.inmobil., empres. y alquileres (146)",8,4,1,2,1
"Admin.pub. y defensa; p. segur soc.afil (147)",33,,,,33
"Enseñanza (148)",132,57,36,13,26
"Servicios sociales y de salud (149)",29,11,1,,17
"Otras activ. serv.comun.soc y personales (150)",27,17,9,1,
"Hogares privados con servicio doméstico (151)",47,47,,,
"Actividad economica no especificada (153)",71,64,4,2,1
"Hombres (154)",5544,5266,194,31,53
"Agric., ganadería, caza y silvicultura (155)",5088,4935,148,5,
"Pesca (156)",1,1,,,
"Industrias manufactureras (158)",83,78,5,,
"Suministro de electricidad, gas y agua (159)",4,,,4,
"Construcción (160)",84,74,5,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",63,63,,,
"Venta, mant.y rep. veh.autom y motoc. (162)",4,4,,,
"Comercio al por mayor (163)",2,2,,,
"Comercio al por menor (164)",57,57,,,
"Hoteles y restaurantes (165)",5,5,,,
"Trans., almac. y comunicaciones (166)",54,46,5,3,
"Activid.inmobil., empres. y alquileres (168)",7,3,1,2,1
"Admin.pub. y defensa; p. segur soc.afil (169)",28,,,,28
"Enseñanza (170)",75,30,21,9,15
"Servicios sociales y de salud (171)",11,2,,,9
"Otras activ. serv.comun.soc y personales (172)",18,9,8,1,
"Hogares privados con servicio doméstico (173)",2,2,,,
"Actividad economica no especificada (175)",21,18,1,2,
"Mujeres (176)",805,716,58,6,25
"Agric., ganadería, caza y silvicultura (177)",530,492,37,1,
"Industrias manufactureras (180)",9,9,,,
"Construcción (182)",1,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",54,54,,,
"Comercio al por menor (186)",54,54,,,
"Hoteles y restaurantes (187)",26,25,1,,
"Activid.inmobil., empres. y alquileres (190)",1,1,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",5,,,,5
"Enseñanza (192)",57,27,15,4,11
"Servicios sociales y de salud (193)",18,9,1,,8
"Otras activ. serv.comun.soc y personales (194)",9,8,1,,
"Hogares privados con servicio doméstico (195)",45,45,,,
"Actividad economica no especificada (197)",50,46,3,,1
