"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",161,154,27,51,38,19,15,4,,,7,269
"De 30 a 34 años (025)",124,114,10,26,38,20,16,2,1,1,10,263
"De 35 a 39 años (026)",149,146,6,24,36,39,32,7,1,1,3,418
"De 40 a 44 años (027)",165,163,4,20,27,26,50,27,5,4,2,628
"De 45 a 49 años (028)",112,111,6,9,14,13,35,16,13,5,1,508
"De 50 y más años (029)",339,338,14,21,28,35,72,72,49,47,1,1912
"Desocupada (030)",33,31,10,6,4,5,5,,,1,2,60
"De 15 a 19 años (032)",4,4,3,1,,,,,,,,1
"De 20 a 24 años (033)",9,8,2,2,3,,1,,,,1,13
"De 25 a 29 años (034)",7,6,2,2,1,1,,,,,1,7
"De 30 a 34 años (035)",6,6,3,1,,1,1,,,,,8
"De 35 a 39 años (036)",3,3,,,,2,1,,,,,10
"De 45 a 49 años (038)",2,2,,,,,1,,,1,,14
"De 50 y más años (039)",2,2,,,,1,1,,,,,7
"No PEA (040)",2792,2740,807,260,267,232,418,343,205,208,52,9640
"De 12 a 14 años (041)",359,357,354,3,,,,,,,2,3
"De 15 a 19 años (042)",343,339,296,35,8,,,,,,4,51
"De 20 a 24 años (043)",211,198,43,94,50,7,4,,,,13,232
"De 25 a 29 años (044)",178,169,20,47,49,37,13,3,,,9,331
"De 30 a 34 años (045)",179,173,14,18,47,47,33,9,5,,6,494
"De 35 a 39 años (046)",171,167,9,8,21,34,61,24,9,1,4,660
"De 40 a 44 años (047)",162,161,6,11,15,20,49,41,11,8,1,762
"De 45 a 49 años (048)",141,139,2,3,6,14,45,28,24,17,2,832
"De 50 y más años (049)",1048,1037,63,41,71,73,213,238,156,182,11,6275
,,,,,,,,,,,,
"URBANA (060)",2787,2729,686,355,346,293,445,300,162,142,58,8802
"De 12 a 14 años (061)",275,274,271,3,,,,,,,1,3
"De 15 a 19 años (062)",264,260,229,26,5,,,,,,4,36
"De 20 a 24 años (063)",254,235,70,110,45,8,2,,,,19,233
"De 25 a 29 años (064)",247,235,39,76,66,35,17,2,,,12,398
"De 30 a 34 años (065)",202,195,13,31,64,50,28,5,3,1,7,496
"De 35 a 39 años (066)",235,232,9,30,47,56,67,16,7,,3,743
"De 40 a 44 años (067)",247,245,6,24,32,42,75,48,11,7,2,1023
"De 45 a 49 años (068)",176,174,6,9,19,24,58,28,19,11,2,839
"De 50 y más años (069)",887,879,43,46,68,78,198,201,122,123,8,5031
"PEA (070)",1015,991,148,178,167,134,179,100,52,33,24,3155
"De 12 a 14 años (071)",12,12,12,,,,,,,,,
"De 15 a 19 años (072)",49,48,38,8,2,,,,,,1,12
"De 20 a 24 años (073)",114,106,43,43,15,3,2,,,,8,91
"De 25 a 29 años (074)",135,128,27,44,34,14,9,,,,7,191
"De 30 a 34 años (075)",92,86,8,20,31,16,10,,,1,6,184
"De 35 a 39 años (076)",125,124,4,23,30,34,26,6,1,,1,344
"De 40 a 44 años (077)",135,134,3,17,19,25,42,23,4,1,1,507
"De 45 a 49 años (078)",96,96,4,7,14,12,32,13,11,3,,427
"De 50 y más años (079)",257,257,9,16,22,30,58,58,36,28,,1399
"Ocupada (080)",999,977,142,174,166,134,176,100,52,33,22,3136
"De 12 a 14 años (081)",12,12,12,,,,,,,,,
"De 15 a 19 años (082)",46,45,35,8,2,,,,,,1,12
"De 20 a 24 años (083)",108,101,42,41,14,3,1,,,,7,82
"De 25 a 29 años (084)",130,124,25,42,34,14,9,,,,6,189
"De 30 a 34 años (085)",92,86,8,20,31,16,10,,,1,6,184
"De 35 a 39 años (086)",124,123,4,23,30,34,25,6,1,,1,340
"De 40 a 44 años (087)",135,134,3,17,19,25,42,23,4,1,1,507
"De 45 a 49 años (088)",95,95,4,7,14,12,31,13,11,3,,423
"De 50 y más años (089)",257,257,9,16,22,30,58,58,36,28,,1399
"Desocupada (090)",16,14,6,4,1,,3,,,,2,19
"De 15 a 19 años (092)",3,3,3,,,,,,,,,
"De 20 a 24 años (093)",6,5,1,2,1,,1,,,,1,9
"De 25 a 29 años (094)",5,4,2,2,,,,,,,1,2
"De 35 a 39 años (096)",1,1,,,,,1,,,,,4
"De 45 a 49 años (098)",1,1,,,,,1,,,,,4
"No PEA (100)",1772,1738,538,177,179,159,266,200,110,109,34,5647
"De 12 a 14 años (101)",263,262,259,3,,,,,,,1,3
"De 15 a 19 años (102)",215,212,191,18,3,,,,,,3,24
"De 20 a 24 años (103)",140,129,27,67,30,5,,,,,11,142
"De 25 a 29 años (104)",112,107,12,32,32,21,8,2,,,5,207
"De 30 a 34 años (105)",110,109,5,11,33,34,18,5,3,,1,312
"De 35 a 39 años (106)",110,108,5,7,17,22,41,10,6,,2,399
"De 40 a 44 años (107)",112,111,3,7,13,17,33,25,7,6,1,516
"De 45 a 49 años (108)",80,78,2,2,5,12,26,15,8,8,2,412
"De 50 y más años (109)",630,622,34,30,46,48,140,143,86,95,8,3632
,,,,,,,,,,,,
"RURAL (120)",1285,1254,294,125,127,101,199,171,112,125,31,5020
"De 12 a 14 años (121)",97,96,96,,,,,,,,1,
"De 15 a 19 años (122)",136,135,108,22,5,,,,,,1,32
"De 20 a 24 años (123)",97,92,20,37,27,4,4,,,,5,120
"De 25 a 29 años (124)",99,94,10,24,22,22,11,5,,,5,209
"De 30 a 34 años (125)",107,98,14,14,21,18,22,6,3,,9,269
"De 35 a 39 años (126)",88,84,6,2,10,19,27,15,3,2,4,345
"De 40 a 44 años (127)",80,79,4,7,10,4,24,20,5,5,1,367
"De 45 a 49 años (128)",79,78,2,3,1,3,23,16,18,12,1,515
"De 50 y más años (129)",502,498,34,16,31,31,88,109,83,106,4,3163
"PEA (130)",265,252,25,42,39,28,47,28,17,26,13,1027
"De 12 a 14 años (131)",1,1,1,,,,,,,,,
"De 15 a 19 años (132)",8,8,3,5,,,,,,,,5
"De 20 a 24 años (133)",26,23,4,10,7,2,,,,,3,30
"De 25 a 29 años (134)",33,32,2,9,5,6,6,4,,,1,85
"De 30 a 34 años (135)",38,34,5,7,7,5,7,2,1,,4,87
"De 35 a 39 años (136)",27,25,2,1,6,7,7,1,,1,2,84
"De 40 a 44 años (137)",30,29,1,3,8,1,8,4,1,3,1,121
"De 45 a 49 años (138)",18,17,2,2,,1,4,3,2,3,1,95
"De 50 y más años (139)",84,83,5,5,6,6,15,14,13,19,1,520
"Ocupada (140)",248,235,21,40,36,23,45,28,17,25,13,986
"De 12 a 14 años (141)",1,1,1,,,,,,,,,
"De 15 a 19 años (142)",7,7,3,4,,,,,,,,4
"De 20 a 24 años (143)",23,20,3,10,5,2,,,,,3,26
"De 25 a 29 años (144)",31,30,2,9,4,5,6,4,,,1,80
"De 30 a 34 años (145)",32,28,2,6,7,4,6,2,1,,4,79
"De 35 a 39 años (146)",25,23,2,1,6,5,7,1,,1,2,78
"De 40 a 44 años (147)",30,29,1,3,8,1,8,4,1,3,1,121
"De 45 a 49 años (148)",17,16,2,2,,1,4,3,2,2,1,85
"De 50 y más años (149)",82,81,5,5,6,5,14,14,13,19,1,513
"Desocupada (150)",17,17,4,2,3,5,2,,,1,,41
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",3,3,1,,2,,,,,,,4
"De 25 a 29 años (154)",2,2,,,1,1,,,,,,5
"De 30 a 34 años (155)",6,6,3,1,,1,1,,,,,8
"De 35 a 39 años (156)",2,2,,,,2,,,,,,6
"De 45 a 49 años (158)",1,1,,,,,,,,1,,10
"De 50 y más años (159)",2,2,,,,1,1,,,,,7
"No PEA (160)",1020,1002,269,83,88,73,152,143,95,99,18,3993
"De 12 a 14 años (161)",96,95,95,,,,,,,,1,
"De 15 a 19 años (162)",128,127,105,17,5,,,,,,1,27
"De 20 a 24 años (163)",71,69,16,27,20,2,4,,,,2,90
"De 25 a 29 años (164)",66,62,8,15,17,16,5,1,,,4,124
"De 30 a 34 años (165)",69,64,9,7,14,13,15,4,2,,5,182
"De 35 a 39 años (166)",61,59,4,1,4,12,20,14,3,1,2,261
"De 40 a 44 años (167)",50,50,3,4,2,3,16,16,4,2,,246
"De 45 a 49 años (168)",61,61,,1,1,2,19,13,16,9,,420
"De 50 y más años (169)",418,415,29,11,25,25,73,95,70,87,3,2643
