"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 15 a 19 años (042)",667,120,115,40,95.8,33.3,
"De 20 a 24 años (043)",421,597,582,83,97.5,13.9,
"De 25 a 29 años (044)",407,1017,973,78,95.7,7.7,
"De 30 a 34 años (045)",359,1327,1262,59,95.1,4.4,
"De 35 a 39 años (046)",384,1807,1693,66,93.7,3.7,
"De 40 a 44 años (047)",336,1864,1723,31,92.4,1.7,
"De 45 a 49 años (048)",277,1692,1550,3,91.6,0.2,
"De 50 y más años (049)",982,6627,5534,,83.5,,
,,,,,,,
"URBANA (060)",2051,6166,5526,109,89.6,1.8,
"De 12 a 14 años (061)",274,1,1,,100,,
"De 15 a 19 años (062)",289,36,34,8,94.4,22.2,
"De 20 a 24 años (063)",155,173,166,22,96,12.7,
"De 25 a 29 años (064)",183,343,335,24,97.7,7,
"De 30 a 34 años (065)",177,436,424,20,97.2,4.6,
"De 35 a 39 años (066)",183,620,592,17,95.5,2.7,
"De 40 a 44 años (067)",180,829,786,13,94.8,1.6,
"De 45 a 49 años (068)",159,854,786,5,92,0.6,
"De 50 y más años (069)",451,2874,2402,,83.6,,
"PEA (070)",513,1496,1385,27,92.6,1.8,
"De 12 a 14 años (071)",14,,,,,,
"De 15 a 19 años (072)",37,11,11,2,100,18.2,
"De 20 a 24 años (073)",49,46,46,3,100,6.5,
"De 25 a 29 años (074)",62,90,87,6,96.7,6.7,
"De 30 a 34 años (075)",78,142,140,8,98.6,5.6,
"De 35 a 39 años (076)",66,189,184,2,97.4,1.1,
"De 40 a 44 años (077)",66,265,251,2,94.7,0.8,
"De 45 a 49 años (078)",59,274,256,4,93.4,1.5,
"De 50 y más años (079)",82,479,410,,85.6,,
"Ocupada (080)",498,1482,1371,27,92.5,1.8,
"De 12 a 14 años (081)",13,,,,,,
"De 15 a 19 años (082)",33,11,11,2,100,18.2,
"De 20 a 24 años (083)",46,44,44,3,100,6.8,
"De 25 a 29 años (084)",59,85,82,6,96.5,7.1,
"De 30 a 34 años (085)",75,137,135,8,98.5,5.8,
"De 35 a 39 años (086)",66,189,184,2,97.4,1.1,
"De 40 a 44 años (087)",65,263,249,2,94.7,0.8,
"De 45 a 49 años (088)",59,274,256,4,93.4,1.5,
"De 50 y más años (089)",82,479,410,,85.6,,
"Desocupada (090)",15,14,14,,100,,
"De 12 a 14 años (091)",1,,,,,,
"De 15 a 19 años (092)",4,,,,,,
"De 20 a 24 años (093)",3,2,2,,100,,
"De 25 a 29 años (094)",3,5,5,,100,,
"De 30 a 34 años (095)",3,5,5,,100,,
"De 40 a 44 años (097)",1,2,2,,100,,
"No PEA (100)",1538,4670,4141,82,88.7,1.8,
"De 12 a 14 años (101)",260,1,1,,100,,
"De 15 a 19 años (102)",252,25,23,6,92,24,
"De 20 a 24 años (103)",106,127,120,19,94.5,15,
"De 25 a 29 años (104)",121,253,248,18,98,7.1,
"De 30 a 34 años (105)",99,294,284,12,96.6,4.1,
"De 35 a 39 años (106)",117,431,408,15,94.7,3.5,
"De 40 a 44 años (107)",114,564,535,11,94.9,2,
"De 45 a 49 años (108)",100,580,530,1,91.4,0.2,
"De 50 y más años (109)",369,2395,1992,,83.2,,
,,,,,,,
"RURAL (120)",3280,11420,10251,302,89.8,2.6,
"De 12 a 14 años (121)",428,1,1,1,100,100,
"De 15 a 19 años (122)",456,107,104,37,97.2,34.6,
"De 20 a 24 años (123)",351,520,511,70,98.3,13.5,
"De 25 a 29 años (124)",321,841,800,64,95.1,7.6,
"De 30 a 34 años (125)",302,1143,1086,51,95,4.5,
"De 35 a 39 años (126)",294,1483,1387,55,93.5,3.7,
"De 40 a 44 años (127)",257,1505,1375,22,91.4,1.5,
"De 45 a 49 años (128)",198,1215,1116,2,91.9,0.2,
"De 50 y más años (129)",673,4605,3871,,84.1,,
"PEA (130)",308,1037,958,22,92.4,2.1,
"De 12 a 14 años (131)",11,,,,,,
"De 15 a 19 años (132)",41,12,12,3,100,25,
"De 20 a 24 años (133)",36,50,49,6,98,12,
"De 25 a 29 años (134)",35,77,75,3,97.4,3.9,
"De 30 a 34 años (135)",42,110,108,4,98.2,3.6,
"De 35 a 39 años (136)",27,107,102,4,95.3,3.7,
"De 40 a 44 años (137)",35,205,187,2,91.2,1,
"De 45 a 49 años (138)",21,103,96,,93.2,,
"De 50 y más años (139)",60,373,329,,88.2,,
"Ocupada (140)",301,1024,946,22,92.4,2.1,
"De 12 a 14 años (141)",10,,,,,,
"De 15 a 19 años (142)",39,12,12,3,100,25,
"De 20 a 24 años (143)",35,50,49,6,98,12,
"De 25 a 29 años (144)",34,77,75,3,97.4,3.9,
"De 30 a 34 años (145)",42,110,108,4,98.2,3.6,
"De 35 a 39 años (146)",27,107,102,4,95.3,3.7,
"De 40 a 44 años (147)",33,192,175,2,91.1,1,
"De 45 a 49 años (148)",21,103,96,,93.2,,
"De 50 y más años (149)",60,373,329,,88.2,,
"Desocupada (150)",7,13,12,,92.3,,
"De 12 a 14 años (151)",1,,,,,,
"De 15 a 19 años (152)",2,,,,,,
"De 20 a 24 años (153)",1,,,,,,
"De 25 a 29 años (154)",1,,,,,,
"De 40 a 44 años (157)",2,13,12,,92.3,,
"No PEA (160)",2972,10383,9293,280,89.5,2.7,
"De 12 a 14 años (161)",417,1,1,1,100,100,
"De 15 a 19 años (162)",415,95,92,34,96.8,35.8,
"De 20 a 24 años (163)",315,470,462,64,98.3,13.6,
"De 25 a 29 años (164)",286,764,725,61,94.9,8,
"De 30 a 34 años (165)",260,1033,978,47,94.7,4.5,
"De 35 a 39 años (166)",267,1376,1285,51,93.4,3.7,
"De 40 a 44 años (167)",222,1300,1188,20,91.4,1.5,
"De 45 a 49 años (168)",177,1112,1020,2,91.7,0.2,
"De 50 y más años (169)",613,4232,3542,,83.7,,
