"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 12 a 14 años (061)",5,,,,,,,5
"De 15 a 19 años (062)",82,,,,,,51,31
"De 20 a 24 años (063)",264,,,,,1,177,86
"De 25 a 29 años (064)",281,,,,,22,177,82
"De 30 a 34 años (065)",254,,,,,51,145,58
"De 35 a 39 años (066)",234,,,,1,97,92,44
"De 40 a 44 años (067)",172,,,,16,82,50,24
"De 45 a 49 años (068)",108,,,2,20,62,9,15
"De 50 y más años (069)",281,6,12,65,87,52,2,57
"PEA (070)",761,,2,13,63,198,293,192
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",29,,,,,,17,12
"De 20 a 24 años (073)",107,,,,,,64,43
"De 25 a 29 años (074)",124,,,,,11,76,37
"De 30 a 34 años (075)",130,,,,,34,61,35
"De 35 a 39 años (076)",114,,,,1,47,44,22
"De 40 a 44 años (077)",103,,,,9,52,26,16
"De 45 a 49 años (078)",56,,,,10,32,5,9
"De 50 y más años (079)",97,,2,13,43,22,,17
"Ocupada (080)",743,,2,13,63,191,285,189
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",28,,,,,,17,11
"De 20 a 24 años (083)",104,,,,,,63,41
"De 25 a 29 años (084)",119,,,,,11,71,37
"De 30 a 34 años (085)",126,,,,,32,59,35
"De 35 a 39 años (086)",111,,,,1,44,44,22
"De 40 a 44 años (087)",101,,,,9,50,26,16
"De 45 a 49 años (088)",56,,,,10,32,5,9
"De 50 y más años (089)",97,,2,13,43,22,,17
"Desocupada (090)",18,,,,,7,8,3
"De 15 a 19 años (092)",1,,,,,,,1
"De 20 a 24 años (093)",3,,,,,,1,2
"De 25 a 29 años (094)",5,,,,,,5,
"De 30 a 34 años (095)",4,,,,,2,2,
"De 35 a 39 años (096)",3,,,,,3,,
"De 40 a 44 años (097)",2,,,,,2,,
"No PEA (100)",920,6,10,54,61,169,410,210
"De 12 a 14 años (101)",4,,,,,,,4
"De 15 a 19 años (102)",53,,,,,,34,19
"De 20 a 24 años (103)",157,,,,,1,113,43
"De 25 a 29 años (104)",157,,,,,11,101,45
"De 30 a 34 años (105)",124,,,,,17,84,23
"De 35 a 39 años (106)",120,,,,,50,48,22
"De 40 a 44 años (107)",69,,,,7,30,24,8
"De 45 a 49 años (108)",52,,,2,10,30,4,6
"De 50 y más años (109)",184,6,10,52,44,30,2,40
,,,,,,,,
"RURAL (120)",631,1,7,26,62,149,271,115
"De 12 a 14 años (121)",1,,,,,,,1
"De 15 a 19 años (122)",30,,,,,,16,14
"De 20 a 24 años (123)",85,,,,,1,61,23
"De 25 a 29 años (124)",92,,,,,4,63,25
"De 30 a 34 años (125)",75,,,,,13,54,8
"De 35 a 39 años (126)",76,,,,1,28,37,10
"De 40 a 44 años (127)",69,,,,2,35,25,7
"De 45 a 49 años (128)",60,,,1,7,33,13,6
"De 50 y más años (129)",143,1,7,25,52,35,2,21
"PEA (130)",250,,2,10,25,75,96,42
"De 15 a 19 años (132)",2,,,,,,1,1
"De 20 a 24 años (133)",28,,,,,,21,7
"De 25 a 29 años (134)",38,,,,,2,25,11
"De 30 a 34 años (135)",26,,,,,6,17,3
"De 35 a 39 años (136)",33,,,,1,10,15,7
"De 40 a 44 años (137)",40,,,,1,22,13,4
"De 45 a 49 años (138)",29,,,1,3,18,4,3
"De 50 y más años (139)",54,,2,9,20,17,,6
"Ocupada (140)",247,,2,9,25,75,95,41
"De 15 a 19 años (142)",2,,,,,,1,1
"De 20 a 24 años (143)",28,,,,,,21,7
"De 25 a 29 años (144)",37,,,,,2,24,11
"De 30 a 34 años (145)",25,,,,,6,17,2
"De 35 a 39 años (146)",33,,,,1,10,15,7
"De 40 a 44 años (147)",40,,,,1,22,13,4
"De 45 a 49 años (148)",28,,,,3,18,4,3
"De 50 y más años (149)",54,,2,9,20,17,,6
"Desocupada (150)",3,,,1,,,1,1
"De 25 a 29 años (154)",1,,,,,,1,
"De 30 a 34 años (155)",1,,,,,,,1
"De 45 a 49 años (158)",1,,,1,,,,
"No PEA (160)",381,1,5,16,37,74,175,73
"De 12 a 14 años (161)",1,,,,,,,1
"De 15 a 19 años (162)",28,,,,,,15,13
"De 20 a 24 años (163)",57,,,,,1,40,16
"De 25 a 29 años (164)",54,,,,,2,38,14
"De 30 a 34 años (165)",49,,,,,7,37,5
"De 35 a 39 años (166)",43,,,,,18,22,3
"De 40 a 44 años (167)",29,,,,1,13,12,3
"De 45 a 49 años (168)",31,,,,4,15,9,3
"De 50 y más años (169)",89,1,5,16,32,18,2,15
