"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Primaria (063)",624,463,104,23,34
"Secundaria (064)",930,605,151,42,132
"Superior no univ. incompleta (065)",150,80,13,8,49
"Superior no univ. completa (066)",517,113,59,25,320
"Superior univ. incompleta (067)",78,28,8,4,38
"Superior univ. completa (068)",224,39,24,10,151
"De 06 a 14 años (070)",39,31,8,,
"Primaria (073)",20,16,4,,
"Secundaria (074)",19,15,4,,
"De 15 a 29 años (080)",735,425,104,37,169
"Sin nivel (081)",8,7,1,,
"Primaria (083)",84,63,16,2,3
"Secundaria (084)",411,275,71,20,45
"Superior no univ. incompleta (085)",51,26,3,7,15
"Superior no univ. completa (086)",109,31,9,6,63
"Superior univ. incompleta (087)",21,10,,1,10
"Superior univ. completa (088)",51,13,4,1,33
"De 30 a 44 años (090)",1038,477,149,48,364
"Sin nivel (091)",28,18,6,2,2
"Educación inicial (092)",2,1,1,,
"Primaria (093)",193,136,33,8,16
"Secundaria (094)",304,188,53,17,46
"Superior no univ. incompleta (095)",82,49,7,1,25
"Superior no univ. completa (096)",282,57,36,12,177
"Superior univ. incompleta (097)",39,11,3,2,23
"Superior univ. completa (098)",108,17,10,6,75
"De 45 a 64 años (100)",688,363,104,29,192
"Sin nivel (101)",69,54,11,2,2
"Primaria (103)",226,164,38,11,13
"Secundaria (104)",169,101,23,5,40
"Superior no univ. incompleta (105)",17,5,3,,9
"Superior no univ. completa (106)",125,24,14,7,80
"Superior univ. incompleta (107)",17,6,5,1,5
"Superior univ. completa (108)",65,9,10,3,43
"De 65 y más años (110)",194,164,21,5,4
"Sin nivel (111)",64,52,8,3,1
"Primaria (113)",101,84,13,2,2
"Secundaria (114)",27,26,,,1
"Superior no univ. completa (116)",1,1,,,
"Superior univ. incompleta (117)",1,1,,,
,,,,,
"RURAL (120)",3096,2357,437,57,245
"Sin nivel (121)",546,479,51,7,9
"Educación inicial (122)",6,5,1,,
"Primaria (123)",1219,1023,149,22,25
"Secundaria (124)",1004,738,182,17,67
"Superior no univ. incompleta (125)",82,39,17,2,24
"Superior no univ. completa (126)",134,45,18,6,65
"Superior univ. incompleta (127)",24,13,4,1,6
"Superior univ. completa (128)",81,15,15,2,49
"De 06 a 14 años (130)",34,32,2,,
"Sin nivel (131)",1,1,,,
"Primaria (133)",30,28,2,,
"Secundaria (134)",3,3,,,
"De 15 a 29 años (140)",708,524,95,10,79
"Sin nivel (141)",43,38,5,,
"Educación inicial (142)",3,3,,,
"Primaria (143)",154,138,10,,6
"Secundaria (144)",414,314,64,8,28
"Superior no univ. incompleta (145)",28,9,5,1,13
"Superior no univ. completa (146)",40,15,6,1,18
"Superior univ. incompleta (147)",6,3,1,,2
"Superior univ. completa (148)",20,4,4,,12
"De 30 a 44 años (150)",1044,740,168,22,114
"Sin nivel (151)",119,98,14,3,4
"Educación inicial (152)",3,2,1,,
"Primaria (153)",394,324,52,10,8
"Secundaria (154)",378,270,74,5,29
"Superior no univ. incompleta (155)",34,19,8,,7
"Superior no univ. completa (156)",60,15,10,2,33
"Superior univ. incompleta (157)",15,8,2,1,4
"Superior univ. completa (158)",41,4,7,1,29
"De 45 a 64 años (160)",915,713,133,21,48
"Sin nivel (161)",216,185,24,3,4
"Primaria (163)",444,364,61,9,10
"Secundaria (164)",181,131,38,4,8
"Superior no univ. incompleta (165)",19,11,3,1,4
"Superior no univ. completa (166)",33,14,2,3,14
"Superior univ. incompleta (167)",3,2,1,,
"Superior univ. completa (168)",19,6,4,1,8
"De 65 y más años (170)",395,348,39,4,4
"Sin nivel (171)",167,157,8,1,1
"Primaria (173)",197,169,24,3,1
"Secundaria (174)",28,20,6,,2
"Superior no univ. incompleta (175)",1,,1,,
"Superior no univ. completa (176)",1,1,,,
"Superior univ. completa (178)",1,1,,,
