"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 12 a 14 años (021)",8,4,,4,,,,,,,4,4
"De 15 a 19 años (022)",239,213,1,170,36,6,,,,,26,260
"De 20 a 24 años (023)",816,673,7,348,222,65,27,4,,,143,1128
"De 25 a 29 años (024)",1102,957,2,298,279,212,144,20,2,,145,2252
"De 30 a 34 años (025)",942,882,4,159,222,181,229,74,12,1,60,2728
"De 35 a 39 años (026)",980,953,2,85,165,204,277,170,47,3,27,3753
"De 40 a 44 años (027)",818,805,1,54,104,125,236,182,79,24,13,3773
"De 45 a 49 años (028)",675,666,2,39,56,96,168,135,116,54,9,3626
"De 50 y más años (029)",1387,1369,8,62,67,116,288,392,288,148,18,8387
"Desocupada (030)",94,72,,23,9,10,17,7,3,3,22,246
"De 15 a 19 años (032)",7,6,,6,,,,,,,1,6
"De 20 a 24 años (033)",24,11,,10,,1,,,,,13,13
"De 25 a 29 años (034)",19,13,,4,5,3,,1,,,6,29
"De 30 a 34 años (035)",9,8,,1,2,1,4,,,,1,26
"De 35 a 39 años (036)",11,11,,1,1,1,6,2,,,,43
"De 40 a 44 años (037)",6,6,,1,,,2,1,2,,,34
"De 45 a 49 años (038)",5,5,,,,1,2,1,,1,,29
"De 50 y más años (039)",13,12,,,1,3,3,2,1,2,1,66
"No PEA (040)",21787,21014,63,3569,3317,2936,4682,3416,2077,954,773,89660
"De 12 a 14 años (041)",74,29,1,27,1,,,,,,45,29
"De 15 a 19 años (042)",1145,980,9,811,141,12,7,,,,165,1157
"De 20 a 24 años (043)",2979,2741,16,1338,919,350,115,3,,,238,4716
"De 25 a 29 años (044)",3350,3213,5,702,999,846,592,68,1,,137,8211
"De 30 a 34 años (045)",2729,2671,4,272,519,637,939,260,37,3,58,9326
"De 35 a 39 años (046)",2479,2447,4,129,255,427,905,537,165,25,32,11011
"De 40 a 44 años (047)",2020,1997,3,45,135,210,597,590,300,117,23,11176
"De 45 a 49 años (048)",1729,1718,7,59,102,120,414,510,330,176,11,10522
"De 50 y más años (049)",5282,5218,14,186,246,334,1113,1448,1244,633,64,33512
,,,,,,,,,,,,
"URBANA (060)",4957,4655,23,987,937,722,980,547,314,145,302,17050
"De 12 a 14 años (061)",6,2,,2,,,,,,,4,2
"De 15 a 19 años (062)",167,145,5,126,12,2,,,,,22,156
"De 20 a 24 años (063)",540,437,6,281,116,28,5,1,,,103,624
"De 25 a 29 años (064)",781,691,2,275,238,131,44,1,,,90,1339
"De 30 a 34 años (065)",674,638,4,135,217,132,130,16,4,,36,1658
"De 35 a 39 años (066)",647,635,1,56,145,161,202,68,2,,12,2163
"De 40 a 44 años (067)",558,552,1,34,94,108,198,86,25,6,6,2232
"De 45 a 49 años (068)",432,428,1,27,49,60,139,98,37,17,4,2057
"De 50 y más años (069)",1152,1127,3,51,66,100,262,277,246,122,25,6819
"PEA (070)",1881,1718,6,374,404,312,352,152,81,37,163,5704
"De 12 a 14 años (071)",1,1,,1,,,,,,,,1
"De 15 a 19 años (072)",36,33,,28,3,2,,,,,3,40
"De 20 a 24 años (073)",166,113,1,73,33,4,1,1,,,53,162
"De 25 a 29 años (074)",313,244,1,116,75,41,11,,,,69,437
"De 30 a 34 años (075)",285,263,2,63,103,49,40,6,,,22,628
"De 35 a 39 años (076)",306,297,1,30,82,80,80,24,,,9,931
"De 40 a 44 años (077)",258,256,,25,59,62,80,21,7,2,2,892
"De 45 a 49 años (078)",189,186,,15,26,38,59,28,14,6,3,804
"De 50 y más años (079)",327,325,1,23,23,36,81,72,60,29,2,1809
"Ocupada (080)",1832,1680,6,361,399,307,340,151,81,35,152,5584
"De 12 a 14 años (081)",1,1,,1,,,,,,,,1
"De 15 a 19 años (082)",33,31,,26,3,2,,,,,2,38
"De 20 a 24 años (083)",153,106,1,66,33,4,1,1,,,47,155
"De 25 a 29 años (084)",300,235,1,113,72,38,11,,,,65,419
"De 30 a 34 años (085)",281,259,2,63,102,49,37,6,,,22,612
"De 35 a 39 años (086)",299,290,1,30,81,79,75,24,,,9,905
"De 40 a 44 años (087)",255,253,,24,59,62,79,20,7,2,2,879
"De 45 a 49 años (088)",185,182,,15,26,37,57,28,14,5,3,781
"De 50 y más años (089)",325,323,1,23,23,36,80,72,60,28,2,1794
"Desocupada (090)",49,38,,13,5,5,12,1,,2,11,120
"De 15 a 19 años (092)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (093)",13,7,,7,,,,,,,6,7
"De 25 a 29 años (094)",13,9,,3,3,3,,,,,4,18
"De 30 a 34 años (095)",4,4,,,1,,3,,,,,16
"De 35 a 39 años (096)",7,7,,,1,1,5,,,,,26
"De 40 a 44 años (097)",3,3,,1,,,1,1,,,,13
"De 45 a 49 años (098)",4,4,,,,1,2,,,1,,23
"De 50 y más años (099)",2,2,,,,,1,,,1,,15
"No PEA (100)",3076,2937,17,613,533,410,628,395,233,108,139,11346
"De 12 a 14 años (101)",5,1,,1,,,,,,,4,1
"De 15 a 19 años (102)",131,112,5,98,9,,,,,,19,116
"De 20 a 24 años (103)",374,324,5,208,83,24,4,,,,50,462
"De 25 a 29 años (104)",468,447,1,159,163,90,33,1,,,21,902
"De 30 a 34 años (105)",389,375,2,72,114,83,90,10,4,,14,1030
"De 35 a 39 años (106)",341,338,,26,63,81,122,44,2,,3,1232
"De 40 a 44 años (107)",300,296,1,9,35,46,118,65,18,4,4,1340
"De 45 a 49 años (108)",243,242,1,12,23,22,80,70,23,11,1,1253
"De 50 y más años (109)",825,802,2,28,43,64,181,205,186,93,23,5010
,,,,,,,,,,,,
"RURAL (120)",23891,22953,67,3824,3540,3229,5088,3853,2310,1042,938,98767
"De 12 a 14 años (121)",76,31,1,29,1,,,,,,45,31
"De 15 a 19 años (122)",1224,1054,5,861,165,16,7,,,,170,1267
"De 20 a 24 años (123)",3279,2988,17,1415,1025,388,137,6,,,291,5233
"De 25 a 29 años (124)",3690,3492,5,729,1045,930,692,88,3,,198,9153
"De 30 a 34 años (125)",3006,2923,4,297,526,687,1042,318,45,4,83,10422
"De 35 a 39 años (126)",2823,2776,5,159,276,471,986,641,210,28,47,12644
"De 40 a 44 años (127)",2286,2256,3,66,145,227,637,687,356,135,30,12751
"De 45 a 49 años (128)",1977,1961,8,71,109,157,445,548,409,214,16,12120
"De 50 y más años (129)",5530,5472,19,197,248,353,1142,1565,1287,661,58,35146
"PEA (130)",5180,4876,21,868,756,703,1034,832,466,196,304,20453
"De 12 a 14 años (131)",7,3,,3,,,,,,,4,3
"De 15 a 19 años (132)",210,186,1,148,33,4,,,,,24,226
"De 20 a 24 años (133)",674,571,6,285,189,62,26,3,,,103,979
"De 25 a 29 años (134)",808,726,1,186,209,174,133,21,2,,82,1844
"De 30 a 34 años (135)",666,627,2,97,121,133,193,68,12,1,39,2126
"De 35 a 39 años (136)",685,667,1,56,84,125,203,148,47,3,18,2865
"De 40 a 44 años (137)",566,555,1,30,45,63,158,162,74,22,11,2915
"De 45 a 49 años (138)",491,485,2,24,30,59,111,108,102,49,6,2851
"De 50 y más años (139)",1073,1056,7,39,45,83,210,322,229,121,17,6644
"Ocupada (140)",5135,4842,21,858,752,698,1029,826,463,195,293,20327
"De 12 a 14 años (141)",7,3,,3,,,,,,,4,3
"De 15 a 19 años (142)",206,182,1,144,33,4,,,,,24,222
"De 20 a 24 años (143)",663,567,6,282,189,61,26,3,,,96,973
"De 25 a 29 años (144)",802,722,1,185,207,174,133,20,2,,80,1833
"De 30 a 34 años (145)",661,623,2,96,120,132,192,68,12,1,38,2116
"De 35 a 39 años (146)",681,663,1,55,84,125,202,146,47,3,18,2848
"De 40 a 44 años (147)",563,552,1,30,45,63,157,162,72,22,11,2894
"De 45 a 49 años (148)",490,484,2,24,30,59,111,107,102,49,6,2845
"De 50 y más años (149)",1062,1046,7,39,44,80,208,320,228,120,16,6593
"Desocupada (150)",45,34,,10,4,5,5,6,3,1,11,126
"De 15 a 19 años (152)",4,4,,4,,,,,,,,4
"De 20 a 24 años (153)",11,4,,3,,1,,,,,7,6
"De 25 a 29 años (154)",6,4,,1,2,,,1,,,2,11
"De 30 a 34 años (155)",5,4,,1,1,1,1,,,,1,10
"De 35 a 39 años (156)",4,4,,1,,,1,2,,,,17
"De 40 a 44 años (157)",3,3,,,,,1,,2,,,21
"De 45 a 49 años (158)",1,1,,,,,,1,,,,6
"De 50 y más años (159)",11,10,,,1,3,2,2,1,1,1,51
"No PEA (160)",18711,18077,46,2956,2784,2526,4054,3021,1844,846,634,78314
"De 12 a 14 años (161)",69,28,1,26,1,,,,,,41,28
"De 15 a 19 años (162)",1014,868,4,713,132,12,7,,,,146,1041
"De 20 a 24 años (163)",2605,2417,11,1130,836,326,111,3,,,188,4254
"De 25 a 29 años (164)",2882,2766,4,543,836,756,559,67,1,,116,7309
"De 30 a 34 años (165)",2340,2296,2,200,405,554,849,250,33,3,44,8296
"De 35 a 39 años (166)",2138,2109,4,103,192,346,783,493,163,25,29,9779
"De 40 a 44 años (167)",1720,1701,2,36,100,164,479,525,282,113,19,9836
"De 45 a 49 años (168)",1486,1476,6,47,79,98,334,440,307,165,10,9269
"De 50 y más años (169)",4457,4416,12,158,203,270,932,1243,1058,540,41,28502
