"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Superior univ. completa (028)",9125,,2093,4530,2333,169
"Desocupada (030)",3580,30,1819,1068,555,108
"Sin nivel (031)",180,2,32,52,65,29
"Educación inicial (032)",3,,2,1,,
"Primaria (033)",669,9,206,197,199,58
"Secundaria (034)",1244,19,761,321,129,14
"Superior no univ. incompleta (035)",252,,166,64,22,
"Superior no univ. completa (036)",451,,213,179,58,1
"Superior univ. incompleta (037)",279,,206,56,16,1
"Superior univ. completa (038)",502,,233,198,66,5
"No PEA (040)",74941,26800,22273,9580,8831,7457
"Sin nivel (041)",8617,570,545,1258,2771,3473
"Educación inicial (042)",1907,1844,48,15,,
"Primaria (043)",30482,19221,2829,3198,2862,2372
"Secundaria (044)",20652,5165,11048,2349,1384,706
"Superior no univ. incompleta (045)",3076,,2365,446,184,81
"Superior no univ. completa (046)",3222,,1020,1072,747,383
"Superior univ. incompleta (047)",4339,,3720,372,183,64
"Superior univ. completa (048)",2646,,698,870,700,378
,,,,,,
"URBANA (060)",97618,18944,31624,23517,16609,6924
"Sin nivel (061)",5225,253,269,809,1812,2082
"Educación inicial (062)",1500,1414,54,32,,
"Primaria (063)",25539,13109,2053,3407,4335,2635
"Secundaria (064)",28548,4168,13641,6014,3784,941
"Superior no univ. incompleta (065)",6051,,3798,1480,650,123
"Superior no univ. completa (066)",10517,,3102,4697,2224,494
"Superior univ. incompleta (067)",8246,,5779,1602,753,112
"Superior univ. completa (068)",11992,,2928,5476,3051,537
"PEA (070)",44307,403,14712,16806,10513,1873
"Sin nivel (071)",1457,6,84,337,668,362
"Educación inicial (072)",40,5,16,19,,
"Primaria (073)",6222,218,950,1781,2421,852
"Secundaria (074)",12447,174,5372,4085,2532,284
"Superior no univ. incompleta (075)",3261,,1686,1061,470,44
"Superior no univ. completa (076)",7416,,2162,3656,1484,114
"Superior univ. incompleta (077)",4056,,2190,1240,574,52
"Superior univ. completa (078)",9408,,2252,4627,2364,165
"Ocupada (080)",41493,386,13294,15924,10085,1804
"Sin nivel (081)",1371,6,71,311,633,350
"Educación inicial (082)",39,5,16,18,,
"Primaria (083)",5866,216,856,1675,2304,815
"Secundaria (084)",11503,159,4836,3822,2416,270
"Superior no univ. incompleta (085)",3021,,1528,1001,448,44
"Superior no univ. completa (086)",6987,,1966,3480,1428,113
"Superior univ. incompleta (087)",3786,,1992,1185,558,51
"Superior univ. completa (088)",8920,,2029,4432,2298,161
"Desocupada (090)",2814,17,1418,882,428,69
"Sin nivel (091)",86,,13,26,35,12
"Educación inicial (092)",1,,,1,,
"Primaria (093)",356,2,94,106,117,37
"Secundaria (094)",944,15,536,263,116,14
"Superior no univ. incompleta (095)",240,,158,60,22,
"Superior no univ. completa (096)",429,,196,176,56,1
"Superior univ. incompleta (097)",270,,198,55,16,1
"Superior univ. completa (098)",488,,223,195,66,4
"No PEA (100)",53311,18541,16912,6711,6096,5051
"Sin nivel (101)",3768,247,185,472,1144,1720
"Educación inicial (102)",1460,1409,38,13,,
"Primaria (103)",19317,12891,1103,1626,1914,1783
"Secundaria (104)",16101,3994,8269,1929,1252,657
"Superior no univ. incompleta (105)",2790,,2112,419,180,79
"Superior no univ. completa (106)",3101,,940,1041,740,380
"Superior univ. incompleta (107)",4190,,3589,362,179,60
"Superior univ. completa (108)",2584,,676,849,687,372
,,,,,,
"RURAL (120)",33408,8413,9205,6482,5606,3702
"Sin nivel (121)",6710,337,531,1237,2338,2267
"Educación inicial (122)",460,439,17,4,,
"Primaria (123)",16291,6420,2906,3166,2524,1275
"Secundaria (124)",8382,1217,4813,1628,601,123
"Superior no univ. incompleta (125)",508,,388,96,19,5
"Superior no univ. completa (126)",496,,248,180,59,9
"Superior univ. incompleta (127)",280,,206,49,17,8
"Superior univ. completa (128)",281,,96,122,48,15
"PEA (130)",11778,154,3844,3613,2871,1296
"Sin nivel (131)",1861,14,171,451,711,514
"Educación inicial (132)",13,4,7,2,,
"Primaria (133)",5126,90,1180,1594,1576,686
"Secundaria (134)",3831,46,2034,1208,469,74
"Superior no univ. incompleta (135)",222,,135,69,15,3
"Superior no univ. completa (136)",375,,168,149,52,6
"Superior univ. incompleta (137)",131,,75,39,13,4
"Superior univ. completa (138)",219,,74,101,35,9
"Ocupada (140)",11012,141,3443,3427,2744,1257
"Sin nivel (141)",1767,12,152,425,681,497
"Educación inicial (142)",11,4,5,2,,
"Primaria (143)",4813,83,1068,1503,1494,665
"Secundaria (144)",3531,42,1809,1150,456,74
"Superior no univ. incompleta (145)",210,,127,65,15,3
"Superior no univ. completa (146)",353,,151,146,50,6
"Superior univ. incompleta (147)",122,,67,38,13,4
"Superior univ. completa (148)",205,,64,98,35,8
"Desocupada (150)",766,13,401,186,127,39
"Sin nivel (151)",94,2,19,26,30,17
"Educación inicial (152)",2,,2,,,
"Primaria (153)",313,7,112,91,82,21
"Secundaria (154)",300,4,225,58,13,
"Superior no univ. incompleta (155)",12,,8,4,,
"Superior no univ. completa (156)",22,,17,3,2,
"Superior univ. incompleta (157)",9,,8,1,,
"Superior univ. completa (158)",14,,10,3,,1
"No PEA (160)",21630,8259,5361,2869,2735,2406
"Sin nivel (161)",4849,323,360,786,1627,1753
"Educación inicial (162)",447,435,10,2,,
"Primaria (163)",11165,6330,1726,1572,948,589
"Secundaria (164)",4551,1171,2779,420,132,49
"Superior no univ. incompleta (165)",286,,253,27,4,2
"Superior no univ. completa (166)",121,,80,31,7,3
"Superior univ. incompleta (167)",149,,131,10,4,4
"Superior univ. completa (168)",62,,22,21,13,6
