"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",2061,98,745,624,491,103
"Ocupación no especificada (037)",304,,113,101,65,25
"Desocupado (038)",553,31,242,149,88,43
,,,,,,
"URBANA (039)",5640,78,1592,2149,1459,362
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",54,,6,29,19,
"Profes., científicos e intelectuales (041)",781,,137,464,177,3
"Técnicos de nivel medio y trab.asimilados (042)",167,,51,83,31,2
"Jefes y empleados de oficina (043)",129,,44,54,30,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",640,1,175,249,177,38
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1265,,233,430,451,151
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",208,2,74,78,44,10
"Obreros construc., conf., papel, fab., instr. (047)",193,1,55,83,50,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1690,70,606,531,379,104
"Otra (049)",34,,9,22,3,
"Ocupación no especificada (050)",129,,40,45,31,13
"Desocupado (051)",350,4,162,81,67,36
"Hombres (052)",3902,40,1080,1424,1070,288
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",38,,3,20,15,
"Profes., científicos e intelectuales (054)",447,,68,252,125,2
"Técnicos de nivel medio y trab.asimilados (055)",107,,35,44,26,2
"Jefes y empleados de oficina (056)",88,,20,37,30,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",255,,66,93,78,18
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1146,,208,396,401,141
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",175,1,61,63,40,10
"Obreros construc., conf., papel, fab., instr. (060)",192,1,55,82,50,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1143,35,435,347,244,82
"Otra (062)",34,,9,22,3,
"Ocupación no especificada (063)",30,,8,10,7,5
"Desocupado (064)",247,3,112,58,51,23
"Mujeres (065)",1738,38,512,725,389,74
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",16,,3,9,4,
"Profes., científicos e intelectuales (067)",334,,69,212,52,1
"Técnicos de nivel medio y trab.asimilados (068)",60,,16,39,5,
"Jefes y empleados de oficina (069)",41,,24,17,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",385,1,109,156,99,20
"Agricult.trabaj. calif. agrop. y pesqueros (071)",119,,25,34,50,10
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",33,1,13,15,4,
"Obreros construc., conf., papel, fab., instr. (073)",1,,,1,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",547,35,171,184,135,22
"Ocupación no especificada (076)",99,,32,35,24,8
"Desocupado (077)",103,1,50,23,16,13
,,,,,,
"RURAL (078)",14472,349,5056,4478,3483,1106
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",23,,3,10,10,
"Profes., científicos e intelectuales (080)",269,,58,154,55,2
"Técnicos de nivel medio y trab.asimilados (081)",36,,15,14,6,1
"Jefes y empleados de oficina (082)",69,,36,23,9,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",268,,91,99,65,13
"Agricult.trabaj. calif. agrop. y pesqueros (084)",5239,,1191,1821,1642,585
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",153,1,39,51,47,15
"Obreros construc., conf., papel, fab., instr. (086)",159,1,47,68,40,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",6550,252,2900,1742,1287,369
"Ocupación no especificada (089)",312,,115,96,72,29
"Desocupado (090)",1394,95,561,400,250,88
"Hombres (091)",11475,256,3986,3559,2770,904
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",20,,3,9,8,
"Profes., científicos e intelectuales (093)",144,,34,72,36,2
"Técnicos de nivel medio y trab.asimilados (094)",21,,6,9,5,1
"Jefes y empleados de oficina (095)",46,,20,18,7,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",98,,28,38,26,6
"Agricult.trabaj. calif. agrop. y pesqueros (097)",4769,,1084,1694,1469,522
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",132,1,35,46,39,11
"Obreros construc., conf., papel, fab., instr. (099)",158,1,47,67,40,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",5036,189,2326,1302,931,288
"Ocupación no especificada (102)",107,,34,30,31,12
"Desocupado (103)",944,65,369,274,178,58
"Mujeres (104)",2997,93,1070,919,713,202
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,,,1,2,
"Profes., científicos e intelectuales (106)",125,,24,82,19,
"Técnicos de nivel medio y trab.asimilados (107)",15,,9,5,1,
"Jefes y empleados de oficina (108)",23,,16,5,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",170,,63,61,39,7
"Agricult.trabaj. calif. agrop. y pesqueros (110)",470,,107,127,173,63
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",21,,4,5,8,4
"Obreros construc., conf., papel, fab., instr. (112)",1,,,1,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1514,63,574,440,356,81
"Ocupación no especificada (115)",205,,81,66,41,17
"Desocupado (116)",450,30,192,126,72,30
