"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",1035,,,2,,652,,64,10,307,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",53,,,,,1,,42,10,,,,
"Comercio al por mayor (147)",49,,,1,,48,,,,,,,
"Comercio al por menor (148)",933,,,1,,603,,22,,307,,,
"Hoteles y restaurantes (149)",174,,,1,,77,,,,96,,,
"Trans., almac. y comunicaciones (150)",418,,,1,3,,,,246,168,,,
"Intermediación financiera (151)",2,,,,1,1,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",69,,10,9,5,21,,,9,15,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",234,38,4,11,107,3,,,6,60,5,,
"Enseñanza (154)",560,4,530,1,18,,,,,7,,,
"Servicios sociales y de salud (155)",54,,10,29,6,6,,,,3,,,
"Otras activ. serv.comun.soc y personales (156)",61,,2,14,2,10,,2,,31,,,
"Hogares privados con servicio doméstico (157)",212,,,,,,,,,212,,,
"Actividad economica no especificada (159)",472,,1,1,2,,,,,,,468,
"Desocupado (160)",3211,,,,,,,,,,,,3211
"Hombres (161)",19504,32,475,70,126,369,9186,827,629,5127,5,206,2452
"Agric., ganadería, caza y silvicultura (162)",13404,,,5,,,9168,3,12,4216,,,
"Pesca (163)",31,,,,1,,18,,,12,,,
"Explotación de minas y canteras (164)",452,,2,1,2,,,357,4,86,,,
"Industrias manufactureras (165)",416,,,9,1,1,,386,12,7,,,
"Suministro de electricidad, gas y agua (166)",8,,,,,,,5,,3,,,
"Construcción (167)",758,,4,2,2,,,11,331,408,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",519,,,1,,321,,64,10,123,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",53,,,,,1,,42,10,,,,
"Comercio al por mayor (170)",38,,,1,,37,,,,,,,
"Comercio al por menor (171)",428,,,,,283,,22,,123,,,
"Hoteles y restaurantes (172)",39,,,1,,17,,,,21,,,
"Trans., almac. y comunicaciones (173)",407,,,,1,,,,245,161,,,
"Activid.inmobil., empres. y alquileres (175)",58,,7,6,4,20,,,9,12,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",203,28,4,11,93,3,,,6,53,5,,
"Enseñanza (177)",476,4,450,1,16,,,,,5,,,
"Servicios sociales y de salud (178)",32,,5,18,5,3,,,,1,,,
"Otras activ. serv.comun.soc y personales (179)",27,,2,14,,4,,1,,6,,,
"Hogares privados con servicio doméstico (180)",13,,,,,,,,,13,,,
"Actividad economica no especificada (182)",209,,1,1,1,,,,,,,206,
"Desocupado (183)",2452,,,,,,,,,,,,2452
"Mujeres (184)",12651,11,88,18,24,402,3561,190,8,7328,,262,759
"Agric., ganadería, caza y silvicultura (185)",10359,,,,,,3559,,,6800,,,
"Pesca (186)",8,1,,1,,,2,,,4,,,
"Explotación de minas y canteras (187)",27,,,,,,,18,,9,,,
"Industrias manufactureras (188)",175,,,1,,,,171,3,,,,
"Construcción (190)",15,,,,,,,,4,11,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",516,,,1,,331,,,,184,,,
"Comercio al por mayor (193)",11,,,,,11,,,,,,,
"Comercio al por menor (194)",505,,,1,,320,,,,184,,,
"Hoteles y restaurantes (195)",135,,,,,60,,,,75,,,
"Trans., almac. y comunicaciones (196)",11,,,1,2,,,,1,7,,,
"Intermediación financiera (197)",2,,,,1,1,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",11,,3,3,1,1,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",31,10,,,14,,,,,7,,,
"Enseñanza (200)",84,,80,,2,,,,,2,,,
"Servicios sociales y de salud (201)",22,,5,11,1,3,,,,2,,,
"Otras activ. serv.comun.soc y personales (202)",34,,,,2,6,,1,,25,,,
"Hogares privados con servicio doméstico (203)",199,,,,,,,,,199,,,
"Actividad economica no especificada (205)",263,,,,1,,,,,,,262,
"Desocupado (206)",759,,,,,,,,,,,,759
