"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"No PEA (040)",7330,23617,20358,427,86.2,1.8,
"De 12 a 14 años (041)",906,,,,,,
"De 15 a 19 años (042)",1106,141,139,47,98.6,33.3,
"De 20 a 24 años (043)",798,854,830,129,97.2,15.1,
"De 25 a 29 años (044)",568,1265,1212,86,95.8,6.8,
"De 30 a 34 años (045)",563,1914,1789,73,93.5,3.8,
"De 35 a 39 años (046)",482,2200,2020,47,91.8,2.1,
"De 40 a 44 años (047)",440,2329,2107,32,90.5,1.4,
"De 45 a 49 años (048)",424,2676,2362,13,88.3,0.5,
"De 50 y más años (049)",2043,12238,9899,,80.9,,
,,,,,,,
"URBANA (060)",1093,2887,2650,47,91.8,1.6,
"De 12 a 14 años (061)",114,,,,,,
"De 15 a 19 años (062)",137,10,10,4,100,40,
"De 20 a 24 años (063)",100,91,90,13,98.9,14.3,
"De 25 a 29 años (064)",99,139,136,10,97.8,7.2,
"De 30 a 34 años (065)",111,268,263,6,98.1,2.2,
"De 35 a 39 años (066)",100,332,314,10,94.6,3,
"De 40 a 44 años (067)",81,281,275,2,97.9,0.7,
"De 45 a 49 años (068)",68,275,260,2,94.5,0.7,
"De 50 y más años (069)",283,1491,1302,,87.3,,
"PEA (070)",345,940,890,18,94.7,1.9,
"De 12 a 14 años (071)",3,,,,,,
"De 15 a 19 años (072)",13,2,2,,100,,
"De 20 a 24 años (073)",23,19,19,2,100,10.5,
"De 25 a 29 años (074)",50,54,54,4,100,7.4,
"De 30 a 34 años (075)",62,140,137,3,97.9,2.1,
"De 35 a 39 años (076)",52,155,143,8,92.3,5.2,
"De 40 a 44 años (077)",41,125,123,,98.4,,
"De 45 a 49 años (078)",34,138,129,1,93.5,0.7,
"De 50 y más años (079)",67,307,283,,92.2,,
"Ocupada (080)",339,933,883,18,94.6,1.9,
"De 12 a 14 años (081)",3,,,,,,
"De 15 a 19 años (082)",12,2,2,,100,,
"De 20 a 24 años (083)",20,16,16,2,100,12.5,
"De 25 a 29 años (084)",49,53,53,4,100,7.5,
"De 30 a 34 años (085)",61,137,134,3,97.8,2.2,
"De 35 a 39 años (086)",52,155,143,8,92.3,5.2,
"De 40 a 44 años (087)",41,125,123,,98.4,,
"De 45 a 49 años (088)",34,138,129,1,93.5,0.7,
"De 50 y más años (089)",67,307,283,,92.2,,
"Desocupada (090)",6,7,7,,100,,
"De 15 a 19 años (092)",1,,,,,,
"De 20 a 24 años (093)",3,3,3,,100,,
"De 25 a 29 años (094)",1,1,1,,100,,
"De 30 a 34 años (095)",1,3,3,,100,,
"No PEA (100)",748,1947,1760,29,90.4,1.5,
"De 12 a 14 años (101)",111,,,,,,
"De 15 a 19 años (102)",124,8,8,4,100,50,
"De 20 a 24 años (103)",77,72,71,11,98.6,15.3,
"De 25 a 29 años (104)",49,85,82,6,96.5,7.1,
"De 30 a 34 años (105)",49,128,126,3,98.4,2.3,
"De 35 a 39 años (106)",48,177,171,2,96.6,1.1,
"De 40 a 44 años (107)",40,156,152,2,97.4,1.3,
"De 45 a 49 años (108)",34,137,131,1,95.6,0.7,
"De 50 y más años (109)",216,1184,1019,,86.1,,
,,,,,,,
"RURAL (120)",7228,24089,20728,435,86,1.8,
"De 12 a 14 años (121)",803,,,,,,
"De 15 a 19 años (122)",1021,137,135,43,98.5,31.4,
"De 20 a 24 años (123)",802,847,819,124,96.7,14.6,
"De 25 a 29 años (124)",605,1333,1280,91,96,6.8,
"De 30 a 34 años (125)",600,2021,1882,80,93.1,4,
"De 35 a 39 años (126)",510,2305,2111,52,91.6,2.3,
"De 40 a 44 años (127)",467,2582,2321,33,89.9,1.3,
"De 45 a 49 años (128)",444,2866,2511,12,87.6,0.4,
"De 50 y más años (129)",1976,11998,9669,,80.6,,
"PEA (130)",646,2419,2130,37,88.1,1.5,
"De 12 a 14 años (131)",8,,,,,,
"De 15 a 19 años (132)",39,4,4,,100,,
"De 20 a 24 años (133)",81,65,60,6,92.3,9.2,
"De 25 a 29 años (134)",86,153,150,11,98,7.2,
"De 30 a 34 años (135)",86,235,219,10,93.2,4.3,
"De 35 a 39 años (136)",76,282,262,7,92.9,2.5,
"De 40 a 44 años (137)",67,409,366,3,89.5,0.7,
"De 45 a 49 años (138)",54,327,280,,85.6,,
"De 50 y más años (139)",149,944,789,,83.6,,
"Ocupada (140)",579,2275,2001,34,88,1.5,
"De 12 a 14 años (141)",8,,,,,,
"De 15 a 19 años (142)",23,2,2,,100,,
"De 20 a 24 años (143)",62,62,57,6,91.9,9.7,
"De 25 a 29 años (144)",78,144,141,10,97.9,6.9,
"De 30 a 34 años (145)",81,217,204,9,94,4.1,
"De 35 a 39 años (146)",70,258,238,6,92.2,2.3,
"De 40 a 44 años (147)",66,407,364,3,89.4,0.7,
"De 45 a 49 años (148)",52,314,267,,85,,
"De 50 y más años (149)",139,871,728,,83.6,,
"Desocupada (150)",67,144,129,3,89.6,2.1,
"De 15 a 19 años (152)",16,2,2,,100,,
"De 20 a 24 años (153)",19,3,3,,100,,
"De 25 a 29 años (154)",8,9,9,1,100,11.1,
"De 30 a 34 años (155)",5,18,15,1,83.3,5.6,
"De 35 a 39 años (156)",6,24,24,1,100,4.2,
"De 40 a 44 años (157)",1,2,2,,100,,
"De 45 a 49 años (158)",2,13,13,,100,,
"De 50 y más años (159)",10,73,61,,83.6,,
"No PEA (160)",6582,21670,18598,398,85.8,1.8,
"De 12 a 14 años (161)",795,,,,,,
"De 15 a 19 años (162)",982,133,131,43,98.5,32.3,
"De 20 a 24 años (163)",721,782,759,118,97.1,15.1,
"De 25 a 29 años (164)",519,1180,1130,80,95.8,6.8,
"De 30 a 34 años (165)",514,1786,1663,70,93.1,3.9,
"De 35 a 39 años (166)",434,2023,1849,45,91.4,2.2,
"De 40 a 44 años (167)",400,2173,1955,30,90,1.4,
"De 45 a 49 años (168)",390,2539,2231,12,87.9,0.5,
"De 50 y más años (169)",1827,11054,8880,,80.3,,
