"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 30 a 34 años (065)",147,,,,,21,96,30
"De 35 a 39 años (066)",150,,,,1,28,93,28
"De 40 a 44 años (067)",148,,,,4,63,59,22
"De 45 a 49 años (068)",123,,,,10,67,20,26
"De 50 y más años (069)",629,24,66,129,161,105,6,138
"PEA (070)",503,2,7,33,44,121,173,123
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",10,,,,,,5,5
"De 20 a 24 años (073)",27,,,,,,16,11
"De 25 a 29 años (074)",49,,,,,4,33,12
"De 30 a 34 años (075)",63,,,,,9,41,13
"De 35 a 39 años (076)",66,,,,1,10,40,15
"De 40 a 44 años (077)",71,,,,2,29,28,12
"De 45 a 49 años (078)",63,,,,5,37,8,13
"De 50 y más años (079)",153,2,7,33,36,32,2,41
"Ocupada (080)",498,2,7,31,44,121,172,121
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",10,,,,,,5,5
"De 20 a 24 años (083)",26,,,,,,16,10
"De 25 a 29 años (084)",49,,,,,4,33,12
"De 30 a 34 años (085)",63,,,,,9,41,13
"De 35 a 39 años (086)",66,,,,1,10,40,15
"De 40 a 44 años (087)",70,,,,2,29,27,12
"De 45 a 49 años (088)",63,,,,5,37,8,13
"De 50 y más años (089)",150,2,7,31,36,32,2,40
"Desocupada (090)",5,,,2,,,1,2
"De 20 a 24 años (093)",1,,,,,,,1
"De 40 a 44 años (097)",1,,,,,,1,
"De 50 y más años (099)",3,,,2,,,,1
"No PEA (100)",930,22,59,96,132,171,249,201
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",20,,,,,,11,9
"De 20 a 24 años (103)",47,,,,,,23,24
"De 25 a 29 años (104)",81,,,,,4,60,17
"De 30 a 34 años (105)",84,,,,,12,55,17
"De 35 a 39 años (106)",84,,,,,18,53,13
"De 40 a 44 años (107)",77,,,,2,34,31,10
"De 45 a 49 años (108)",60,,,,5,30,12,13
"De 50 y más años (109)",476,22,59,96,125,73,4,97
,,,,,,,,
"RURAL (120)",818,5,32,78,100,128,290,185
"De 12 a 14 años (121)",2,,,,,,,2
"De 15 a 19 años (122)",24,,,,,,14,10
"De 20 a 24 años (123)",79,,,,,,47,32
"De 25 a 29 años (124)",77,,,,,2,61,14
"De 30 a 34 años (125)",87,,,,,11,64,12
"De 35 a 39 años (126)",99,,,,1,16,61,21
"De 40 a 44 años (127)",72,,,,,25,33,14
"De 45 a 49 años (128)",59,,,,9,31,8,11
"De 50 y más años (129)",319,5,32,78,90,43,2,69
"PEA (130)",151,,3,15,19,26,48,40
"De 15 a 19 años (132)",3,,,,,,1,2
"De 20 a 24 años (133)",19,,,,,,10,9
"De 25 a 29 años (134)",12,,,,,,8,4
"De 30 a 34 años (135)",18,,,,,3,10,5
"De 35 a 39 años (136)",24,,,,1,6,9,8
"De 40 a 44 años (137)",17,,,,,7,7,3
"De 45 a 49 años (138)",13,,,,4,6,2,1
"De 50 y más años (139)",45,,3,15,14,4,1,8
"Ocupada (140)",150,,3,15,19,26,48,39
"De 15 a 19 años (142)",3,,,,,,1,2
"De 20 a 24 años (143)",18,,,,,,10,8
"De 25 a 29 años (144)",12,,,,,,8,4
"De 30 a 34 años (145)",18,,,,,3,10,5
"De 35 a 39 años (146)",24,,,,1,6,9,8
"De 40 a 44 años (147)",17,,,,,7,7,3
"De 45 a 49 años (148)",13,,,,4,6,2,1
"De 50 y más años (149)",45,,3,15,14,4,1,8
"Desocupada (150)",1,,,,,,,1
"De 20 a 24 años (153)",1,,,,,,,1
"No PEA (160)",667,5,29,63,81,102,242,145
"De 12 a 14 años (161)",2,,,,,,,2
"De 15 a 19 años (162)",21,,,,,,13,8
"De 20 a 24 años (163)",60,,,,,,37,23
"De 25 a 29 años (164)",65,,,,,2,53,10
"De 30 a 34 años (165)",69,,,,,8,54,7
"De 35 a 39 años (166)",75,,,,,10,52,13
"De 40 a 44 años (167)",55,,,,,18,26,11
"De 45 a 49 años (168)",46,,,,5,25,6,10
"De 50 y más años (169)",274,5,29,63,76,39,1,61
