"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",5,23,21,,91.3,,
"De 50 y más años (039)",12,78,62,,79.5,,
"No PEA (040)",5737,15917,13919,207,87.4,1.3,
"De 12 a 14 años (041)",908,5,5,,100,,
"De 15 a 19 años (042)",877,66,61,23,92.4,34.8,
"De 20 a 24 años (043)",353,315,303,45,96.2,14.3,
"De 25 a 29 años (044)",347,623,605,62,97.1,10,
"De 30 a 34 años (045)",313,841,798,30,94.9,3.6,
"De 35 a 39 años (046)",305,1080,1012,28,93.7,2.6,
"De 40 a 44 años (047)",306,1303,1221,18,93.7,1.4,
"De 45 a 49 años (048)",255,1202,1073,1,89.3,0.1,
"De 50 y más años (049)",2073,10482,8841,,84.3,,
,,,,,,,
"URBANA (060)",2845,6811,6220,103,91.3,1.5,
"De 12 a 14 años (061)",272,3,3,,100,,
"De 15 a 19 años (062)",430,54,51,16,94.4,29.6,
"De 20 a 24 años (063)",236,181,173,22,95.6,12.2,
"De 25 a 29 años (064)",279,434,419,33,96.5,7.6,
"De 30 a 34 años (065)",262,634,612,13,96.5,2.1,
"De 35 a 39 años (066)",266,798,754,16,94.5,2,
"De 40 a 44 años (067)",211,699,660,3,94.4,0.4,
"De 45 a 49 años (068)",167,683,623,,91.2,,
"De 50 y más años (069)",722,3325,2925,,88,,
"PEA (070)",1251,3400,3130,47,92.1,1.4,
"De 12 a 14 años (071)",25,,,,,,
"De 15 a 19 años (072)",99,21,21,8,100,38.1,
"De 20 a 24 años (073)",130,90,88,12,97.8,13.3,
"De 25 a 29 años (074)",139,214,210,13,98.1,6.1,
"De 30 a 34 años (075)",149,342,329,7,96.2,2,
"De 35 a 39 años (076)",156,435,413,6,94.9,1.4,
"De 40 a 44 años (077)",117,370,348,1,94.1,0.3,
"De 45 a 49 años (078)",97,380,348,,91.6,,
"De 50 y más años (079)",339,1548,1373,,88.7,,
"Ocupada (080)",1206,3327,3070,43,92.3,1.3,
"De 12 a 14 años (081)",24,,,,,,
"De 15 a 19 años (082)",88,20,20,8,100,40,
"De 20 a 24 años (083)",120,87,85,9,97.7,10.3,
"De 25 a 29 años (084)",133,211,208,12,98.6,5.7,
"De 30 a 34 años (085)",144,334,321,7,96.1,2.1,
"De 35 a 39 años (086)",153,416,400,6,96.2,1.4,
"De 40 a 44 años (087)",115,367,345,1,94,0.3,
"De 45 a 49 años (088)",94,362,332,,91.7,,
"De 50 y más años (089)",335,1530,1359,,88.8,,
"Desocupada (090)",45,73,60,4,82.2,5.5,
"De 12 a 14 años (091)",1,,,,,,
"De 15 a 19 años (092)",11,1,1,,100,,
"De 20 a 24 años (093)",10,3,3,3,100,100,
"De 25 a 29 años (094)",6,3,2,1,66.7,33.3,
"De 30 a 34 años (095)",5,8,8,,100,,
"De 35 a 39 años (096)",3,19,13,,68.4,,
"De 40 a 44 años (097)",2,3,3,,100,,
"De 45 a 49 años (098)",3,18,16,,88.9,,
"De 50 y más años (099)",4,18,14,,77.8,,
"No PEA (100)",1594,3411,3090,56,90.6,1.6,
"De 12 a 14 años (101)",247,3,3,,100,,
"De 15 a 19 años (102)",331,33,30,8,90.9,24.2,
"De 20 a 24 años (103)",106,91,85,10,93.4,11,
"De 25 a 29 años (104)",140,220,209,20,95,9.1,
"De 30 a 34 años (105)",113,292,283,6,96.9,2.1,
"De 35 a 39 años (106)",110,363,341,10,93.9,2.8,
"De 40 a 44 años (107)",94,329,312,2,94.8,0.6,
"De 45 a 49 años (108)",70,303,275,,90.8,,
"De 50 y más años (109)",383,1777,1552,,87.3,,
,,,,,,,
"RURAL (120)",7985,26215,22860,318,87.2,1.2,
"De 12 a 14 años (121)",729,5,5,,100,,
"De 15 a 19 años (122)",803,82,79,32,96.3,39,
"De 20 a 24 años (123)",574,475,461,77,97.1,16.2,
"De 25 a 29 años (124)",482,882,853,78,96.7,8.8,
"De 30 a 34 años (125)",523,1307,1230,54,94.1,4.1,
"De 35 a 39 años (126)",510,1727,1611,46,93.3,2.7,
"De 40 a 44 años (127)",525,2276,2126,30,93.4,1.3,
"De 45 a 49 años (128)",471,2188,1965,1,89.8,,
"De 50 y más años (129)",3368,17273,14530,,84.1,,
"PEA (130)",3842,13709,12031,167,87.8,1.2,
"De 12 a 14 años (131)",68,3,3,,100,,
"De 15 a 19 años (132)",257,49,48,17,98,34.7,
"De 20 a 24 años (133)",327,251,243,42,96.8,16.7,
"De 25 a 29 años (134)",275,479,457,36,95.4,7.5,
"De 30 a 34 años (135)",323,758,715,30,94.3,4,
"De 35 a 39 años (136)",315,1010,940,28,93.1,2.8,
"De 40 a 44 años (137)",313,1302,1217,14,93.5,1.1,
"De 45 a 49 años (138)",286,1289,1167,,90.5,,
"De 50 y más años (139)",1678,8568,7241,,84.5,,
"Ocupada (140)",3785,13612,11947,166,87.8,1.2,
"De 12 a 14 años (141)",66,3,3,,100,,
"De 15 a 19 años (142)",249,49,48,17,98,34.7,
"De 20 a 24 años (143)",309,244,237,41,97.1,16.8,
"De 25 a 29 años (144)",265,475,453,36,95.4,7.6,
"De 30 a 34 años (145)",319,755,712,30,94.3,4,
"De 35 a 39 años (146)",312,1000,930,28,93,2.8,
"De 40 a 44 años (147)",311,1294,1209,14,93.4,1.1,
"De 45 a 49 años (148)",284,1284,1162,,90.5,,
"De 50 y más años (149)",1670,8508,7193,,84.5,,
"Desocupada (150)",57,97,84,1,86.6,1,
"De 12 a 14 años (151)",2,,,,,,
"De 15 a 19 años (152)",8,,,,,,
"De 20 a 24 años (153)",18,7,6,1,85.7,14.3,
"De 25 a 29 años (154)",10,4,4,,100,,
"De 30 a 34 años (155)",4,3,3,,100,,
"De 35 a 39 años (156)",3,10,10,,100,,
"De 40 a 44 años (157)",2,8,8,,100,,
"De 45 a 49 años (158)",2,5,5,,100,,
"De 50 y más años (159)",8,60,48,,80,,
"No PEA (160)",4143,12506,10829,151,86.6,1.2,
"De 12 a 14 años (161)",661,2,2,,100,,
"De 15 a 19 años (162)",546,33,31,15,93.9,45.5,
"De 20 a 24 años (163)",247,224,218,35,97.3,15.6,
"De 25 a 29 años (164)",207,403,396,42,98.3,10.4,
"De 30 a 34 años (165)",200,549,515,24,93.8,4.4,
"De 35 a 39 años (166)",195,717,671,18,93.6,2.5,
"De 40 a 44 años (167)",212,974,909,16,93.3,1.6,
"De 45 a 49 años (168)",185,899,798,1,88.8,0.1,
"De 50 y más años (169)",1690,8705,7289,,83.7,,
