"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",183,168,66,74,23,4,1,,,,15,136
"De 25 a 29 años (024)",210,194,33,71,62,21,7,,,,16,287
"De 30 a 34 años (025)",222,215,19,65,64,32,29,6,,,7,452
"De 35 a 39 años (026)",226,219,14,29,71,41,50,13,1,,7,601
"De 40 a 44 años (027)",236,232,5,19,61,54,69,18,5,1,4,769
"De 45 a 49 años (028)",150,146,5,23,38,21,33,17,8,1,4,488
"De 50 y más años (029)",305,303,19,18,32,27,61,74,40,32,2,1623
"Desocupada (030)",61,58,37,12,1,4,2,1,,1,3,51
"De 12 a 14 años (031)",7,7,7,,,,,,,,,
"De 15 a 19 años (032)",22,21,19,2,,,,,,,1,2
"De 20 a 24 años (033)",8,8,5,2,,1,,,,,,5
"De 25 a 29 años (034)",6,5,2,3,,,,,,,1,3
"De 30 a 34 años (035)",5,5,1,1,1,1,1,,,,,10
"De 35 a 39 años (036)",5,4,2,1,,,1,,,,1,5
"De 45 a 49 años (038)",2,2,,,,2,,,,,,6
"De 50 y más años (039)",6,6,1,3,,,,1,,1,,20
"No PEA (040)",7415,7287,1912,1039,1017,794,1042,683,484,316,128,22070
"De 12 a 14 años (041)",867,858,855,2,1,,,,,,9,4
"De 15 a 19 años (042)",963,943,738,189,15,1,,,,,20,222
"De 20 a 24 años (043)",753,721,132,339,192,42,16,,,,32,915
"De 25 a 29 años (044)",689,664,31,201,233,128,66,5,,,25,1363
"De 30 a 34 años (045)",634,627,20,93,205,150,124,28,6,1,7,1726
"De 35 a 39 años (046)",602,599,18,45,135,172,162,51,13,3,3,2013
"De 40 a 44 años (047)",499,493,15,31,85,89,152,82,26,13,6,2025
"De 45 a 49 años (048)",442,438,11,20,37,65,140,82,62,21,4,2174
"De 50 y más años (049)",1966,1944,92,119,114,147,382,435,377,278,22,11628
,,,,,,,,,,,,
"URBANA (060)",3324,3261,903,508,547,388,436,240,162,77,63,8428
"De 12 a 14 años (061)",338,338,338,,,,,,,,,
"De 15 a 19 años (062)",406,404,355,47,2,,,,,,2,51
"De 20 a 24 años (063)",289,274,93,123,51,6,1,,,,15,247
"De 25 a 29 años (064)",287,271,33,115,87,32,4,,,,16,402
"De 30 a 34 años (065)",302,293,18,77,100,65,33,,,,9,610
"De 35 a 39 años (066)",336,332,15,36,117,86,64,12,2,,4,898
"De 40 a 44 años (067)",306,299,5,23,81,77,88,18,4,3,7,969
"De 45 a 49 años (068)",215,211,4,21,42,42,67,25,9,1,4,765
"De 50 y más años (069)",845,839,42,66,67,80,179,185,147,73,6,4486
"PEA (070)",981,951,174,198,221,123,138,57,22,18,30,2351
"De 12 a 14 años (071)",14,14,14,,,,,,,,,
"De 15 a 19 años (072)",74,73,62,9,2,,,,,,1,13
"De 20 a 24 años (073)",86,80,41,33,6,,,,,,6,45
"De 25 a 29 años (074)",102,93,19,41,29,4,,,,,9,111
"De 30 a 34 años (075)",138,134,12,46,41,21,14,,,,4,248
"De 35 a 39 años (076)",138,134,9,24,50,24,22,4,1,,4,327
"De 40 a 44 años (077)",150,147,3,14,44,39,40,7,,,3,431
"De 45 a 49 años (078)",98,96,2,17,27,17,23,8,1,1,2,288
"De 50 y más años (079)",181,180,12,14,22,18,39,38,20,17,1,888
"Ocupada (080)",951,923,161,190,220,120,137,56,22,17,28,2311
"De 12 a 14 años (081)",11,11,11,,,,,,,,,
"De 15 a 19 años (082)",68,67,57,8,2,,,,,,1,12
"De 20 a 24 años (083)",82,76,39,31,6,,,,,,6,43
"De 25 a 29 años (084)",99,91,19,39,29,4,,,,,8,109
"De 30 a 34 años (085)",134,130,11,46,40,20,13,,,,4,239
"De 35 a 39 años (086)",135,132,8,23,50,24,22,4,1,,3,326
"De 40 a 44 años (087)",150,147,3,14,44,39,40,7,,,3,431
"De 45 a 49 años (088)",96,94,2,17,27,15,23,8,1,1,2,282
"De 50 y más años (089)",176,175,11,12,22,18,39,37,20,16,1,869
"Desocupada (090)",30,28,13,8,1,3,1,1,,1,2,40
"De 12 a 14 años (091)",3,3,3,,,,,,,,,
"De 15 a 19 años (092)",6,6,5,1,,,,,,,,1
"De 20 a 24 años (093)",4,4,2,2,,,,,,,,2
"De 25 a 29 años (094)",3,2,,2,,,,,,,1,2
"De 30 a 34 años (095)",4,4,1,,1,1,1,,,,,9
"De 35 a 39 años (096)",3,2,1,1,,,,,,,1,1
"De 45 a 49 años (098)",2,2,,,,2,,,,,,6
"De 50 y más años (099)",5,5,1,2,,,,1,,1,,19
"No PEA (100)",2343,2310,729,310,326,265,298,183,140,59,33,6077
"De 12 a 14 años (101)",324,324,324,,,,,,,,,
"De 15 a 19 años (102)",332,331,293,38,,,,,,,1,38
"De 20 a 24 años (103)",203,194,52,90,45,6,1,,,,9,202
"De 25 a 29 años (104)",185,178,14,74,58,28,4,,,,7,291
"De 30 a 34 años (105)",164,159,6,31,59,44,19,,,,5,362
"De 35 a 39 años (106)",198,198,6,12,67,62,42,8,1,,,571
"De 40 a 44 años (107)",156,152,2,9,37,38,48,11,4,3,4,538
"De 45 a 49 años (108)",117,115,2,4,15,25,44,17,8,,2,477
"De 50 y más años (109)",664,659,30,52,45,62,140,147,127,56,5,3598
,,,,,,,,,,,,
"RURAL (120)",5901,5776,1397,863,826,610,858,572,376,274,125,18078
"De 12 a 14 años (121)",595,585,581,3,1,,,,,,10,5
"De 15 a 19 años (122)",737,717,535,164,17,1,,,,,20,201
"De 20 a 24 años (123)",655,623,110,292,164,41,16,,,,32,809
"De 25 a 29 años (124)",618,592,33,160,208,117,69,5,,,26,1251
"De 30 a 34 años (125)",559,554,22,82,170,118,121,34,6,1,5,1578
"De 35 a 39 años (126)",497,490,19,39,89,127,149,52,12,3,7,1721
"De 40 a 44 años (127)",429,426,15,27,65,66,133,82,27,11,3,1825
"De 45 a 49 años (128)",379,375,12,22,33,46,106,74,61,21,4,1903
"De 50 y más años (129)",1432,1414,70,74,79,94,264,325,270,238,18,8785
"PEA (130)",829,799,214,134,135,81,114,72,32,17,30,2085
"De 12 a 14 años (131)",52,51,50,1,,,,,,,1,1
"De 15 a 19 años (132)",106,105,90,13,2,,,,,,1,17
"De 20 a 24 años (133)",105,96,30,43,17,5,1,,,,9,96
"De 25 a 29 años (134)",114,106,16,33,33,17,7,,,,8,179
"De 30 a 34 años (135)",89,86,8,20,24,12,16,6,,,3,214
"De 35 a 39 años (136)",93,89,7,6,21,17,29,9,,,4,279
"De 40 a 44 años (137)",86,85,2,5,17,15,29,11,5,1,1,338
"De 45 a 49 años (138)",54,52,3,6,11,6,10,9,7,,2,206
"De 50 y más años (139)",130,129,8,7,10,9,22,37,20,16,1,755
"Ocupada (140)",798,769,190,130,135,80,113,72,32,17,29,2074
"De 12 a 14 años (141)",48,47,46,1,,,,,,,1,1
"De 15 a 19 años (142)",90,90,76,12,2,,,,,,,16
"De 20 a 24 años (143)",101,92,27,43,17,4,1,,,,9,93
"De 25 a 29 años (144)",111,103,14,32,33,17,7,,,,8,178
"De 30 a 34 años (145)",88,85,8,19,24,12,16,6,,,3,213
"De 35 a 39 años (146)",91,87,6,6,21,17,28,9,,,4,275
"De 40 a 44 años (147)",86,85,2,5,17,15,29,11,5,1,1,338
"De 45 a 49 años (148)",54,52,3,6,11,6,10,9,7,,2,206
"De 50 y más años (149)",129,128,8,6,10,9,22,37,20,16,1,754
"Desocupada (150)",31,30,24,4,,1,1,,,,1,11
"De 12 a 14 años (151)",4,4,4,,,,,,,,,
"De 15 a 19 años (152)",16,15,14,1,,,,,,,1,1
"De 20 a 24 años (153)",4,4,3,,,1,,,,,,3
"De 25 a 29 años (154)",3,3,2,1,,,,,,,,1
"De 30 a 34 años (155)",1,1,,1,,,,,,,,1
"De 35 a 39 años (156)",2,2,1,,,,1,,,,,4
"De 50 y más años (159)",1,1,,1,,,,,,,,1
"No PEA (160)",5072,4977,1183,729,691,529,744,500,344,257,95,15993
"De 12 a 14 años (161)",543,534,531,2,1,,,,,,9,4
"De 15 a 19 años (162)",631,612,445,151,15,1,,,,,19,184
"De 20 a 24 años (163)",550,527,80,249,147,36,15,,,,23,713
"De 25 a 29 años (164)",504,486,17,127,175,100,62,5,,,18,1072
"De 30 a 34 años (165)",470,468,14,62,146,106,105,28,6,1,2,1364
"De 35 a 39 años (166)",404,401,12,33,68,110,120,43,12,3,3,1442
"De 40 a 44 años (167)",343,341,13,22,48,51,104,71,22,10,2,1487
"De 45 a 49 años (168)",325,323,9,16,22,40,96,65,54,21,2,1697
"De 50 y más años (169)",1302,1285,62,67,69,85,242,288,250,222,17,8030
