"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",149,137,,108,27,1,1,,,,12,169
"De 20 a 24 años (023)",413,376,5,214,119,34,4,,,,37,571
"De 25 a 29 años (024)",500,463,2,155,154,93,58,1,,,37,995
"De 30 a 34 años (025)",559,548,3,80,189,131,130,12,2,1,11,1515
"De 35 a 39 años (026)",565,561,,56,135,164,158,41,6,1,4,1828
"De 40 a 44 años (027)",469,464,1,32,85,110,150,66,15,5,5,1797
"De 45 a 49 años (028)",337,337,1,20,48,56,109,71,24,8,,1509
"De 50 y más años (029)",656,652,3,20,47,62,162,207,105,46,4,3743
"Desocupada (030)",41,35,1,12,8,5,4,2,2,1,6,100
"De 15 a 19 años (032)",1,1,,1,,,,,,,,1
"De 20 a 24 años (033)",9,8,,7,1,,,,,,1,9
"De 25 a 29 años (034)",13,10,,3,3,2,2,,,,3,23
"De 30 a 34 años (035)",4,3,,1,1,,,,1,,1,11
"De 35 a 39 años (036)",5,5,,,2,2,1,,,,,15
"De 40 a 44 años (037)",2,2,,,1,,,1,,,,9
"De 45 a 49 años (038)",3,3,1,,,1,,,,1,,13
"De 50 y más años (039)",4,3,,,,,1,1,1,,1,19
"No PEA (040)",8346,8139,38,1610,1692,1344,1701,999,534,221,207,29845
"De 12 a 14 años (041)",39,20,,17,3,,,,,,19,23
"De 15 a 19 años (042)",638,571,7,472,82,10,,,,,67,666
"De 20 a 24 años (043)",1241,1189,13,565,444,135,30,2,,,52,1995
"De 25 a 29 años (044)",1253,1239,7,283,462,306,167,12,2,,14,2918
"De 30 a 34 años (045)",1047,1038,1,101,311,278,288,52,6,1,9,3205
"De 35 a 39 años (046)",885,880,3,47,134,217,338,114,25,2,5,3412
"De 40 a 44 años (047)",742,729,1,19,83,140,283,139,51,13,13,3327
"De 45 a 49 años (048)",592,584,1,24,61,87,172,144,75,20,8,2933
"De 50 y más años (049)",1909,1889,5,82,112,171,423,536,375,185,20,11366
,,,,,,,,,,,,
"URBANA (060)",6996,6821,31,1394,1518,1221,1410,756,358,133,175,23609
"De 12 a 14 años (061)",14,7,,7,,,,,,,7,7
"De 15 a 19 años (062)",354,321,3,273,40,4,1,,,,33,369
"De 20 a 24 años (063)",854,804,12,466,253,61,11,1,,,50,1209
"De 25 a 29 años (064)",934,899,4,295,325,195,77,2,1,,35,1873
"De 30 a 34 años (065)",967,952,4,140,353,242,194,17,2,,15,2535
"De 35 a 39 años (066)",895,890,1,76,215,259,268,63,7,1,5,2926
"De 40 a 44 años (067)",759,747,1,40,124,176,270,107,25,4,12,2948
"De 45 a 49 años (068)",588,582,3,32,88,112,185,114,43,5,6,2509
"De 50 y más años (069)",1631,1619,3,65,120,172,404,452,280,123,12,9233
"PEA (070)",2553,2478,9,517,593,484,513,241,86,35,75,8051
"De 12 a 14 años (071)",1,1,,1,,,,,,,,1
"De 15 a 19 años (072)",87,80,,66,12,1,1,,,,7,97
"De 20 a 24 años (073)",248,224,3,149,59,12,1,,,,24,308
"De 25 a 29 años (074)",322,296,,119,96,60,20,1,,,26,582
"De 30 a 34 años (075)",396,387,3,66,154,91,68,3,2,,9,972
"De 35 a 39 años (076)",427,424,,50,113,131,109,19,1,1,3,1283
"De 40 a 44 años (077)",350,347,,29,76,87,108,41,3,3,3,1239
"De 45 a 49 años (078)",256,256,2,20,44,51,84,42,11,2,,1017
"De 50 y más años (079)",466,463,1,17,39,51,122,135,69,29,3,2552
"Ocupada (080)",2521,2451,8,507,586,483,509,239,84,35,70,7977
"De 12 a 14 años (081)",1,1,,1,,,,,,,,1
"De 15 a 19 años (082)",86,79,,65,12,1,1,,,,7,96
"De 20 a 24 años (083)",242,218,3,144,58,12,1,,,,24,301
"De 25 a 29 años (084)",312,289,,116,94,60,18,1,,,23,567
"De 30 a 34 años (085)",392,384,3,65,153,91,68,3,1,,8,961
"De 35 a 39 años (086)",423,420,,50,111,130,108,19,1,1,3,1271
"De 40 a 44 años (087)",348,345,,29,75,87,108,40,3,3,3,1230
"De 45 a 49 años (088)",255,255,1,20,44,51,84,42,11,2,,1017
"De 50 y más años (089)",462,460,1,17,39,51,121,134,68,29,2,2533
"Desocupada (090)",32,27,1,10,7,1,4,2,2,,5,74
"De 15 a 19 años (092)",1,1,,1,,,,,,,,1
"De 20 a 24 años (093)",6,6,,5,1,,,,,,,7
"De 25 a 29 años (094)",10,7,,3,2,,2,,,,3,15
"De 30 a 34 años (095)",4,3,,1,1,,,,1,,1,11
"De 35 a 39 años (096)",4,4,,,2,1,1,,,,,12
"De 40 a 44 años (097)",2,2,,,1,,,1,,,,9
"De 45 a 49 años (098)",1,1,1,,,,,,,,,
"De 50 y más años (099)",4,3,,,,,1,1,1,,1,19
"No PEA (100)",4443,4343,22,877,925,737,897,515,272,98,100,15558
"De 12 a 14 años (101)",13,6,,6,,,,,,,7,6
"De 15 a 19 años (102)",267,241,3,207,28,3,,,,,26,272
"De 20 a 24 años (103)",606,580,9,317,194,49,10,1,,,26,901
"De 25 a 29 años (104)",612,603,4,176,229,135,57,1,1,,9,1291
"De 30 a 34 años (105)",571,565,1,74,199,151,126,14,,,6,1563
"De 35 a 39 años (106)",468,466,1,26,102,128,159,44,6,,2,1643
"De 40 a 44 años (107)",409,400,1,11,48,89,162,66,22,1,9,1709
"De 45 a 49 años (108)",332,326,1,12,44,61,101,72,32,3,6,1492
"De 50 y más años (109)",1165,1156,2,48,81,121,282,317,211,94,9,6681
,,,,,,,,,,,,
"RURAL (120)",5043,4892,23,914,986,779,1067,643,330,150,151,18464
"De 12 a 14 años (121)",29,14,,11,3,,,,,,15,17
"De 15 a 19 años (122)",434,388,4,308,69,7,,,,,46,467
"De 20 a 24 años (123)",809,769,6,320,311,108,23,1,,,40,1366
"De 25 a 29 años (124)",832,813,5,146,294,206,150,11,1,,19,2063
"De 30 a 34 años (125)",643,637,,42,148,167,224,47,7,2,6,2196
"De 35 a 39 años (126)",560,556,2,27,56,124,229,92,24,2,4,2329
"De 40 a 44 años (127)",454,448,1,11,45,74,163,99,41,14,6,2185
"De 45 a 49 años (128)",344,342,,12,21,32,96,101,56,24,2,1946
"De 50 y más años (129)",938,925,5,37,39,61,182,292,201,108,13,5895
"PEA (130)",1140,1096,7,181,219,172,263,159,68,27,44,4177
"De 12 a 14 años (131)",3,,,,,,,,,,3,
"De 15 a 19 años (132)",63,58,,43,15,,,,,,5,73
"De 20 a 24 años (133)",174,160,2,72,61,22,3,,,,14,272
"De 25 a 29 años (134)",191,177,2,39,61,35,40,,,,14,436
"De 30 a 34 años (135)",167,164,,15,36,40,62,9,1,1,3,554
"De 35 a 39 años (136)",143,142,,6,24,35,50,22,5,,1,560
"De 40 a 44 años (137)",121,119,1,3,10,23,42,26,12,2,2,567
"De 45 a 49 años (138)",84,84,,,4,6,25,29,13,7,,505
"De 50 y más años (139)",194,192,2,3,8,11,41,73,37,17,2,1210
"Ocupada (140)",1131,1088,7,179,218,168,263,159,68,26,43,4151
"De 12 a 14 años (141)",3,,,,,,,,,,3,
"De 15 a 19 años (142)",63,58,,43,15,,,,,,5,73
"De 20 a 24 años (143)",171,158,2,70,61,22,3,,,,13,270
"De 25 a 29 años (144)",188,174,2,39,60,33,40,,,,14,428
"De 30 a 34 años (145)",167,164,,15,36,40,62,9,1,1,3,554
"De 35 a 39 años (146)",142,141,,6,24,34,50,22,5,,1,557
"De 40 a 44 años (147)",121,119,1,3,10,23,42,26,12,2,2,567
"De 45 a 49 años (148)",82,82,,,4,5,25,29,13,6,,492
"De 50 y más años (149)",194,192,2,3,8,11,41,73,37,17,2,1210
"Desocupada (150)",9,8,,2,1,4,,,,1,1,26
"De 20 a 24 años (153)",3,2,,2,,,,,,,1,2
"De 25 a 29 años (154)",3,3,,,1,2,,,,,,8
"De 35 a 39 años (156)",1,1,,,,1,,,,,,3
"De 45 a 49 años (158)",2,2,,,,1,,,,1,,13
"No PEA (160)",3903,3796,16,733,767,607,804,484,262,123,107,14287
"De 12 a 14 años (161)",26,14,,11,3,,,,,,12,17
"De 15 a 19 años (162)",371,330,4,265,54,7,,,,,41,394
"De 20 a 24 años (163)",635,609,4,248,250,86,20,1,,,26,1094
"De 25 a 29 años (164)",641,636,3,107,233,171,110,11,1,,5,1627
"De 30 a 34 años (165)",476,473,,27,112,127,162,38,6,1,3,1642
"De 35 a 39 años (166)",417,414,2,21,32,89,179,70,19,2,3,1769
"De 40 a 44 años (167)",333,329,,8,35,51,121,73,29,12,4,1618
"De 45 a 49 años (168)",260,258,,12,17,26,71,72,43,17,2,1441
"De 50 y más años (169)",744,733,3,34,31,50,141,219,164,91,11,4685
