"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Sin nivel (061)",276,272,3,,1
"Educación inicial (062)",3,3,,,
"Primaria (063)",1109,1048,42,5,14
"Secundaria (064)",1642,1369,113,29,131
"Superior no univ. incompleta (065)",265,185,23,14,43
"Superior no univ. completa (066)",641,293,71,67,210
"Superior univ. incompleta (067)",225,118,19,25,63
"Superior univ. completa (068)",574,199,77,83,215
"De 06 a 14 años (070)",98,89,9,,
"Primaria (073)",56,51,5,,
"Secundaria (074)",42,38,4,,
"De 15 a 29 años (080)",1241,947,97,53,144
"Sin nivel (081)",4,3,1,,
"Educación inicial (082)",2,2,,,
"Primaria (083)",85,79,3,1,2
"Secundaria (084)",628,534,51,8,35
"Superior no univ. incompleta (085)",123,96,10,5,12
"Superior no univ. completa (086)",163,107,10,16,30
"Superior univ. incompleta (087)",98,67,8,9,14
"Superior univ. completa (088)",138,59,14,14,51
"De 30 a 44 años (090)",1708,1129,151,105,323
"Sin nivel (091)",31,29,2,,
"Educación inicial (092)",1,1,,,
"Primaria (093)",293,268,16,1,8
"Secundaria (094)",586,485,42,11,48
"Superior no univ. incompleta (095)",98,71,6,6,15
"Superior no univ. completa (096)",358,152,42,37,127
"Superior univ. incompleta (097)",81,35,7,11,28
"Superior univ. completa (098)",260,88,36,39,97
"De 45 a 64 años (100)",1302,956,83,62,201
"Sin nivel (101)",124,123,,,1
"Primaria (103)",470,451,15,1,3
"Secundaria (104)",341,273,14,10,44
"Superior no univ. incompleta (105)",43,17,7,3,16
"Superior no univ. completa (106)",108,27,17,14,50
"Superior univ. incompleta (107)",45,16,4,5,20
"Superior univ. completa (108)",171,49,26,29,67
"De 65 y más años (110)",386,366,8,3,9
"Sin nivel (111)",117,117,,,
"Primaria (113)",205,199,3,2,1
"Secundaria (114)",45,39,2,,4
"Superior no univ. incompleta (115)",1,1,,,
"Superior no univ. completa (116)",12,7,2,,3
"Superior univ. incompleta (117)",1,,,,1
"Superior univ. completa (118)",5,3,1,1,
,,,,,
"RURAL (120)",18457,17199,808,166,284
"Sin nivel (121)",2998,2924,57,9,8
"Educación inicial (122)",6,6,,,
"Primaria (123)",8385,8010,315,36,24
"Secundaria (124)",5941,5514,283,55,89
"Superior no univ. incompleta (125)",281,242,15,5,19
"Superior no univ. completa (126)",381,239,56,21,65
"Superior univ. incompleta (127)",157,124,11,5,17
"Superior univ. completa (128)",308,140,71,35,62
"De 06 a 14 años (130)",295,269,26,,
"Sin nivel (131)",9,6,3,,
"Educación inicial (132)",3,3,,,
"Primaria (133)",205,185,20,,
"Secundaria (134)",78,75,3,,
"De 15 a 29 años (140)",4156,3794,224,36,102
"Sin nivel (141)",69,66,2,1,
"Educación inicial (142)",2,2,,,
"Primaria (143)",1039,978,55,5,1
"Secundaria (144)",2619,2439,131,21,28
"Superior no univ. incompleta (145)",156,129,11,2,14
"Superior no univ. completa (146)",147,105,13,2,27
"Superior univ. incompleta (147)",62,52,2,1,7
"Superior univ. completa (148)",62,23,10,4,25
"De 30 a 44 años (150)",4983,4547,286,61,89
"Sin nivel (151)",198,186,11,1,
"Educación inicial (152)",1,1,,,
"Primaria (153)",2212,2080,120,8,4
"Secundaria (154)",2118,1970,96,22,30
"Superior no univ. incompleta (155)",90,84,3,2,1
"Superior no univ. completa (156)",159,100,21,12,26
"Superior univ. incompleta (157)",62,52,4,2,4
"Superior univ. completa (158)",143,74,31,14,24
"De 45 a 64 años (160)",5808,5437,233,56,82
"Sin nivel (161)",1265,1231,27,3,4
"Primaria (163)",3314,3186,99,15,14
"Secundaria (164)",1002,911,51,11,29
"Superior no univ. incompleta (165)",33,27,1,1,4
"Superior no univ. completa (166)",69,28,22,7,12
"Superior univ. incompleta (167)",30,18,4,2,6
"Superior univ. completa (168)",95,36,29,17,13
"De 65 y más años (170)",3215,3152,39,13,11
"Sin nivel (171)",1457,1435,14,4,4
"Primaria (173)",1615,1581,21,8,5
"Secundaria (174)",124,119,2,1,2
"Superior no univ. incompleta (175)",2,2,,,
"Superior no univ. completa (176)",6,6,,,
"Superior univ. incompleta (177)",3,2,1,,
"Superior univ. completa (178)",8,7,1,,
