"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
,,,,,,,,
"URBANA (060)",1830,22,58,136,182,357,623,452
"De 12 a 14 años (061)",2,,,,,,1,1
"De 15 a 19 años (062)",46,,,,,,31,15
"De 20 a 24 años (063)",182,,,,,1,115,66
"De 25 a 29 años (064)",182,,,,,5,129,48
"De 30 a 34 años (065)",194,,,,,31,124,39
"De 35 a 39 años (066)",216,,,,1,72,105,38
"De 40 a 44 años (067)",169,,,,6,61,70,32
"De 45 a 49 años (068)",157,,,,13,81,41,22
"De 50 y más años (069)",682,22,58,136,162,106,7,191
"PEA (070)",722,1,17,37,74,170,246,177
"De 12 a 14 años (071)",1,,,,,,1,
"De 15 a 19 años (072)",10,,,,,,5,5
"De 20 a 24 años (073)",58,,,,,,42,16
"De 25 a 29 años (074)",70,,,,,2,43,25
"De 30 a 34 años (075)",96,,,,,18,55,23
"De 35 a 39 años (076)",115,,,,1,36,49,29
"De 40 a 44 años (077)",87,,,,4,35,29,19
"De 45 a 49 años (078)",73,,,,9,37,19,8
"De 50 y más años (079)",212,1,17,37,60,42,3,52
"Ocupada (080)",697,1,17,37,72,163,235,172
"De 12 a 14 años (081)",1,,,,,,1,
"De 15 a 19 años (082)",10,,,,,,5,5
"De 20 a 24 años (083)",58,,,,,,42,16
"De 25 a 29 años (084)",63,,,,,2,38,23
"De 30 a 34 años (085)",92,,,,,17,53,22
"De 35 a 39 años (086)",113,,,,1,36,47,29
"De 40 a 44 años (087)",85,,,,4,34,29,18
"De 45 a 49 años (088)",71,,,,9,36,18,8
"De 50 y más años (089)",204,1,17,37,58,38,2,51
"Desocupada (090)",25,,,,2,7,11,5
"De 25 a 29 años (094)",7,,,,,,5,2
"De 30 a 34 años (095)",4,,,,,1,2,1
"De 35 a 39 años (096)",2,,,,,,2,
"De 40 a 44 años (097)",2,,,,,1,,1
"De 45 a 49 años (098)",2,,,,,1,1,
"De 50 y más años (099)",8,,,,2,4,1,1
"No PEA (100)",1108,21,41,99,108,187,377,275
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",36,,,,,,26,10
"De 20 a 24 años (103)",124,,,,,1,73,50
"De 25 a 29 años (104)",112,,,,,3,86,23
"De 30 a 34 años (105)",98,,,,,13,69,16
"De 35 a 39 años (106)",101,,,,,36,56,9
"De 40 a 44 años (107)",82,,,,2,26,41,13
"De 45 a 49 años (108)",84,,,,4,44,22,14
"De 50 y más años (109)",470,21,41,99,102,64,4,139
,,,,,,,,
"RURAL (120)",4227,41,177,337,509,754,1501,908
"De 12 a 14 años (121)",5,,,,,,,5
"De 15 a 19 años (122)",98,,,,,,58,40
"De 20 a 24 años (123)",388,,,,,1,260,127
"De 25 a 29 años (124)",397,,,,,18,280,99
"De 30 a 34 años (125)",440,,,,,47,317,76
"De 35 a 39 años (126)",409,,,,1,95,257,56
"De 40 a 44 años (127)",386,,,,8,125,191,62
"De 45 a 49 años (128)",347,,,1,34,151,114,47
"De 50 y más años (129)",1757,41,177,336,466,317,24,396
"PEA (130)",1279,4,23,71,172,279,423,307
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",22,,,,,,13,9
"De 20 a 24 años (133)",113,,,,,1,57,55
"De 25 a 29 años (134)",132,,,,,7,85,40
"De 30 a 34 años (135)",134,,,,,19,80,35
"De 35 a 39 años (136)",155,,,,1,38,88,28
"De 40 a 44 años (137)",134,,,,2,50,55,27
"De 45 a 49 años (138)",119,,,1,14,53,34,17
"De 50 y más años (139)",469,4,23,70,155,111,11,95
"Ocupada (140)",1258,4,23,70,169,276,416,300
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",21,,,,,,13,8
"De 20 a 24 años (143)",108,,,,,1,56,51
"De 25 a 29 años (144)",130,,,,,7,84,39
"De 30 a 34 años (145)",131,,,,,19,77,35
"De 35 a 39 años (146)",154,,,,1,38,87,28
"De 40 a 44 años (147)",133,,,,2,50,54,27
"De 45 a 49 años (148)",118,,,1,14,52,34,17
"De 50 y más años (149)",462,4,23,69,152,109,11,94
"Desocupada (150)",21,,,1,3,3,7,7
"De 15 a 19 años (152)",1,,,,,,,1
"De 20 a 24 años (153)",5,,,,,,1,4
"De 25 a 29 años (154)",2,,,,,,1,1
"De 30 a 34 años (155)",3,,,,,,3,
"De 35 a 39 años (156)",1,,,,,,1,
"De 40 a 44 años (157)",1,,,,,,1,
"De 45 a 49 años (158)",1,,,,,1,,
"De 50 y más años (159)",7,,,1,3,2,,1
"No PEA (160)",2948,37,154,266,337,475,1078,601
"De 12 a 14 años (161)",4,,,,,,,4
"De 15 a 19 años (162)",76,,,,,,45,31
"De 20 a 24 años (163)",275,,,,,,203,72
"De 25 a 29 años (164)",265,,,,,11,195,59
"De 30 a 34 años (165)",306,,,,,28,237,41
"De 35 a 39 años (166)",254,,,,,57,169,28
"De 40 a 44 años (167)",252,,,,6,75,136,35
"De 45 a 49 años (168)",228,,,,20,98,80,30
"De 50 y más años (169)",1288,37,154,266,311,206,13,301
