"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",1469,12,57,167,419,354,30,430
,,,,,,,,
"URBANA (060)",3783,3,28,65,249,633,1821,984
"De 12 a 14 años (061)",17,,,,,,2,15
"De 15 a 19 años (062)",280,,,,,,156,124
"De 20 a 24 años (063)",626,,,,,2,410,214
"De 25 a 29 años (064)",608,,,,,21,414,173
"De 30 a 34 años (065)",530,,,,,63,369,98
"De 35 a 39 años (066)",479,,,,4,117,271,87
"De 40 a 44 años (067)",348,,,,13,137,139,59
"De 45 a 49 años (068)",261,,,,31,129,55,46
"De 50 y más años (069)",634,3,28,65,201,164,5,168
"PEA (070)",1377,,5,17,97,295,582,381
"De 12 a 14 años (071)",2,,,,,,,2
"De 15 a 19 años (072)",59,,,,,,34,25
"De 20 a 24 años (073)",173,,,,,1,96,76
"De 25 a 29 años (074)",218,,,,,8,137,73
"De 30 a 34 años (075)",183,,,,,28,117,38
"De 35 a 39 años (076)",221,,,,3,59,109,50
"De 40 a 44 años (077)",169,,,,6,75,58,30
"De 45 a 49 años (078)",129,,,,19,57,28,25
"De 50 y más años (079)",223,,5,17,69,67,3,62
"Ocupada (080)",1295,,5,17,95,285,538,355
"De 12 a 14 años (081)",2,,,,,,,2
"De 15 a 19 años (082)",43,,,,,,25,18
"De 20 a 24 años (083)",155,,,,,1,85,69
"De 25 a 29 años (084)",205,,,,,8,129,68
"De 30 a 34 años (085)",175,,,,,26,113,36
"De 35 a 39 años (086)",211,,,,2,58,103,48
"De 40 a 44 años (087)",162,,,,6,73,54,29
"De 45 a 49 años (088)",123,,,,19,53,26,25
"De 50 y más años (089)",219,,5,17,68,66,3,60
"Desocupada (090)",82,,,,2,10,44,26
"De 15 a 19 años (092)",16,,,,,,9,7
"De 20 a 24 años (093)",18,,,,,,11,7
"De 25 a 29 años (094)",13,,,,,,8,5
"De 30 a 34 años (095)",8,,,,,2,4,2
"De 35 a 39 años (096)",10,,,,1,1,6,2
"De 40 a 44 años (097)",7,,,,,2,4,1
"De 45 a 49 años (098)",6,,,,,4,2,
"De 50 y más años (099)",4,,,,1,1,,2
"No PEA (100)",2406,3,23,48,152,338,1239,603
"De 12 a 14 años (101)",15,,,,,,2,13
"De 15 a 19 años (102)",221,,,,,,122,99
"De 20 a 24 años (103)",453,,,,,1,314,138
"De 25 a 29 años (104)",390,,,,,13,277,100
"De 30 a 34 años (105)",347,,,,,35,252,60
"De 35 a 39 años (106)",258,,,,1,58,162,37
"De 40 a 44 años (107)",179,,,,7,62,81,29
"De 45 a 49 años (108)",132,,,,12,72,27,21
"De 50 y más años (109)",411,3,23,48,132,97,2,106
,,,,,,,,
"RURAL (120)",7895,11,48,159,496,1188,4243,1750
"De 12 a 14 años (121)",34,,,,,,10,24
"De 15 a 19 años (122)",784,,,,,,511,273
"De 20 a 24 años (123)",1327,,,,,4,990,333
"De 25 a 29 años (124)",1207,,,,,24,960,223
"De 30 a 34 años (125)",890,,,,1,88,680,121
"De 35 a 39 años (126)",849,,,,5,167,547,130
"De 40 a 44 años (127)",688,,,,21,216,345,106
"De 45 a 49 años (128)",593,,,1,40,293,168,91
"De 50 y más años (129)",1523,11,48,158,429,396,32,449
"PEA (130)",2305,2,14,40,174,423,1129,523
"De 12 a 14 años (131)",5,,,,,,1,4
"De 15 a 19 años (132)",156,,,,,,91,65
"De 20 a 24 años (133)",341,,,,,1,238,102
"De 25 a 29 años (134)",325,,,,,9,251,65
"De 30 a 34 años (135)",258,,,,1,30,191,36
"De 35 a 39 años (136)",276,,,,2,52,172,50
"De 40 a 44 años (137)",256,,,,11,82,119,44
"De 45 a 49 años (138)",223,,,1,18,110,62,32
"De 50 y más años (139)",465,2,14,39,142,139,4,125
"Ocupada (140)",2262,2,14,40,173,421,1104,508
"De 12 a 14 años (141)",5,,,,,,1,4
"De 15 a 19 años (142)",147,,,,,,84,63
"De 20 a 24 años (143)",331,,,,,1,233,97
"De 25 a 29 años (144)",318,,,,,9,247,62
"De 30 a 34 años (145)",249,,,,1,28,186,34
"De 35 a 39 años (146)",272,,,,2,52,169,49
"De 40 a 44 años (147)",254,,,,11,82,118,43
"De 45 a 49 años (148)",222,,,1,18,110,62,31
"De 50 y más años (149)",464,2,14,39,141,139,4,125
"Desocupada (150)",43,,,,1,2,25,15
"De 15 a 19 años (152)",9,,,,,,7,2
"De 20 a 24 años (153)",10,,,,,,5,5
"De 25 a 29 años (154)",7,,,,,,4,3
"De 30 a 34 años (155)",9,,,,,2,5,2
"De 35 a 39 años (156)",4,,,,,,3,1
"De 40 a 44 años (157)",2,,,,,,1,1
"De 45 a 49 años (158)",1,,,,,,,1
"De 50 y más años (159)",1,,,,1,,,
"No PEA (160)",5590,9,34,119,322,765,3114,1227
"De 12 a 14 años (161)",29,,,,,,9,20
"De 15 a 19 años (162)",628,,,,,,420,208
"De 20 a 24 años (163)",986,,,,,3,752,231
"De 25 a 29 años (164)",882,,,,,15,709,158
"De 30 a 34 años (165)",632,,,,,58,489,85
"De 35 a 39 años (166)",573,,,,3,115,375,80
"De 40 a 44 años (167)",432,,,,10,134,226,62
"De 45 a 49 años (168)",370,,,,22,183,106,59
"De 50 y más años (169)",1058,9,34,119,287,257,28,324
