"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 12 a 14 años (041)",405,,,,,,
"De 15 a 19 años (042)",420,78,75,26,96.2,33.3,
"De 20 a 24 años (043)",299,288,281,43,97.6,14.9,
"De 25 a 29 años (044)",249,456,450,51,98.7,11.2,
"De 30 a 34 años (045)",194,507,499,19,98.4,3.7,
"De 35 a 39 años (046)",182,587,562,14,95.7,2.4,
"De 40 a 44 años (047)",174,637,604,6,94.8,0.9,
"De 45 a 49 años (048)",140,630,598,,94.9,,
"De 50 y más años (049)",929,4913,4361,,88.8,,
,,,,,,,
"URBANA (060)",2479,7382,6861,88,92.9,1.2,
"De 12 a 14 años (061)",200,,,,,,
"De 15 a 19 años (062)",243,37,35,9,94.6,24.3,
"De 20 a 24 años (063)",202,161,158,20,98.1,12.4,
"De 25 a 29 años (064)",183,290,286,27,98.6,9.3,
"De 30 a 34 años (065)",201,449,443,16,98.7,3.6,
"De 35 a 39 años (066)",201,578,558,14,96.5,2.4,
"De 40 a 44 años (067)",175,624,600,2,96.2,0.3,
"De 45 a 49 años (068)",175,749,725,,96.8,,
"De 50 y más años (069)",899,4494,4056,,90.3,,
"PEA (070)",1051,3165,2983,36,94.2,1.1,
"De 12 a 14 años (071)",13,,,,,,
"De 15 a 19 años (072)",55,9,8,1,88.9,11.1,
"De 20 a 24 años (073)",96,68,68,6,100,8.8,
"De 25 a 29 años (074)",99,140,138,9,98.6,6.4,
"De 30 a 34 años (075)",128,248,244,10,98.4,4,
"De 35 a 39 años (076)",126,342,331,10,96.8,2.9,
"De 40 a 44 años (077)",96,365,349,,95.6,,
"De 45 a 49 años (078)",101,396,381,,96.2,,
"De 50 y más años (079)",337,1597,1464,,91.7,,
"Ocupada (080)",1034,3136,2954,35,94.2,1.1,
"De 12 a 14 años (081)",12,,,,,,
"De 15 a 19 años (082)",52,8,7,1,87.5,12.5,
"De 20 a 24 años (083)",93,67,67,6,100,9,
"De 25 a 29 años (084)",96,138,136,8,98.6,5.8,
"De 30 a 34 años (085)",126,242,238,10,98.3,4.1,
"De 35 a 39 años (086)",124,339,328,10,96.8,2.9,
"De 40 a 44 años (087)",96,365,349,,95.6,,
"De 45 a 49 años (088)",99,388,373,,96.1,,
"De 50 y más años (089)",336,1589,1456,,91.6,,
"Desocupada (090)",17,29,29,1,100,3.4,
"De 12 a 14 años (091)",1,,,,,,
"De 15 a 19 años (092)",3,1,1,,100,,
"De 20 a 24 años (093)",3,1,1,,100,,
"De 25 a 29 años (094)",3,2,2,1,100,50,
"De 30 a 34 años (095)",2,6,6,,100,,
"De 35 a 39 años (096)",2,3,3,,100,,
"De 45 a 49 años (098)",2,8,8,,100,,
"De 50 y más años (099)",1,8,8,,100,,
"No PEA (100)",1428,4217,3878,52,92,1.2,
"De 12 a 14 años (101)",187,,,,,,
"De 15 a 19 años (102)",188,28,27,8,96.4,28.6,
"De 20 a 24 años (103)",106,93,90,14,96.8,15.1,
"De 25 a 29 años (104)",84,150,148,18,98.7,12,
"De 30 a 34 años (105)",73,201,199,6,99,3,
"De 35 a 39 años (106)",75,236,227,4,96.2,1.7,
"De 40 a 44 años (107)",79,259,251,2,96.9,0.8,
"De 45 a 49 años (108)",74,353,344,,97.5,,
"De 50 y más años (109)",562,2897,2592,,89.5,,
,,,,,,,
"RURAL (120)",2470,6404,5890,135,92,2.1,
"De 12 a 14 años (121)",230,,,,,,
"De 15 a 19 años (122)",297,64,62,21,96.9,32.8,
"De 20 a 24 años (123)",319,281,275,35,97.9,12.5,
"De 25 a 29 años (124)",276,456,448,37,98.2,8.1,
"De 30 a 34 años (125)",237,554,541,23,97.7,4.2,
"De 35 a 39 años (126)",212,687,659,13,95.9,1.9,
"De 40 a 44 años (127)",181,698,655,6,93.8,0.9,
"De 45 a 49 años (128)",143,545,512,,93.9,,
"De 50 y más años (129)",575,3119,2738,,87.8,,
"PEA (130)",906,2525,2338,28,92.6,1.1,
"De 12 a 14 años (131)",12,,,,,,
"De 15 a 19 años (132)",65,14,14,3,100,21.4,
"De 20 a 24 años (133)",126,86,84,6,97.7,7,
"De 25 a 29 años (134)",111,150,146,4,97.3,2.7,
"De 30 a 34 años (135)",116,248,241,10,97.2,4,
"De 35 a 39 años (136)",105,336,324,3,96.4,0.9,
"De 40 a 44 años (137)",86,320,302,2,94.4,0.6,
"De 45 a 49 años (138)",77,268,258,,96.3,,
"De 50 y más años (139)",208,1103,969,,87.9,,
"Ocupada (140)",892,2499,2312,27,92.5,1.1,
"De 12 a 14 años (141)",12,,,,,,
"De 15 a 19 años (142)",61,14,14,3,100,21.4,
"De 20 a 24 años (143)",122,86,84,6,97.7,7,
"De 25 a 29 años (144)",110,149,145,3,97.3,2,
"De 30 a 34 años (145)",116,248,241,10,97.2,4,
"De 35 a 39 años (146)",105,336,324,3,96.4,0.9,
"De 40 a 44 años (147)",86,320,302,2,94.4,0.6,
"De 45 a 49 años (148)",74,254,244,,96.1,,
"De 50 y más años (149)",206,1092,958,,87.7,,
"Desocupada (150)",14,26,26,1,100,3.8,
"De 15 a 19 años (152)",4,,,,,,
"De 20 a 24 años (153)",4,,,,,,
"De 25 a 29 años (154)",1,1,1,1,100,100,
"De 45 a 49 años (158)",3,14,14,,100,,
"De 50 y más años (159)",2,11,11,,100,,
"No PEA (160)",1564,3879,3552,107,91.6,2.8,
"De 12 a 14 años (161)",218,,,,,,
"De 15 a 19 años (162)",232,50,48,18,96,36,
"De 20 a 24 años (163)",193,195,191,29,97.9,14.9,
"De 25 a 29 años (164)",165,306,302,33,98.7,10.8,
"De 30 a 34 años (165)",121,306,300,13,98,4.2,
"De 35 a 39 años (166)",107,351,335,10,95.4,2.8,
"De 40 a 44 años (167)",95,378,353,4,93.4,1.1,
"De 45 a 49 años (168)",66,277,254,,91.7,,
"De 50 y más años (169)",367,2016,1769,,87.7,,
