"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Trans., almac. y comunicaciones (122)",30,14,4,10,2,,
"Intermediación financiera (123)",12,12,,,,,
"Activid.inmobil., empres. y alquileres (124)",44,29,,15,,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",72,66,6,,,,
"Enseñanza (126)",784,715,,65,,4,
"Servicios sociales y de salud (127)",208,197,,9,,2,
"Otras activ. serv.comun.soc y personales (128)",66,15,1,48,1,1,
"Hogares privados con servicio doméstico (129)",207,,,,,,207
"Actividad economica no especificada (131)",243,71,24,99,3,46,
,,,,,,,
"RURAL (132)",9658,533,2430,5141,70,1431,53
"Agric., ganadería, caza y silvicultura (133)",5805,6,923,3553,47,1276,
"Pesca (134)",1,,1,,,,
"Explotación de minas y canteras (135)",2138,52,1168,861,6,51,
"Industrias manufactureras (136)",73,,29,40,,4,
"Suministro de electricidad, gas y agua (137)",21,,20,1,,,
"Construcción (138)",112,7,80,22,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",403,21,1,331,8,42,
"Venta, mant.y rep. veh.autom.y motoc. (140)",13,,,12,1,,
"Comercio al por mayor (141)",6,,,6,,,
"Comercio al por menor (142)",384,21,1,313,7,42,
"Hoteles y restaurantes (143)",117,22,10,69,,16,
"Trans., almac. y comunicaciones (144)",120,23,45,43,6,3,
"Intermediación financiera (145)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (146)",23,11,,10,2,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",85,28,57,,,,
"Enseñanza (148)",316,278,,38,,,
"Servicios sociales y de salud (149)",40,37,,3,,,
"Otras activ. serv.comun.soc y personales (150)",35,11,8,15,,1,
"Hogares privados con servicio doméstico (151)",53,,,,,,53
"Actividad economica no especificada (153)",315,36,88,155,,36,
"Hombres (154)",7352,277,2113,4105,53,788,16
"Agric., ganadería, caza y silvicultura (155)",4394,5,689,2963,38,699,
"Pesca (156)",1,,1,,,,
"Explotación de minas y canteras (157)",2019,43,1136,787,6,47,
"Industrias manufactureras (158)",55,,24,29,,2,
"Suministro de electricidad, gas y agua (159)",16,,15,1,,,
"Construcción (160)",110,7,78,22,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",179,11,1,153,1,13,
"Venta, mant.y rep. veh.autom.y motoc. (162)",12,,,11,1,,
"Comercio al por mayor (163)",5,,,5,,,
"Comercio al por menor (164)",162,11,1,137,,13,
"Hoteles y restaurantes (165)",16,2,4,9,,1,
"Trans., almac. y comunicaciones (166)",118,22,45,43,6,2,
"Intermediación financiera (167)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (168)",18,8,,9,1,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",67,21,46,,,,
"Enseñanza (170)",129,119,,10,,,
"Servicios sociales y de salud (171)",19,17,,2,,,
"Otras activ. serv.comun.soc y personales (172)",25,7,8,10,,,
"Hogares privados con servicio doméstico (173)",16,,,,,,16
"Actividad economica no especificada (175)",169,14,66,67,,22,
"Mujeres (176)",2306,256,317,1036,17,643,37
"Agric., ganadería, caza y silvicultura (177)",1411,1,234,590,9,577,
"Explotación de minas y canteras (179)",119,9,32,74,,4,
"Industrias manufactureras (180)",18,,5,11,,2,
"Suministro de electricidad, gas y agua (181)",5,,5,,,,
"Construcción (182)",2,,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",224,10,,178,7,29,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,1,,,
"Comercio al por mayor (185)",1,,,1,,,
"Comercio al por menor (186)",222,10,,176,7,29,
"Hoteles y restaurantes (187)",101,20,6,60,,15,
"Trans., almac. y comunicaciones (188)",2,1,,,,1,
"Activid.inmobil., empres. y alquileres (190)",5,3,,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",18,7,11,,,,
"Enseñanza (192)",187,159,,28,,,
"Servicios sociales y de salud (193)",21,20,,1,,,
"Otras activ. serv.comun.soc y personales (194)",10,4,,5,,1,
"Hogares privados con servicio doméstico (195)",37,,,,,,37
"Actividad economica no especificada (197)",146,22,22,88,,14,
