"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabajador familiar no remunerado (053)",2453,2232,159,47,15
"Trabajador del hogar (054)",977,977,,,
"De 06 a 14 años (056)",681,607,59,13,2
"Empleado (057)",44,39,3,2,
"Obrero (058)",111,94,12,4,1
"Trabajador independiente (059)",100,90,10,,
"Empleador o patrono (060)",2,2,,,
"Trabajador familiar no remunerado (061)",351,309,34,7,1
"Trabajador del hogar (062)",73,73,,,
"De 15 a 29 años (064)",7186,5424,811,465,486
"Empleado (065)",1839,926,324,255,334
"Obrero (066)",1339,780,246,175,138
"Trabajador independiente (067)",2361,2205,156,,
"Empleador o patrono (068)",161,116,24,16,5
"Trabajador familiar no remunerado (069)",887,798,61,19,9
"Trabajador del hogar (070)",599,599,,,
"De 30 a 44 años (072)",7618,5167,899,742,810
"Empleado (073)",2106,537,425,517,627
"Obrero (074)",1192,615,213,192,172
"Trabajador independiente (075)",3220,3027,193,,
"Empleador o patrono (076)",269,206,35,21,7
"Trabajador familiar no remunerado (077)",647,598,33,12,4
"Trabajador del hogar (078)",184,184,,,
"De 45 a 64 años (080)",5379,4020,512,394,453
"Empleado (081)",1126,309,168,266,383
"Obrero (082)",714,401,145,102,66
"Trabajador independiente (083)",2779,2630,149,,
"Empleador o patrono (084)",203,156,25,18,4
"Trabajador familiar no remunerado (085)",462,429,25,8,
"Trabajador del hogar (086)",95,95,,,
"De 65 y más años (088)",976,884,54,21,17
"Empleado (089)",55,24,9,10,12
"Obrero (090)",107,84,10,9,4
"Trabajador independiente (091)",643,617,26,,
"Empleador o patrono (092)",39,35,3,1,
"Trabajador familiar no remunerado (093)",106,98,6,1,1
"Trabajador del hogar (094)",26,26,,,
,,,,,
"RURAL (096)",11532,10537,797,136,62
"Empleado (097)",377,191,91,46,49
"Obrero (098)",2348,2077,201,57,13
"Trabajador independiente (099)",5979,5683,296,,
"Empleador o patrono (100)",145,126,16,3,
"Trabajador familiar no remunerado (101)",2600,2377,193,30,
"Trabajador del hogar (102)",83,83,,,
"De 06 a 14 años (104)",419,373,39,6,1
"Empleado (105)",2,1,1,,
"Obrero (106)",77,66,7,3,1
"Trabajador independiente (107)",3,3,,,
"Trabajador familiar no remunerado (109)",323,289,31,3,
"Trabajador del hogar (110)",14,14,,,
"De 15 a 29 años (112)",4359,3987,301,50,21
"Empleado (113)",106,50,31,11,14
"Obrero (114)",1038,912,95,24,7
"Trabajador independiente (115)",1751,1662,89,,
"Empleador o patrono (116)",32,29,2,1,
"Trabajador familiar no remunerado (117)",1395,1297,84,14,
"Trabajador del hogar (118)",37,37,,,
"De 30 a 44 años (120)",3802,3448,274,50,30
"Empleado (121)",202,104,47,24,27
"Obrero (122)",774,691,62,18,3
"Trabajador independiente (123)",2236,2124,112,,
"Empleador o patrono (124)",57,51,6,,
"Trabajador familiar no remunerado (125)",517,462,47,8,
"Trabajador del hogar (126)",16,16,,,
"De 45 a 64 años (128)",2476,2274,165,27,10
"Empleado (129)",66,35,12,11,8
"Obrero (130)",429,382,35,10,2
"Trabajador independiente (131)",1617,1534,83,,
"Empleador o patrono (132)",41,33,6,2,
"Trabajador familiar no remunerado (133)",311,278,29,4,
"Trabajador del hogar (134)",12,12,,,
"De 65 y más años (136)",476,455,18,3,
"Empleado (137)",1,1,,,
"Obrero (138)",30,26,2,2,
"Trabajador independiente (139)",372,360,12,,
"Empleador o patrono (140)",15,13,2,,
"Trabajador familiar no remunerado (141)",54,51,2,1,
"Trabajador del hogar (142)",4,4,,,
