"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",60,54,2,48,3,,1,,,,6,58
"De 20 a 24 años (023)",442,320,4,239,69,5,3,,,,122,405
"De 25 a 29 años (024)",759,631,4,342,214,57,13,,1,,128,1002
"De 30 a 34 años (025)",923,860,6,306,351,138,55,4,,,63,1683
"De 35 a 39 años (026)",963,924,,203,373,227,104,15,2,,39,2175
"De 40 a 44 años (027)",894,861,3,136,278,221,178,37,7,1,33,2433
"De 45 a 49 años (028)",730,710,2,91,189,162,200,54,10,2,20,2267
"De 50 y más años (029)",1611,1446,4,140,246,299,444,219,76,18,165,5711
"Desocupada (030)",313,281,2,95,65,61,37,17,4,,32,716
"De 12 a 14 años (031)",1,1,,1,,,,,,,,1
"De 15 a 19 años (032)",4,4,,4,,,,,,,,4
"De 20 a 24 años (033)",47,34,1,26,5,1,,1,,,13,46
"De 25 a 29 años (034)",60,54,,31,15,6,2,,,,6,87
"De 30 a 34 años (035)",47,44,,14,17,11,2,,,,3,90
"De 35 a 39 años (036)",40,38,,8,10,14,4,2,,,2,100
"De 40 a 44 años (037)",29,25,,3,5,10,5,1,1,,4,81
"De 45 a 49 años (038)",32,30,,2,7,9,10,2,,,2,101
"De 50 y más años (039)",53,51,1,6,6,10,14,11,3,,2,206
"No PEA (040)",8156,7777,38,1719,2081,1425,1580,638,247,49,379,23766
"De 12 a 14 años (041)",9,2,,2,,,,,,,7,2
"De 15 a 19 años (042)",171,148,2,134,9,1,2,,,,23,163
"De 20 a 24 años (043)",649,523,6,384,111,17,3,2,,,126,683
"De 25 a 29 años (044)",909,838,4,405,319,90,19,1,,,71,1400
"De 30 a 34 años (045)",933,904,3,248,407,171,69,6,,,29,1904
"De 35 a 39 años (046)",790,774,2,119,314,211,118,9,1,,16,1947
"De 40 a 44 años (047)",708,687,1,85,248,169,143,33,6,2,21,1983
"De 45 a 49 años (048)",629,611,1,74,167,163,160,36,10,,18,1916
"De 50 y más años (049)",3358,3290,19,268,506,603,1066,551,230,47,68,13768
,,,,,,,,,,,,
"URBANA (060)",13686,12751,62,3102,3587,2382,2381,873,302,62,935,36594
"De 12 a 14 años (061)",11,4,,4,,,,,,,7,4
"De 15 a 19 años (062)",211,186,3,169,10,1,3,,,,25,204
"De 20 a 24 años (063)",1029,788,11,585,166,17,6,3,,,241,1014
"De 25 a 29 años (064)",1599,1402,7,732,498,133,30,1,1,,197,2266
"De 30 a 34 años (065)",1759,1670,9,535,714,294,109,9,,,89,3366
"De 35 a 39 años (066)",1644,1591,2,314,645,409,196,23,2,,53,3818
"De 40 a 44 años (067)",1502,1448,4,212,492,371,294,63,9,3,54,4083
"De 45 a 49 años (068)",1298,1258,3,161,342,310,347,78,17,,40,3928
"De 50 y más años (069)",4633,4404,23,390,720,847,1396,696,273,59,229,17911
"PEA (070)",6125,5542,25,1486,1648,1058,929,298,80,18,583,14750
"De 12 a 14 años (071)",2,2,,2,,,,,,,,2
"De 15 a 19 años (072)",53,47,1,43,2,,1,,,,6,51
"De 20 a 24 años (073)",437,311,5,235,64,3,3,1,,,126,392
"De 25 a 29 años (074)",758,629,3,352,206,54,13,,1,,129,987
"De 30 a 34 años (075)",892,830,6,304,336,135,45,4,,,62,1600
"De 35 a 39 años (076)",918,881,,200,356,216,94,14,1,,37,2049
"De 40 a 44 años (077)",842,807,3,129,262,210,163,34,5,1,35,2256
"De 45 a 49 años (078)",706,684,2,87,184,157,197,48,9,,22,2159
"De 50 y más años (079)",1517,1351,5,134,238,283,413,197,64,17,166,5254
"Ocupada (080)",5834,5283,23,1393,1590,1003,896,283,77,18,551,14110
"De 12 a 14 años (081)",1,1,,1,,,,,,,,1
"De 15 a 19 años (082)",49,43,1,39,2,,1,,,,6,47
"De 20 a 24 años (083)",391,278,4,210,59,2,3,,,,113,347
"De 25 a 29 años (084)",701,578,3,322,193,48,11,,1,,123,905
"De 30 a 34 años (085)",848,789,6,290,321,125,43,4,,,59,1517
"De 35 a 39 años (086)",882,847,,192,347,205,90,12,1,,35,1960
"De 40 a 44 años (087)",817,786,3,126,258,201,160,33,4,1,31,2190
"De 45 a 49 años (088)",676,656,2,85,178,148,187,47,9,,20,2067
"De 50 y más años (089)",1469,1305,4,128,232,274,401,187,62,17,164,5076
"Desocupada (090)",291,259,2,93,58,55,33,15,3,,32,640
"De 12 a 14 años (091)",1,1,,1,,,,,,,,1
"De 15 a 19 años (092)",4,4,,4,,,,,,,,4
"De 20 a 24 años (093)",46,33,1,25,5,1,,1,,,13,45
"De 25 a 29 años (094)",57,51,,30,13,6,2,,,,6,82
"De 30 a 34 años (095)",44,41,,14,15,10,2,,,,3,83
"De 35 a 39 años (096)",36,34,,8,9,11,4,2,,,2,89
"De 40 a 44 años (097)",25,21,,3,4,9,3,1,1,,4,66
"De 45 a 49 años (098)",30,28,,2,6,9,10,1,,,2,92
"De 50 y más años (099)",48,46,1,6,6,9,12,10,2,,2,178
"No PEA (100)",7561,7209,37,1616,1939,1324,1452,575,222,44,352,21844
"De 12 a 14 años (101)",9,2,,2,,,,,,,7,2
"De 15 a 19 años (102)",158,139,2,126,8,1,2,,,,19,153
"De 20 a 24 años (103)",592,477,6,350,102,14,3,2,,,115,622
"De 25 a 29 años (104)",841,773,4,380,292,79,17,1,,,68,1279
"De 30 a 34 años (105)",867,840,3,231,378,159,64,5,,,27,1766
"De 35 a 39 años (106)",726,710,2,114,289,193,102,9,1,,16,1769
"De 40 a 44 años (107)",660,641,1,83,230,161,131,29,4,2,19,1827
"De 45 a 49 años (108)",592,574,1,74,158,153,150,30,8,,18,1769
"De 50 y más años (109)",3116,3053,18,256,482,564,983,499,209,42,63,12657
,,,,,,,,,,,,
"RURAL (120)",1166,1114,3,218,282,213,234,111,45,8,52,3623
"De 15 a 19 años (122)",24,20,1,17,2,,,,,,4,21
"De 20 a 24 años (123)",109,89,,64,19,6,,,,,20,120
"De 25 a 29 años (124)",129,121,1,46,50,20,4,,,,8,223
"De 30 a 34 años (125)",144,138,,33,61,26,17,1,,,6,311
"De 35 a 39 años (126)",149,145,,16,52,43,30,3,1,,4,404
"De 40 a 44 años (127)",129,125,,12,39,29,32,8,5,,4,414
"De 45 a 49 años (128)",93,93,,6,21,24,23,14,3,2,,356
"De 50 y más años (129)",389,383,1,24,38,65,128,85,36,6,6,1774
"PEA (130)",571,546,2,115,140,112,106,48,20,3,25,1701
"De 15 a 19 años (132)",11,11,1,9,1,,,,,,,11
"De 20 a 24 años (133)",52,43,,30,10,3,,,,,9,59
"De 25 a 29 años (134)",61,56,1,21,23,9,2,,,,5,102
"De 30 a 34 años (135)",78,74,,16,32,14,12,,,,4,173
"De 35 a 39 años (136)",85,81,,11,27,25,14,3,1,,4,226
"De 40 a 44 años (137)",81,79,,10,21,21,20,4,3,,2,258
"De 45 a 49 años (138)",56,56,,6,12,14,13,8,1,2,,209
"De 50 y más años (139)",147,146,,12,14,26,45,33,15,1,1,663
"Ocupada (140)",549,524,2,113,133,106,102,46,19,3,25,1625
"De 15 a 19 años (142)",11,11,1,9,1,,,,,,,11
"De 20 a 24 años (143)",51,42,,29,10,3,,,,,9,58
"De 25 a 29 años (144)",58,53,1,20,21,9,2,,,,5,97
"De 30 a 34 años (145)",75,71,,16,30,13,12,,,,4,166
"De 35 a 39 años (146)",81,77,,11,26,22,14,3,1,,4,215
"De 40 a 44 años (147)",77,75,,10,20,20,18,4,3,,2,243
"De 45 a 49 años (148)",54,54,,6,11,14,13,7,1,2,,200
"De 50 y más años (149)",142,141,,12,14,25,43,32,14,1,1,635
"Desocupada (150)",22,22,,2,7,6,4,2,1,,,76
"De 20 a 24 años (153)",1,1,,1,,,,,,,,1
"De 25 a 29 años (154)",3,3,,1,2,,,,,,,5
"De 30 a 34 años (155)",3,3,,,2,1,,,,,,7
"De 35 a 39 años (156)",4,4,,,1,3,,,,,,11
"De 40 a 44 años (157)",4,4,,,1,1,2,,,,,15
"De 45 a 49 años (158)",2,2,,,1,,,1,,,,9
"De 50 y más años (159)",5,5,,,,1,2,1,1,,,28
"No PEA (160)",595,568,1,103,142,101,128,63,25,5,27,1922
"De 15 a 19 años (162)",13,9,,8,1,,,,,,4,10
"De 20 a 24 años (163)",57,46,,34,9,3,,,,,11,61
"De 25 a 29 años (164)",68,65,,25,27,11,2,,,,3,121
"De 30 a 34 años (165)",66,64,,17,29,12,5,1,,,2,138
"De 35 a 39 años (166)",64,64,,5,25,18,16,,,,,178
"De 40 a 44 años (167)",48,46,,2,18,8,12,4,2,,2,156
"De 45 a 49 años (168)",37,37,,,9,10,10,6,2,,,147
"De 50 y más años (169)",242,237,1,12,24,39,83,52,21,5,5,1111
