"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Actividad economica no especificada (043)",256,201,32,18,5
"Mujeres (044)",2839,1973,330,246,290
"Agric., ganadería, caza y silvicultura (045)",446,407,29,10,
"Explotación de minas y canteras (047)",37,4,5,12,16
"Industrias manufactureras (048)",39,31,5,2,1
"Suministro de electricidad, gas y agua (049)",2,,1,1,
"Construcción (050)",71,15,14,28,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",423,407,10,5,1
"Venta, mant.y rep. veh.autom y motoc. (052)",4,2,,2,
"Comercio al por mayor (053)",19,17,1,,1
"Comercio al por menor (054)",400,388,9,3,
"Hoteles y restaurantes (055)",263,227,20,2,14
"Trans., almac. y comunicaciones (056)",28,19,4,2,3
"Intermediación financiera (057)",2,1,,1,
"Activid.inmobil., empres. y alquileres (058)",59,23,10,10,16
"Admin.pub. y defensa; p. segur soc.afil (059)",119,,,,119
"Enseñanza (060)",510,185,177,141,7
"Servicios sociales y de salud (061)",141,29,11,14,87
"Otras activ. serv.comun.soc y personales (062)",114,76,21,11,6
"Hogares privados con servicio doméstico (063)",206,206,,,
"Actividad economica no especificada (065)",379,343,23,7,6
,,,,,
"URBANA (066)",6208,3805,955,781,667
"Agric., ganadería, caza y silvicultura (067)",1664,1465,145,43,11
"Pesca (068)",1,,1,,
"Explotación de minas y canteras (069)",40,8,9,10,13
"Industrias manufactureras (070)",173,134,21,10,8
"Suministro de electricidad, gas y agua (071)",16,2,5,9,
"Construcción (072)",650,201,185,224,40
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",688,650,25,7,6
"Venta, mant.y rep. veh.autom y motoc. (074)",47,36,4,3,4
"Comercio al por mayor (075)",35,30,3,,2
"Comercio al por menor (076)",606,584,18,4,
"Hoteles y restaurantes (077)",268,237,21,4,6
"Trans., almac. y comunicaciones (078)",182,140,16,14,12
"Intermediación financiera (079)",5,1,,3,1
"Activid.inmobil., empres. y alquileres (080)",175,83,30,39,23
"Admin.pub. y defensa; p. segur soc.afil (081)",394,,,,394
"Enseñanza (082)",1040,277,392,352,19
"Servicios sociales y de salud (083)",185,36,19,17,113
"Otras activ. serv.comun.soc y personales (084)",253,145,57,34,17
"Hogares privados con servicio doméstico (085)",151,151,,,
"Actividad economica no especificada (087)",323,275,29,15,4
"Hombres (088)",4405,2625,711,592,477
"Agric., ganadería, caza y silvicultura (089)",1549,1360,138,40,11
"Pesca (090)",1,,1,,
"Explotación de minas y canteras (091)",37,7,8,9,13
"Industrias manufactureras (092)",147,114,18,8,7
"Suministro de electricidad, gas y agua (093)",16,2,5,9,
"Construcción (094)",622,196,176,213,37
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",349,322,18,4,5
"Venta, mant.y rep. veh.autom y motoc. (096)",46,35,4,3,4
"Comercio al por mayor (097)",18,15,2,,1
"Comercio al por menor (098)",285,272,12,1,
"Hoteles y restaurantes (099)",84,65,11,3,5
"Trans., almac. y comunicaciones (100)",163,128,12,13,10
"Intermediación financiera (101)",4,1,,2,1
"Activid.inmobil., empres. y alquileres (102)",138,66,21,31,20
"Admin.pub. y defensa; p. segur soc.afil (103)",302,,,,302
"Enseñanza (104)",617,145,239,221,12
"Servicios sociales y de salud (105)",71,18,8,4,41
"Otras activ. serv.comun.soc y personales (106)",166,92,39,24,11
"Hogares privados con servicio doméstico (107)",13,13,,,
"Actividad economica no especificada (109)",126,96,17,11,2
"Mujeres (110)",1803,1180,244,189,190
"Agric., ganadería, caza y silvicultura (111)",115,105,7,3,
"Explotación de minas y canteras (113)",3,1,1,1,
"Industrias manufactureras (114)",26,20,3,2,1
"Construcción (116)",28,5,9,11,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",339,328,7,3,1
"Venta, mant.y rep. veh.autom y motoc. (118)",1,1,,,
"Comercio al por mayor (119)",17,15,1,,1
"Comercio al por menor (120)",321,312,6,3,
"Hoteles y restaurantes (121)",184,172,10,1,1
"Trans., almac. y comunicaciones (122)",19,12,4,1,2
"Intermediación financiera (123)",1,,,1,
"Activid.inmobil., empres. y alquileres (124)",37,17,9,8,3
"Admin.pub. y defensa; p. segur soc.afil (125)",92,,,,92
"Enseñanza (126)",423,132,153,131,7
"Servicios sociales y de salud (127)",114,18,11,13,72
"Otras activ. serv.comun.soc y personales (128)",87,53,18,10,6
"Hogares privados con servicio doméstico (129)",138,138,,,
"Actividad economica no especificada (131)",197,179,12,4,2
,,,,,
"RURAL (132)",9535,5899,931,1106,1599
"Agric., ganadería, caza y silvicultura (133)",4897,4511,281,94,11
"Pesca (134)",3,2,,,1
"Explotación de minas y canteras (135)",1026,59,55,372,540
"Industrias manufactureras (136)",204,90,31,21,62
"Suministro de electricidad, gas y agua (137)",65,4,21,40,
"Construcción (138)",1148,247,307,287,307
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",392,249,33,58,52
"Venta, mant.y rep. veh.autom y motoc. (140)",127,12,19,44,52
"Comercio al por mayor (141)",8,5,2,1,
"Comercio al por menor (142)",257,232,12,13,
"Hoteles y restaurantes (143)",158,84,17,2,55
"Trans., almac. y comunicaciones (144)",154,68,13,41,32
"Intermediación financiera (145)",2,2,,,
"Activid.inmobil., empres. y alquileres (146)",381,41,26,89,225
"Admin.pub. y defensa; p. segur soc.afil (147)",263,,,,263
"Enseñanza (148)",219,99,86,34,
"Servicios sociales y de salud (149)",49,16,1,1,31
"Otras activ. serv.comun.soc y personales (150)",190,86,34,57,13
"Hogares privados con servicio doméstico (151)",72,72,,,
"Actividad economica no especificada (153)",312,269,26,10,7
"Hombres (154)",8499,5106,845,1049,1499
"Agric., ganadería, caza y silvicultura (155)",4566,4209,259,87,11
"Pesca (156)",3,2,,,1
"Explotación de minas y canteras (157)",992,56,51,361,524
"Industrias manufactureras (158)",191,79,29,21,62
"Suministro de electricidad, gas y agua (159)",63,4,20,39,
"Construcción (160)",1105,237,302,270,296
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",308,170,30,56,52
"Venta, mant.y rep. veh.autom y motoc. (162)",124,11,19,42,52
"Comercio al por mayor (163)",6,3,2,1,
"Comercio al por menor (164)",178,156,9,13,
"Hoteles y restaurantes (165)",79,29,7,1,42
"Trans., almac. y comunicaciones (166)",145,61,13,40,31
"Intermediación financiera (167)",1,1,,,
"Activid.inmobil., empres. y alquileres (168)",359,35,25,87,212
"Admin.pub. y defensa; p. segur soc.afil (169)",236,,,,236
"Enseñanza (170)",132,46,62,24,
"Servicios sociales y de salud (171)",22,5,1,,16
"Otras activ. serv.comun.soc y personales (172)",163,63,31,56,13
"Hogares privados con servicio doméstico (173)",4,4,,,
"Actividad economica no especificada (175)",130,105,15,7,3
"Mujeres (176)",1036,793,86,57,100
"Agric., ganadería, caza y silvicultura (177)",331,302,22,7,
"Explotación de minas y canteras (179)",34,3,4,11,16
"Industrias manufactureras (180)",13,11,2,,
"Suministro de electricidad, gas y agua (181)",2,,1,1,
"Construcción (182)",43,10,5,17,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",84,79,3,2,
"Venta, mant.y rep. veh.autom y motoc. (184)",3,1,,2,
"Comercio al por mayor (185)",2,2,,,
"Comercio al por menor (186)",79,76,3,,
"Hoteles y restaurantes (187)",79,55,10,1,13
"Trans., almac. y comunicaciones (188)",9,7,,1,1
"Intermediación financiera (189)",1,1,,,
"Activid.inmobil., empres. y alquileres (190)",22,6,1,2,13
"Admin.pub. y defensa; p. segur soc.afil (191)",27,,,,27
"Enseñanza (192)",87,53,24,10,
"Servicios sociales y de salud (193)",27,11,,1,15
"Otras activ. serv.comun.soc y personales (194)",27,23,3,1,
"Hogares privados con servicio doméstico (195)",68,68,,,
"Actividad economica no especificada (197)",182,164,11,3,4
