"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Superior no univ. completa (056)",96,64,10,10,12
"Superior univ. incompleta (057)",38,31,2,2,3
"Superior univ. completa (058)",143,83,17,22,21
,,,,,
"URBANA (060)",103090,69565,12286,9615,11624
"Sin nivel (061)",959,821,85,36,17
"Educación inicial (062)",91,73,12,5,1
"Primaria (063)",20226,16478,2006,1059,683
"Secundaria (064)",48928,36428,5633,3560,3307
"Superior no univ. incompleta (065)",7992,5155,1094,802,941
"Superior no univ. completa (066)",10014,4343,1391,1769,2511
"Superior univ. incompleta (067)",5387,3032,726,620,1009
"Superior univ. completa (068)",9493,3235,1339,1764,3155
"De 06 a 14 años (070)",2296,1995,217,73,11
"Sin nivel (071)",21,16,1,4,
"Educación inicial (072)",23,21,2,,
"Primaria (073)",1254,1098,110,40,6
"Secundaria (074)",998,860,104,29,5
"De 15 a 29 años (080)",36112,24009,5245,3541,3317
"Sin nivel (081)",134,109,16,7,2
"Educación inicial (082)",38,29,3,5,1
"Primaria (083)",3204,2385,460,244,115
"Secundaria (084)",21160,15183,2963,1763,1251
"Superior no univ. incompleta (085)",4121,2645,640,426,410
"Superior no univ. completa (086)",3084,1482,517,471,614
"Superior univ. incompleta (087)",2389,1400,338,272,379
"Superior univ. completa (088)",1982,776,308,353,545
"De 30 a 44 años (090)",37036,23697,4251,3848,5240
"Sin nivel (091)",247,197,28,13,9
"Educación inicial (092)",30,23,7,,
"Primaria (093)",5869,4667,610,337,255
"Secundaria (094)",16672,12629,1695,1116,1232
"Superior no univ. incompleta (095)",2707,1765,325,262,355
"Superior no univ. completa (096)",4747,1880,632,934,1301
"Superior univ. incompleta (097)",1969,1014,265,247,443
"Superior univ. completa (098)",4795,1522,689,939,1645
"De 45 a 64 años (100)",24080,16802,2319,2013,2946
"Sin nivel (101)",354,316,27,7,4
"Primaria (103)",7594,6273,676,378,267
"Secundaria (104)",9382,7160,817,615,790
"Superior no univ. incompleta (105)",1088,687,120,108,173
"Superior no univ. completa (106)",2095,923,233,355,584
"Superior univ. incompleta (107)",992,588,121,99,184
"Superior univ. completa (108)",2575,855,325,451,944
"De 65 y más años (110)",3566,3062,254,140,110
"Sin nivel (111)",203,183,13,5,2
"Primaria (113)",2305,2055,150,60,40
"Secundaria (114)",716,596,54,37,29
"Superior no univ. incompleta (115)",76,58,9,6,3
"Superior no univ. completa (116)",88,58,9,9,12
"Superior univ. incompleta (117)",37,30,2,2,3
"Superior univ. completa (118)",141,82,17,21,21
,,,,,
"RURAL (120)",18012,16399,1097,360,156
"Sin nivel (121)",928,822,63,42,1
"Educación inicial (122)",19,18,1,,
"Primaria (123)",9113,8559,429,108,17
"Secundaria (124)",6833,6263,378,132,60
"Superior no univ. incompleta (125)",406,317,49,21,19
"Superior no univ. completa (126)",391,242,101,26,22
"Superior univ. incompleta (127)",108,72,11,11,14
"Superior univ. completa (128)",214,106,65,20,23
"De 06 a 14 años (130)",588,541,33,12,2
"Sin nivel (131)",17,16,1,,
"Educación inicial (132)",6,5,1,,
"Primaria (133)",450,414,25,9,2
"Secundaria (134)",115,106,6,3,
"De 15 a 29 años (140)",6436,5772,441,164,59
"Sin nivel (141)",137,111,18,7,1
"Educación inicial (142)",7,7,,,
"Primaria (143)",2268,2076,144,46,2
"Secundaria (144)",3631,3307,208,86,30
"Superior no univ. incompleta (145)",195,149,24,11,11
"Superior no univ. completa (146)",117,73,32,9,3
"Superior univ. incompleta (147)",38,26,3,2,7
"Superior univ. completa (148)",43,23,12,3,5
"De 30 a 44 años (150)",5602,5076,355,111,60
"Sin nivel (151)",189,155,20,14,
"Educación inicial (152)",6,6,,,
"Primaria (153)",2745,2594,120,28,3
"Secundaria (154)",2154,1997,101,32,24
"Superior no univ. incompleta (155)",158,129,18,6,5
"Superior no univ. completa (156)",199,114,54,16,15
"Superior univ. incompleta (157)",40,27,6,4,3
"Superior univ. completa (158)",111,54,36,11,10
"De 45 a 64 años (160)",4202,3869,231,68,34
"Sin nivel (161)",361,323,17,21,
"Primaria (163)",2782,2634,116,22,10
"Secundaria (164)",860,784,59,11,6
"Superior no univ. incompleta (165)",45,33,6,4,2
"Superior no univ. completa (166)",67,49,14,,4
"Superior univ. incompleta (167)",29,18,2,5,4
"Superior univ. completa (168)",58,28,17,5,8
"De 65 y más años (170)",1184,1141,37,5,1
"Sin nivel (171)",224,217,7,,
"Primaria (173)",868,841,24,3,
"Secundaria (174)",73,69,4,,
"Superior no univ. incompleta (175)",8,6,1,,1
"Superior no univ. completa (176)",8,6,1,1,
"Superior univ. incompleta (177)",1,1,,,
"Superior univ. completa (178)",2,1,,1,
