"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Secundaria (034)",49,,18,23,4,4
"Superior no univ. incompleta (035)",2,,,,2,
"Superior no univ. completa (036)",5,,4,1,,
"Superior univ. incompleta (037)",2,,1,,1,
"Superior univ. completa (038)",5,,2,2,1,
"No PEA (040)",6326,2662,1280,720,842,822
"Sin nivel (041)",1016,52,53,117,299,495
"Educación inicial (042)",137,134,3,,,
"Primaria (043)",3257,2045,278,309,378,247
"Secundaria (044)",1707,431,863,238,118,57
"Superior no univ. incompleta (045)",64,,30,21,6,7
"Superior no univ. completa (046)",51,,16,13,18,4
"Superior univ. incompleta (047)",47,,28,13,4,2
"Superior univ. completa (048)",47,,9,9,19,10
,,,,,,
"URBANA (060)",7445,2062,1696,1457,1348,882
"Sin nivel (061)",852,27,28,105,280,412
"Educación inicial (062)",109,105,3,1,,
"Primaria (063)",3203,1547,286,442,580,348
"Secundaria (064)",2461,383,1145,565,283,85
"Superior no univ. incompleta (065)",186,,69,79,29,9
"Superior no univ. completa (066)",241,,69,97,65,10
"Superior univ. incompleta (067)",110,,37,46,24,3
"Superior univ. completa (068)",283,,59,122,87,15
"PEA (070)",2708,56,697,924,738,293
"Sin nivel (071)",258,1,10,45,108,94
"Educación inicial (072)",3,1,1,1,,
"Primaria (073)",811,35,114,227,288,147
"Secundaria (074)",1010,19,413,360,181,37
"Superior no univ. incompleta (075)",127,,41,60,24,2
"Superior no univ. completa (076)",194,,55,85,48,6
"Superior univ. incompleta (077)",67,,13,33,20,1
"Superior univ. completa (078)",238,,50,113,69,6
"Ocupada (080)",2629,56,670,892,724,287
"Sin nivel (081)",252,1,9,43,105,94
"Educación inicial (082)",3,1,1,1,,
"Primaria (083)",788,35,107,218,283,145
"Secundaria (084)",970,19,399,342,177,33
"Superior no univ. incompleta (085)",127,,41,60,24,2
"Superior no univ. completa (086)",190,,52,84,48,6
"Superior univ. incompleta (087)",66,,13,33,19,1
"Superior univ. completa (088)",233,,48,111,68,6
"Desocupada (090)",79,,27,32,14,6
"Sin nivel (091)",6,,1,2,3,
"Primaria (093)",23,,7,9,5,2
"Secundaria (094)",40,,14,18,4,4
"Superior no univ. completa (096)",4,,3,1,,
"Superior univ. incompleta (097)",1,,,,1,
"Superior univ. completa (098)",5,,2,2,1,
"No PEA (100)",4737,2006,999,533,610,589
"Sin nivel (101)",594,26,18,60,172,318
"Educación inicial (102)",106,104,2,,,
"Primaria (103)",2392,1512,172,215,292,201
"Secundaria (104)",1451,364,732,205,102,48
"Superior no univ. incompleta (105)",59,,28,19,5,7
"Superior no univ. completa (106)",47,,14,12,17,4
"Superior univ. incompleta (107)",43,,24,13,4,2
"Superior univ. completa (108)",45,,9,9,18,9
,,,,,,
"RURAL (120)",3061,669,637,648,638,469
"Sin nivel (121)",769,26,62,142,246,293
"Educación inicial (122)",33,30,2,1,,
"Primaria (123)",1533,543,248,301,289,152
"Secundaria (124)",610,70,283,153,84,20
"Superior no univ. incompleta (125)",36,,10,17,9,
"Superior no univ. completa (126)",35,,12,18,4,1
"Superior univ. incompleta (127)",17,,11,5,1,
"Superior univ. completa (128)",28,,9,11,5,3
"PEA (130)",1472,13,356,461,406,236
"Sin nivel (131)",347,,27,85,119,116
"Educación inicial (132)",2,,1,1,,
"Primaria (133)",668,10,142,207,203,106
"Secundaria (134)",354,3,152,120,68,11
"Superior no univ. incompleta (135)",31,,8,15,8,
"Superior no univ. completa (136)",31,,10,17,3,1
"Superior univ. incompleta (137)",13,,7,5,1,
"Superior univ. completa (138)",26,,9,11,4,2
"Ocupada (140)",1450,13,346,454,403,234
"Sin nivel (141)",347,,27,85,119,116
"Educación inicial (142)",2,,1,1,,
"Primaria (143)",659,10,138,205,202,104
"Secundaria (144)",345,3,148,115,68,11
"Superior no univ. incompleta (145)",29,,8,15,6,
"Superior no univ. completa (146)",30,,9,17,3,1
"Superior univ. incompleta (147)",12,,6,5,1,
"Superior univ. completa (148)",26,,9,11,4,2
"Desocupada (150)",22,,10,7,3,2
"Primaria (153)",9,,4,2,1,2
"Secundaria (154)",9,,4,5,,
"Superior no univ. incompleta (155)",2,,,,2,
"Superior no univ. completa (156)",1,,1,,,
"Superior univ. incompleta (157)",1,,1,,,
"No PEA (160)",1589,656,281,187,232,233
"Sin nivel (161)",422,26,35,57,127,177
"Educación inicial (162)",31,30,1,,,
"Primaria (163)",865,533,106,94,86,46
"Secundaria (164)",256,67,131,33,16,9
"Superior no univ. incompleta (165)",5,,2,2,1,
"Superior no univ. completa (166)",4,,2,1,1,
"Superior univ. incompleta (167)",4,,4,,,
"Superior univ. completa (168)",2,,,,1,1
