"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 30 a 34 años (025)",45,41,8,10,12,2,6,3,,,4,86
"De 35 a 39 años (026)",29,28,4,3,7,5,7,1,1,,1,76
"De 40 a 44 años (027)",35,35,1,7,,7,10,7,2,1,,142
"De 45 a 49 años (028)",18,17,1,4,2,,4,3,1,2,1,74
"De 50 y más años (029)",15,15,1,1,1,,3,5,3,1,,84
"Desocupada (030)",5,4,3,,1,,,,,,1,2
"De 12 a 14 años (031)",1,1,1,,,,,,,,,
"De 15 a 19 años (032)",1,1,1,,,,,,,,,
"De 20 a 24 años (033)",1,1,1,,,,,,,,,
"De 25 a 29 años (034)",2,1,,,1,,,,,,1,2
"No PEA (040)",907,893,253,125,109,89,147,99,44,27,14,2574
"De 12 a 14 años (041)",145,143,137,6,,,,,,,2,6
"De 15 a 19 años (042)",178,174,86,62,24,2,,,,,4,116
"De 20 a 24 años (043)",105,103,17,28,39,16,3,,,,2,167
"De 25 a 29 años (044)",122,122,3,11,26,34,39,9,,,,394
"De 30 a 34 años (045)",85,85,2,5,9,15,32,17,5,,,360
"De 35 a 39 años (046)",69,69,4,3,4,4,21,23,7,3,,357
"De 40 a 44 años (047)",51,49,,2,1,3,16,17,6,4,2,289
"De 45 a 49 años (048)",38,38,1,,1,6,8,13,8,1,,218
"De 50 y más años (049)",114,110,3,8,5,9,28,20,18,19,4,667
,,,,,,,,,,,,
"URBANA (060)",391,374,106,71,57,37,61,22,13,7,17,900
"De 12 a 14 años (061)",47,45,44,1,,,,,,,2,1
"De 15 a 19 años (062)",61,58,37,17,4,,,,,,3,25
"De 20 a 24 años (063)",48,45,9,16,13,6,1,,,,3,64
"De 25 a 29 años (064)",60,57,6,14,18,11,7,1,,,3,122
"De 30 a 34 años (065)",58,55,7,12,12,7,13,4,,,3,139
"De 35 a 39 años (066)",33,32,2,1,7,6,10,5,1,,1,120
"De 40 a 44 años (067)",33,32,,6,,5,14,4,2,1,1,139
"De 45 a 49 años (068)",20,19,1,3,1,1,4,5,3,1,1,95
"De 50 y más años (069)",31,31,,1,2,1,12,3,7,5,,195
"PEA (070)",143,134,22,37,32,16,16,8,1,2,9,300
"De 12 a 14 años (071)",3,3,3,,,,,,,,,
"De 15 a 19 años (072)",7,7,4,2,1,,,,,,,4
"De 20 a 24 años (073)",17,16,2,6,4,3,1,,,,1,27
"De 25 a 29 años (074)",25,22,5,8,7,2,,,,,3,28
"De 30 a 34 años (075)",36,33,6,10,11,2,2,2,,,3,59
"De 35 a 39 años (076)",19,18,1,1,7,5,3,1,,,1,49
"De 40 a 44 años (077)",18,18,,6,,4,6,1,1,,,59
"De 45 a 49 años (078)",12,11,1,3,1,,3,2,,1,1,42
"De 50 y más años (079)",6,6,,1,1,,1,2,,1,,32
"Ocupada (080)",138,130,19,37,31,16,16,8,1,2,8,298
"De 12 a 14 años (081)",2,2,2,,,,,,,,,
"De 15 a 19 años (082)",6,6,3,2,1,,,,,,,4
"De 20 a 24 años (083)",16,15,1,6,4,3,1,,,,1,27
"De 25 a 29 años (084)",23,21,5,8,6,2,,,,,2,26
"De 30 a 34 años (085)",36,33,6,10,11,2,2,2,,,3,59
"De 35 a 39 años (086)",19,18,1,1,7,5,3,1,,,1,49
"De 40 a 44 años (087)",18,18,,6,,4,6,1,1,,,59
"De 45 a 49 años (088)",12,11,1,3,1,,3,2,,1,1,42
"De 50 y más años (089)",6,6,,1,1,,1,2,,1,,32
"Desocupada (090)",5,4,3,,1,,,,,,1,2
"De 12 a 14 años (091)",1,1,1,,,,,,,,,
"De 15 a 19 años (092)",1,1,1,,,,,,,,,
"De 20 a 24 años (093)",1,1,1,,,,,,,,,
"De 25 a 29 años (094)",2,1,,,1,,,,,,1,2
"No PEA (100)",248,240,84,34,25,21,45,14,12,5,8,600
"De 12 a 14 años (101)",44,42,41,1,,,,,,,2,1
"De 15 a 19 años (102)",54,51,33,15,3,,,,,,3,21
"De 20 a 24 años (103)",31,29,7,10,9,3,,,,,2,37
"De 25 a 29 años (104)",35,35,1,6,11,9,7,1,,,,94
"De 30 a 34 años (105)",22,22,1,2,1,5,11,2,,,,80
"De 35 a 39 años (106)",14,14,1,,,1,7,4,1,,,71
"De 40 a 44 años (107)",15,14,,,,1,8,3,1,1,1,80
"De 45 a 49 años (108)",8,8,,,,1,1,3,3,,,53
"De 50 y más años (109)",25,25,,,1,1,11,1,7,4,,163
,,,,,,,,,,,,
"RURAL (120)",749,740,183,107,94,74,124,96,38,24,9,2262
"De 12 a 14 años (121)",101,101,96,5,,,,,,,,5
"De 15 a 19 años (122)",130,129,53,51,23,2,,,,,1,103
"De 20 a 24 años (123)",93,91,15,22,35,14,5,,,,2,156
"De 25 a 29 años (124)",101,101,4,9,16,27,37,8,,,,333
"De 30 a 34 años (125)",72,71,3,3,9,10,25,16,5,,1,307
"De 35 a 39 años (126)",65,65,6,5,4,3,18,19,7,3,,313
"De 40 a 44 años (127)",53,52,1,3,1,5,12,20,6,4,1,292
"De 45 a 49 años (128)",36,36,1,1,2,5,8,11,6,2,,197
"De 50 y más años (129)",98,94,4,8,4,8,19,22,14,15,4,556
"PEA (130)",90,87,14,16,10,6,22,11,6,2,3,288
"De 15 a 19 años (132)",6,6,,4,2,,,,,,,8
"De 20 a 24 años (133)",19,17,5,4,5,1,2,,,,2,26
"De 25 a 29 años (134)",14,14,2,4,1,2,5,,,,,33
"De 30 a 34 años (135)",9,8,2,,1,,4,1,,,1,27
"De 35 a 39 años (136)",10,10,3,2,,,4,,1,,,27
"De 40 a 44 años (137)",17,17,1,1,,3,4,6,1,1,,83
"De 45 a 49 años (138)",6,6,,1,1,,1,1,1,1,,32
"De 50 y más años (139)",9,9,1,,,,2,3,3,,,52
"Ocupada (140)",90,87,14,16,10,6,22,11,6,2,3,288
"De 15 a 19 años (142)",6,6,,4,2,,,,,,,8
"De 20 a 24 años (143)",19,17,5,4,5,1,2,,,,2,26
"De 25 a 29 años (144)",14,14,2,4,1,2,5,,,,,33
"De 30 a 34 años (145)",9,8,2,,1,,4,1,,,1,27
"De 35 a 39 años (146)",10,10,3,2,,,4,,1,,,27
"De 40 a 44 años (147)",17,17,1,1,,3,4,6,1,1,,83
"De 45 a 49 años (148)",6,6,,1,1,,1,1,1,1,,32
"De 50 y más años (149)",9,9,1,,,,2,3,3,,,52
"No PEA (160)",659,653,169,91,84,68,102,85,32,22,6,1974
"De 12 a 14 años (161)",101,101,96,5,,,,,,,,5
"De 15 a 19 años (162)",124,123,53,47,21,2,,,,,1,95
"De 20 a 24 años (163)",74,74,10,18,30,13,3,,,,,130
"De 25 a 29 años (164)",87,87,2,5,15,25,32,8,,,,300
"De 30 a 34 años (165)",63,63,1,3,8,10,21,15,5,,,280
"De 35 a 39 años (166)",55,55,3,3,4,3,14,19,6,3,,286
"De 40 a 44 años (167)",36,35,,2,1,2,8,14,5,3,1,209
"De 45 a 49 años (168)",30,30,1,,1,5,7,10,5,1,,165
"De 50 y más años (169)",89,85,3,8,4,8,17,19,11,15,4,504
