"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 50 y más años (019)",25724,25250,1650,2858,4913,4892,6150,2945,1289,553,474,90197
"Ocupada (020)",144095,133704,37526,28194,29728,17684,13833,4475,1623,641,10391,250011
"De 12 a 14 años (021)",921,916,903,12,1,,,,,,5,14
"De 15 a 19 años (022)",8426,8335,7681,576,58,14,6,,,,91,758
"De 20 a 24 años (023)",17873,15126,10329,3723,882,135,39,18,,,2747,6170
"De 25 a 29 años (024)",21400,17934,7843,6105,2993,763,204,19,7,,3466,15412
"De 30 a 34 años (025)",20552,18716,4408,5935,5444,2028,802,81,10,8,1836,26974
"De 35 a 39 años (026)",18979,18104,2369,4218,6227,3221,1786,231,43,9,875,35904
"De 40 a 44 años (027)",16906,16344,1383,2818,5399,3645,2430,518,122,29,562,39654
"De 45 a 49 años (028)",14046,13687,1007,2028,3933,3107,2595,758,200,59,359,37608
"De 50 y más años (029)",24992,24542,1603,2779,4791,4771,5971,2850,1241,536,450,87517
"Desocupada (030)",8690,7811,3283,1591,1306,795,561,191,64,20,879,11014
"De 12 a 14 años (031)",44,44,40,3,1,,,,,,,5
"De 15 a 19 años (032)",874,863,788,70,3,2,,,,,11,82
"De 20 a 24 años (033)",1839,1575,1122,352,87,13,1,,,,264,570
"De 25 a 29 años (034)",1715,1403,710,412,215,52,10,2,2,,312,1070
"De 30 a 34 años (035)",1239,1087,308,316,289,132,38,4,,,152,1479
"De 35 a 39 años (036)",978,915,154,192,263,186,103,16,,1,63,1833
"De 40 a 44 años (037)",748,719,66,111,203,167,136,31,5,,29,1850
"De 45 a 49 años (038)",521,497,48,56,123,122,94,43,9,2,24,1445
"De 50 y más años (039)",732,708,47,79,122,121,179,95,48,17,24,2680
"No PEA (040)",211352,203319,78525,26371,32547,23359,23904,10986,4903,2724,8033,408406
"De 12 a 14 años (041)",23032,22937,22864,67,6,,,,,,95,79
"De 15 a 19 años (042)",34829,34555,32773,1602,137,24,19,,,,274,2024
"De 20 a 24 años (043)",24626,21557,13582,5905,1741,257,52,20,,,3069,10502
"De 25 a 29 años (044)",17484,15665,3420,5994,4611,1292,321,22,5,,1819,20616
"De 30 a 34 años (045)",15962,15244,1323,3964,6100,2710,1027,98,17,5,718,29448
"De 35 a 39 años (046)",13867,13498,771,2177,5269,3222,1757,256,37,9,369,31883
"De 40 a 44 años (047)",12074,11759,592,1288,3857,3125,2224,514,125,34,315,32686
"De 45 a 49 años (048)",10482,10261,466,991,2870,2551,2356,748,205,74,221,31883
"De 50 y más años (049)",58996,57843,2734,4383,7956,10178,16148,9328,4514,2602,1153,249285
,,,,,,,,,,,,
"URBANA (060)",356511,337387,117213,55132,62362,40950,37196,15049,6278,3207,19124,649964
"De 12 a 14 años (061)",23381,23284,23195,81,8,,,,,,97,97
"De 15 a 19 años (062)",43198,42828,40438,2136,190,39,25,,,,370,2733
"De 20 a 24 años (063)",43490,37456,24707,9690,2564,371,87,37,,,6034,16531
"De 25 a 29 años (064)",39822,34269,11848,12297,7587,1987,496,40,14,,5553,35879
"De 30 a 34 años (065)",37028,34341,5969,10092,11599,4727,1751,168,23,12,2687,56250
"De 35 a 39 años (066)",33130,31839,3249,6492,11564,6475,3485,482,73,19,1291,67787
"De 40 a 44 años (067)",29136,28237,2011,4174,9325,6816,4641,990,221,59,899,72092
"De 45 a 49 años (068)",24522,23926,1497,3038,6849,5686,4896,1463,378,119,596,68771
"De 50 y más años (069)",82804,81207,4299,7132,12676,14849,21815,11869,5569,2998,1597,329824
"PEA (070)",149738,138559,40259,29266,30448,18059,13901,4429,1577,620,11179,252983
"De 12 a 14 años (071)",946,941,924,15,2,,,,,,5,19
"De 15 a 19 años (072)",9077,8979,8299,604,55,15,6,,,,98,783
"De 20 a 24 años (073)",19276,16289,11301,3918,890,127,36,17,,,2987,6339
"De 25 a 29 años (074)",22724,18971,8479,6399,3108,763,193,20,9,,3753,15913
"De 30 a 34 años (075)",21433,19458,4677,6195,5611,2092,788,77,10,8,1975,27678
"De 35 a 39 años (076)",19551,18623,2493,4357,6386,3313,1792,231,41,10,928,36653
"De 40 a 44 años (077)",17348,16761,1430,2901,5543,3752,2482,515,111,27,587,40432
"De 45 a 49 años (078)",14276,13897,1045,2060,4011,3180,2601,756,191,53,379,37875
"De 50 y más años (079)",25107,24640,1611,2817,4842,4817,6003,2813,1215,522,467,87291
"Ocupada (080)",141130,130825,37014,27687,29153,17270,13345,4242,1514,600,10305,242078
"De 12 a 14 años (081)",902,897,884,12,1,,,,,,5,14
"De 15 a 19 años (082)",8227,8139,7533,534,53,13,6,,,,88,703
"De 20 a 24 años (083)",17453,14729,10188,3570,804,115,35,17,,,2724,5778
"De 25 a 29 años (084)",21018,17577,7772,5990,2896,711,183,18,7,,3441,14852
"De 30 a 34 años (085)",20205,18380,4372,5882,5324,1961,750,73,10,8,1825,26209
"De 35 a 39 años (086)",18578,17713,2339,4166,6126,3127,1689,216,41,9,865,34833
"De 40 a 44 años (087)",16610,16051,1365,2791,5340,3588,2349,484,107,27,559,38614
"De 45 a 49 años (088)",13757,13402,997,2004,3888,3059,2508,713,182,51,355,36438
"De 50 y más años (089)",24380,23937,1564,2738,4721,4696,5825,2721,1167,505,443,84637
"Desocupada (090)",8608,7734,3245,1579,1295,789,556,187,63,20,874,10905
"De 12 a 14 años (091)",44,44,40,3,1,,,,,,,5
"De 15 a 19 años (092)",850,840,766,70,2,2,,,,,10,80
"De 20 a 24 años (093)",1823,1560,1113,348,86,12,1,,,,263,561
"De 25 a 29 años (094)",1706,1394,707,409,212,52,10,2,2,,312,1061
"De 30 a 34 años (095)",1228,1078,305,313,287,131,38,4,,,150,1469
"De 35 a 39 años (096)",973,910,154,191,260,186,103,15,,1,63,1820
"De 40 a 44 años (097)",738,710,65,110,203,164,133,31,4,,28,1818
"De 45 a 49 años (098)",519,495,48,56,123,121,93,43,9,2,24,1437
"De 50 y más años (099)",727,703,47,79,121,121,178,92,48,17,24,2654
"No PEA (100)",206773,198828,76954,25866,31914,22891,23295,10620,4701,2587,7945,396981
"De 12 a 14 años (101)",22435,22343,22271,66,6,,,,,,92,78
"De 15 a 19 años (102)",34121,33849,32139,1532,135,24,19,,,,272,1950
"De 20 a 24 años (103)",24214,21167,13406,5772,1674,244,51,20,,,3047,10192
"De 25 a 29 años (104)",17098,15298,3369,5898,4479,1224,303,20,5,,1800,19966
"De 30 a 34 años (105)",15595,14883,1292,3897,5988,2635,963,91,13,4,712,28572
"De 35 a 39 años (106)",13579,13216,756,2135,5178,3162,1693,251,32,9,363,31134
"De 40 a 44 años (107)",11788,11476,581,1273,3782,3064,2159,475,110,32,312,31660
"De 45 a 49 años (108)",10246,10029,452,978,2838,2506,2295,707,187,66,217,30896
"De 50 y más años (109)",57697,56567,2688,4315,7834,10032,15812,9056,4354,2476,1130,242533
,,,,,,,,,,,,
"RURAL (120)",7626,7447,2121,1024,1219,888,1102,603,312,178,179,19467
"De 12 a 14 años (121)",616,613,612,1,,,,,,,3,1
"De 15 a 19 años (122)",931,925,804,112,8,1,,,,,6,131
"De 20 a 24 años (123)",848,802,326,290,146,34,5,1,,,46,711
"De 25 a 29 años (124)",777,733,125,214,232,120,39,3,,,44,1219
"De 30 a 34 años (125)",725,706,70,123,234,143,116,15,4,1,19,1651
"De 35 a 39 años (126)",694,678,45,95,195,154,161,21,7,,16,1833
"De 40 a 44 años (127)",592,585,30,43,134,121,149,73,31,4,7,2098
"De 45 a 49 años (128)",527,519,24,37,77,94,149,86,36,16,8,2165
"De 50 y más años (129)",1916,1886,85,109,193,221,483,404,234,157,30,9658
"PEA (130)",3047,2956,550,519,586,420,493,237,110,41,91,8042
"De 12 a 14 años (131)",19,19,19,,,,,,,,,
"De 15 a 19 años (132)",223,219,170,42,6,1,,,,,4,57
"De 20 a 24 años (133)",436,412,150,157,79,21,4,1,,,24,401
"De 25 a 29 años (134)",391,366,74,118,100,52,21,1,,,25,569
"De 30 a 34 años (135)",358,345,39,56,122,68,52,8,,,13,775
"De 35 a 39 años (136)",406,396,30,53,104,94,97,16,2,,10,1084
"De 40 a 44 años (137)",306,302,19,28,59,60,84,34,16,2,4,1072
"De 45 a 49 años (138)",291,287,10,24,45,49,88,45,18,8,4,1178
"De 50 y más años (139)",617,610,39,41,71,75,147,132,74,31,7,2906
"Ocupada (140)",2965,2879,512,507,575,414,488,233,109,41,86,7933
"De 12 a 14 años (141)",19,19,19,,,,,,,,,
"De 15 a 19 años (142)",199,196,148,42,5,1,,,,,3,55
"De 20 a 24 años (143)",420,397,141,153,78,20,4,1,,,23,392
"De 25 a 29 años (144)",382,357,71,115,97,52,21,1,,,25,560
"De 30 a 34 años (145)",347,336,36,53,120,67,52,8,,,11,765
"De 35 a 39 años (146)",401,391,30,52,101,94,97,15,2,,10,1071
"De 40 a 44 años (147)",296,293,18,27,59,57,81,34,15,2,3,1040
"De 45 a 49 años (148)",289,285,10,24,45,48,87,45,18,8,4,1170
"De 50 y más años (149)",612,605,39,41,70,75,146,129,74,31,7,2880
"Desocupada (150)",82,77,38,12,11,6,5,4,1,,5,109
"De 15 a 19 años (152)",24,23,22,,1,,,,,,1,2
"De 20 a 24 años (153)",16,15,9,4,1,1,,,,,1,9
"De 25 a 29 años (154)",9,9,3,3,3,,,,,,,9
"De 30 a 34 años (155)",11,9,3,3,2,1,,,,,2,10
"De 35 a 39 años (156)",5,5,,1,3,,,1,,,,13
"De 40 a 44 años (157)",10,9,1,1,,3,3,,1,,1,32
"De 45 a 49 años (158)",2,2,,,,1,1,,,,,8
"De 50 y más años (159)",5,5,,,1,,1,3,,,,26
"No PEA (160)",4579,4491,1571,505,633,468,609,366,202,137,88,11425
"De 12 a 14 años (161)",597,594,593,1,,,,,,,3,1
"De 15 a 19 años (162)",708,706,634,70,2,,,,,,2,74
"De 20 a 24 años (163)",412,390,176,133,67,13,1,,,,22,310
"De 25 a 29 años (164)",386,367,51,96,132,68,18,2,,,19,650
"De 30 a 34 años (165)",367,361,31,67,112,75,64,7,4,1,6,876
"De 35 a 39 años (166)",288,282,15,42,91,60,64,5,5,,6,749
"De 40 a 44 años (167)",286,283,11,15,75,61,65,39,15,2,3,1026
"De 45 a 49 años (168)",236,232,14,13,32,45,61,41,18,8,4,987
"De 50 y más años (169)",1299,1276,46,68,122,146,336,272,160,126,23,6752
