"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (044)",190,2,79,65,36,8
"Desocupado (045)",242,13,112,68,41,8
"Mujeres (046)",3521,116,1223,1310,722,150
"Agric., ganadería, caza y silvicultura (047)",1229,58,425,388,281,77
"Explotación de minas y canteras (049)",1,,,,1,
"Industrias manufactureras (050)",82,,21,33,20,8
"Suministro de electricidad, gas y agua (051)",2,1,1,,,
"Construcción (052)",8,,2,4,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",551,17,174,242,102,16
"Venta, mant.y rep. veh.autom.y motoc. (054)",10,,6,3,1,
"Comercio al por mayor (055)",21,,8,10,2,1
"Comercio al por menor (056)",520,17,160,229,99,15
"Hoteles y restaurantes (057)",394,13,126,154,98,3
"Trans., almac. y comunicaciones (058)",16,1,10,5,,
"Intermediación financiera (059)",2,,,2,,
"Activid.inmobil., empres. y alquileres (060)",31,,13,13,4,1
"Admin.pub. y defensa; p. segur.soc afil (061)",65,,28,30,7,
"Enseñanza (062)",203,,41,123,39,
"Servicios sociales y de salud (063)",55,,15,32,8,
"Otras activ. serv.comun.soc y personales (064)",60,2,20,23,13,2
"Hogares privados con servicio doméstico (065)",523,19,231,157,92,24
"Actividad economica no especificada (067)",216,2,66,84,47,17
"Desocupado (068)",83,3,50,20,8,2
,,,,,,
"URBANA (069)",9344,265,2898,3505,2215,461
"Agric., ganadería, caza y silvicultura (070)",4453,154,1287,1496,1179,337
"Pesca (071)",4,,1,2,1,
"Explotación de minas y canteras (072)",2,,,,2,
"Industrias manufactureras (073)",372,9,123,154,72,14
"Suministro de electricidad, gas y agua (074)",25,1,7,8,9,
"Construcción (075)",342,1,104,152,81,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1176,44,359,488,247,38
"Venta, mant.y rep. veh.autom.y motoc. (077)",127,4,52,42,27,2
"Comercio al por mayor (078)",55,,15,23,15,2
"Comercio al por menor (079)",994,40,292,423,205,34
"Hoteles y restaurantes (080)",436,16,138,165,113,4
"Trans., almac. y comunicaciones (081)",493,2,216,182,91,2
"Intermediación financiera (082)",2,,,2,,
"Activid.inmobil., empres. y alquileres (083)",128,1,47,47,31,2
"Admin.pub. y defensa; p. segur.soc afil (084)",222,,67,96,58,1
"Enseñanza (085)",427,,53,275,99,
"Servicios sociales y de salud (086)",111,,28,62,21,
"Otras activ. serv.comun.soc y personales (087)",118,2,39,46,23,8
"Hogares privados con servicio doméstico (088)",484,20,207,147,86,24
"Actividad economica no especificada (090)",273,4,89,103,60,17
"Desocupado (091)",276,11,133,80,42,10
"Hombres (092)",6683,197,2030,2452,1651,353
"Agric., ganadería, caza y silvicultura (093)",3851,139,1120,1283,1014,295
"Pesca (094)",4,,1,2,1,
"Explotación de minas y canteras (095)",1,,,,1,
"Industrias manufactureras (096)",298,9,104,123,55,7
"Suministro de electricidad, gas y agua (097)",23,,6,8,9,
"Construcción (098)",335,1,103,148,79,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",671,28,200,264,156,23
"Venta, mant.y rep. veh.autom.y motoc. (100)",118,4,46,40,26,2
"Comercio al por mayor (101)",35,,8,13,13,1
"Comercio al por menor (102)",518,24,146,211,117,20
"Hoteles y restaurantes (103)",63,3,19,21,19,1
"Trans., almac. y comunicaciones (104)",478,1,206,178,91,2
"Activid.inmobil., empres. y alquileres (106)",97,1,34,34,27,1
"Admin.pub. y defensa; p. segur.soc afil (107)",161,,41,68,51,1
"Enseñanza (108)",248,,21,162,65,
"Servicios sociales y de salud (109)",58,,13,32,13,
"Otras activ. serv.comun.soc y personales (110)",58,,19,23,10,6
"Hogares privados con servicio doméstico (111)",17,3,8,4,1,1
"Actividad economica no especificada (113)",112,2,42,40,24,4
"Desocupado (114)",208,10,93,62,35,8
"Mujeres (115)",2661,68,868,1053,564,108
"Agric., ganadería, caza y silvicultura (116)",602,15,167,213,165,42
"Explotación de minas y canteras (118)",1,,,,1,
"Industrias manufactureras (119)",74,,19,31,17,7
"Suministro de electricidad, gas y agua (120)",2,1,1,,,
"Construcción (121)",7,,1,4,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",505,16,159,224,91,15
"Venta, mant.y rep. veh.autom.y motoc. (123)",9,,6,2,1,
"Comercio al por mayor (124)",20,,7,10,2,1
"Comercio al por menor (125)",476,16,146,212,88,14
"Hoteles y restaurantes (126)",373,13,119,144,94,3
"Trans., almac. y comunicaciones (127)",15,1,10,4,,
"Intermediación financiera (128)",2,,,2,,
"Activid.inmobil., empres. y alquileres (129)",31,,13,13,4,1
"Admin.pub. y defensa; p. segur.soc afil (130)",61,,26,28,7,
"Enseñanza (131)",179,,32,113,34,
"Servicios sociales y de salud (132)",53,,15,30,8,
"Otras activ. serv.comun.soc y personales (133)",60,2,20,23,13,2
"Hogares privados con servicio doméstico (134)",467,17,199,143,85,23
"Actividad economica no especificada (136)",161,2,47,63,36,13
"Desocupado (137)",68,1,40,18,7,2
,,,,,,
"RURAL (138)",5423,254,2161,1676,1075,257
"Agric., ganadería, caza y silvicultura (139)",4824,242,1929,1451,960,242
"Industrias manufactureras (142)",38,,13,14,10,1
"Suministro de electricidad, gas y agua (143)",1,,,1,,
"Construcción (144)",54,1,17,25,11,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",116,2,35,50,25,4
"Venta, mant.y rep. veh.autom.y motoc. (146)",11,,2,7,2,
"Comercio al por mayor (147)",3,,2,,1,
"Comercio al por menor (148)",102,2,31,43,22,4
"Hoteles y restaurantes (149)",22,,7,10,5,
"Trans., almac. y comunicaciones (150)",37,,12,18,7,
"Activid.inmobil., empres. y alquileres (152)",6,,,4,2,
"Admin.pub. y defensa; p. segur.soc afil (153)",26,,12,10,4,
"Enseñanza (154)",45,,12,20,13,
"Servicios sociales y de salud (155)",7,,3,4,,
"Otras activ. serv.comun.soc y personales (156)",3,,2,1,,
"Hogares privados con servicio doméstico (157)",62,4,34,14,8,2
"Actividad economica no especificada (159)",133,,56,46,23,8
"Desocupado (160)",49,5,29,8,7,
"Hombres (161)",4563,206,1806,1419,917,215
"Agric., ganadería, caza y silvicultura (162)",4197,199,1671,1276,844,207
"Industrias manufactureras (165)",30,,11,12,7,
"Suministro de electricidad, gas y agua (166)",1,,,1,,
"Construcción (167)",53,1,16,25,11,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",70,1,20,32,14,3
"Venta, mant.y rep. veh.autom.y motoc. (169)",10,,2,6,2,
"Comercio al por mayor (170)",2,,1,,1,
"Comercio al por menor (171)",58,1,17,26,11,3
"Hoteles y restaurantes (172)",1,,,,1,
"Trans., almac. y comunicaciones (173)",36,,12,17,7,
"Activid.inmobil., empres. y alquileres (175)",6,,,4,2,
"Admin.pub. y defensa; p. segur.soc afil (176)",22,,10,8,4,
"Enseñanza (177)",21,,3,10,8,
"Servicios sociales y de salud (178)",5,,3,2,,
"Otras activ. serv.comun.soc y personales (179)",3,,2,1,,
"Hogares privados con servicio doméstico (180)",6,2,2,,1,1
"Actividad economica no especificada (182)",78,,37,25,12,4
"Desocupado (183)",34,3,19,6,6,
"Mujeres (184)",860,48,355,257,158,42
"Agric., ganadería, caza y silvicultura (185)",627,43,258,175,116,35
"Industrias manufactureras (188)",8,,2,2,3,1
"Construcción (190)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",46,1,15,18,11,1
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,
"Comercio al por mayor (193)",1,,1,,,
"Comercio al por menor (194)",44,1,14,17,11,1
"Hoteles y restaurantes (195)",21,,7,10,4,
"Trans., almac. y comunicaciones (196)",1,,,1,,
"Admin.pub. y defensa; p. segur.soc afil (199)",4,,2,2,,
"Enseñanza (200)",24,,9,10,5,
"Servicios sociales y de salud (201)",2,,,2,,
"Hogares privados con servicio doméstico (203)",56,2,32,14,7,1
"Actividad economica no especificada (205)",55,,19,21,11,4
"Desocupado (206)",15,2,10,2,1,
