"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Servicios sociales y de salud (040)",220,,47,101,63,9
"Otras activ. serv.comun.soc y personales (041)",1247,19,469,415,294,50
"Hogares privados con servicio doméstico (042)",37,1,20,9,7,
"Actividad economica no especificada (044)",375,,124,120,103,28
"Desocupado (045)",1543,32,745,413,295,58
"Mujeres (046)",17251,160,5593,6611,4299,588
"Agric., ganadería, caza y silvicultura (047)",2533,38,879,899,618,99
"Pesca (048)",16,,7,7,2,
"Explotación de minas y canteras (049)",10,,3,6,1,
"Industrias manufactureras (050)",842,1,274,310,243,14
"Suministro de electricidad, gas y agua (051)",24,,8,12,4,
"Construcción (052)",33,,15,15,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",5422,60,1380,2068,1609,305
"Venta, mant.y rep. veh.autom.y motoc. (054)",83,1,39,30,13,
"Comercio al por mayor (055)",200,,58,84,52,6
"Comercio al por menor (056)",5139,59,1283,1954,1544,299
"Hoteles y restaurantes (057)",1930,22,584,652,593,79
"Trans., almac. y comunicaciones (058)",341,3,188,103,46,1
"Intermediación financiera (059)",86,,53,27,6,
"Activid.inmobil., empres. y alquileres (060)",570,2,264,226,70,8
"Admin.pub. y defensa; p. segur.soc afil (061)",451,,147,208,92,4
"Enseñanza (062)",1631,,385,850,386,10
"Servicios sociales y de salud (063)",473,,128,257,83,5
"Otras activ. serv.comun.soc y personales (064)",738,3,274,291,157,13
"Hogares privados con servicio doméstico (065)",1113,15,520,349,212,17
"Actividad economica no especificada (067)",434,,136,163,107,28
"Desocupado (068)",604,16,348,168,67,5
,,,,,,
"URBANA (069)",44963,360,14660,16361,11743,1839
"Agric., ganadería, caza y silvicultura (070)",6878,65,2341,2306,1790,376
"Pesca (071)",787,3,199,309,241,35
"Explotación de minas y canteras (072)",71,,26,30,14,1
"Industrias manufactureras (073)",3943,17,1299,1292,1205,130
"Suministro de electricidad, gas y agua (074)",121,1,31,49,36,4
"Construcción (075)",2663,11,858,1007,677,110
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",10429,137,2832,3693,3111,656
"Venta, mant.y rep. veh.autom.y motoc. (077)",1141,10,413,378,298,42
"Comercio al por mayor (078)",536,2,188,208,122,16
"Comercio al por menor (079)",8752,125,2231,3107,2691,598
"Hoteles y restaurantes (080)",2698,32,876,864,804,122
"Trans., almac. y comunicaciones (081)",4823,22,1882,1818,987,114
"Intermediación financiera (082)",228,,108,93,26,1
"Activid.inmobil., empres. y alquileres (083)",2189,3,790,891,452,53
"Admin.pub. y defensa; p. segur.soc afil (084)",1281,,310,565,380,26
"Enseñanza (085)",2571,,512,1312,727,20
"Servicios sociales y de salud (086)",671,,167,347,144,13
"Otras activ. serv.comun.soc y personales (087)",1905,22,714,670,437,62
"Hogares privados con servicio doméstico (088)",1057,15,490,331,206,15
"Actividad economica no especificada (090)",715,,240,247,183,45
"Desocupado (091)",1933,32,985,537,323,56
"Hombres (092)",29449,237,9700,10367,7826,1319
"Agric., ganadería, caza y silvicultura (093)",5412,50,1856,1765,1422,319
"Pesca (094)",771,3,192,302,239,35
"Explotación de minas y canteras (095)",62,,24,24,13,1
"Industrias manufactureras (096)",3158,16,1046,1009,971,116
"Suministro de electricidad, gas y agua (097)",97,1,23,37,32,4
"Construcción (098)",2631,11,843,992,675,110
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",5219,82,1500,1724,1553,360
"Venta, mant.y rep. veh.autom.y motoc. (100)",1061,9,375,350,285,42
"Comercio al por mayor (101)",341,2,133,126,70,10
"Comercio al por menor (102)",3817,71,992,1248,1198,308
"Hoteles y restaurantes (103)",845,12,316,238,232,47
"Trans., almac. y comunicaciones (104)",4488,19,1698,1716,942,113
"Intermediación financiera (105)",144,,57,66,20,1
"Activid.inmobil., empres. y alquileres (106)",1635,1,534,672,383,45
"Admin.pub. y defensa; p. segur.soc afil (107)",843,,166,365,290,22
"Enseñanza (108)",985,,147,479,348,11
"Servicios sociales y de salud (109)",214,,47,96,62,9
"Otras activ. serv.comun.soc y personales (110)",1187,19,451,385,283,49
"Hogares privados con servicio doméstico (111)",37,1,20,9,7,
"Actividad economica no especificada (113)",351,,119,114,93,25
"Desocupado (114)",1370,22,661,374,261,52
"Mujeres (115)",15514,123,4960,5994,3917,520
"Agric., ganadería, caza y silvicultura (116)",1466,15,485,541,368,57
"Pesca (117)",16,,7,7,2,
"Explotación de minas y canteras (118)",9,,2,6,1,
"Industrias manufactureras (119)",785,1,253,283,234,14
"Suministro de electricidad, gas y agua (120)",24,,8,12,4,
"Construcción (121)",32,,15,15,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",5210,55,1332,1969,1558,296
"Venta, mant.y rep. veh.autom.y motoc. (123)",80,1,38,28,13,
"Comercio al por mayor (124)",195,,55,82,52,6
"Comercio al por menor (125)",4935,54,1239,1859,1493,290
"Hoteles y restaurantes (126)",1853,20,560,626,572,75
"Trans., almac. y comunicaciones (127)",335,3,184,102,45,1
"Intermediación financiera (128)",84,,51,27,6,
"Activid.inmobil., empres. y alquileres (129)",554,2,256,219,69,8
"Admin.pub. y defensa; p. segur.soc afil (130)",438,,144,200,90,4
"Enseñanza (131)",1586,,365,833,379,9
"Servicios sociales y de salud (132)",457,,120,251,82,4
"Otras activ. serv.comun.soc y personales (133)",718,3,263,285,154,13
"Hogares privados con servicio doméstico (134)",1020,14,470,322,199,15
"Actividad economica no especificada (136)",364,,121,133,90,20
"Desocupado (137)",563,10,324,163,62,4
,,,,,,
"RURAL (138)",7664,114,2784,2567,1808,391
"Agric., ganadería, caza y silvicultura (139)",5764,82,2075,1878,1393,336
"Pesca (140)",20,,9,8,3,
"Explotación de minas y canteras (141)",40,,18,13,9,
"Industrias manufactureras (142)",255,,89,92,68,6
"Suministro de electricidad, gas y agua (143)",3,,1,,2,
"Construcción (144)",102,2,39,31,26,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",390,7,108,160,100,15
"Venta, mant.y rep. veh.autom.y motoc. (146)",38,,17,12,7,2
"Comercio al por mayor (147)",17,,7,9,1,
"Comercio al por menor (148)",335,7,84,139,92,13
"Hoteles y restaurantes (149)",102,3,37,34,24,4
"Trans., almac. y comunicaciones (150)",287,3,123,109,49,3
"Intermediación financiera (151)",5,,3,,2,
"Activid.inmobil., empres. y alquileres (152)",87,,38,36,13,
"Admin.pub. y defensa; p. segur.soc afil (153)",27,,5,14,8,
"Enseñanza (154)",79,,24,38,16,1
"Servicios sociales y de salud (155)",22,,8,11,2,1
"Otras activ. serv.comun.soc y personales (156)",80,,29,36,14,1
"Hogares privados con servicio doméstico (157)",93,1,50,27,13,2
"Actividad economica no especificada (159)",94,,20,36,27,11
"Desocupado (160)",214,16,108,44,39,7
"Hombres (161)",5927,77,2151,1950,1426,323
"Agric., ganadería, caza y silvicultura (162)",4697,59,1681,1520,1143,294
"Pesca (163)",20,,9,8,3,
"Explotación de minas y canteras (164)",39,,17,13,9,
"Industrias manufactureras (165)",198,,68,65,59,6
"Suministro de electricidad, gas y agua (166)",3,,1,,2,
"Construcción (167)",101,2,39,31,25,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",178,2,60,61,49,6
"Venta, mant.y rep. veh.autom.y motoc. (169)",35,,16,10,7,2
"Comercio al por mayor (170)",12,,4,7,1,
"Comercio al por menor (171)",131,2,40,44,41,4
"Hoteles y restaurantes (172)",25,1,13,8,3,
"Trans., almac. y comunicaciones (173)",281,3,119,108,48,3
"Intermediación financiera (174)",3,,1,,2,
"Activid.inmobil., empres. y alquileres (175)",71,,30,29,12,
"Admin.pub. y defensa; p. segur.soc afil (176)",14,,2,6,6,
"Enseñanza (177)",34,,4,21,9,
"Servicios sociales y de salud (178)",6,,,5,1,
"Otras activ. serv.comun.soc y personales (179)",60,,18,30,11,1
"Actividad economica no especificada (182)",24,,5,6,10,3
"Desocupado (183)",173,10,84,39,34,6
"Mujeres (184)",1737,37,633,617,382,68
"Agric., ganadería, caza y silvicultura (185)",1067,23,394,358,250,42
"Explotación de minas y canteras (187)",1,,1,,,
"Industrias manufactureras (188)",57,,21,27,9,
"Construcción (190)",1,,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",212,5,48,99,51,9
"Venta, mant.y rep. veh.autom.y motoc. (192)",3,,1,2,,
"Comercio al por mayor (193)",5,,3,2,,
"Comercio al por menor (194)",204,5,44,95,51,9
"Hoteles y restaurantes (195)",77,2,24,26,21,4
"Trans., almac. y comunicaciones (196)",6,,4,1,1,
"Intermediación financiera (197)",2,,2,,,
"Activid.inmobil., empres. y alquileres (198)",16,,8,7,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",13,,3,8,2,
"Enseñanza (200)",45,,20,17,7,1
"Servicios sociales y de salud (201)",16,,8,6,1,1
"Otras activ. serv.comun.soc y personales (202)",20,,11,6,3,
"Hogares privados con servicio doméstico (203)",93,1,50,27,13,2
"Actividad economica no especificada (205)",70,,15,30,17,8
"Desocupado (206)",41,6,24,5,5,1
