"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Educación inicial (062)",3,2,,,1
"Primaria (063)",1434,1324,70,22,18
"Secundaria (064)",1401,1163,81,51,106
"Superior no univ. incompleta (065)",204,142,11,7,44
"Superior no univ. completa (066)",869,281,57,57,474
"Superior univ. incompleta (067)",101,53,2,6,40
"Superior univ. completa (068)",392,72,27,43,250
"De 06 a 14 años (070)",47,40,6,1,
"Sin nivel (071)",1,1,,,
"Primaria (073)",35,30,4,1,
"Secundaria (074)",11,9,2,,
"De 15 a 29 años (080)",1319,965,89,62,203
"Sin nivel (081)",30,30,,,
"Educación inicial (082)",2,1,,,1
"Primaria (083)",241,218,9,7,7
"Secundaria (084)",608,498,48,24,38
"Superior no univ. incompleta (085)",84,70,5,2,7
"Superior no univ. completa (086)",222,98,19,17,88
"Superior univ. incompleta (087)",42,26,1,1,14
"Superior univ. completa (088)",90,24,7,11,48
"De 30 a 44 años (090)",1780,1098,92,84,506
"Sin nivel (091)",35,33,2,,
"Educación inicial (092)",1,1,,,
"Primaria (093)",477,439,25,7,6
"Secundaria (094)",455,380,21,16,38
"Superior no univ. incompleta (095)",83,52,5,3,23
"Superior no univ. completa (096)",482,145,27,30,280
"Superior univ. incompleta (097)",38,14,1,4,19
"Superior univ. completa (098)",209,34,11,24,140
"De 45 a 64 años (100)",1182,875,50,38,219
"Sin nivel (101)",100,99,,,1
"Primaria (103)",496,462,23,7,4
"Secundaria (104)",285,239,8,10,28
"Superior no univ. incompleta (105)",32,16,,2,14
"Superior no univ. completa (106)",157,33,10,10,104
"Superior univ. incompleta (107)",21,13,,1,7
"Superior univ. completa (108)",91,13,9,8,61
"De 65 y más años (110)",298,277,14,1,6
"Sin nivel (111)",56,55,1,,
"Primaria (113)",185,175,9,,1
"Secundaria (114)",42,37,2,1,2
"Superior no univ. incompleta (115)",5,4,1,,
"Superior no univ. completa (116)",8,5,1,,2
"Superior univ. completa (118)",2,1,,,1
,,,,,
"RURAL (120)",7506,6827,508,58,113
"Sin nivel (121)",1004,957,44,3,
"Educación inicial (122)",10,9,1,,
"Primaria (123)",4550,4227,291,21,11
"Secundaria (124)",1627,1474,118,14,21
"Superior no univ. incompleta (125)",76,66,2,1,7
"Superior no univ. completa (126)",148,57,32,12,47
"Superior univ. incompleta (127)",25,18,3,1,3
"Superior univ. completa (128)",66,19,17,6,24
"De 06 a 14 años (130)",208,181,27,,
"Sin nivel (131)",19,17,2,,
"Primaria (133)",166,144,22,,
"Secundaria (134)",23,20,3,,
"De 15 a 29 años (140)",2313,2104,151,25,33
"Sin nivel (141)",109,105,4,,
"Educación inicial (142)",5,4,1,,
"Primaria (143)",1155,1070,71,9,5
"Secundaria (144)",934,847,66,8,13
"Superior no univ. incompleta (145)",39,37,1,,1
"Superior no univ. completa (146)",44,26,5,5,8
"Superior univ. incompleta (147)",9,7,1,1,
"Superior univ. completa (148)",18,8,2,2,6
"De 30 a 44 años (150)",2271,2029,170,23,49
"Sin nivel (151)",228,214,13,1,
"Educación inicial (152)",5,5,,,
"Primaria (153)",1459,1356,92,8,3
"Secundaria (154)",435,393,33,2,7
"Superior no univ. incompleta (155)",26,22,,1,3
"Superior no univ. completa (156)",77,27,19,7,24
"Superior univ. incompleta (157)",8,4,2,,2
"Superior univ. completa (158)",33,8,11,4,10
"De 45 a 64 años (160)",1952,1790,125,8,29
"Sin nivel (161)",379,360,19,,
"Primaria (163)",1315,1230,78,4,3
"Secundaria (164)",207,186,16,4,1
"Superior no univ. incompleta (165)",9,5,1,,3
"Superior no univ. completa (166)",23,2,8,,13
"Superior univ. incompleta (167)",6,5,,,1
"Superior univ. completa (168)",13,2,3,,8
"De 65 y más años (170)",762,723,35,2,2
"Sin nivel (171)",269,261,6,2,
"Primaria (173)",455,427,28,,
"Secundaria (174)",28,28,,,
"Superior no univ. incompleta (175)",2,2,,,
"Superior no univ. completa (176)",4,2,,,2
"Superior univ. incompleta (177)",2,2,,,
"Superior univ. completa (178)",2,1,1,,
