"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (044)",15,,4,2,6,3
"Desocupado (045)",61,,33,16,9,3
"Mujeres (046)",523,9,136,199,138,41
"Agric., ganadería, caza y silvicultura (047)",76,5,17,17,22,15
"Industrias manufactureras (050)",24,,5,7,11,1
"Construcción (052)",2,,1,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",108,1,24,40,35,8
"Venta, mant.y rep. veh.autom.y motoc. (054)",1,,,,1,
"Comercio al por mayor (055)",3,,,3,,
"Comercio al por menor (056)",104,1,24,37,34,8
"Hoteles y restaurantes (057)",44,1,15,13,12,3
"Trans., almac. y comunicaciones (058)",1,,1,,,
"Intermediación financiera (059)",1,,1,,,
"Activid.inmobil., empres. y alquileres (060)",12,,4,5,3,
"Admin.pub. y defensa; p. segur.soc afil (061)",25,,7,12,5,1
"Enseñanza (062)",96,,22,60,14,
"Servicios sociales y de salud (063)",17,,3,10,4,
"Otras activ. serv.comun.soc y personales (064)",11,,2,3,6,
"Hogares privados con servicio doméstico (065)",39,1,17,11,9,1
"Actividad economica no especificada (067)",56,1,11,18,15,11
"Desocupado (068)",11,,6,3,1,1
,,,,,,
"URBANA (069)",1429,11,346,512,416,144
"Agric., ganadería, caza y silvicultura (070)",567,6,122,145,187,107
"Pesca (071)",1,,1,,,
"Industrias manufactureras (073)",77,1,16,29,28,3
"Suministro de electricidad, gas y agua (074)",2,,,1,1,
"Construcción (075)",105,,46,37,21,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",159,2,40,52,50,15
"Venta, mant.y rep. veh.autom.y motoc. (077)",2,,,1,1,
"Comercio al por mayor (078)",6,,,4,2,
"Comercio al por menor (079)",151,2,40,47,47,15
"Hoteles y restaurantes (080)",42,,9,16,13,4
"Trans., almac. y comunicaciones (081)",29,1,8,16,4,
"Intermediación financiera (082)",1,,,1,,
"Activid.inmobil., empres. y alquileres (083)",32,,8,12,11,1
"Admin.pub. y defensa; p. segur.soc afil (084)",88,,20,44,22,2
"Enseñanza (085)",154,,24,100,30,
"Servicios sociales y de salud (086)",27,,4,14,9,
"Otras activ. serv.comun.soc y personales (087)",40,,11,17,12,
"Hogares privados con servicio doméstico (088)",33,1,14,10,8,
"Actividad economica no especificada (090)",32,,5,7,12,8
"Desocupado (091)",40,,18,11,8,3
"Hombres (092)",1069,7,259,375,312,116
"Agric., ganadería, caza y silvicultura (093)",524,4,112,139,172,97
"Pesca (094)",1,,1,,,
"Industrias manufactureras (096)",56,1,12,22,18,3
"Suministro de electricidad, gas y agua (097)",2,,,1,1,
"Construcción (098)",103,,45,37,20,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",74,1,22,21,23,7
"Venta, mant.y rep. veh.autom.y motoc. (100)",2,,,1,1,
"Comercio al por mayor (101)",5,,,3,2,
"Comercio al por menor (102)",67,1,22,17,20,7
"Hoteles y restaurantes (103)",13,,2,5,4,2
"Trans., almac. y comunicaciones (104)",28,1,7,16,4,
"Intermediación financiera (105)",1,,,1,,
"Activid.inmobil., empres. y alquileres (106)",22,,5,8,8,1
"Admin.pub. y defensa; p. segur.soc afil (107)",69,,17,34,17,1
"Enseñanza (108)",87,,11,57,19,
"Servicios sociales y de salud (109)",14,,1,8,5,
"Otras activ. serv.comun.soc y personales (110)",31,,10,14,7,
"Hogares privados con servicio doméstico (111)",3,,1,1,1,
"Actividad economica no especificada (113)",8,,,1,5,2
"Desocupado (114)",33,,13,10,8,2
"Mujeres (115)",360,4,87,137,104,28
"Agric., ganadería, caza y silvicultura (116)",43,2,10,6,15,10
"Industrias manufactureras (119)",21,,4,7,10,
"Construcción (121)",2,,1,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",85,1,18,31,27,8
"Comercio al por mayor (124)",1,,,1,,
"Comercio al por menor (125)",84,1,18,30,27,8
"Hoteles y restaurantes (126)",29,,7,11,9,2
"Trans., almac. y comunicaciones (127)",1,,1,,,
"Activid.inmobil., empres. y alquileres (129)",10,,3,4,3,
"Admin.pub. y defensa; p. segur.soc afil (130)",19,,3,10,5,1
"Enseñanza (131)",67,,13,43,11,
"Servicios sociales y de salud (132)",13,,3,6,4,
"Otras activ. serv.comun.soc y personales (133)",9,,1,3,5,
"Hogares privados con servicio doméstico (134)",30,1,13,9,7,
"Actividad economica no especificada (136)",24,,5,6,7,6
"Desocupado (137)",7,,5,1,,1
,,,,,,
"RURAL (138)",1153,12,369,372,295,105
"Agric., ganadería, caza y silvicultura (139)",753,10,216,218,220,89
"Explotación de minas y canteras (141)",34,,20,8,6,
"Industrias manufactureras (142)",33,,9,10,11,3
"Construcción (144)",38,,13,18,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",58,,20,21,15,2
"Venta, mant.y rep. veh.autom.y motoc. (146)",3,,1,,1,1
"Comercio al por mayor (147)",3,,,2,1,
"Comercio al por menor (148)",52,,19,19,13,1
"Hoteles y restaurantes (149)",21,1,10,3,5,2
"Trans., almac. y comunicaciones (150)",22,,10,8,3,1
"Intermediación financiera (151)",1,,1,,,
"Activid.inmobil., empres. y alquileres (152)",7,,3,1,3,
"Admin.pub. y defensa; p. segur.soc afil (153)",28,,14,11,3,
"Enseñanza (154)",58,,11,39,8,
"Servicios sociales y de salud (155)",7,,2,5,,
"Otras activ. serv.comun.soc y personales (156)",13,,5,7,1,
"Hogares privados con servicio doméstico (157)",9,,4,2,2,1
"Actividad economica no especificada (159)",39,1,10,13,9,6
"Desocupado (160)",32,,21,8,2,1
"Hombres (161)",990,7,320,310,261,92
"Agric., ganadería, caza y silvicultura (162)",720,7,209,207,213,84
"Explotación de minas y canteras (164)",34,,20,8,6,
"Industrias manufactureras (165)",30,,8,10,10,2
"Construcción (167)",38,,13,18,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",35,,14,12,7,2
"Venta, mant.y rep. veh.autom.y motoc. (169)",2,,1,,,1
"Comercio al por mayor (170)",1,,,,1,
"Comercio al por menor (171)",32,,13,12,6,1
"Hoteles y restaurantes (172)",6,,2,1,2,1
"Trans., almac. y comunicaciones (173)",22,,10,8,3,1
"Activid.inmobil., empres. y alquileres (175)",5,,2,,3,
"Admin.pub. y defensa; p. segur.soc afil (176)",22,,10,9,3,
"Enseñanza (177)",29,,2,22,5,
"Servicios sociales y de salud (178)",3,,2,1,,
"Otras activ. serv.comun.soc y personales (179)",11,,4,7,,
"Actividad economica no especificada (182)",7,,4,1,1,1
"Desocupado (183)",28,,20,6,1,1
"Mujeres (184)",163,5,49,62,34,13
"Agric., ganadería, caza y silvicultura (185)",33,3,7,11,7,5
"Industrias manufactureras (188)",3,,1,,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",23,,6,9,8,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,1,
"Comercio al por mayor (193)",2,,,2,,
"Comercio al por menor (194)",20,,6,7,7,
"Hoteles y restaurantes (195)",15,1,8,2,3,1
"Intermediación financiera (197)",1,,1,,,
"Activid.inmobil., empres. y alquileres (198)",2,,1,1,,
"Admin.pub. y defensa; p. segur.soc afil (199)",6,,4,2,,
"Enseñanza (200)",29,,9,17,3,
"Servicios sociales y de salud (201)",4,,,4,,
"Otras activ. serv.comun.soc y personales (202)",2,,1,,1,
"Hogares privados con servicio doméstico (203)",9,,4,2,2,1
"Actividad economica no especificada (205)",32,1,6,12,8,5
"Desocupado (206)",4,,1,2,1,
