"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",15,1,5,3,4,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",5139,404,1836,1581,1120,198
"Ocupación no especificada (037)",515,1,177,152,136,49
"Desocupado (038)",186,22,112,30,18,4
,,,,,,
"URBANA (039)",16257,485,5265,5457,3992,1058
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",49,,2,33,14,
"Profes., científicos e intelectuales (041)",842,,140,469,227,6
"Técnicos de nivel medio y trab.asimilados (042)",263,,88,102,68,5
"Jefes y empleados de oficina (043)",393,,169,140,80,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1476,23,395,564,397,97
"Agricult.trabaj. calif. agrop. y pesqueros (045)",5734,68,1469,1904,1711,582
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",507,7,139,189,133,39
"Obreros construc., conf., papel, fab., instr. (047)",905,2,347,351,185,20
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",5145,363,2137,1433,974,238
"Otra (049)",42,,9,29,4,
"Ocupación no especificada (050)",484,5,167,141,125,46
"Desocupado (051)",417,17,203,102,74,21
"Hombres (052)",11000,337,3669,3601,2644,749
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",41,,1,27,13,
"Profes., científicos e intelectuales (054)",466,,78,255,128,5
"Técnicos de nivel medio y trab.asimilados (055)",177,,60,64,50,3
"Jefes y empleados de oficina (056)",195,,73,71,47,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",629,15,171,213,180,50
"Agricult.trabaj. calif. agrop. y pesqueros (058)",5035,57,1229,1725,1523,501
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",392,4,122,143,94,29
"Obreros construc., conf., papel, fab., instr. (060)",893,1,343,348,183,18
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",2715,244,1407,617,338,109
"Otra (062)",42,,9,29,4,
"Ocupación no especificada (063)",111,4,38,31,25,13
"Desocupado (064)",304,12,138,78,59,17
"Mujeres (065)",5257,148,1596,1856,1348,309
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",8,,1,6,1,
"Profes., científicos e intelectuales (067)",376,,62,214,99,1
"Técnicos de nivel medio y trab.asimilados (068)",86,,28,38,18,2
"Jefes y empleados de oficina (069)",198,,96,69,33,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",847,8,224,351,217,47
"Agricult.trabaj. calif. agrop. y pesqueros (071)",699,11,240,179,188,81
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",115,3,17,46,39,10
"Obreros construc., conf., papel, fab., instr. (073)",12,1,4,3,2,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",2430,119,730,816,636,129
"Ocupación no especificada (076)",373,1,129,110,100,33
"Desocupado (077)",113,5,65,24,15,4
,,,,,,
"RURAL (078)",17058,1041,6970,5012,3259,776
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,,,1,1,
"Profes., científicos e intelectuales (080)",115,,32,60,23,
"Técnicos de nivel medio y trab.asimilados (081)",28,,14,10,3,1
"Jefes y empleados de oficina (082)",16,,7,7,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",232,1,86,101,35,9
"Agricult.trabaj. calif. agrop. y pesqueros (084)",8844,112,2768,3090,2266,608
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",53,,21,19,9,4
"Obreros construc., conf., papel, fab., instr. (086)",117,,63,37,16,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",7248,897,3786,1586,847,132
"Ocupación no especificada (089)",171,,61,55,37,18
"Desocupado (090)",232,31,132,46,20,3
"Hombres (091)",13143,703,5395,3926,2501,618
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,,,1,1,
"Profes., científicos e intelectuales (093)",61,,11,28,22,
"Técnicos de nivel medio y trab.asimilados (094)",23,,12,7,3,1
"Jefes y empleados de oficina (095)",11,,3,7,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",104,,29,50,19,6
"Agricult.trabaj. calif. agrop. y pesqueros (097)",8055,77,2480,2906,2054,538
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",46,,20,16,6,4
"Obreros construc., conf., papel, fab., instr. (099)",114,,62,37,14,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",4539,612,2680,821,363,63
"Ocupación no especificada (102)",29,,13,13,1,2
"Desocupado (103)",159,14,85,40,17,3
"Mujeres (104)",3915,338,1575,1086,758,158
"Profes., científicos e intelectuales (106)",54,,21,32,1,
"Técnicos de nivel medio y trab.asimilados (107)",5,,2,3,,
"Jefes y empleados de oficina (108)",5,,4,,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",128,1,57,51,16,3
"Agricult.trabaj. calif. agrop. y pesqueros (110)",789,35,288,184,212,70
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",7,,1,3,3,
"Obreros construc., conf., papel, fab., instr. (112)",3,,1,,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",2709,285,1106,765,484,69
"Ocupación no especificada (115)",142,,48,42,36,16
"Desocupado (116)",73,17,47,6,3,
