"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Servicios sociales y de salud (040)",258,,29,125,92,12
"Otras activ. serv.comun.soc y personales (041)",319,5,105,105,78,26
"Hogares privados con servicio doméstico (042)",29,2,12,8,5,2
"Actividad economica no especificada (044)",975,4,292,415,232,32
"Desocupado (045)",1834,7,813,586,344,84
"Mujeres (046)",13586,121,4219,5370,3241,635
"Agric., ganadería, caza y silvicultura (047)",2637,24,523,848,864,378
"Pesca (048)",4,,4,,,
"Explotación de minas y canteras (049)",29,,10,10,9,
"Industrias manufactureras (050)",231,1,51,95,76,8
"Suministro de electricidad, gas y agua (051)",13,,2,10,1,
"Construcción (052)",264,1,107,120,34,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",2721,42,702,1029,822,126
"Venta, mant.y rep. veh.autom.y motoc. (054)",52,,29,13,9,1
"Comercio al por mayor (055)",76,1,24,28,21,2
"Comercio al por menor (056)",2593,41,649,988,792,123
"Hoteles y restaurantes (057)",1006,16,291,357,310,32
"Trans., almac. y comunicaciones (058)",234,10,119,81,24,
"Intermediación financiera (059)",60,,30,24,6,
"Activid.inmobil., empres. y alquileres (060)",479,,187,220,71,1
"Admin.pub. y defensa; p. segur.soc afil (061)",1136,,481,451,201,3
"Enseñanza (062)",1343,,239,821,276,7
"Servicios sociales y de salud (063)",536,,99,273,158,6
"Otras activ. serv.comun.soc y personales (064)",326,3,158,107,49,9
"Hogares privados con servicio doméstico (065)",480,12,245,139,71,13
"Actividad economica no especificada (067)",682,6,265,276,107,28
"Desocupado (068)",1405,6,706,509,162,22
,,,,,,
"URBANA (069)",29303,264,8784,11425,7416,1414
"Agric., ganadería, caza y silvicultura (070)",3906,44,785,1189,1254,634
"Pesca (071)",13,,7,1,5,
"Explotación de minas y canteras (072)",633,,62,179,367,25
"Industrias manufactureras (073)",928,7,294,335,240,52
"Suministro de electricidad, gas y agua (074)",107,,24,52,25,6
"Construcción (075)",2834,3,854,1285,627,65
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",4417,90,1235,1537,1287,268
"Venta, mant.y rep. veh.autom.y motoc. (077)",556,2,226,177,134,17
"Comercio al por mayor (078)",133,3,43,47,29,11
"Comercio al por menor (079)",3728,85,966,1313,1124,240
"Hoteles y restaurantes (080)",1270,24,407,406,379,54
"Trans., almac. y comunicaciones (081)",1712,52,618,586,418,38
"Intermediación financiera (082)",129,,61,46,21,1
"Activid.inmobil., empres. y alquileres (083)",1501,1,512,661,306,21
"Admin.pub. y defensa; p. segur.soc afil (084)",3504,,1112,1587,768,37
"Enseñanza (085)",2085,,316,1221,533,15
"Servicios sociales y de salud (086)",758,,117,384,239,18
"Otras activ. serv.comun.soc y personales (087)",603,8,251,201,113,30
"Hogares privados con servicio doméstico (088)",493,13,251,143,75,11
"Actividad economica no especificada (090)",1434,10,482,600,295,47
"Desocupado (091)",2976,12,1396,1012,464,92
"Hombres (092)",17448,157,5032,6628,4662,969
"Agric., ganadería, caza y silvicultura (093)",2359,34,486,665,748,426
"Pesca (094)",13,,7,1,5,
"Explotación de minas y canteras (095)",608,,52,172,359,25
"Industrias manufactureras (096)",707,6,247,241,169,44
"Suministro de electricidad, gas y agua (097)",94,,22,42,24,6
"Construcción (098)",2620,2,767,1182,605,64
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",1759,48,555,531,480,145
"Venta, mant.y rep. veh.autom.y motoc. (100)",505,2,198,164,125,16
"Comercio al por mayor (101)",60,2,22,19,8,9
"Comercio al por menor (102)",1194,44,335,348,347,120
"Hoteles y restaurantes (103)",306,8,126,69,79,24
"Trans., almac. y comunicaciones (104)",1484,42,503,507,394,38
"Intermediación financiera (105)",72,,33,23,15,1
"Activid.inmobil., empres. y alquileres (106)",1035,1,331,445,238,20
"Admin.pub. y defensa; p. segur.soc afil (107)",2554,,701,1204,613,36
"Enseñanza (108)",808,,101,434,265,8
"Servicios sociales y de salud (109)",237,,25,116,84,12
"Otras activ. serv.comun.soc y personales (110)",290,5,97,100,66,22
"Hogares privados con servicio doméstico (111)",25,1,11,8,5,
"Actividad economica no especificada (113)",831,4,243,358,200,26
"Desocupado (114)",1646,6,725,530,313,72
"Mujeres (115)",11855,107,3752,4797,2754,445
"Agric., ganadería, caza y silvicultura (116)",1547,10,299,524,506,208
"Explotación de minas y canteras (118)",25,,10,7,8,
"Industrias manufactureras (119)",221,1,47,94,71,8
"Suministro de electricidad, gas y agua (120)",13,,2,10,1,
"Construcción (121)",214,1,87,103,22,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",2658,42,680,1006,807,123
"Venta, mant.y rep. veh.autom.y motoc. (123)",51,,28,13,9,1
"Comercio al por mayor (124)",73,1,21,28,21,2
"Comercio al por menor (125)",2534,41,631,965,777,120
"Hoteles y restaurantes (126)",964,16,281,337,300,30
"Trans., almac. y comunicaciones (127)",228,10,115,79,24,
"Intermediación financiera (128)",57,,28,23,6,
"Activid.inmobil., empres. y alquileres (129)",466,,181,216,68,1
"Admin.pub. y defensa; p. segur.soc afil (130)",950,,411,383,155,1
"Enseñanza (131)",1277,,215,787,268,7
"Servicios sociales y de salud (132)",521,,92,268,155,6
"Otras activ. serv.comun.soc y personales (133)",313,3,154,101,47,8
"Hogares privados con servicio doméstico (134)",468,12,240,135,70,11
"Actividad economica no especificada (136)",603,6,239,242,95,21
"Desocupado (137)",1330,6,671,482,151,20
,,,,,,
"RURAL (138)",5581,33,1495,1905,1542,606
"Agric., ganadería, caza y silvicultura (139)",2898,29,608,799,941,521
"Pesca (140)",14,,4,6,4,
"Explotación de minas y canteras (141)",300,,75,157,65,3
"Industrias manufactureras (142)",48,,15,14,16,3
"Suministro de electricidad, gas y agua (143)",10,,4,2,4,
"Construcción (144)",413,,117,176,105,15
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",134,1,45,51,30,7
"Venta, mant.y rep. veh.autom.y motoc. (146)",27,,10,11,5,1
"Comercio al por mayor (147)",9,,5,2,1,1
"Comercio al por menor (148)",98,1,30,38,24,5
"Hoteles y restaurantes (149)",70,1,16,34,16,3
"Trans., almac. y comunicaciones (150)",109,,43,45,19,2
"Intermediación financiera (151)",4,,3,1,,
"Activid.inmobil., empres. y alquileres (152)",106,,31,62,13,
"Admin.pub. y defensa; p. segur.soc afil (153)",791,,279,302,195,15
"Enseñanza (154)",104,,28,53,22,1
"Servicios sociales y de salud (155)",36,,11,14,11,
"Otras activ. serv.comun.soc y personales (156)",42,,12,11,14,5
"Hogares privados con servicio doméstico (157)",16,1,6,4,1,4
"Actividad economica no especificada (159)",223,,75,91,44,13
"Desocupado (160)",263,1,123,83,42,14
"Hombres (161)",3850,19,1028,1332,1055,416
"Agric., ganadería, caza y silvicultura (162)",1808,15,384,475,583,351
"Pesca (163)",10,,,6,4,
"Explotación de minas y canteras (164)",296,,75,154,64,3
"Industrias manufactureras (165)",38,,11,13,11,3
"Suministro de electricidad, gas y agua (166)",10,,4,2,4,
"Construcción (167)",363,,97,159,93,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",71,1,23,28,15,4
"Venta, mant.y rep. veh.autom.y motoc. (169)",26,,9,11,5,1
"Comercio al por mayor (170)",6,,2,2,1,1
"Comercio al por menor (171)",39,1,12,15,9,2
"Hoteles y restaurantes (172)",28,1,6,14,6,1
"Trans., almac. y comunicaciones (173)",103,,39,43,19,2
"Intermediación financiera (174)",1,,1,,,
"Activid.inmobil., empres. y alquileres (175)",93,,25,58,10,
"Admin.pub. y defensa; p. segur.soc afil (176)",605,,209,234,149,13
"Enseñanza (177)",38,,4,19,14,1
"Servicios sociales y de salud (178)",21,,4,9,8,
"Otras activ. serv.comun.soc y personales (179)",29,,8,5,12,4
"Hogares privados con servicio doméstico (180)",4,1,1,,,2
"Actividad economica no especificada (182)",144,,49,57,32,6
"Desocupado (183)",188,1,88,56,31,12
"Mujeres (184)",1731,14,467,573,487,190
"Agric., ganadería, caza y silvicultura (185)",1090,14,224,324,358,170
"Pesca (186)",4,,4,,,
"Explotación de minas y canteras (187)",4,,,3,1,
"Industrias manufactureras (188)",10,,4,1,5,
"Construcción (190)",50,,20,17,12,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",63,,22,23,15,3
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,1,,,
"Comercio al por mayor (193)",3,,3,,,
"Comercio al por menor (194)",59,,18,23,15,3
"Hoteles y restaurantes (195)",42,,10,20,10,2
"Trans., almac. y comunicaciones (196)",6,,4,2,,
"Intermediación financiera (197)",3,,2,1,,
"Activid.inmobil., empres. y alquileres (198)",13,,6,4,3,
"Admin.pub. y defensa; p. segur.soc afil (199)",186,,70,68,46,2
"Enseñanza (200)",66,,24,34,8,
"Servicios sociales y de salud (201)",15,,7,5,3,
"Otras activ. serv.comun.soc y personales (202)",13,,4,6,2,1
"Hogares privados con servicio doméstico (203)",12,,5,4,1,2
"Actividad economica no especificada (205)",79,,26,34,12,7
"Desocupado (206)",75,,35,27,11,2
