"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",3164,,,,180,1333,1174,477
"De 45 a 49 años (048)",2630,,,4,375,1294,574,383
"De 50 y más años (049)",9075,138,580,1536,2806,1816,116,2083
,,,,,,,,
"URBANA (060)",24025,78,319,971,2363,5125,8024,7145
"De 12 a 14 años (061)",57,,,,,,2,55
"De 15 a 19 años (062)",772,,,,,,408,364
"De 20 a 24 años (063)",2767,,,,,4,1479,1284
"De 25 a 29 años (064)",3324,,,,,222,1862,1240
"De 30 a 34 años (065)",3345,,,,,619,1819,907
"De 35 a 39 años (066)",3211,,,,45,1071,1371,724
"De 40 a 44 años (067)",2791,,,,183,1239,778,591
"De 45 a 49 años (068)",2223,,,11,449,1047,279,437
"De 50 y más años (069)",5535,78,319,960,1686,923,26,1543
"PEA (070)",8792,3,29,188,813,2214,2749,2796
"De 12 a 14 años (071)",5,,,,,,,5
"De 15 a 19 años (072)",158,,,,,,74,84
"De 20 a 24 años (073)",833,,,,,2,361,470
"De 25 a 29 años (074)",1191,,,,,81,573,537
"De 30 a 34 años (075)",1412,,,,,268,685,459
"De 35 a 39 años (076)",1424,,,,18,456,586,364
"De 40 a 44 años (077)",1327,,,,82,596,351,298
"De 45 a 49 años (078)",1029,,,8,226,483,109,203
"De 50 y más años (079)",1413,3,29,180,487,328,10,376
"Ocupada (080)",8532,3,28,186,806,2167,2652,2690
"De 12 a 14 años (081)",5,,,,,,,5
"De 15 a 19 años (082)",144,,,,,,67,77
"De 20 a 24 años (083)",778,,,,,2,336,440
"De 25 a 29 años (084)",1134,,,,,78,551,505
"De 30 a 34 años (085)",1372,,,,,260,661,451
"De 35 a 39 años (086)",1390,,,,18,445,574,353
"De 40 a 44 años (087)",1296,,,,79,582,345,290
"De 45 a 49 años (088)",1015,,,8,225,476,108,198
"De 50 y más años (089)",1398,3,28,178,484,324,10,371
"Desocupada (090)",260,,1,2,7,47,97,106
"De 15 a 19 años (092)",14,,,,,,7,7
"De 20 a 24 años (093)",55,,,,,,25,30
"De 25 a 29 años (094)",57,,,,,3,22,32
"De 30 a 34 años (095)",40,,,,,8,24,8
"De 35 a 39 años (096)",34,,,,,11,12,11
"De 40 a 44 años (097)",31,,,,3,14,6,8
"De 45 a 49 años (098)",14,,,,1,7,1,5
"De 50 y más años (099)",15,,1,2,3,4,,5
"No PEA (100)",15233,75,290,783,1550,2911,5275,4349
"De 12 a 14 años (101)",52,,,,,,2,50
"De 15 a 19 años (102)",614,,,,,,334,280
"De 20 a 24 años (103)",1934,,,,,2,1118,814
"De 25 a 29 años (104)",2133,,,,,141,1289,703
"De 30 a 34 años (105)",1933,,,,,351,1134,448
"De 35 a 39 años (106)",1787,,,,27,615,785,360
"De 40 a 44 años (107)",1464,,,,101,643,427,293
"De 45 a 49 años (108)",1194,,,3,223,564,170,234
"De 50 y más años (109)",4122,75,290,780,1199,595,16,1167
,,,,,,,,
"RURAL (120)",21040,64,311,844,2103,4446,9200,4072
"De 12 a 14 años (121)",30,,,,,,3,27
"De 15 a 19 años (122)",984,,,,,,586,398
"De 20 a 24 años (123)",2650,,,,,10,1823,817
"De 25 a 29 años (124)",2894,,,,,172,2135,587
"De 30 a 34 años (125)",2621,,,,1,425,1770,425
"De 35 a 39 años (126)",2527,,,,17,740,1432,338
"De 40 a 44 años (127)",2031,,,1,92,834,874,230
"De 45 a 49 años (128)",1715,,,2,186,865,466,196
"De 50 y más años (129)",5588,64,311,841,1807,1400,111,1054
"PEA (130)",3004,1,21,87,251,728,1215,701
"De 12 a 14 años (131)",3,,,,,,1,2
"De 15 a 19 años (132)",98,,,,,,62,36
"De 20 a 24 años (133)",373,,,,,3,210,160
"De 25 a 29 años (134)",417,,,,,29,271,117
"De 30 a 34 años (135)",428,,,,,76,259,93
"De 35 a 39 años (136)",440,,,,4,162,212,62
"De 40 a 44 años (137)",331,,,1,13,144,127,46
"De 45 a 49 años (138)",279,,,1,34,135,62,47
"De 50 y más años (139)",635,1,21,85,200,179,11,138
"Ocupada (140)",2960,1,21,86,248,720,1199,685
"De 12 a 14 años (141)",3,,,,,,1,2
"De 15 a 19 años (142)",94,,,,,,58,36
"De 20 a 24 años (143)",360,,,,,3,207,150
"De 25 a 29 años (144)",410,,,,,29,267,114
"De 30 a 34 años (145)",420,,,,,71,257,92
"De 35 a 39 años (146)",437,,,,4,161,211,61
"De 40 a 44 años (147)",327,,,1,13,142,125,46
"De 45 a 49 años (148)",278,,,1,34,135,62,46
"De 50 y más años (149)",631,1,21,84,197,179,11,138
"Desocupada (150)",44,,,1,3,8,16,16
"De 15 a 19 años (152)",4,,,,,,4,
"De 20 a 24 años (153)",13,,,,,,3,10
"De 25 a 29 años (154)",7,,,,,,4,3
"De 30 a 34 años (155)",8,,,,,5,2,1
"De 35 a 39 años (156)",3,,,,,1,1,1
"De 40 a 44 años (157)",4,,,,,2,2,
"De 45 a 49 años (158)",1,,,,,,,1
"De 50 y más años (159)",4,,,1,3,,,
"No PEA (160)",18036,63,290,757,1852,3718,7985,3371
"De 12 a 14 años (161)",27,,,,,,2,25
"De 15 a 19 años (162)",886,,,,,,524,362
"De 20 a 24 años (163)",2277,,,,,7,1613,657
"De 25 a 29 años (164)",2477,,,,,143,1864,470
"De 30 a 34 años (165)",2193,,,,1,349,1511,332
"De 35 a 39 años (166)",2087,,,,13,578,1220,276
"De 40 a 44 años (167)",1700,,,,79,690,747,184
"De 45 a 49 años (168)",1436,,,1,152,730,404,149
"De 50 y más años (169)",4953,63,290,756,1607,1221,100,916
