"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",760,731,604,107,14,4,2,,,,29,155
"De 20 a 24 años (023)",1444,1260,510,461,230,51,6,2,,,184,1112
"De 25 a 29 años (024)",1506,1370,224,424,463,191,63,4,1,,136,2218
"De 30 a 34 años (025)",1339,1271,118,251,391,285,195,28,2,1,68,2920
"De 35 a 39 años (026)",1366,1326,90,153,345,281,342,90,21,4,40,3972
"De 40 a 44 años (027)",1171,1154,58,121,202,234,334,151,46,8,17,4115
"De 45 a 49 años (028)",1064,1053,58,75,127,164,323,195,78,33,11,4514
"De 50 y más años (029)",3804,3777,292,249,297,371,1004,872,434,258,27,18570
"Desocupada (030)",488,439,219,77,63,34,25,15,2,4,49,569
"De 12 a 14 años (031)",5,4,4,,,,,,,,1,
"De 15 a 19 años (032)",83,82,75,5,2,,,,,,1,9
"De 20 a 24 años (033)",139,117,83,25,9,,,,,,22,43
"De 25 a 29 años (034)",104,84,38,20,15,9,2,,,,20,85
"De 30 a 34 años (035)",49,46,7,10,15,7,6,1,,,3,91
"De 35 a 39 años (036)",29,28,3,5,9,7,3,1,,,1,63
"De 40 a 44 años (037)",22,21,4,3,3,5,4,2,,,1,53
"De 45 a 49 años (038)",24,24,1,3,6,4,7,3,,,,78
"De 50 y más años (039)",33,33,4,6,4,2,3,8,2,4,,147
"No PEA (040)",17982,17352,6799,1890,2022,1645,2470,1506,657,363,630,41111
"De 12 a 14 años (041)",2481,2468,2458,8,2,,,,,,13,12
"De 15 a 19 años (042)",2910,2853,2637,176,29,6,5,,,,57,272
"De 20 a 24 años (043)",1824,1605,784,507,229,67,16,2,,,219,1247
"De 25 a 29 años (044)",1575,1415,215,428,453,233,80,5,1,,160,2409
"De 30 a 34 años (045)",1272,1210,94,234,394,269,181,34,3,1,62,2859
"De 35 a 39 años (046)",1228,1198,79,140,279,289,305,90,13,3,30,3602
"De 40 a 44 años (047)",1047,1035,82,85,163,172,314,170,38,11,12,3839
"De 45 a 49 años (048)",957,951,60,53,115,138,293,183,84,25,6,4139
"De 50 y más años (049)",4688,4617,390,259,358,471,1276,1022,518,323,71,22732
,,,,,,,,,,,,
"URBANA (060)",9616,9158,3168,1416,1542,1061,1151,552,171,97,458,18754
"De 12 a 14 años (061)",854,846,841,4,1,,,,,,8,6
"De 15 a 19 años (062)",1428,1394,1278,95,16,3,2,,,,34,144
"De 20 a 24 años (063)",1207,1044,549,342,122,25,4,2,,,163,690
"De 25 a 29 años (064)",1145,1016,186,347,316,125,38,4,,,129,1537
"De 30 a 34 años (065)",1006,953,79,197,353,206,96,21,1,,53,2070
"De 35 a 39 años (066)",997,970,55,135,298,237,193,45,6,1,27,2625
"De 40 a 44 años (067)",804,794,52,107,174,174,192,80,9,6,10,2449
"De 45 a 49 años (068)",598,596,22,49,98,109,185,98,26,9,2,2329
"De 50 y más años (069)",1577,1545,106,140,164,182,441,302,129,81,32,6904
"PEA (070)",4026,3833,780,692,848,554,581,248,81,49,193,9392
"De 12 a 14 años (071)",78,77,77,,,,,,,,1,
"De 15 a 19 años (072)",300,291,254,27,8,1,1,,,,9,50
"De 20 a 24 años (073)",507,438,204,163,62,7,1,1,,,69,319
"De 25 a 29 años (074)",563,501,103,172,161,55,9,1,,,62,702
"De 30 a 34 años (075)",518,492,49,97,188,104,46,8,,,26,1027
"De 35 a 39 años (076)",560,549,27,73,184,131,103,25,5,1,11,1495
"De 40 a 44 años (077)",457,451,16,65,108,109,112,32,6,3,6,1377
"De 45 a 49 años (078)",341,339,14,28,55,68,108,49,12,5,2,1290
"De 50 y más años (079)",702,695,36,67,82,79,201,132,58,40,7,3132
"Ocupada (080)",3768,3599,698,646,796,529,566,237,80,47,169,9003
"De 12 a 14 años (081)",75,75,75,,,,,,,,,
"De 15 a 19 años (082)",270,261,229,23,7,1,1,,,,9,44
"De 20 a 24 años (083)",446,389,176,148,56,7,1,1,,,57,292
"De 25 a 29 años (084)",503,451,86,160,149,48,7,1,,,52,637
"De 30 a 34 años (085)",487,462,46,93,176,98,41,8,,,25,961
"De 35 a 39 años (086)",541,530,25,70,176,127,102,24,5,1,11,1453
"De 40 a 44 años (087)",441,435,13,63,105,104,111,30,6,3,6,1338
"De 45 a 49 años (088)",325,323,13,27,49,66,104,47,12,5,2,1240
"De 50 y más años (089)",680,673,35,62,78,78,199,126,57,38,7,3038
"Desocupada (090)",258,234,82,46,52,25,15,11,1,2,24,389
"De 12 a 14 años (091)",3,2,2,,,,,,,,1,
"De 15 a 19 años (092)",30,30,25,4,1,,,,,,,6
"De 20 a 24 años (093)",61,49,28,15,6,,,,,,12,27
"De 25 a 29 años (094)",60,50,17,12,12,7,2,,,,10,65
"De 30 a 34 años (095)",31,30,3,4,12,6,5,,,,1,66
"De 35 a 39 años (096)",19,19,2,3,8,4,1,1,,,,42
"De 40 a 44 años (097)",16,16,3,2,3,5,1,2,,,,39
"De 45 a 49 años (098)",16,16,1,1,6,2,4,2,,,,50
"De 50 y más años (099)",22,22,1,5,4,1,2,6,1,2,,94
"No PEA (100)",5590,5325,2388,724,694,507,570,304,90,48,265,9362
"De 12 a 14 años (101)",776,769,764,4,1,,,,,,7,6
"De 15 a 19 años (102)",1128,1103,1024,68,8,2,1,,,,25,94
"De 20 a 24 años (103)",700,606,345,179,60,18,3,1,,,94,371
"De 25 a 29 años (104)",582,515,83,175,155,70,29,3,,,67,835
"De 30 a 34 años (105)",488,461,30,100,165,102,50,13,1,,27,1043
"De 35 a 39 años (106)",437,421,28,62,114,106,90,20,1,,16,1130
"De 40 a 44 años (107)",347,343,36,42,66,65,80,48,3,3,4,1072
"De 45 a 49 años (108)",257,257,8,21,43,41,77,49,14,4,,1039
"De 50 y más años (109)",875,850,70,73,82,103,240,170,71,41,25,3772
,,,,,,,,,,,,
"RURAL (120)",21456,20723,5950,2394,2612,2199,3613,2311,1070,574,733,60504
"De 12 a 14 años (121)",1780,1774,1767,6,1,,,,,,6,8
"De 15 a 19 años (122)",2325,2272,2038,193,29,7,5,,,,53,292
"De 20 a 24 años (123)",2200,1938,828,651,346,93,18,2,,,262,1712
"De 25 a 29 años (124)",2040,1853,291,525,615,308,107,5,2,,187,3175
"De 30 a 34 años (125)",1654,1574,140,298,447,355,286,42,4,2,80,3800
"De 35 a 39 años (126)",1626,1582,117,163,335,340,457,136,28,6,44,5012
"De 40 a 44 años (127)",1436,1416,92,102,194,237,460,243,75,13,20,5558
"De 45 a 49 años (128)",1447,1432,97,82,150,197,438,283,136,49,15,6402
"De 50 y más años (129)",6948,6882,580,374,495,662,1842,1600,825,504,66,34545
"PEA (130)",9064,8696,1539,1228,1284,1061,1713,1109,503,259,368,28755
"De 12 a 14 años (131)",75,75,73,2,,,,,,,,2
"De 15 a 19 años (132)",543,522,425,85,8,3,1,,,,21,114
"De 20 a 24 años (133)",1076,939,389,323,177,44,5,1,,,137,836
"De 25 a 29 años (134)",1047,953,159,272,317,145,56,3,1,,94,1601
"De 30 a 34 años (135)",870,825,76,164,218,188,155,21,2,1,45,1984
"De 35 a 39 años (136)",835,805,66,85,170,157,242,66,16,3,30,2540
"De 40 a 44 años (137)",736,724,46,59,97,130,226,121,40,5,12,2791
"De 45 a 49 años (138)",747,738,45,50,78,100,222,149,66,28,9,3302
"De 50 y más años (139)",3135,3115,260,188,219,294,806,748,378,222,20,15585
"Ocupada (140)",8834,8491,1402,1197,1273,1052,1703,1105,502,257,343,28575
"De 12 a 14 años (141)",73,73,71,2,,,,,,,,2
"De 15 a 19 años (142)",490,470,375,84,7,3,1,,,,20,111
"De 20 a 24 años (143)",998,871,334,313,174,44,5,1,,,127,820
"De 25 a 29 años (144)",1003,919,138,264,314,143,56,3,1,,84,1581
"De 30 a 34 años (145)",852,809,72,158,215,187,154,20,2,1,43,1959
"De 35 a 39 años (146)",825,796,65,83,169,154,240,66,16,3,29,2519
"De 40 a 44 años (147)",730,719,45,58,97,130,223,121,40,5,11,2777
"De 45 a 49 años (148)",739,730,45,48,78,98,219,148,66,28,9,3274
"De 50 y más años (149)",3124,3104,257,187,219,293,805,746,377,220,20,15532
"Desocupada (150)",230,205,137,31,11,9,10,4,1,2,25,180
"De 12 a 14 años (151)",2,2,2,,,,,,,,,
"De 15 a 19 años (152)",53,52,50,1,1,,,,,,1,3
"De 20 a 24 años (153)",78,68,55,10,3,,,,,,10,16
"De 25 a 29 años (154)",44,34,21,8,3,2,,,,,10,20
"De 30 a 34 años (155)",18,16,4,6,3,1,1,1,,,2,25
"De 35 a 39 años (156)",10,9,1,2,1,3,2,,,,1,21
"De 40 a 44 años (157)",6,5,1,1,,,3,,,,1,14
"De 45 a 49 años (158)",8,8,,2,,2,3,1,,,,28
"De 50 y más años (159)",11,11,3,1,,1,1,2,1,2,,53
"No PEA (160)",12392,12027,4411,1166,1328,1138,1900,1202,567,315,365,31749
"De 12 a 14 años (161)",1705,1699,1694,4,1,,,,,,6,6
"De 15 a 19 años (162)",1782,1750,1613,108,21,4,4,,,,32,178
"De 20 a 24 años (163)",1124,999,439,328,169,49,13,1,,,125,876
"De 25 a 29 años (164)",993,900,132,253,298,163,51,2,1,,93,1574
"De 30 a 34 años (165)",784,749,64,134,229,167,131,21,2,1,35,1816
"De 35 a 39 años (166)",791,777,51,78,165,183,215,70,12,3,14,2472
"De 40 a 44 años (167)",700,692,46,43,97,107,234,122,35,8,8,2767
"De 45 a 49 años (168)",700,694,52,32,72,97,216,134,70,21,6,3100
"De 50 y más años (169)",3813,3767,320,186,276,368,1036,852,447,282,46,18960
