"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",1656,,,,47,566,829,214
"De 45 a 49 años (048)",1475,,,6,116,703,510,140
"De 50 y más años (049)",6944,160,524,1205,1893,1424,118,1620
,,,,,,,,
"URBANA (060)",15620,84,300,699,1523,3299,5360,4355
"De 12 a 14 años (061)",19,,,,,,1,18
"De 15 a 19 años (062)",324,,,,,,187,137
"De 20 a 24 años (063)",1894,,,,,5,892,997
"De 25 a 29 años (064)",2283,,,,,100,1275,908
"De 30 a 34 años (065)",2115,,,,1,367,1197,550
"De 35 a 39 años (066)",1869,,,,16,569,940,344
"De 40 a 44 años (067)",1553,,,,75,686,547,245
"De 45 a 49 años (068)",1303,,,7,172,693,264,167
"De 50 y más años (069)",4260,84,300,692,1259,879,57,989
"PEA (070)",6676,6,43,162,627,1711,2286,1841
"De 12 a 14 años (071)",3,,,,,,,3
"De 15 a 19 años (072)",61,,,,,,39,22
"De 20 a 24 años (073)",578,,,,,3,246,329
"De 25 a 29 años (074)",1051,,,,,52,528,471
"De 30 a 34 años (075)",1149,,,,1,220,600,328
"De 35 a 39 años (076)",1026,,,,11,337,483,195
"De 40 a 44 años (077)",825,,,,42,378,261,144
"De 45 a 49 años (078)",694,,,3,111,370,106,104
"De 50 y más años (079)",1289,6,43,159,462,351,23,245
"Ocupada (080)",6295,6,43,159,617,1656,2142,1672
"De 12 a 14 años (081)",3,,,,,,,3
"De 15 a 19 años (082)",45,,,,,,29,16
"De 20 a 24 años (083)",475,,,,,3,210,262
"De 25 a 29 años (084)",940,,,,,46,483,411
"De 30 a 34 años (085)",1084,,,,1,206,564,313
"De 35 a 39 años (086)",1003,,,,11,328,473,191
"De 40 a 44 años (087)",798,,,,41,363,256,138
"De 45 a 49 años (088)",680,,,3,110,362,105,100
"De 50 y más años (089)",1267,6,43,156,454,348,22,238
"Desocupada (090)",381,,,3,10,55,144,169
"De 15 a 19 años (092)",16,,,,,,10,6
"De 20 a 24 años (093)",103,,,,,,36,67
"De 25 a 29 años (094)",111,,,,,6,45,60
"De 30 a 34 años (095)",65,,,,,14,36,15
"De 35 a 39 años (096)",23,,,,,9,10,4
"De 40 a 44 años (097)",27,,,,1,15,5,6
"De 45 a 49 años (098)",14,,,,1,8,1,4
"De 50 y más años (099)",22,,,3,8,3,1,7
"No PEA (100)",8944,78,257,537,896,1588,3074,2514
"De 12 a 14 años (101)",16,,,,,,1,15
"De 15 a 19 años (102)",263,,,,,,148,115
"De 20 a 24 años (103)",1316,,,,,2,646,668
"De 25 a 29 años (104)",1232,,,,,48,747,437
"De 30 a 34 años (105)",966,,,,,147,597,222
"De 35 a 39 años (106)",843,,,,5,232,457,149
"De 40 a 44 años (107)",728,,,,33,308,286,101
"De 45 a 49 años (108)",609,,,4,61,323,158,63
"De 50 y más años (109)",2971,78,257,533,797,528,34,744
,,,,,,,,
"RURAL (120)",19110,93,332,945,1925,3442,8666,3707
"De 12 a 14 años (121)",21,,,,,,3,18
"De 15 a 19 años (122)",657,,,,,,456,201
"De 20 a 24 años (123)",2479,,,,,4,1674,801
"De 25 a 29 años (124)",2317,,,,,65,1752,500
"De 30 a 34 años (125)",2171,,,,,247,1590,334
"De 35 a 39 años (126)",2026,,,,7,442,1376,201
"De 40 a 44 años (127)",1718,,,,34,476,1007,201
"De 45 a 49 años (128)",1589,,,6,99,675,658,151
"De 50 y más años (129)",6132,93,332,939,1785,1533,150,1300
"PEA (130)",8154,11,65,271,756,1513,3974,1564
"De 12 a 14 años (131)",2,,,,,,1,1
"De 15 a 19 años (132)",285,,,,,,196,89
"De 20 a 24 años (133)",1119,,,,,3,731,385
"De 25 a 29 años (134)",1091,,,,,36,819,236
"De 30 a 34 años (135)",1026,,,,,123,734,169
"De 35 a 39 años (136)",959,,,,3,201,657,98
"De 40 a 44 años (137)",790,,,,20,218,464,88
"De 45 a 49 años (138)",723,,,4,44,295,306,74
"De 50 y más años (139)",2159,11,65,267,689,637,66,424
"Ocupada (140)",7971,11,65,266,753,1495,3896,1485
"De 12 a 14 años (141)",2,,,,,,1,1
"De 15 a 19 años (142)",272,,,,,,185,87
"De 20 a 24 años (143)",1066,,,,,3,712,351
"De 25 a 29 años (144)",1047,,,,,35,800,212
"De 30 a 34 años (145)",994,,,,,114,723,157
"De 35 a 39 años (146)",946,,,,3,199,650,94
"De 40 a 44 años (147)",780,,,,20,216,458,86
"De 45 a 49 años (148)",716,,,4,43,294,302,73
"De 50 y más años (149)",2148,11,65,262,687,634,65,424
"Desocupada (150)",183,,,5,3,18,78,79
"De 15 a 19 años (152)",13,,,,,,11,2
"De 20 a 24 años (153)",53,,,,,,19,34
"De 25 a 29 años (154)",44,,,,,1,19,24
"De 30 a 34 años (155)",32,,,,,9,11,12
"De 35 a 39 años (156)",13,,,,,2,7,4
"De 40 a 44 años (157)",10,,,,,2,6,2
"De 45 a 49 años (158)",7,,,,1,1,4,1
"De 50 y más años (159)",11,,,5,2,3,1,
"No PEA (160)",10956,82,267,674,1169,1929,4692,2143
"De 12 a 14 años (161)",19,,,,,,2,17
"De 15 a 19 años (162)",372,,,,,,260,112
"De 20 a 24 años (163)",1360,,,,,1,943,416
"De 25 a 29 años (164)",1226,,,,,29,933,264
"De 30 a 34 años (165)",1145,,,,,124,856,165
"De 35 a 39 años (166)",1067,,,,4,241,719,103
"De 40 a 44 años (167)",928,,,,14,258,543,113
"De 45 a 49 años (168)",866,,,2,55,380,352,77
"De 50 y más años (169)",3973,82,267,672,1096,896,84,876
