"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",561,54,152,159,133,63
"Ocupación no especificada (037)",183,1,57,49,47,29
"Desocupado (038)",55,3,31,16,4,1
,,,,,,
"URBANA (039)",2284,52,565,881,542,244
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",17,,1,10,6,
"Profes., científicos e intelectuales (041)",365,,62,205,97,1
"Técnicos de nivel medio y trab.asimilados (042)",49,,16,27,6,
"Jefes y empleados de oficina (043)",84,,12,40,29,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",227,2,72,98,39,16
"Agricult.trabaj. calif. agrop. y pesqueros (045)",589,3,102,187,162,135
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",76,,27,32,14,3
"Obreros construc., conf., papel, fab., instr. (047)",86,1,20,47,18,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",536,42,159,159,114,62
"Otra (049)",8,,3,5,,
"Ocupación no especificada (050)",168,1,48,52,46,21
"Desocupado (051)",79,3,43,19,11,3
"Hombres (052)",1577,26,373,594,396,188
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",13,,1,7,5,
"Profes., científicos e intelectuales (054)",224,,27,117,79,1
"Técnicos de nivel medio y trab.asimilados (055)",37,,9,23,5,
"Jefes y empleados de oficina (056)",64,,9,26,26,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",68,,24,31,8,5
"Agricult.trabaj. calif. agrop. y pesqueros (058)",529,1,90,170,145,123
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",66,,23,27,13,3
"Obreros construc., conf., papel, fab., instr. (060)",80,1,18,44,17,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",354,23,120,104,65,42
"Otra (062)",8,,3,5,,
"Ocupación no especificada (063)",87,,21,31,26,9
"Desocupado (064)",47,1,28,9,7,2
"Mujeres (065)",707,26,192,287,146,56
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",4,,,3,1,
"Profes., científicos e intelectuales (067)",141,,35,88,18,
"Técnicos de nivel medio y trab.asimilados (068)",12,,7,4,1,
"Jefes y empleados de oficina (069)",20,,3,14,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",159,2,48,67,31,11
"Agricult.trabaj. calif. agrop. y pesqueros (071)",60,2,12,17,17,12
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",10,,4,5,1,
"Obreros construc., conf., papel, fab., instr. (073)",6,,2,3,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",182,19,39,55,49,20
"Ocupación no especificada (076)",81,1,27,21,20,12
"Desocupado (077)",32,2,15,10,4,1
,,,,,,
"RURAL (078)",3897,119,1100,1239,924,515
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",9,,1,4,4,
"Profes., científicos e intelectuales (080)",155,,34,71,49,1
"Técnicos de nivel medio y trab.asimilados (081)",18,,7,9,2,
"Jefes y empleados de oficina (082)",21,,8,6,6,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",91,1,34,22,26,8
"Agricult.trabaj. calif. agrop. y pesqueros (084)",1653,4,337,544,444,324
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",73,,26,32,12,3
"Obreros construc., conf., papel, fab., instr. (086)",113,,27,54,25,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1401,109,497,388,274,133
"Otra (088)",1,,,1,,
"Ocupación no especificada (089)",197,2,63,54,52,26
"Desocupado (090)",165,3,66,54,30,12
"Hombres (091)",3126,83,879,1027,726,411
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",8,,1,4,3,
"Profes., científicos e intelectuales (093)",113,,14,54,44,1
"Técnicos de nivel medio y trab.asimilados (094)",15,,7,6,2,
"Jefes y empleados de oficina (095)",15,,6,3,5,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",30,1,14,7,5,3
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1505,4,320,510,386,285
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",68,,24,30,11,3
"Obreros construc., conf., papel, fab., instr. (099)",112,,26,54,25,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1022,74,384,284,190,90
"Otra (101)",1,,,1,,
"Ocupación no especificada (102)",95,2,33,26,25,9
"Desocupado (103)",142,2,50,48,30,12
"Mujeres (104)",771,36,221,212,198,104
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,,1,
"Profes., científicos e intelectuales (106)",42,,20,17,5,
"Técnicos de nivel medio y trab.asimilados (107)",3,,,3,,
"Jefes y empleados de oficina (108)",6,,2,3,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",61,,20,15,21,5
"Agricult.trabaj. calif. agrop. y pesqueros (110)",148,,17,34,58,39
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",5,,2,2,1,
"Obreros construc., conf., papel, fab., instr. (112)",1,,1,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",379,35,113,104,84,43
"Ocupación no especificada (115)",102,,30,28,27,17
"Desocupado (116)",23,1,16,6,,
