"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 30 a 34 años (035)",86,127,125,2,98.4,1.6,
"De 35 a 39 años (036)",63,146,137,1,93.8,0.7,
"De 40 a 44 años (037)",35,108,98,,90.7,,
"De 45 a 49 años (038)",32,141,123,,87.2,,
"De 50 y más años (039)",28,93,87,,93.5,,
"No PEA (040)",38919,103172,92018,2254,89.2,2.2,
"De 12 a 14 años (041)",5555,37,35,9,94.6,24.3,
"De 15 a 19 años (042)",6191,1451,1426,371,98.3,25.6,
"De 20 a 24 años (043)",4400,5168,5059,594,97.9,11.5,
"De 25 a 29 años (044)",3961,8406,8147,500,96.9,5.9,
"De 30 a 34 años (045)",3306,9885,9474,374,95.8,3.8,
"De 35 a 39 años (046)",3160,12028,11390,269,94.7,2.2,
"De 40 a 44 años (047)",2736,12751,11744,111,92.1,0.9,
"De 45 a 49 años (048)",2299,11825,10626,26,89.9,0.2,
"De 50 y más años (049)",7311,41621,34117,,82,,
,,,,,,,
"URBANA (060)",18727,39373,36109,761,91.7,1.9,
"De 12 a 14 años (061)",1959,9,7,2,77.8,22.2,
"De 15 a 19 años (062)",2814,411,404,102,98.3,24.8,
"De 20 a 24 años (063)",2179,1653,1634,188,98.9,11.4,
"De 25 a 29 años (064)",2214,3111,3061,178,98.4,5.7,
"De 30 a 34 años (065)",2020,4203,4111,140,97.8,3.3,
"De 35 a 39 años (066)",1934,5412,5217,111,96.4,2.1,
"De 40 a 44 años (067)",1536,5277,4978,36,94.3,0.7,
"De 45 a 49 años (068)",1179,4766,4319,4,90.6,0.1,
"De 50 y más años (069)",2892,14531,12378,,85.2,,
"PEA (070)",7867,18696,17294,306,92.5,1.6,
"De 12 a 14 años (071)",83,,,,,,
"De 15 a 19 años (072)",586,135,132,25,97.8,18.5,
"De 20 a 24 años (073)",912,657,649,69,98.8,10.5,
"De 25 a 29 años (074)",1170,1402,1373,71,97.9,5.1,
"De 30 a 34 años (075)",1147,2174,2129,68,97.9,3.1,
"De 35 a 39 años (076)",1141,2941,2844,55,96.7,1.9,
"De 40 a 44 años (077)",918,2948,2774,18,94.1,0.6,
"De 45 a 49 años (078)",683,2579,2354,,91.3,,
"De 50 y más años (079)",1227,5860,5039,,86,,
"Ocupada (080)",7422,18042,16679,290,92.4,1.6,
"De 12 a 14 años (081)",78,,,,,,
"De 15 a 19 años (082)",531,127,124,23,97.6,18.1,
"De 20 a 24 años (083)",818,599,592,61,98.8,10.2,
"De 25 a 29 años (084)",1072,1314,1288,67,98,5.1,
"De 30 a 34 años (085)",1078,2068,2025,66,97.9,3.2,
"De 35 a 39 años (086)",1088,2823,2732,55,96.8,1.9,
"De 40 a 44 años (087)",893,2859,2694,18,94.2,0.6,
"De 45 a 49 años (088)",657,2463,2252,,91.4,,
"De 50 y más años (089)",1207,5789,4972,,85.9,,
"Desocupada (090)",445,654,615,16,94,2.4,
"De 12 a 14 años (091)",5,,,,,,
"De 15 a 19 años (092)",55,8,8,2,100,25,
"De 20 a 24 años (093)",94,58,57,8,98.3,13.8,
"De 25 a 29 años (094)",98,88,85,4,96.6,4.5,
"De 30 a 34 años (095)",69,106,104,2,98.1,1.9,
"De 35 a 39 años (096)",53,118,112,,94.9,,
"De 40 a 44 años (097)",25,89,80,,89.9,,
"De 45 a 49 años (098)",26,116,102,,87.9,,
"De 50 y más años (099)",20,71,67,,94.4,,
"No PEA (100)",10860,20677,18815,455,91,2.2,
"De 12 a 14 años (101)",1876,9,7,2,77.8,22.2,
"De 15 a 19 años (102)",2228,276,272,77,98.6,27.9,
"De 20 a 24 años (103)",1267,996,985,119,98.9,11.9,
"De 25 a 29 años (104)",1044,1709,1688,107,98.8,6.3,
"De 30 a 34 años (105)",873,2029,1982,72,97.7,3.5,
"De 35 a 39 años (106)",793,2471,2373,56,96,2.3,
"De 40 a 44 años (107)",618,2329,2204,18,94.6,0.8,
"De 45 a 49 años (108)",496,2187,1965,4,89.8,0.2,
"De 50 y más años (109)",1665,8671,7339,,84.6,,
,,,,,,,
"RURAL (120)",37178,110575,98267,2288,88.9,2.1,
"De 12 a 14 años (121)",3856,37,35,8,94.6,21.6,
"De 15 a 19 años (122)",4787,1447,1418,351,98,24.3,
"De 20 a 24 años (123)",4434,5625,5479,609,97.4,10.8,
"De 25 a 29 años (124)",4178,8960,8657,503,96.6,5.6,
"De 30 a 34 años (125)",3504,10677,10184,381,95.4,3.6,
"De 35 a 39 años (126)",3468,13392,12617,279,94.2,2.1,
"De 40 a 44 años (127)",3030,14479,13232,126,91.4,0.9,
"De 45 a 49 años (128)",2590,13570,12133,31,89.4,0.2,
"De 50 y más años (129)",7331,42388,34512,,81.4,,
"PEA (130)",9119,28080,25064,489,89.3,1.7,
"De 12 a 14 años (131)",177,9,7,1,77.8,11.1,
"De 15 a 19 años (132)",824,272,264,57,97.1,21,
"De 20 a 24 años (133)",1301,1453,1405,134,96.7,9.2,
"De 25 a 29 años (134)",1261,2263,2198,110,97.1,4.9,
"De 30 a 34 años (135)",1071,2821,2692,79,95.4,2.8,
"De 35 a 39 años (136)",1101,3835,3600,66,93.9,1.7,
"De 40 a 44 años (137)",912,4057,3692,33,91,0.8,
"De 45 a 49 años (138)",787,3932,3472,9,88.3,0.2,
"De 50 y más años (139)",1685,9438,7734,,81.9,,
"Ocupada (140)",8951,27900,24896,484,89.2,1.7,
"De 12 a 14 años (141)",173,9,7,1,77.8,11.1,
"De 15 a 19 años (142)",784,267,259,56,97,21,
"De 20 a 24 años (143)",1256,1422,1374,133,96.6,9.4,
"De 25 a 29 años (144)",1233,2234,2171,108,97.2,4.8,
"De 30 a 34 años (145)",1054,2800,2671,79,95.4,2.8,
"De 35 a 39 años (146)",1091,3807,3575,65,93.9,1.7,
"De 40 a 44 años (147)",902,4038,3674,33,91,0.8,
"De 45 a 49 años (148)",781,3907,3451,9,88.3,0.2,
"De 50 y más años (149)",1677,9416,7714,,81.9,,
"Desocupada (150)",168,180,168,5,93.3,2.8,
"De 12 a 14 años (151)",4,,,,,,
"De 15 a 19 años (152)",40,5,5,1,100,20,
"De 20 a 24 años (153)",45,31,31,1,100,3.2,
"De 25 a 29 años (154)",28,29,27,2,93.1,6.9,
"De 30 a 34 años (155)",17,21,21,,100,,
"De 35 a 39 años (156)",10,28,25,1,89.3,3.6,
"De 40 a 44 años (157)",10,19,18,,94.7,,
"De 45 a 49 años (158)",6,25,21,,84,,
"De 50 y más años (159)",8,22,20,,90.9,,
"No PEA (160)",28059,82495,73203,1799,88.7,2.2,
"De 12 a 14 años (161)",3679,28,28,7,100,25,
"De 15 a 19 años (162)",3963,1175,1154,294,98.2,25,
"De 20 a 24 años (163)",3133,4172,4074,475,97.7,11.4,
"De 25 a 29 años (164)",2917,6697,6459,393,96.4,5.9,
"De 30 a 34 años (165)",2433,7856,7492,302,95.4,3.8,
"De 35 a 39 años (166)",2367,9557,9017,213,94.3,2.2,
"De 40 a 44 años (167)",2118,10422,9540,93,91.5,0.9,
"De 45 a 49 años (168)",1803,9638,8661,22,89.9,0.2,
"De 50 y más años (169)",5646,32950,26778,,81.3,,
