"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",193,6,94,76,5,12,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",1490,7,688,23,,772,,
"Ocupaciñn no especificada (102)",161,10,44,82,2,23,,
"Desocupado (103)",773,,,,,,,773
"Mujeres (104)",1422,93,92,541,5,578,19,94
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",50,40,,10,,,,
"Técnicos de nivel medio y trab. asimilados (107)",9,5,,4,,,,
"Jefes y empleados de oficina (108)",10,10,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",67,21,,42,,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",385,,1,373,5,6,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",7,,3,3,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",2,,,1,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",700,9,76,52,,544,19,
"Ocupaciñn no especificada (115)",97,7,12,56,,22,,
"Desocupado (116)",94,,,,,,,94
