"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (068)",139,,,1,23,67,22,26
"De 50 y más años (069)",713,36,106,163,173,89,5,141
"PEA (070)",473,4,12,30,65,101,140,121
"De 15 a 19 años (072)",4,,,,,,3,1
"De 20 a 24 años (073)",38,,,,,,23,15
"De 25 a 29 años (074)",47,,,,,2,31,14
"De 30 a 34 años (075)",50,,,,,8,26,16
"De 35 a 39 años (076)",55,,,,,13,26,16
"De 40 a 44 años (077)",63,,,,3,22,24,14
"De 45 a 49 años (078)",50,,,,10,24,5,11
"De 50 y más años (079)",166,4,12,30,52,32,2,34
"Ocupada (080)",469,4,12,30,65,100,138,120
"De 15 a 19 años (082)",3,,,,,,2,1
"De 20 a 24 años (083)",38,,,,,,23,15
"De 25 a 29 años (084)",47,,,,,2,31,14
"De 30 a 34 años (085)",49,,,,,8,25,16
"De 35 a 39 años (086)",55,,,,,13,26,16
"De 40 a 44 años (087)",62,,,,3,22,24,13
"De 45 a 49 años (088)",49,,,,10,23,5,11
"De 50 y más años (089)",166,4,12,30,52,32,2,34
"Desocupada (090)",4,,,,,1,2,1
"De 15 a 19 años (092)",1,,,,,,1,
"De 30 a 34 años (095)",1,,,,,,1,
"De 40 a 44 años (097)",1,,,,,,,1
"De 45 a 49 años (098)",1,,,,,1,,
"No PEA (100)",1059,32,94,134,136,161,286,216
"De 15 a 19 años (102)",17,,,,,,12,5
"De 20 a 24 años (103)",65,,,,,,45,20
"De 25 a 29 años (104)",90,,,,,2,69,19
"De 30 a 34 años (105)",88,,,,,14,61,13
"De 35 a 39 años (106)",88,,,,1,21,51,15
"De 40 a 44 años (107)",75,,,,1,24,28,22
"De 45 a 49 años (108)",89,,,1,13,43,17,15
"De 50 y más años (109)",547,32,94,133,121,57,3,107
,,,,,,,,
"RURAL (120)",1034,20,33,78,130,198,338,237
"De 15 a 19 años (122)",22,,,,,,9,13
"De 20 a 24 años (123)",105,,,,,,58,47
"De 25 a 29 años (124)",106,,,,,3,75,28
"De 30 a 34 años (125)",117,,,,,18,76,23
"De 35 a 39 años (126)",93,,,,,35,45,13
"De 40 a 44 años (127)",92,,,,3,30,46,13
"De 45 a 49 años (128)",92,,,1,11,39,27,14
"De 50 y más años (129)",407,20,33,77,116,73,2,86
"PEA (130)",241,,3,13,24,64,72,65
"De 15 a 19 años (132)",6,,,,,,2,4
"De 20 a 24 años (133)",21,,,,,,8,13
"De 25 a 29 años (134)",22,,,,,,17,5
"De 30 a 34 años (135)",29,,,,,7,16,6
"De 35 a 39 años (136)",31,,,,,14,9,8
"De 40 a 44 años (137)",35,,,,,14,16,5
"De 45 a 49 años (138)",15,,,,2,6,3,4
"De 50 y más años (139)",82,,3,13,22,23,1,20
"Ocupada (140)",237,,3,13,24,64,69,64
"De 15 a 19 años (142)",6,,,,,,2,4
"De 20 a 24 años (143)",19,,,,,,7,12
"De 25 a 29 años (144)",22,,,,,,17,5
"De 30 a 34 años (145)",29,,,,,7,16,6
"De 35 a 39 años (146)",31,,,,,14,9,8
"De 40 a 44 años (147)",33,,,,,14,14,5
"De 45 a 49 años (148)",15,,,,2,6,3,4
"De 50 y más años (149)",82,,3,13,22,23,1,20
"Desocupada (150)",4,,,,,,3,1
"De 20 a 24 años (153)",2,,,,,,1,1
"De 40 a 44 años (157)",2,,,,,,2,
"No PEA (160)",793,20,30,65,106,134,266,172
"De 15 a 19 años (162)",16,,,,,,7,9
"De 20 a 24 años (163)",84,,,,,,50,34
"De 25 a 29 años (164)",84,,,,,3,58,23
"De 30 a 34 años (165)",88,,,,,11,60,17
"De 35 a 39 años (166)",62,,,,,21,36,5
"De 40 a 44 años (167)",57,,,,3,16,30,8
"De 45 a 49 años (168)",77,,,1,9,33,24,10
"De 50 y más años (169)",325,20,30,64,94,50,1,66
