"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",235,207,4,103,84,16,,,,,28,319
"De 25 a 29 años (024)",301,278,1,101,91,50,31,3,1,,23,592
"De 30 a 34 años (025)",338,327,2,71,114,64,60,13,2,1,11,867
"De 35 a 39 años (026)",346,338,,38,82,75,109,25,7,2,8,1143
"De 40 a 44 años (027)",335,334,3,36,54,59,100,61,19,2,1,1323
"De 45 a 49 años (028)",266,266,2,23,24,55,79,53,20,10,,1205
"De 50 y más años (029)",813,808,9,57,85,120,213,168,115,41,5,4036
"Desocupada (030)",58,54,1,20,9,8,8,8,,,4,148
"De 15 a 19 años (032)",4,2,,2,,,,,,,2,2
"De 20 a 24 años (033)",16,14,,10,3,1,,,,,2,19
"De 25 a 29 años (034)",10,10,,7,2,,1,,,,,15
"De 30 a 34 años (035)",8,8,1,,1,2,3,1,,,,26
"De 35 a 39 años (036)",8,8,,1,2,3,1,1,,,,25
"De 40 a 44 años (037)",3,3,,,,,1,2,,,,18
"De 45 a 49 años (038)",2,2,,,,1,,1,,,,9
"De 50 y más años (039)",7,7,,,1,1,2,3,,,,34
"No PEA (040)",5144,5008,57,793,834,721,1169,813,437,184,136,20672
"De 12 a 14 años (041)",5,2,1,1,,,,,,,3,1
"De 15 a 19 años (042)",165,152,4,128,20,,,,,,13,168
"De 20 a 24 años (043)",527,486,9,273,167,26,11,,,,41,732
"De 25 a 29 años (044)",504,485,5,124,169,115,66,4,2,,19,1127
"De 30 a 34 años (045)",515,504,4,53,124,141,140,40,2,,11,1599
"De 35 a 39 años (046)",482,470,1,34,70,100,178,61,25,1,12,1850
"De 40 a 44 años (047)",408,403,,26,43,63,127,88,40,16,5,1937
"De 45 a 49 años (048)",333,332,1,17,39,41,90,79,47,18,1,1725
"De 50 y más años (049)",2205,2174,32,137,202,235,557,541,321,149,31,11533
,,,,,,,,,,,,
"URBANA (060)",4596,4452,37,829,873,752,936,595,314,116,144,16650
"De 12 a 14 años (061)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (062)",118,101,4,86,10,,1,,,,17,110
"De 20 a 24 años (063)",468,425,7,264,129,22,3,,,,43,600
"De 25 a 29 años (064)",515,489,1,173,168,100,42,3,2,,26,1017
"De 30 a 34 años (065)",552,542,3,99,178,142,98,21,1,,10,1442
"De 35 a 39 años (066)",552,535,1,51,111,133,177,40,22,,17,1884
"De 40 a 44 años (067)",457,453,2,37,74,84,141,82,24,9,4,1872
"De 45 a 49 años (068)",357,356,2,28,46,67,94,64,38,17,1,1647
"De 50 y más años (069)",1573,1550,17,90,157,204,380,385,227,90,23,8077
"PEA (070)",1827,1766,15,355,393,326,362,194,91,30,61,6046
"De 12 a 14 años (071)",1,,,,,,,,,,1,
"De 15 a 19 años (072)",28,21,1,18,1,,1,,,,7,24
"De 20 a 24 años (073)",156,135,3,82,41,9,,,,,21,191
"De 25 a 29 años (074)",215,203,1,87,68,32,12,2,1,,12,389
"De 30 a 34 años (075)",250,242,3,61,94,47,32,5,,,8,559
"De 35 a 39 años (076)",266,259,,35,71,63,71,14,5,,7,811
"De 40 a 44 años (077)",233,232,2,24,42,48,70,39,6,1,1,863
"De 45 a 49 años (078)",187,187,1,17,23,46,51,30,12,7,,797
"De 50 y más años (079)",491,487,4,31,53,81,125,104,67,22,4,2412
"Ocupada (080)",1775,1717,14,335,385,319,355,188,91,30,58,5920
"De 12 a 14 años (081)",1,,,,,,,,,,1,
"De 15 a 19 años (082)",24,19,1,16,1,,1,,,,5,22
"De 20 a 24 años (083)",142,122,3,72,39,8,,,,,20,174
"De 25 a 29 años (084)",205,193,1,80,66,32,11,2,1,,12,374
"De 30 a 34 años (085)",243,235,2,61,93,45,30,4,,,8,537
"De 35 a 39 años (086)",260,253,,34,69,61,70,14,5,,7,796
"De 40 a 44 años (087)",230,229,2,24,42,48,69,37,6,1,1,845
"De 45 a 49 años (088)",186,186,1,17,23,45,51,30,12,7,,794
"De 50 y más años (089)",484,480,4,31,52,80,123,101,67,22,4,2378
"Desocupada (090)",52,49,1,20,8,7,7,6,,,3,126
"De 15 a 19 años (092)",4,2,,2,,,,,,,2,2
"De 20 a 24 años (093)",14,13,,10,2,1,,,,,1,17
"De 25 a 29 años (094)",10,10,,7,2,,1,,,,,15
"De 30 a 34 años (095)",7,7,1,,1,2,2,1,,,,22
"De 35 a 39 años (096)",6,6,,1,2,2,1,,,,,15
"De 40 a 44 años (097)",3,3,,,,,1,2,,,,18
"De 45 a 49 años (098)",1,1,,,,1,,,,,,3
"De 50 y más años (099)",7,7,,,1,1,2,3,,,,34
"No PEA (100)",2769,2686,22,474,480,426,574,401,223,86,83,10604
"De 12 a 14 años (101)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (102)",90,80,3,68,9,,,,,,10,86
"De 20 a 24 años (103)",312,290,4,182,88,13,3,,,,22,409
"De 25 a 29 años (104)",300,286,,86,100,68,30,1,1,,14,628
"De 30 a 34 años (105)",302,300,,38,84,95,66,16,1,,2,883
"De 35 a 39 años (106)",286,276,1,16,40,70,106,26,17,,10,1073
"De 40 a 44 años (107)",224,221,,13,32,36,71,43,18,8,3,1009
"De 45 a 49 años (108)",170,169,1,11,23,21,43,34,26,10,1,850
"De 50 y más años (109)",1082,1063,13,59,104,123,255,281,160,68,19,5665
,,,,,,,,,,,,
"RURAL (120)",3291,3211,44,449,508,416,834,549,287,124,80,13703
"De 12 a 14 años (121)",3,2,1,1,,,,,,,1,1
"De 15 a 19 años (122)",100,95,2,79,14,,,,,,5,107
"De 20 a 24 años (123)",310,282,6,122,125,21,8,,,,28,470
"De 25 a 29 años (124)",300,284,5,59,94,65,56,4,1,,16,717
"De 30 a 34 años (125)",309,297,4,25,61,65,105,33,3,1,12,1050
"De 35 a 39 años (126)",284,281,,22,43,45,111,47,10,3,3,1134
"De 40 a 44 años (127)",289,287,1,25,23,38,87,69,35,9,2,1406
"De 45 a 49 años (128)",244,244,1,12,17,30,75,69,29,11,,1292
"De 50 y más años (129)",1452,1439,24,104,131,152,392,327,209,100,13,7526
"PEA (130)",916,889,9,130,154,121,239,137,73,26,27,3635
"De 12 a 14 años (131)",1,1,,1,,,,,,,,1
"De 15 a 19 años (132)",25,23,1,19,3,,,,,,2,25
"De 20 a 24 años (133)",95,86,1,31,46,8,,,,,9,147
"De 25 a 29 años (134)",96,85,,21,25,18,20,1,,,11,218
"De 30 a 34 años (135)",96,93,,10,21,19,31,9,2,1,3,334
"De 35 a 39 años (136)",88,87,,4,13,15,39,12,2,2,1,357
"De 40 a 44 años (137)",105,105,1,12,12,11,31,24,13,1,,478
"De 45 a 49 años (138)",81,81,1,6,1,10,28,24,8,3,,417
"De 50 y más años (139)",329,328,5,26,33,40,90,67,48,19,1,1658
"Ocupada (140)",910,884,9,130,153,120,238,135,73,26,26,3613
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",25,23,1,19,3,,,,,,2,25
"De 20 a 24 años (143)",93,85,1,31,45,8,,,,,8,145
"De 25 a 29 años (144)",96,85,,21,25,18,20,1,,,11,218
"De 30 a 34 años (145)",95,92,,10,21,19,30,9,2,1,3,330
"De 35 a 39 años (146)",86,85,,4,13,14,39,11,2,2,1,347
"De 40 a 44 años (147)",105,105,1,12,12,11,31,24,13,1,,478
"De 45 a 49 años (148)",80,80,1,6,1,10,28,23,8,3,,411
"De 50 y más años (149)",329,328,5,26,33,40,90,67,48,19,1,1658
"Desocupada (150)",6,5,,,1,1,1,2,,,1,22
"De 20 a 24 años (153)",2,1,,,1,,,,,,1,2
"De 30 a 34 años (155)",1,1,,,,,1,,,,,4
"De 35 a 39 años (156)",2,2,,,,1,,1,,,,10
"De 45 a 49 años (158)",1,1,,,,,,1,,,,6
"No PEA (160)",2375,2322,35,319,354,295,595,412,214,98,53,10068
"De 12 a 14 años (161)",2,1,1,,,,,,,,1,
"De 15 a 19 años (162)",75,72,1,60,11,,,,,,3,82
"De 20 a 24 años (163)",215,196,5,91,79,13,8,,,,19,323
"De 25 a 29 años (164)",204,199,5,38,69,47,36,3,1,,5,499
"De 30 a 34 años (165)",213,204,4,15,40,46,74,24,1,,9,716
"De 35 a 39 años (166)",196,194,,18,30,30,72,35,8,1,2,777
"De 40 a 44 años (167)",184,182,,13,11,27,56,45,22,8,2,928
"De 45 a 49 años (168)",163,163,,6,16,20,47,45,21,8,,875
"De 50 y más años (169)",1123,1111,19,78,98,112,302,260,161,81,12,5868
