"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",532,493,206,183,70,23,10,1,,,39,441
"De 25 a 29 años (024)",599,552,124,190,155,63,19,1,,,47,776
"De 30 a 34 años (025)",672,644,81,155,208,110,74,12,2,2,28,1335
"De 35 a 39 años (026)",655,647,40,103,203,136,129,28,6,2,8,1719
"De 40 a 44 años (027)",558,553,24,32,133,124,151,56,20,13,5,1994
"De 45 a 49 años (028)",464,460,18,30,68,87,116,82,39,20,4,2016
"De 50 y más años (029)",1111,1095,39,68,86,114,287,223,148,130,16,6018
"Desocupada (030)",152,144,53,35,24,12,9,5,5,1,8,242
"De 12 a 14 años (031)",2,2,2,,,,,,,,,
"De 15 a 19 años (032)",25,25,20,5,,,,,,,,5
"De 20 a 24 años (033)",30,27,15,9,2,1,,,,,3,16
"De 25 a 29 años (034)",25,21,8,5,7,1,,,,,4,22
"De 30 a 34 años (035)",28,27,3,9,6,6,3,,,,1,51
"De 35 a 39 años (036)",8,8,1,1,3,1,1,,1,,,23
"De 40 a 44 años (037)",11,11,2,3,4,,1,1,,,,23
"De 45 a 49 años (038)",8,8,,1,1,,2,2,2,,,41
"De 50 y más años (039)",15,15,2,2,1,3,2,2,2,1,,61
"No PEA (040)",8514,8379,2562,948,1202,905,1080,785,477,420,135,24671
"De 12 a 14 años (041)",1092,1091,1085,5,1,,,,,,1,7
"De 15 a 19 años (042)",1176,1166,1015,125,22,3,1,,,,10,182
"De 20 a 24 años (043)",819,777,238,320,175,35,8,1,,,42,815
"De 25 a 29 años (044)",770,742,49,206,299,124,58,6,,,28,1452
"De 30 a 34 años (045)",658,643,33,97,223,164,99,24,3,,15,1643
"De 35 a 39 años (046)",686,677,29,45,181,171,179,50,20,2,9,2205
"De 40 a 44 años (047)",557,547,19,29,102,123,143,87,29,15,10,2192
"De 45 a 49 años (048)",456,454,8,24,57,73,135,85,46,26,2,2173
"De 50 y más años (049)",2300,2282,86,97,142,212,457,532,379,377,18,14002
,,,,,,,,,,,,
"URBANA (060)",7943,7756,2078,1140,1316,946,1066,602,327,281,187,21069
"De 12 a 14 años (061)",667,666,660,6,,,,,,,1,6
"De 15 a 19 años (062)",893,886,769,100,14,3,,,,,7,137
"De 20 a 24 años (063)",823,772,274,312,150,28,8,,,,51,728
"De 25 a 29 años (064)",873,821,133,262,279,113,32,2,,,52,1305
"De 30 a 34 años (065)",858,832,79,176,274,184,96,20,2,1,26,1838
"De 35 a 39 años (066)",813,804,42,102,245,197,174,31,12,1,9,2238
"De 40 a 44 años (067)",667,655,33,44,152,144,195,65,13,9,12,2254
"De 45 a 49 años (068)",536,530,16,30,86,96,148,90,45,19,6,2309
"De 50 y más años (069)",1813,1790,72,108,116,181,413,394,255,251,23,10254
"PEA (070)",3361,3260,632,579,654,451,518,223,118,85,101,8896
"De 12 a 14 años (071)",45,45,43,2,,,,,,,,2
"De 15 a 19 años (072)",221,221,182,33,5,1,,,,,,46
"De 20 a 24 años (073)",346,322,151,114,39,13,5,,,,24,251
"De 25 a 29 años (074)",419,384,105,130,102,40,6,1,,,35,487
"De 30 a 34 años (075)",485,465,61,120,148,80,49,6,,1,20,913
"De 35 a 39 años (076)",451,446,30,80,154,94,77,7,4,,5,1077
"De 40 a 44 años (077)",390,387,21,27,102,88,110,30,5,4,3,1254
"De 45 a 49 años (078)",321,317,14,23,55,61,84,48,23,9,4,1287
"De 50 y más años (079)",683,673,25,50,49,74,187,131,86,71,10,3579
"Ocupada (080)",3253,3158,596,555,635,442,511,220,115,84,95,8721
"De 12 a 14 años (081)",44,44,42,2,,,,,,,,2
"De 15 a 19 años (082)",203,203,168,29,5,1,,,,,,42
"De 20 a 24 años (083)",330,308,143,110,38,12,5,,,,22,242
"De 25 a 29 años (084)",399,367,99,127,95,39,6,1,,,32,467
"De 30 a 34 años (085)",462,443,59,114,142,75,46,6,,1,19,868
"De 35 a 39 años (086)",445,440,29,79,152,93,77,7,3,,5,1060
"De 40 a 44 años (087)",382,379,19,24,101,88,109,29,5,4,3,1237
"De 45 a 49 años (088)",316,312,14,22,54,61,82,48,22,9,4,1267
"De 50 y más años (089)",672,662,23,48,48,73,186,129,85,70,10,3536
"Desocupada (090)",108,102,36,24,19,9,7,3,3,1,6,175
"De 12 a 14 años (091)",1,1,1,,,,,,,,,
"De 15 a 19 años (092)",18,18,14,4,,,,,,,,4
"De 20 a 24 años (093)",16,14,8,4,1,1,,,,,2,9
"De 25 a 29 años (094)",20,17,6,3,7,1,,,,,3,20
"De 30 a 34 años (095)",23,22,2,6,6,5,3,,,,1,45
"De 35 a 39 años (096)",6,6,1,1,2,1,,,1,,,17
"De 40 a 44 años (097)",8,8,2,3,1,,1,1,,,,17
"De 45 a 49 años (098)",5,5,,1,1,,2,,1,,,20
"De 50 y más años (099)",11,11,2,2,1,1,1,2,1,1,,43
"No PEA (100)",4582,4496,1446,561,662,495,548,379,209,196,86,12173
"De 12 a 14 años (101)",622,621,617,4,,,,,,,1,4
"De 15 a 19 años (102)",672,665,587,67,9,2,,,,,7,91
"De 20 a 24 años (103)",477,450,123,198,111,15,3,,,,27,477
"De 25 a 29 años (104)",454,437,28,132,177,73,26,1,,,17,818
"De 30 a 34 años (105)",373,367,18,56,126,104,47,14,2,,6,925
"De 35 a 39 años (106)",362,358,12,22,91,103,97,24,8,1,4,1161
"De 40 a 44 años (107)",277,268,12,17,50,56,85,35,8,5,9,1000
"De 45 a 49 años (108)",215,213,2,7,31,35,64,42,22,10,2,1022
"De 50 y más años (109)",1130,1117,47,58,67,107,226,263,169,180,13,6675
,,,,,,,,,,,,
"RURAL (120)",5695,5592,1385,660,841,629,809,591,370,307,103,18218
"De 12 a 14 años (121)",485,485,482,2,1,,,,,,,4
"De 15 a 19 años (122)",631,628,527,83,16,1,1,,,,3,122
"De 20 a 24 años (123)",558,525,185,200,97,31,10,2,,,33,544
"De 25 a 29 años (124)",521,494,48,139,182,75,45,5,,,27,945
"De 30 a 34 años (125)",500,482,38,85,163,96,80,16,3,1,18,1191
"De 35 a 39 años (126)",536,528,28,47,142,111,135,47,15,3,8,1709
"De 40 a 44 años (127)",459,456,12,20,87,103,100,79,36,19,3,1955
"De 45 a 49 años (128)",392,392,10,25,40,64,105,79,42,27,,1921
"De 50 y más años (129)",1613,1602,55,59,113,148,333,363,274,257,11,9827
"PEA (130)",1763,1709,269,273,301,219,277,185,102,83,54,5720
"De 12 a 14 años (131)",15,15,14,1,,,,,,,,1
"De 15 a 19 años (132)",127,127,99,25,3,,,,,,,31
"De 20 a 24 años (133)",216,198,70,78,33,11,5,1,,,18,206
"De 25 a 29 años (134)",205,189,27,65,60,24,13,,,,16,311
"De 30 a 34 años (135)",215,206,23,44,66,36,28,6,2,1,9,473
"De 35 a 39 años (136)",212,209,11,24,52,43,53,21,3,2,3,665
"De 40 a 44 años (137)",179,177,5,8,35,36,42,27,15,9,2,763
"De 45 a 49 años (138)",151,151,4,8,14,26,34,36,18,11,,770
"De 50 y más años (139)",443,437,16,20,38,43,102,94,64,60,6,2500
"Ocupada (140)",1719,1667,252,262,296,216,275,183,100,83,52,5653
"De 12 a 14 años (141)",14,14,13,1,,,,,,,,1
"De 15 a 19 años (142)",120,120,93,24,3,,,,,,,30
"De 20 a 24 años (143)",202,185,63,73,32,11,5,1,,,17,199
"De 25 a 29 años (144)",200,185,25,63,60,24,13,,,,15,309
"De 30 a 34 años (145)",210,201,22,41,66,35,28,6,2,1,9,467
"De 35 a 39 años (146)",210,207,11,24,51,43,52,21,3,2,3,659
"De 40 a 44 años (147)",176,174,5,8,32,36,42,27,15,9,2,757
"De 45 a 49 años (148)",148,148,4,8,14,26,34,34,17,11,,749
"De 50 y más años (149)",439,433,16,20,38,41,101,94,63,60,6,2482
"Desocupada (150)",44,42,17,11,5,3,2,2,2,,2,67
"De 12 a 14 años (151)",1,1,1,,,,,,,,,
"De 15 a 19 años (152)",7,7,6,1,,,,,,,,1
"De 20 a 24 años (153)",14,13,7,5,1,,,,,,1,7
"De 25 a 29 años (154)",5,4,2,2,,,,,,,1,2
"De 30 a 34 años (155)",5,5,1,3,,1,,,,,,6
"De 35 a 39 años (156)",2,2,,,1,,1,,,,,6
"De 40 a 44 años (157)",3,3,,,3,,,,,,,6
"De 45 a 49 años (158)",3,3,,,,,,2,1,,,21
"De 50 y más años (159)",4,4,,,,2,1,,1,,,18
"No PEA (160)",3932,3883,1116,387,540,410,532,406,268,224,49,12498
"De 12 a 14 años (161)",470,470,468,1,1,,,,,,,3
"De 15 a 19 años (162)",504,501,428,58,13,1,1,,,,3,91
"De 20 a 24 años (163)",342,327,115,122,64,20,5,1,,,15,338
"De 25 a 29 años (164)",316,305,21,74,122,51,32,5,,,11,634
"De 30 a 34 años (165)",285,276,15,41,97,60,52,10,1,,9,718
"De 35 a 39 años (166)",324,319,17,23,90,68,82,26,12,1,5,1044
"De 40 a 44 años (167)",280,279,7,12,52,67,58,52,21,10,1,1192
"De 45 a 49 años (168)",241,241,6,17,26,38,71,43,24,16,,1151
"De 50 y más años (169)",1170,1165,39,39,75,105,231,269,210,197,5,7327
