"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1148,64,362,289,304,129
"Ocupación no especificada (037)",122,1,39,38,27,17
"Desocupado (038)",93,3,58,22,8,2
,,,,,,
"URBANA (039)",6261,130,1957,2177,1533,464
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",37,,5,19,13,
"Profes., científicos e intelectuales (041)",1036,,156,562,311,7
"Técnicos de nivel medio y trab.asimilados (042)",226,,68,76,77,5
"Jefes y empleados de oficina (043)",229,,80,78,70,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",631,9,184,238,153,47
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1009,8,159,261,357,224
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",820,10,418,263,105,24
"Obreros construc., conf., papel, fab., instr. (047)",277,,103,112,52,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1554,99,575,431,328,121
"Otra (049)",19,,3,13,3,
"Ocupación no especificada (050)",223,2,94,71,37,19
"Desocupado (051)",200,2,112,53,27,6
"Hombres (052)",4043,85,1301,1379,969,309
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",28,,3,14,11,
"Profes., científicos e intelectuales (054)",553,,64,290,193,6
"Técnicos de nivel medio y trab.asimilados (055)",128,,46,41,37,4
"Jefes y empleados de oficina (056)",117,,29,40,48,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",233,7,56,82,66,22
"Agricult.trabaj. calif. agrop. y pesqueros (058)",801,7,129,206,277,182
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",717,8,376,233,83,17
"Obreros construc., conf., papel, fab., instr. (060)",271,,102,110,49,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",908,61,362,270,159,56
"Otra (062)",19,,3,13,3,
"Ocupación no especificada (063)",145,1,67,46,23,8
"Desocupado (064)",123,1,64,34,20,4
"Mujeres (065)",2218,45,656,798,564,155
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",9,,2,5,2,
"Profes., científicos e intelectuales (067)",483,,92,272,118,1
"Técnicos de nivel medio y trab.asimilados (068)",98,,22,35,40,1
"Jefes y empleados de oficina (069)",112,,51,38,22,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",398,2,128,156,87,25
"Agricult.trabaj. calif. agrop. y pesqueros (071)",208,1,30,55,80,42
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",103,2,42,30,22,7
"Obreros construc., conf., papel, fab., instr. (073)",6,,1,2,3,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",646,38,213,161,169,65
"Ocupación no especificada (076)",78,1,27,25,14,11
"Desocupado (077)",77,1,48,19,7,2
,,,,,,
"RURAL (078)",4031,73,1192,1235,1050,481
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",9,,,6,3,
"Profes., científicos e intelectuales (080)",149,,43,72,32,2
"Técnicos de nivel medio y trab.asimilados (081)",62,,23,27,11,1
"Jefes y empleados de oficina (082)",39,,19,15,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",164,1,59,59,31,14
"Agricult.trabaj. calif. agrop. y pesqueros (084)",1510,3,271,442,504,290
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",328,2,159,117,43,7
"Obreros construc., conf., papel, fab., instr. (086)",122,1,31,62,26,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1433,63,495,372,358,145
"Otra (088)",1,,,1,,
"Ocupación no especificada (089)",123,,47,34,26,16
"Desocupado (090)",91,3,45,28,11,4
"Hombres (091)",2943,43,883,925,762,330
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",7,,,4,3,
"Profes., científicos e intelectuales (093)",92,,24,38,28,2
"Técnicos de nivel medio y trab.asimilados (094)",50,,20,19,11,
"Jefes y empleados de oficina (095)",31,,13,13,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",66,,25,24,13,4
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1202,2,209,370,399,222
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",296,2,149,107,33,5
"Obreros construc., conf., papel, fab., instr. (099)",113,1,27,59,24,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",931,37,346,244,223,81
"Otra (101)",1,,,1,,
"Ocupación no especificada (102)",79,,35,21,13,10
"Desocupado (103)",75,1,35,25,10,4
"Mujeres (104)",1088,30,309,310,288,151
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,,,2,,
"Profes., científicos e intelectuales (106)",57,,19,34,4,
"Técnicos de nivel medio y trab.asimilados (107)",12,,3,8,,1
"Jefes y empleados de oficina (108)",8,,6,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",98,1,34,35,18,10
"Agricult.trabaj. calif. agrop. y pesqueros (110)",308,1,62,72,105,68
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",32,,10,10,10,2
"Obreros construc., conf., papel, fab., instr. (112)",9,,4,3,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",502,26,149,128,135,64
"Ocupación no especificada (115)",44,,12,13,13,6
"Desocupado (116)",16,2,10,3,1,
