"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",340,312,105,99,89,15,4,,,,28,339
"De 25 a 29 años (024)",368,345,67,97,90,53,32,5,1,,23,612
"De 30 a 34 años (025)",369,358,31,70,106,64,63,18,4,2,11,917
"De 35 a 39 años (026)",369,361,23,35,74,67,107,41,9,5,8,1255
"De 40 a 44 años (027)",348,347,13,33,53,52,97,61,28,10,1,1453
"De 45 a 49 años (028)",276,276,10,22,23,49,73,48,35,16,,1314
"De 50 y más años (029)",872,867,59,47,76,94,161,155,139,136,5,4926
"Desocupada (030)",93,89,35,21,8,8,8,7,2,,4,156
"De 12 a 14 años (031)",3,3,3,,,,,,,,,
"De 15 a 19 años (032)",21,19,17,2,,,,,,,2,2
"De 20 a 24 años (033)",23,21,7,10,3,1,,,,,2,19
"De 25 a 29 años (034)",14,14,4,7,2,,1,,,,,15
"De 30 a 34 años (035)",10,10,2,1,1,2,3,1,,,,27
"De 35 a 39 años (036)",8,8,,1,2,3,1,1,,,,25
"De 40 a 44 años (037)",4,4,1,,,,1,1,1,,,19
"De 45 a 49 años (038)",2,2,,,,1,,1,,,,9
"De 50 y más años (039)",8,8,1,,,1,2,3,1,,,40
"No PEA (040)",7611,7475,2467,748,760,627,999,789,529,556,136,24537
"De 12 a 14 años (041)",1016,1013,1011,2,,,,,,,3,2
"De 15 a 19 años (042)",1114,1101,949,129,23,,,,,,13,175
"De 20 a 24 años (043)",752,711,225,270,172,31,13,,,,41,762
"De 25 a 29 años (044)",561,542,57,121,158,121,74,7,4,,19,1194
"De 30 a 34 años (045)",544,533,29,52,123,131,139,52,7,,11,1678
"De 35 a 39 años (046)",508,496,26,29,61,89,182,71,31,7,12,1993
"De 40 a 44 años (047)",435,430,27,24,39,51,111,94,54,30,5,2139
"De 45 a 49 años (048)",346,345,13,15,30,38,72,88,45,44,1,1955
"De 50 y más años (049)",2335,2304,130,106,154,166,408,477,388,475,31,14639
,,,,,,,,,,,,
"URBANA (060)",6462,6318,1866,810,827,674,910,561,353,317,144,18728
"De 12 a 14 años (061)",635,632,631,1,,,,,,,3,1
"De 15 a 19 años (062)",848,831,730,89,11,,1,,,,17,115
"De 20 a 24 años (063)",701,658,233,265,132,21,7,,,,43,620
"De 25 a 29 años (064)",602,576,87,168,169,102,45,3,2,,26,1034
"De 30 a 34 años (065)",589,579,37,99,171,135,108,26,3,,10,1497
"De 35 a 39 años (066)",582,565,30,47,104,120,186,52,21,5,17,1992
"De 40 a 44 años (067)",482,478,25,34,71,73,146,79,38,12,4,2000
"De 45 a 49 años (068)",370,369,13,27,40,63,90,68,40,28,1,1776
"De 50 y más años (069)",1653,1630,80,80,129,160,327,333,249,272,23,9693
"PEA (070)",2209,2148,382,346,377,305,361,187,110,80,61,6617
"De 12 a 14 años (071)",36,35,35,,,,,,,,1,
"De 15 a 19 años (072)",141,134,113,19,1,,1,,,,7,25
"De 20 a 24 años (073)",241,220,85,81,43,8,3,,,,21,203
"De 25 a 29 años (074)",274,262,59,85,69,34,12,2,1,,12,395
"De 30 a 34 años (075)",272,264,22,63,86,50,36,7,,,8,583
"De 35 a 39 años (076)",282,275,16,32,67,60,72,22,4,2,7,857
"De 40 a 44 años (077)",244,243,11,22,42,42,73,39,12,2,1,922
"De 45 a 49 años (078)",194,194,7,16,22,42,54,28,16,9,,835
"De 50 y más años (079)",525,521,34,28,47,69,110,89,77,67,4,2797
"Ocupada (080)",2132,2074,357,325,370,298,354,182,108,80,58,6483
"De 12 a 14 años (081)",35,34,34,,,,,,,,1,
"De 15 a 19 años (082)",127,122,103,17,1,,1,,,,5,23
"De 20 a 24 años (083)",221,201,79,71,41,7,3,,,,20,186
"De 25 a 29 años (084)",260,248,55,78,67,34,11,2,1,,12,380
"De 30 a 34 años (085)",263,255,20,62,85,48,34,6,,,8,560
"De 35 a 39 años (086)",276,269,16,31,65,58,71,22,4,2,7,842
"De 40 a 44 años (087)",240,239,10,22,42,42,72,38,11,2,1,903
"De 45 a 49 años (088)",193,193,7,16,22,41,54,28,16,9,,832
"De 50 y más años (089)",517,513,33,28,47,68,108,86,76,67,4,2757
"Desocupada (090)",77,74,25,21,7,7,7,5,2,,3,134
"De 12 a 14 años (091)",1,1,1,,,,,,,,,
"De 15 a 19 años (092)",14,12,10,2,,,,,,,2,2
"De 20 a 24 años (093)",20,19,6,10,2,1,,,,,1,17
"De 25 a 29 años (094)",14,14,4,7,2,,1,,,,,15
"De 30 a 34 años (095)",9,9,2,1,1,2,2,1,,,,23
"De 35 a 39 años (096)",6,6,,1,2,2,1,,,,,15
"De 40 a 44 años (097)",4,4,1,,,,1,1,1,,,19
"De 45 a 49 años (098)",1,1,,,,1,,,,,,3
"De 50 y más años (099)",8,8,1,,,1,2,3,1,,,40
"No PEA (100)",4253,4170,1484,464,450,369,549,374,243,237,83,12111
"De 12 a 14 años (101)",599,597,596,1,,,,,,,2,1
"De 15 a 19 años (102)",707,697,617,70,10,,,,,,10,90
"De 20 a 24 años (103)",460,438,148,184,89,13,4,,,,22,417
"De 25 a 29 años (104)",328,314,28,83,100,68,33,1,1,,14,639
"De 30 a 34 años (105)",317,315,15,36,85,85,72,19,3,,2,914
"De 35 a 39 años (106)",300,290,14,15,37,60,114,30,17,3,10,1135
"De 40 a 44 años (107)",238,235,14,12,29,31,73,40,26,10,3,1078
"De 45 a 49 años (108)",176,175,6,11,18,21,36,40,24,19,1,941
"De 50 y más años (109)",1128,1109,46,52,82,91,217,244,172,205,19,6896
,,,,,,,,,,,,
"RURAL (120)",4434,4354,1143,398,458,355,635,563,394,408,80,16833
"De 12 a 14 años (121)",435,434,432,2,,,,,,,1,2
"De 15 a 19 años (122)",486,481,386,77,18,,,,,,5,113
"De 20 a 24 años (123)",414,386,104,114,132,26,10,,,,28,500
"De 25 a 29 años (124)",341,325,41,57,81,72,62,9,3,,16,787
"De 30 a 34 años (125)",334,322,25,24,59,62,97,45,8,2,12,1125
"De 35 a 39 años (126)",303,300,19,18,33,39,104,61,19,7,3,1281
"De 40 a 44 años (127)",305,303,16,23,21,30,63,77,45,28,2,1611
"De 45 a 49 años (128)",254,254,10,10,13,25,55,69,40,32,,1502
"De 50 y más años (129)",1562,1549,110,73,101,101,244,302,279,339,13,9912
"PEA (130)",1076,1049,160,114,148,97,185,148,108,89,27,4407
"De 12 a 14 años (131)",18,18,17,1,,,,,,,,1
"De 15 a 19 años (132)",79,77,54,18,5,,,,,,2,28
"De 20 a 24 años (133)",122,113,27,28,49,8,1,,,,9,155
"De 25 a 29 años (134)",108,97,12,19,23,19,21,3,,,11,232
"De 30 a 34 años (135)",107,104,11,8,21,16,30,12,4,2,3,361
"De 35 a 39 años (136)",95,94,7,4,9,10,36,20,5,3,1,423
"De 40 a 44 años (137)",108,108,3,11,11,10,25,23,17,8,,550
"De 45 a 49 años (138)",84,84,3,6,1,8,19,21,19,7,,488
"De 50 y más años (139)",355,354,26,19,29,26,53,69,63,69,1,2169
"Ocupada (140)",1060,1034,150,114,147,96,184,146,108,89,26,4385
"De 12 a 14 años (141)",16,16,15,1,,,,,,,,1
"De 15 a 19 años (142)",72,70,47,18,5,,,,,,2,28
"De 20 a 24 años (143)",119,111,26,28,48,8,1,,,,8,153
"De 25 a 29 años (144)",108,97,12,19,23,19,21,3,,,11,232
"De 30 a 34 años (145)",106,103,11,8,21,16,29,12,4,2,3,357
"De 35 a 39 años (146)",93,92,7,4,9,9,36,19,5,3,1,413
"De 40 a 44 años (147)",108,108,3,11,11,10,25,23,17,8,,550
"De 45 a 49 años (148)",83,83,3,6,1,8,19,20,19,7,,482
"De 50 y más años (149)",355,354,26,19,29,26,53,69,63,69,1,2169
"Desocupada (150)",16,15,10,,1,1,1,2,,,1,22
"De 12 a 14 años (151)",2,2,2,,,,,,,,,
"De 15 a 19 años (152)",7,7,7,,,,,,,,,
"De 20 a 24 años (153)",3,2,1,,1,,,,,,1,2
"De 30 a 34 años (155)",1,1,,,,,1,,,,,4
"De 35 a 39 años (156)",2,2,,,,1,,1,,,,10
"De 45 a 49 años (158)",1,1,,,,,,1,,,,6
"No PEA (160)",3358,3305,983,284,310,258,450,415,286,319,53,12426
"De 12 a 14 años (161)",417,416,415,1,,,,,,,1,1
"De 15 a 19 años (162)",407,404,332,59,13,,,,,,3,85
"De 20 a 24 años (163)",292,273,77,86,83,18,9,,,,19,345
"De 25 a 29 años (164)",233,228,29,38,58,53,41,6,3,,5,555
"De 30 a 34 años (165)",227,218,14,16,38,46,67,33,4,,9,764
"De 35 a 39 años (166)",208,206,12,14,24,29,68,41,14,4,2,858
"De 40 a 44 años (167)",197,195,13,12,10,20,38,54,28,20,2,1061
"De 45 a 49 años (168)",170,170,7,4,12,17,36,48,21,25,,1014
"De 50 y más años (169)",1207,1195,84,54,72,75,191,233,216,270,12,7743
