"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Empleado (057)",15,12,1,2,
"Obrero (058)",67,44,4,19,
"Trabajador independiente (059)",49,46,3,,
"Trabajador familiar no remunerado (061)",219,173,23,23,
"Trabajador del hogar (062)",26,26,,,
"De 15 a 29 años (064)",3518,2719,375,294,130
"Empleado (065)",510,244,82,88,96
"Obrero (066)",939,538,182,192,27
"Trabajador independiente (067)",1228,1160,68,,
"Empleador o patrono (068)",66,52,7,5,2
"Trabajador familiar no remunerado (069)",596,546,36,9,5
"Trabajador del hogar (070)",179,179,,,
"De 30 a 44 años (072)",4065,3102,364,364,235
"Empleado (073)",734,180,105,255,194
"Obrero (074)",710,442,128,101,39
"Trabajador independiente (075)",2058,1963,95,,
"Empleador o patrono (076)",115,90,19,6,
"Trabajador familiar no remunerado (077)",375,354,17,2,2
"Trabajador del hogar (078)",73,73,,,
"De 45 a 64 años (080)",2418,1988,187,143,100
"Empleado (081)",261,65,29,77,90
"Obrero (082)",407,275,63,60,9
"Trabajador independiente (083)",1422,1352,70,,
"Empleador o patrono (084)",84,66,13,5,
"Trabajador familiar no remunerado (085)",202,188,12,1,1
"Trabajador del hogar (086)",42,42,,,
"De 65 y más años (088)",464,433,22,6,3
"Empleado (089)",12,6,1,2,3
"Obrero (090)",64,53,7,4,
"Trabajador independiente (091)",322,313,9,,
"Empleador o patrono (092)",15,13,2,,
"Trabajador familiar no remunerado (093)",44,41,3,,
"Trabajador del hogar (094)",7,7,,,
,,,,,
"RURAL (096)",8256,7569,426,210,51
"Empleado (097)",225,169,30,10,16
"Obrero (098)",1426,1053,183,158,32
"Trabajador independiente (099)",4779,4662,117,,
"Empleador o patrono (100)",136,106,19,10,1
"Trabajador familiar no remunerado (101)",1605,1494,77,32,2
"Trabajador del hogar (102)",85,85,,,
"De 06 a 14 años (104)",365,327,22,13,3
"Obrero (106)",50,42,4,2,2
"Trabajador independiente (107)",54,54,,,
"Trabajador familiar no remunerado (109)",256,226,18,11,1
"Trabajador del hogar (110)",5,5,,,
"De 15 a 29 años (112)",3325,3022,171,109,23
"Empleado (113)",111,81,16,5,9
"Obrero (114)",609,432,77,88,12
"Trabajador independiente (115)",1596,1562,34,,
"Empleador o patrono (116)",34,30,2,1,1
"Trabajador familiar no remunerado (117)",934,876,42,15,1
"Trabajador del hogar (118)",41,41,,,
"De 30 a 44 años (120)",2680,2447,152,62,19
"Empleado (121)",92,70,13,5,4
"Obrero (122)",490,361,66,48,15
"Trabajador independiente (123)",1754,1700,54,,
"Empleador o patrono (124)",55,42,9,4,
"Trabajador familiar no remunerado (125)",265,250,10,5,
"Trabajador del hogar (126)",24,24,,,
"De 45 a 64 años (128)",1494,1403,64,21,6
"Empleado (129)",20,16,1,,3
"Obrero (130)",229,181,28,17,3
"Trabajador independiente (131)",1068,1044,24,,
"Empleador o patrono (132)",36,26,7,3,
"Trabajador familiar no remunerado (133)",127,122,4,1,
"Trabajador del hogar (134)",14,14,,,
"De 65 y más años (136)",392,370,17,5,
"Empleado (137)",2,2,,,
"Obrero (138)",48,37,8,3,
"Trabajador independiente (139)",307,302,5,,
"Empleador o patrono (140)",11,8,1,2,
"Trabajador familiar no remunerado (141)",23,20,3,,
"Trabajador del hogar (142)",1,1,,,
