"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",2355,,,3,184,1120,775,273
"De 50 y más años (049)",9302,160,611,1531,2590,2157,161,2092
,,,,,,,,
"URBANA (060)",4164,37,93,264,459,871,1349,1091
"De 12 a 14 años (061)",6,,,,,,,6
"De 15 a 19 años (062)",89,,,,,,56,33
"De 20 a 24 años (063)",329,,,,,,179,150
"De 25 a 29 años (064)",486,,,,,27,294,165
"De 30 a 34 años (065)",502,,,,,68,298,136
"De 35 a 39 años (066)",527,,,,4,147,262,114
"De 40 a 44 años (067)",497,,,,27,199,179,92
"De 45 a 49 años (068)",416,,,2,67,191,76,80
"De 50 y más años (069)",1312,37,93,262,361,239,5,315
"PEA (070)",1656,3,15,53,181,391,559,454
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",17,,,,,,11,6
"De 20 a 24 años (073)",132,,,,,,63,69
"De 25 a 29 años (074)",188,,,,,14,100,74
"De 30 a 34 años (075)",234,,,,,23,133,78
"De 35 a 39 años (076)",279,,,,2,85,126,66
"De 40 a 44 años (077)",241,,,,16,95,83,47
"De 45 a 49 años (078)",217,,,,41,91,42,43
"De 50 y más años (079)",347,3,15,53,122,83,1,70
"Ocupada (080)",1593,3,15,52,179,378,538,428
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",15,,,,,,9,6
"De 20 a 24 años (083)",118,,,,,,58,60
"De 25 a 29 años (084)",175,,,,,13,93,69
"De 30 a 34 años (085)",227,,,,,22,130,75
"De 35 a 39 años (086)",265,,,,1,81,122,61
"De 40 a 44 años (087)",238,,,,16,94,83,45
"De 45 a 49 años (088)",212,,,,40,88,42,42
"De 50 y más años (089)",342,3,15,52,122,80,1,69
"Desocupada (090)",63,,,1,2,13,21,26
"De 15 a 19 años (092)",2,,,,,,2,
"De 20 a 24 años (093)",14,,,,,,5,9
"De 25 a 29 años (094)",13,,,,,1,7,5
"De 30 a 34 años (095)",7,,,,,1,3,3
"De 35 a 39 años (096)",14,,,,1,4,4,5
"De 40 a 44 años (097)",3,,,,,1,,2
"De 45 a 49 años (098)",5,,,,1,3,,1
"De 50 y más años (099)",5,,,1,,3,,1
"No PEA (100)",2508,34,78,211,278,480,790,637
"De 12 a 14 años (101)",5,,,,,,,5
"De 15 a 19 años (102)",72,,,,,,45,27
"De 20 a 24 años (103)",197,,,,,,116,81
"De 25 a 29 años (104)",298,,,,,13,194,91
"De 30 a 34 años (105)",268,,,,,45,165,58
"De 35 a 39 años (106)",248,,,,2,62,136,48
"De 40 a 44 años (107)",256,,,,11,104,96,45
"De 45 a 49 años (108)",199,,,2,26,100,34,37
"De 50 y más años (109)",965,34,78,209,239,156,4,245
,,,,,,,,
"RURAL (120)",27743,132,569,1427,2828,5128,12106,5553
"De 12 a 14 años (121)",44,,,,,,9,35
"De 15 a 19 años (122)",1000,,,,,,664,336
"De 20 a 24 años (123)",2962,,,,,3,2059,900
"De 25 a 29 años (124)",3289,,,,,83,2527,679
"De 30 a 34 años (125)",3193,,,,1,305,2378,509
"De 35 a 39 años (126)",3150,,,,8,647,2083,412
"De 40 a 44 años (127)",2706,,,1,81,817,1429,378
"De 45 a 49 años (128)",2362,,,1,177,1115,792,277
"De 50 y más años (129)",9037,132,569,1425,2561,2158,165,2027
"PEA (130)",2284,6,36,104,240,426,859,613
"De 12 a 14 años (131)",3,,,,,,,3
"De 15 a 19 años (132)",38,,,,,,21,17
"De 20 a 24 años (133)",214,,,,,,124,90
"De 25 a 29 años (134)",282,,,,,8,177,97
"De 30 a 34 años (135)",280,,,,,30,174,76
"De 35 a 39 años (136)",322,,,,1,59,199,63
"De 40 a 44 años (137)",239,,,1,10,77,105,46
"De 45 a 49 años (138)",206,,,,19,95,51,41
"De 50 y más años (139)",700,6,36,103,210,157,8,180
"Ocupada (140)",2234,5,36,104,239,422,839,589
"De 12 a 14 años (141)",3,,,,,,,3
"De 15 a 19 años (142)",36,,,,,,20,16
"De 20 a 24 años (143)",202,,,,,,120,82
"De 25 a 29 años (144)",270,,,,,8,171,91
"De 30 a 34 años (145)",271,,,,,27,171,73
"De 35 a 39 años (146)",316,,,,1,59,195,61
"De 40 a 44 años (147)",237,,,1,10,77,105,44
"De 45 a 49 años (148)",204,,,,19,95,49,41
"De 50 y más años (149)",695,5,36,103,209,156,8,178
"Desocupada (150)",50,1,,,1,4,20,24
"De 15 a 19 años (152)",2,,,,,,1,1
"De 20 a 24 años (153)",12,,,,,,4,8
"De 25 a 29 años (154)",12,,,,,,6,6
"De 30 a 34 años (155)",9,,,,,3,3,3
"De 35 a 39 años (156)",6,,,,,,4,2
"De 40 a 44 años (157)",2,,,,,,,2
"De 45 a 49 años (158)",2,,,,,,2,
"De 50 y más años (159)",5,1,,,1,1,,2
"No PEA (160)",25459,126,533,1323,2588,4702,11247,4940
"De 12 a 14 años (161)",41,,,,,,9,32
"De 15 a 19 años (162)",962,,,,,,643,319
"De 20 a 24 años (163)",2748,,,,,3,1935,810
"De 25 a 29 años (164)",3007,,,,,75,2350,582
"De 30 a 34 años (165)",2913,,,,1,275,2204,433
"De 35 a 39 años (166)",2828,,,,7,588,1884,349
"De 40 a 44 años (167)",2467,,,,71,740,1324,332
"De 45 a 49 años (168)",2156,,,1,158,1020,741,236
"De 50 y más años (169)",8337,126,533,1322,2351,2001,157,1847
