"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Enseñanza (038)",684,1,97,309,266,11
"Servicios sociales y de salud (039)",282,,55,115,102,10
"Otras activ. serv.comun.soc y personales (040)",773,26,274,255,194,24
"Hogares privados con servicio doméstico (041)",81,2,47,19,9,4
"Organiz. y organos extraterritoriales (042)",2,,1,1,,
"Actividad economica no especificada (043)",687,5,269,222,172,19
"Mujeres (045)",13583,176,4596,5318,3134,359
"Agric., ganadería, caza y silvicultura (046)",2488,38,902,845,614,89
"Pesca (047)",80,,27,33,18,2
"Explotación de minas y canteras (048)",8,,5,2,1,
"Industrias manufactureras (049)",1365,8,583,522,231,21
"Suministro de electricidad, gas y agua (050)",9,,1,3,5,
"Construcción (051)",108,8,44,40,15,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",3554,71,1026,1413,895,149
"Venta, mant.y rep. veh.autom.y motoc. (053)",83,,38,34,11,
"Comercio al por mayor (054)",165,6,70,52,35,2
"Comercio al por menor (055)",3306,65,918,1327,849,147
"Hoteles y restaurantes (056)",1334,24,467,468,336,39
"Trans., almac. y comunicaciones (057)",273,7,150,81,35,
"Intermediación financiera (058)",81,,56,19,5,1
"Activid.inmobil., empres. y alquileres (059)",429,,163,188,76,2
"Admin.pub. y defensa; p. segur.soc.afil (060)",400,,129,168,100,3
"Enseñanza (061)",1499,,417,791,283,8
"Servicios sociales y de salud (062)",491,,108,220,158,5
"Otras activ. serv.comun.soc y personales (063)",459,4,129,184,132,10
"Hogares privados con servicio doméstico (064)",580,12,244,182,135,7
"Organiz. y organos extraterritoriales (065)",3,,2,1,,
"Actividad economica no especificada (066)",422,4,143,158,95,22
,,,,,,
"URBANA (067)",39923,507,13841,14797,9531,1247
"Agric., ganadería, caza y silvicultura (068)",6098,94,2351,1926,1446,281
"Pesca (069)",1798,4,543,747,457,47
"Explotación de minas y canteras (070)",280,2,89,137,49,3
"Industrias manufactureras (071)",5105,33,2006,1889,1065,112
"Suministro de electricidad, gas y agua (072)",128,,35,39,50,4
"Construcción (073)",3592,37,1395,1344,729,87
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",7202,204,2243,2563,1833,359
"Venta, mant.y rep. veh.autom.y motoc. (075)",1052,7,456,335,220,34
"Comercio al por mayor (076)",467,10,178,174,95,10
"Comercio al por menor (077)",5683,187,1609,2054,1518,315
"Hoteles y restaurantes (078)",1784,42,619,618,448,57
"Trans., almac. y comunicaciones (079)",4200,37,1547,1510,1001,105
"Intermediación financiera (080)",180,,95,56,27,2
"Activid.inmobil., empres. y alquileres (081)",2113,1,717,847,493,55
"Admin.pub. y defensa; p. segur.soc.afil (082)",1788,,535,781,446,26
"Enseñanza (083)",2093,1,489,1052,532,19
"Servicios sociales y de salud (084)",728,,140,316,257,15
"Otras activ. serv.comun.soc y personales (085)",1186,30,384,423,315,34
"Hogares privados con servicio doméstico (086)",625,13,270,190,141,11
"Organiz. y organos extraterritoriales (087)",5,,3,2,,
"Actividad economica no especificada (088)",1018,9,380,357,242,30
"Hombres (089)",27584,344,9663,9937,6695,945
"Agric., ganadería, caza y silvicultura (090)",4406,66,1685,1356,1063,236
"Pesca (091)",1720,4,517,715,439,45
"Explotación de minas y canteras (092)",273,2,85,135,48,3
"Industrias manufactureras (093)",3803,25,1456,1391,840,91
"Suministro de electricidad, gas y agua (094)",119,,34,36,45,4
"Construcción (095)",3486,29,1351,1305,715,86
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",3765,135,1255,1202,958,215
"Venta, mant.y rep. veh.autom.y motoc. (097)",977,7,424,303,209,34
"Comercio al por mayor (098)",311,6,113,124,60,8
"Comercio al por menor (099)",2477,122,718,775,689,173
"Hoteles y restaurantes (100)",496,19,170,167,122,18
"Trans., almac. y comunicaciones (101)",3933,30,1400,1430,968,105
"Intermediación financiera (102)",101,,41,37,22,1
"Activid.inmobil., empres. y alquileres (103)",1695,1,559,665,417,53
"Admin.pub. y defensa; p. segur.soc.afil (104)",1405,,413,622,347,23
"Enseñanza (105)",653,1,91,293,257,11
"Servicios sociales y de salud (106)",267,,49,108,100,10
"Otras activ. serv.comun.soc y personales (107)",739,26,261,243,185,24
"Hogares privados con servicio doméstico (108)",69,1,39,17,8,4
"Organiz. y organos extraterritoriales (109)",2,,1,1,,
"Actividad economica no especificada (110)",652,5,256,214,161,16
"Mujeres (112)",12339,163,4178,4860,2836,302
"Agric., ganadería, caza y silvicultura (113)",1692,28,666,570,383,45
"Pesca (114)",78,,26,32,18,2
"Explotación de minas y canteras (115)",7,,4,2,1,
"Industrias manufactureras (116)",1302,8,550,498,225,21
"Suministro de electricidad, gas y agua (117)",9,,1,3,5,
"Construcción (118)",106,8,44,39,14,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",3437,69,988,1361,875,144
"Venta, mant.y rep. veh.autom.y motoc. (120)",75,,32,32,11,
"Comercio al por mayor (121)",156,4,65,50,35,2
"Comercio al por menor (122)",3206,65,891,1279,829,142
"Hoteles y restaurantes (123)",1288,23,449,451,326,39
"Trans., almac. y comunicaciones (124)",267,7,147,80,33,
"Intermediación financiera (125)",79,,54,19,5,1
"Activid.inmobil., empres. y alquileres (126)",418,,158,182,76,2
"Admin.pub. y defensa; p. segur.soc.afil (127)",383,,122,159,99,3
"Enseñanza (128)",1440,,398,759,275,8
"Servicios sociales y de salud (129)",461,,91,208,157,5
"Otras activ. serv.comun.soc y personales (130)",447,4,123,180,130,10
"Hogares privados con servicio doméstico (131)",556,12,231,173,133,7
"Organiz. y organos extraterritoriales (132)",3,,2,1,,
"Actividad economica no especificada (133)",366,4,124,143,81,14
,,,,,,
"RURAL (134)",5792,63,2003,1950,1392,384
"Agric., ganadería, caza y silvicultura (135)",4264,55,1365,1364,1135,345
"Pesca (136)",30,,10,12,5,3
"Explotación de minas y canteras (137)",23,,6,8,7,2
"Industrias manufactureras (138)",200,,103,68,26,3
"Suministro de electricidad, gas y agua (139)",8,,5,2,1,
"Construcción (140)",137,2,55,54,25,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",257,2,90,108,47,10
"Venta, mant.y rep. veh.autom.y motoc. (142)",70,,35,26,9,
"Comercio al por mayor (143)",14,2,7,3,2,
"Comercio al por menor (144)",173,,48,79,36,10
"Hoteles y restaurantes (145)",63,2,26,23,12,
"Trans., almac. y comunicaciones (146)",239,1,111,88,36,3
"Intermediación financiera (147)",3,,3,,,
"Activid.inmobil., empres. y alquileres (148)",176,,77,68,27,4
"Admin.pub. y defensa; p. segur.soc.afil (149)",84,,32,38,12,2
"Enseñanza (150)",90,,25,48,17,
"Servicios sociales y de salud (151)",45,,23,19,3,
"Otras activ. serv.comun.soc y personales (152)",46,,19,16,11,
"Hogares privados con servicio doméstico (153)",36,1,21,11,3,
"Actividad economica no especificada (155)",91,,32,23,25,11
"Hombres (156)",4548,50,1585,1492,1094,327
"Agric., ganadería, caza y silvicultura (157)",3468,45,1129,1089,904,301
"Pesca (158)",28,,9,11,5,3
"Explotación de minas y canteras (159)",22,,5,8,7,2
"Industrias manufactureras (160)",137,,70,44,20,3
"Suministro de electricidad, gas y agua (161)",8,,5,2,1,
"Construcción (162)",135,2,55,53,24,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",140,,52,56,27,5
"Venta, mant.y rep. veh.autom.y motoc. (164)",62,,29,24,9,
"Comercio al por mayor (165)",5,,2,1,2,
"Comercio al por menor (166)",73,,21,31,16,5
"Hoteles y restaurantes (167)",17,1,8,6,2,
"Trans., almac. y comunicaciones (168)",233,1,108,87,34,3
"Intermediación financiera (169)",1,,1,,,
"Activid.inmobil., empres. y alquileres (170)",165,,72,62,27,4
"Admin.pub. y defensa; p. segur.soc.afil (171)",67,,25,29,11,2
"Enseñanza (172)",31,,6,16,9,
"Servicios sociales y de salud (173)",15,,6,7,2,
"Otras activ. serv.comun.soc y personales (174)",34,,13,12,9,
"Hogares privados con servicio doméstico (175)",12,1,8,2,1,
"Actividad economica no especificada (177)",35,,13,8,11,3
"Mujeres (179)",1244,13,418,458,298,57
"Agric., ganadería, caza y silvicultura (180)",796,10,236,275,231,44
"Pesca (181)",2,,1,1,,
"Explotación de minas y canteras (182)",1,,1,,,
"Industrias manufactureras (183)",63,,33,24,6,
"Construcción (185)",2,,,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",117,2,38,52,20,5
"Venta, mant.y rep. veh.autom.y motoc. (187)",8,,6,2,,
"Comercio al por mayor (188)",9,2,5,2,,
"Comercio al por menor (189)",100,,27,48,20,5
"Hoteles y restaurantes (190)",46,1,18,17,10,
"Trans., almac. y comunicaciones (191)",6,,3,1,2,
"Intermediación financiera (192)",2,,2,,,
"Activid.inmobil., empres. y alquileres (193)",11,,5,6,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",17,,7,9,1,
"Enseñanza (195)",59,,19,32,8,
"Servicios sociales y de salud (196)",30,,17,12,1,
"Otras activ. serv.comun.soc y personales (197)",12,,6,4,2,
"Hogares privados con servicio doméstico (198)",24,,13,9,2,
"Actividad economica no especificada (200)",56,,19,15,14,8
