"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Actividad economica no especificada (131)",45,7,3,23,1,11,
,,,,,,,
"RURAL (132)",8453,305,1424,4720,83,1771,150
"Agric., ganadería, caza y silvicultura (133)",7449,2,1286,4393,73,1695,
"Pesca (134)",3,,,1,,2,
"Explotación de minas y canteras (135)",69,,22,33,1,13,
"Industrias manufactureras (136)",62,2,28,22,3,7,
"Suministro de electricidad, gas y agua (137)",2,,2,,,,
"Construcción (138)",55,1,45,6,,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",147,10,3,120,3,11,
"Venta, mant.y rep. veh.autom.y motoc. (140)",10,,1,9,,,
"Comercio al por mayor (141)",6,2,1,2,,1,
"Comercio al por menor (142)",131,8,1,109,3,10,
"Hoteles y restaurantes (143)",68,5,7,46,1,9,
"Trans., almac. y comunicaciones (144)",45,4,7,31,2,1,
"Intermediación financiera (145)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (146)",9,7,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",28,14,14,,,,
"Enseñanza (148)",210,208,,2,,,
"Servicios sociales y de salud (149)",35,35,,,,,
"Otras activ. serv.comun.soc y personales (150)",13,6,2,3,,2,
"Hogares privados con servicio doméstico (151)",150,,,,,,150
"Actividad economica no especificada (153)",107,10,6,63,,28,
"Hombres (154)",7060,170,1245,4313,75,1155,102
"Agric., ganadería, caza y silvicultura (155)",6436,2,1118,4135,66,1115,
"Pesca (156)",2,,,1,,1,
"Explotación de minas y canteras (157)",65,,22,30,1,12,
"Industrias manufactureras (158)",60,2,27,21,3,7,
"Suministro de electricidad, gas y agua (159)",2,,2,,,,
"Construcción (160)",55,1,45,6,,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",89,7,2,71,3,6,
"Venta, mant.y rep. veh.autom.y motoc. (162)",10,,1,9,,,
"Comercio al por mayor (163)",6,2,1,2,,1,
"Comercio al por menor (164)",73,5,,60,3,5,
"Hoteles y restaurantes (165)",10,4,1,2,,3,
"Trans., almac. y comunicaciones (166)",44,4,7,30,2,1,
"Activid.inmobil., empres. y alquileres (168)",9,7,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",25,11,14,,,,
"Enseñanza (170)",113,111,,2,,,
"Servicios sociales y de salud (171)",15,15,,,,,
"Otras activ. serv.comun.soc y personales (172)",9,4,2,1,,2,
"Hogares privados con servicio doméstico (173)",102,,,,,,102
"Actividad economica no especificada (175)",24,2,3,14,,5,
"Mujeres (176)",1393,135,179,407,8,616,48
"Agric., ganadería, caza y silvicultura (177)",1013,,168,258,7,580,
"Pesca (178)",1,,,,,1,
"Explotación de minas y canteras (179)",4,,,3,,1,
"Industrias manufactureras (180)",2,,1,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",58,3,1,49,,5,
"Comercio al por menor (186)",58,3,1,49,,5,
"Hoteles y restaurantes (187)",58,1,6,44,1,6,
"Trans., almac. y comunicaciones (188)",1,,,1,,,
"Intermediación financiera (189)",1,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",3,3,,,,,
"Enseñanza (192)",97,97,,,,,
"Servicios sociales y de salud (193)",20,20,,,,,
"Otras activ. serv.comun.soc y personales (194)",4,2,,2,,,
"Hogares privados con servicio doméstico (195)",48,,,,,,48
"Actividad economica no especificada (197)",83,8,3,49,,23,
