"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",501,482,415,59,6,2,,,,,19,77
"De 20 a 24 años (023)",830,693,326,250,95,12,9,1,,,137,520
"De 25 a 29 años (024)",896,750,166,305,196,63,19,1,,,146,971
"De 30 a 34 años (025)",989,907,105,263,289,157,80,11,1,1,82,1746
"De 35 a 39 años (026)",1134,1107,77,214,335,261,178,37,3,2,27,2705
"De 40 a 44 años (027)",970,942,56,140,268,235,163,59,16,5,28,2656
"De 45 a 49 años (028)",801,782,43,78,169,177,199,84,25,7,19,2646
"De 50 y más años (029)",1400,1380,95,126,179,219,333,216,132,80,20,6027
"Desocupada (030)",448,397,229,61,46,28,24,4,3,2,51,413
"De 12 a 14 años (031)",8,8,8,,,,,,,,,
"De 15 a 19 años (032)",96,95,88,6,,1,,,,,1,9
"De 20 a 24 años (033)",109,90,69,14,7,,,,,,19,28
"De 25 a 29 años (034)",71,55,31,14,9,1,,,,,16,35
"De 30 a 34 años (035)",55,49,17,11,15,5,,1,,,6,62
"De 35 a 39 años (036)",41,37,11,7,5,8,6,,,,4,69
"De 40 a 44 años (037)",24,23,3,3,3,6,7,1,,,1,62
"De 45 a 49 años (038)",19,16,,3,5,1,5,2,,,3,51
"De 50 y más años (039)",25,24,2,3,2,6,6,,3,2,1,97
"No PEA (040)",21386,20670,6398,3043,3042,2490,2769,1491,828,609,716,52257
"De 12 a 14 años (041)",2380,2365,2356,8,1,,,,,,15,10
"De 15 a 19 años (042)",3029,2969,2563,363,38,4,1,,,,60,455
"De 20 a 24 años (043)",2223,2021,719,874,339,71,15,3,,,202,1845
"De 25 a 29 años (044)",1945,1803,183,650,599,277,91,3,,,142,3078
"De 30 a 34 años (045)",1871,1797,107,390,620,420,233,24,3,,74,4055
"De 35 a 39 años (046)",1655,1613,90,208,448,438,363,53,11,2,42,4441
"De 40 a 44 años (047)",1497,1455,59,127,327,382,387,137,32,4,42,4796
"De 45 a 49 años (048)",1231,1192,47,97,205,260,352,171,40,20,39,4467
"De 50 y más años (049)",5555,5455,274,326,465,638,1327,1100,742,583,100,29110
,,,,,,,,,,,,
"URBANA (060)",24639,23589,6800,3881,3970,3079,3076,1498,771,514,1050,56516
"De 12 a 14 años (061)",2054,2041,2035,6,,,,,,,13,6
"De 15 a 19 años (062)",2995,2927,2554,338,29,5,1,,,,68,415
"De 20 a 24 años (063)",2578,2281,965,905,334,58,15,4,,,297,1833
"De 25 a 29 años (064)",2395,2139,347,828,650,245,66,3,,,256,3156
"De 30 a 34 años (065)",2445,2309,209,593,804,454,219,28,1,1,136,4693
"De 35 a 39 años (066)",2413,2353,157,388,700,601,427,68,10,2,60,5966
"De 40 a 44 años (067)",2105,2043,109,249,524,552,438,134,33,4,62,6020
"De 45 a 49 años (068)",1739,1686,82,164,343,387,469,185,43,13,53,5750
"De 50 y más años (069)",5915,5810,342,410,586,777,1441,1076,684,494,105,28677
"PEA (070)",7328,6856,1465,1400,1454,1068,883,352,160,74,472,15807
"De 12 a 14 años (071)",92,89,89,,,,,,,,3,
"De 15 a 19 años (072)",518,500,437,56,4,3,,,,,18,73
"De 20 a 24 años (073)",826,694,359,235,80,11,8,1,,,132,467
"De 25 a 29 años (074)",865,721,187,294,176,51,12,1,,,144,854
"De 30 a 34 años (075)",970,891,119,263,283,145,68,12,,1,79,1644
"De 35 a 39 años (076)",1084,1056,85,212,322,249,157,28,2,1,28,2479
"De 40 a 44 años (077)",901,875,56,135,253,224,146,45,13,3,26,2376
"De 45 a 49 años (078)",758,736,42,80,163,171,183,70,22,5,22,2411
"De 50 y más años (079)",1314,1294,91,125,173,214,309,195,123,64,20,5503
"Ocupada (080)",6925,6497,1256,1342,1413,1042,865,350,157,72,428,15452
"De 12 a 14 años (081)",85,82,82,,,,,,,,3,
"De 15 a 19 años (082)",432,415,359,50,4,2,,,,,17,64
"De 20 a 24 años (083)",726,612,297,221,74,11,8,1,,,114,441
"De 25 a 29 años (084)",800,668,157,280,168,50,12,1,,,132,821
"De 30 a 34 años (085)",921,847,102,253,271,141,68,11,,1,74,1592
"De 35 a 39 años (086)",1044,1020,74,205,317,241,152,28,2,1,24,2415
"De 40 a 44 años (087)",882,857,53,133,250,219,141,45,13,3,25,2333
"De 45 a 49 años (088)",742,723,42,78,158,170,179,69,22,5,19,2372
"De 50 y más años (089)",1293,1273,90,122,171,208,305,195,120,62,20,5414
"Desocupada (090)",403,359,209,58,41,26,18,2,3,2,44,355
"De 12 a 14 años (091)",7,7,7,,,,,,,,,
"De 15 a 19 años (092)",86,85,78,6,,1,,,,,1,9
"De 20 a 24 años (093)",100,82,62,14,6,,,,,,18,26
"De 25 a 29 años (094)",65,53,30,14,8,1,,,,,12,33
"De 30 a 34 años (095)",49,44,17,10,12,4,,1,,,5,52
"De 35 a 39 años (096)",40,36,11,7,5,8,5,,,,4,64
"De 40 a 44 años (097)",19,18,3,2,3,5,5,,,,1,43
"De 45 a 49 años (098)",16,13,,2,5,1,4,1,,,3,39
"De 50 y más años (099)",21,21,1,3,2,6,4,,3,2,,89
"No PEA (100)",17311,16733,5335,2481,2516,2011,2193,1146,611,440,578,40709
"De 12 a 14 años (101)",1962,1952,1946,6,,,,,,,10,6
"De 15 a 19 años (102)",2477,2427,2117,282,25,2,1,,,,50,342
"De 20 a 24 años (103)",1752,1587,606,670,254,47,7,3,,,165,1366
"De 25 a 29 años (104)",1530,1418,160,534,474,194,54,2,,,112,2302
"De 30 a 34 años (105)",1475,1418,90,330,521,309,151,16,1,,57,3049
"De 35 a 39 años (106)",1329,1297,72,176,378,352,270,40,8,1,32,3487
"De 40 a 44 años (107)",1204,1168,53,114,271,328,292,89,20,1,36,3644
"De 45 a 49 años (108)",981,950,40,84,180,216,286,115,21,8,31,3339
"De 50 y más años (109)",4601,4516,251,285,413,563,1132,881,561,430,85,23174
,,,,,,,,,,,,
"RURAL (120)",4817,4619,1207,659,655,565,698,406,237,192,198,13503
"De 12 a 14 años (121)",435,430,426,3,1,,,,,,5,5
"De 15 a 19 años (122)",631,619,512,90,15,2,,,,,12,126
"De 20 a 24 años (123)",584,523,149,233,107,25,9,,,,61,560
"De 25 a 29 años (124)",517,469,33,141,154,96,44,1,,,48,928
"De 30 a 34 años (125)",470,444,20,71,120,128,94,8,3,,26,1170
"De 35 a 39 años (126)",417,404,21,41,88,106,120,22,4,2,13,1249
"De 40 a 44 años (127)",386,377,9,21,74,71,119,63,15,5,9,1494
"De 45 a 49 años (128)",312,304,8,14,36,51,87,72,22,14,8,1414
"De 50 y más años (129)",1065,1049,29,45,60,86,225,240,193,171,16,6557
"PEA (130)",742,682,144,97,129,86,122,61,20,23,60,1955
"De 12 a 14 años (131)",17,17,16,1,,,,,,,,1
"De 15 a 19 años (132)",79,77,66,9,2,,,,,,2,13
"De 20 a 24 años (133)",113,89,36,29,22,1,1,,,,24,81
"De 25 a 29 años (134)",102,84,10,25,29,13,7,,,,18,152
"De 30 a 34 años (135)",74,65,3,11,21,17,12,,1,,9,164
"De 35 a 39 años (136)",91,88,3,9,18,20,27,9,1,1,3,295
"De 40 a 44 años (137)",93,90,3,8,18,17,24,15,3,2,3,342
"De 45 a 49 años (138)",62,62,1,1,11,7,21,16,3,2,,286
"De 50 y más años (139)",111,110,6,4,8,11,30,21,12,18,1,621
"Ocupada (140)",697,644,124,94,124,84,116,59,20,23,53,1897
"De 12 a 14 años (141)",16,16,15,1,,,,,,,,1
"De 15 a 19 años (142)",69,67,56,9,2,,,,,,2,13
"De 20 a 24 años (143)",104,81,29,29,21,1,1,,,,23,79
"De 25 a 29 años (144)",96,82,9,25,28,13,7,,,,14,150
"De 30 a 34 años (145)",68,60,3,10,18,16,12,,1,,8,154
"De 35 a 39 años (146)",90,87,3,9,18,20,26,9,1,1,3,290
"De 40 a 44 años (147)",88,85,3,7,18,16,22,14,3,2,3,323
"De 45 a 49 años (148)",59,59,1,,11,7,20,15,3,2,,274
"De 50 y más años (149)",107,107,5,4,8,11,28,21,12,18,,613
"Desocupada (150)",45,38,20,3,5,2,6,2,,,7,58
"De 12 a 14 años (151)",1,1,1,,,,,,,,,
"De 15 a 19 años (152)",10,10,10,,,,,,,,,
"De 20 a 24 años (153)",9,8,7,,1,,,,,,1,2
"De 25 a 29 años (154)",6,2,1,,1,,,,,,4,2
"De 30 a 34 años (155)",6,5,,1,3,1,,,,,1,10
"De 35 a 39 años (156)",1,1,,,,,1,,,,,5
"De 40 a 44 años (157)",5,5,,1,,1,2,1,,,,19
"De 45 a 49 años (158)",3,3,,1,,,1,1,,,,12
"De 50 y más años (159)",4,3,1,,,,2,,,,1,8
"No PEA (160)",4075,3937,1063,562,526,479,576,345,217,169,138,11548
"De 12 a 14 años (161)",418,413,410,2,1,,,,,,5,4
"De 15 a 19 años (162)",552,542,446,81,13,2,,,,,10,113
"De 20 a 24 años (163)",471,434,113,204,85,24,8,,,,37,479
"De 25 a 29 años (164)",415,385,23,116,125,83,37,1,,,30,776
"De 30 a 34 años (165)",396,379,17,60,99,111,82,8,2,,17,1006
"De 35 a 39 años (166)",326,316,18,32,70,86,93,13,3,1,10,954
"De 40 a 44 años (167)",293,287,6,13,56,54,95,48,12,3,6,1152
"De 45 a 49 años (168)",250,242,7,13,25,44,66,56,19,12,8,1128
"De 50 y más años (169)",954,939,23,41,52,75,195,219,181,153,15,5936
