"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",18,27,23,1,85.2,3.7,
"De 45 a 49 años (038)",7,24,21,,87.5,,
"De 50 y más años (039)",16,93,74,,79.6,,
"No PEA (040)",14759,37509,33203,580,88.5,1.5,
"De 12 a 14 años (041)",1652,10,9,,90,,
"De 15 a 19 años (042)",2440,213,210,59,98.6,27.7,
"De 20 a 24 años (043)",1740,1057,1019,144,96.4,13.6,
"De 25 a 29 años (044)",1398,2090,1997,150,95.6,7.2,
"De 30 a 34 años (045)",1141,2821,2679,98,95,3.5,
"De 35 a 39 años (046)",1167,4037,3766,81,93.3,2,
"De 40 a 44 años (047)",901,3844,3527,37,91.8,1,
"De 45 a 49 años (048)",887,4259,3874,10,91,0.2,
"De 50 y más años (049)",3433,19178,16122,1,84.1,,
,,,,,,,
"URBANA (060)",11139,27712,24427,356,88.1,1.3,
"De 12 a 14 años (061)",989,6,6,,100,,
"De 15 a 19 años (062)",1607,105,104,29,99,27.6,
"De 20 a 24 años (063)",1357,697,680,85,97.6,12.2,
"De 25 a 29 años (064)",1140,1301,1245,90,95.7,6.9,
"De 30 a 34 años (065)",924,1879,1797,58,95.6,3.1,
"De 35 a 39 años (066)",974,2972,2807,55,94.4,1.9,
"De 40 a 44 años (067)",759,2958,2725,29,92.1,1,
"De 45 a 49 años (068)",723,3159,2875,9,91,0.3,
"De 50 y más años (069)",2666,14635,12188,1,83.3,,
"PEA (070)",2435,6146,5486,73,89.3,1.2,
"De 12 a 14 años (071)",27,2,2,,100,,
"De 15 a 19 años (072)",163,23,23,3,100,13,
"De 20 a 24 años (073)",340,160,159,17,99.4,10.6,
"De 25 a 29 años (074)",371,308,300,19,97.4,6.2,
"De 30 a 34 años (075)",290,495,474,17,95.8,3.4,
"De 35 a 39 años (076)",299,728,694,11,95.3,1.5,
"De 40 a 44 años (077)",244,876,808,6,92.2,0.7,
"De 45 a 49 años (078)",195,747,696,,93.2,,
"De 50 y más años (079)",506,2807,2330,,83,,
"Ocupada (080)",2233,5953,5315,68,89.3,1.1,
"De 12 a 14 años (081)",25,2,2,,100,,
"De 15 a 19 años (082)",130,20,20,2,100,10,
"De 20 a 24 años (083)",284,132,131,14,99.2,10.6,
"De 25 a 29 años (084)",319,287,280,18,97.6,6.3,
"De 30 a 34 años (085)",271,480,459,17,95.6,3.5,
"De 35 a 39 años (086)",279,706,673,11,95.3,1.6,
"De 40 a 44 años (087)",237,859,794,6,92.4,0.7,
"De 45 a 49 años (088)",191,727,679,,93.4,,
"De 50 y más años (089)",497,2740,2277,,83.1,,
"Desocupada (090)",202,193,171,5,88.6,2.6,
"De 12 a 14 años (091)",2,,,,,,
"De 15 a 19 años (092)",33,3,3,1,100,33.3,
"De 20 a 24 años (093)",56,28,28,3,100,10.7,
"De 25 a 29 años (094)",52,21,20,1,95.2,4.8,
"De 30 a 34 años (095)",19,15,15,,100,,
"De 35 a 39 años (096)",20,22,21,,95.5,,
"De 40 a 44 años (097)",7,17,14,,82.4,,
"De 45 a 49 años (098)",4,20,17,,85,,
"De 50 y más años (099)",9,67,53,,79.1,,
"No PEA (100)",8704,21566,18941,283,87.8,1.3,
"De 12 a 14 años (101)",962,4,4,,100,,
"De 15 a 19 años (102)",1444,82,81,26,98.8,31.7,
"De 20 a 24 años (103)",1017,537,521,68,97,12.7,
"De 25 a 29 años (104)",769,993,945,71,95.2,7.2,
"De 30 a 34 años (105)",634,1384,1323,41,95.6,3,
"De 35 a 39 años (106)",675,2244,2113,44,94.2,2,
"De 40 a 44 años (107)",515,2082,1917,23,92.1,1.1,
"De 45 a 49 años (108)",528,2412,2179,9,90.3,0.4,
"De 50 y más años (109)",2160,11828,9858,1,83.3,,
,,,,,,,
"RURAL (120)",7169,18833,16885,338,89.7,1.8,
"De 12 a 14 años (121)",709,8,7,,87.5,,
"De 15 a 19 años (122)",1101,151,149,35,98.7,23.2,
"De 20 a 24 años (123)",913,614,591,90,96.3,14.7,
"De 25 a 29 años (124)",795,1272,1217,85,95.7,6.7,
"De 30 a 34 años (125)",639,1702,1607,69,94.4,4.1,
"De 35 a 39 años (126)",600,2134,1977,40,92.6,1.9,
"De 40 a 44 años (127)",490,2207,2028,17,91.9,0.8,
"De 45 a 49 años (128)",438,2209,2036,2,92.2,0.1,
"De 50 y más años (129)",1484,8536,7273,,85.2,,
"PEA (130)",1114,2890,2623,43,90.8,1.5,
"De 12 a 14 años (131)",19,2,2,,100,,
"De 15 a 19 años (132)",105,20,20,2,100,10,
"De 20 a 24 años (133)",190,94,93,14,98.9,14.9,
"De 25 a 29 años (134)",166,175,165,6,94.3,3.4,
"De 30 a 34 años (135)",132,265,251,13,94.7,4.9,
"De 35 a 39 años (136)",108,341,324,4,95,1.2,
"De 40 a 44 años (137)",104,445,418,3,93.9,0.7,
"De 45 a 49 años (138)",79,362,341,1,94.2,0.3,
"De 50 y más años (139)",211,1186,1009,,85.1,,
"Ocupada (140)",948,2793,2535,42,90.8,1.5,
"De 12 a 14 años (141)",15,2,2,,100,,
"De 15 a 19 años (142)",73,20,20,2,100,10,
"De 20 a 24 años (143)",145,88,87,14,98.9,15.9,
"De 25 a 29 años (144)",135,161,152,6,94.4,3.7,
"De 30 a 34 años (145)",111,255,241,13,94.5,5.1,
"De 35 a 39 años (146)",96,314,299,4,95.2,1.3,
"De 40 a 44 años (147)",93,435,409,2,94,0.5,
"De 45 a 49 años (148)",76,358,337,1,94.1,0.3,
"De 50 y más años (149)",204,1160,988,,85.2,,
"Desocupada (150)",166,97,88,1,90.7,1,
"De 12 a 14 años (151)",4,,,,,,
"De 15 a 19 años (152)",32,,,,,,
"De 20 a 24 años (153)",45,6,6,,100,,
"De 25 a 29 años (154)",31,14,13,,92.9,,
"De 30 a 34 años (155)",21,10,10,,100,,
"De 35 a 39 años (156)",12,27,25,,92.6,,
"De 40 a 44 años (157)",11,10,9,1,90,10,
"De 45 a 49 años (158)",3,4,4,,100,,
"De 50 y más años (159)",7,26,21,,80.8,,
"No PEA (160)",6055,15943,14262,295,89.5,1.9,
"De 12 a 14 años (161)",690,6,5,,83.3,,
"De 15 a 19 años (162)",996,131,129,33,98.5,25.2,
"De 20 a 24 años (163)",723,520,498,76,95.8,14.6,
"De 25 a 29 años (164)",629,1097,1052,79,95.9,7.2,
"De 30 a 34 años (165)",507,1437,1356,56,94.4,3.9,
"De 35 a 39 años (166)",492,1793,1653,36,92.2,2,
"De 40 a 44 años (167)",386,1762,1610,14,91.4,0.8,
"De 45 a 49 años (168)",359,1847,1695,1,91.8,0.1,
"De 50 y más años (169)",1273,7350,6264,,85.2,,
