"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",981,,510,354,91,26,,
"Obreros construc.,conf.,papel, fab., instr. (099)",594,106,150,316,8,14,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2192,70,1887,49,1,143,42,
"Otra (101)",5,5,,,,,,
"Ocupaciñn no especificada (102)",235,33,158,36,3,5,,
"Desocupado (103)",207,,,,,,,207
"Mujeres (104)",1688,472,142,679,62,170,129,34
"Profes., científicos e intelectuales (106)",61,54,,7,,,,
"Técnicos de nivel medio y trab. asimilados (107)",82,24,,42,15,1,,
"Jefes y empleados de oficina (108)",24,21,,,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",808,294,54,348,25,87,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",82,,,75,7,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",64,,10,45,9,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",13,1,2,9,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",462,62,66,131,3,71,129,
"Ocupaciñn no especificada (115)",58,16,10,22,3,7,,
"Desocupado (116)",34,,,,,,,34
