"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Hogares privados con servicio doméstico (129)",34,,,,,,,,,34,,
"Actividad economica no especificada (131)",22,,,,,,,,,,,22
,,,,,,,,,,,,
"RURAL (132)",3333,3,153,15,22,95,1977,41,44,923,1,59
"Agric., ganadería, caza y silvicultura (133)",2764,,1,1,,,1975,,,787,,
"Pesca (134)",2,,,,,,2,,,,,
"Explotación de minas y canteras (135)",9,,,,,,,4,,5,,
"Industrias manufactureras (136)",31,,,,,,,30,1,,,
"Suministro de electricidad, gas y agua (137)",1,,,,,,,,,1,,
"Construcción (138)",94,,,,,,,,36,58,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",103,,,2,,86,,5,,10,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",1,,,,,,,1,,,,
"Comercio al por mayor (141)",4,,,,,4,,,,,,
"Comercio al por menor (142)",98,,,2,,82,,4,,10,,
"Hoteles y restaurantes (143)",12,,,,,7,,,,5,,
"Trans., almac. y comunicaciones (144)",11,,,,1,,,,7,3,,
"Activid.inmobil., empres. y alquileres (146)",3,,,,2,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",31,3,,3,14,,,2,,8,1,
"Enseñanza (148)",152,,148,,4,,,,,,,
"Servicios sociales y de salud (149)",14,,4,9,,1,,,,,,
"Otras activ. serv.comun.soc y personales (150)",6,,,,1,1,,,,4,,
"Hogares privados con servicio doméstico (151)",41,,,,,,,,,41,,
"Actividad economica no especificada (153)",59,,,,,,,,,,,59
"Hombres (154)",2890,3,91,11,18,46,1876,37,44,754,1,9
"Agric., ganadería, caza y silvicultura (155)",2540,,1,1,,,1874,,,664,,
"Pesca (156)",2,,,,,,2,,,,,
"Explotación de minas y canteras (157)",8,,,,,,,4,,4,,
"Industrias manufactureras (158)",27,,,,,,,26,1,,,
"Suministro de electricidad, gas y agua (159)",1,,,,,,,,,1,,
"Construcción (160)",94,,,,,,,,36,58,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",58,,,2,,44,,5,,7,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",1,,,,,,,1,,,,
"Comercio al por mayor (163)",4,,,,,4,,,,,,
"Comercio al por menor (164)",53,,,2,,40,,4,,7,,
"Hoteles y restaurantes (165)",2,,,,,1,,,,1,,
"Trans., almac. y comunicaciones (166)",11,,,,1,,,,7,3,,
"Activid.inmobil., empres. y alquileres (168)",1,,,,1,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",28,3,,3,12,,,2,,7,1,
"Enseñanza (170)",93,,90,,3,,,,,,,
"Servicios sociales y de salud (171)",5,,,5,,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",2,,,,1,1,,,,,,
"Hogares privados con servicio doméstico (173)",9,,,,,,,,,9,,
"Actividad economica no especificada (175)",9,,,,,,,,,,,9
"Mujeres (176)",443,,62,4,4,49,101,4,,169,,50
"Agric., ganadería, caza y silvicultura (177)",224,,,,,,101,,,123,,
"Explotación de minas y canteras (179)",1,,,,,,,,,1,,
"Industrias manufactureras (180)",4,,,,,,,4,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",45,,,,,42,,,,3,,
"Comercio al por menor (186)",45,,,,,42,,,,3,,
"Hoteles y restaurantes (187)",10,,,,,6,,,,4,,
"Activid.inmobil., empres. y alquileres (190)",2,,,,1,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",3,,,,2,,,,,1,,
"Enseñanza (192)",59,,58,,1,,,,,,,
"Servicios sociales y de salud (193)",9,,4,4,,1,,,,,,
"Otras activ. serv.comun.soc y personales (194)",4,,,,,,,,,4,,
"Hogares privados con servicio doméstico (195)",32,,,,,,,,,32,,
"Actividad economica no especificada (197)",50,,,,,,,,,,,50
