"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Intermediación financiera (123)",8,8,,,,,
"Activid.inmobil., empres. y alquileres (124)",106,86,6,12,1,1,
"Admin.pub. y defensa; p. segur.soc.afil (125)",124,115,9,,,,
"Enseñanza (126)",669,618,,51,,,
"Servicios sociales y de salud (127)",171,167,1,3,,,
"Otras activ. serv.comun.soc y personales (128)",185,93,11,75,1,5,
"Hogares privados con servicio doméstico (129)",384,,,,,,384
"Actividad economica no especificada (131)",284,128,38,74,5,39,
,,,,,,,
"RURAL (132)",12096,457,2870,5536,287,2844,102
"Agric., ganadería, caza y silvicultura (133)",10806,2,2672,5182,283,2667,
"Pesca (134)",4,,1,2,,1,
"Industrias manufactureras (136)",81,3,25,51,,2,
"Construcción (138)",78,3,67,5,,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",157,17,1,118,1,20,
"Venta, mant.y rep. veh.autom.y motoc. (140)",13,2,,11,,,
"Comercio al por mayor (141)",7,,,6,,1,
"Comercio al por menor (142)",137,15,1,101,1,19,
"Hoteles y restaurantes (143)",42,14,4,17,2,5,
"Trans., almac. y comunicaciones (144)",126,6,60,56,,4,
"Intermediación financiera (145)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (146)",15,12,1,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",40,36,4,,,,
"Enseñanza (148)",302,290,,12,,,
"Servicios sociales y de salud (149)",61,55,5,1,,,
"Otras activ. serv.comun.soc y personales (150)",19,11,1,7,,,
"Hogares privados con servicio doméstico (151)",102,,,,,,102
"Actividad economica no especificada (153)",262,7,29,83,1,142,
"Hombres (154)",9371,288,2559,4660,230,1629,5
"Agric., ganadería, caza y silvicultura (155)",8670,2,2387,4448,226,1607,
"Pesca (156)",4,,1,2,,1,
"Industrias manufactureras (158)",74,3,24,46,,1,
"Construcción (160)",78,3,67,5,,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",90,8,1,75,1,5,
"Venta, mant.y rep. veh.autom.y motoc. (162)",11,1,,10,,,
"Comercio al por mayor (163)",5,,,5,,,
"Comercio al por menor (164)",74,7,1,60,1,5,
"Hoteles y restaurantes (165)",10,3,1,4,2,,
"Trans., almac. y comunicaciones (166)",125,6,59,56,,4,
"Activid.inmobil., empres. y alquileres (168)",12,9,1,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",30,26,4,,,,
"Enseñanza (170)",192,188,,4,,,
"Servicios sociales y de salud (171)",38,32,5,1,,,
"Otras activ. serv.comun.soc y personales (172)",15,8,1,6,,,
"Hogares privados con servicio doméstico (173)",5,,,,,,5
"Actividad economica no especificada (175)",28,,8,11,1,8,
"Mujeres (176)",2725,169,311,876,57,1215,97
"Agric., ganadería, caza y silvicultura (177)",2136,,285,734,57,1060,
"Industrias manufactureras (180)",7,,1,5,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",67,9,,43,,15,
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,1,,1,,,
"Comercio al por mayor (185)",2,,,1,,1,
"Comercio al por menor (186)",63,8,,41,,14,
"Hoteles y restaurantes (187)",32,11,3,13,,5,
"Trans., almac. y comunicaciones (188)",1,,1,,,,
"Intermediación financiera (189)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (190)",3,3,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",10,10,,,,,
"Enseñanza (192)",110,102,,8,,,
"Servicios sociales y de salud (193)",23,23,,,,,
"Otras activ. serv.comun.soc y personales (194)",4,3,,1,,,
"Hogares privados con servicio doméstico (195)",97,,,,,,97
"Actividad economica no especificada (197)",234,7,21,72,,134,
