"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Enseñanza (039)",878,,166,413,283,16
"Servicios sociales y de salud (040)",283,,53,136,86,8
"Otras activ. serv.comun.soc y personales (041)",473,18,202,143,84,26
"Hogares privados con servicio doméstico (042)",245,12,132,64,28,9
"Organiz. y organos extraterritoriales (043)",2,,,1,1,
"Actividad economica no especificada (044)",655,4,224,225,177,25
"Desocupado (045)",1685,75,772,498,270,70
"Mujeres (046)",12919,319,4423,4787,2949,441
"Agric., ganadería, caza y silvicultura (047)",2598,103,798,845,687,165
"Explotación de minas y canteras (049)",5,,1,3,1,
"Industrias manufactureras (050)",515,18,155,204,126,12
"Suministro de electricidad, gas y agua (051)",9,,4,2,3,
"Construcción (052)",53,,21,25,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",3426,60,1039,1374,848,105
"Venta, mant.y rep. veh.autom.y motoc. (054)",76,2,34,29,11,
"Comercio al por mayor (055)",129,4,38,58,26,3
"Comercio al por menor (056)",3221,54,967,1287,811,102
"Hoteles y restaurantes (057)",1618,35,528,581,408,66
"Trans., almac. y comunicaciones (058)",174,1,109,45,19,
"Intermediación financiera (059)",39,,30,9,,
"Activid.inmobil., empres. y alquileres (060)",250,,118,100,32,
"Admin.pub. y defensa; p. segur.soc afil (061)",206,,77,89,40,
"Enseñanza (062)",861,,168,467,220,6
"Servicios sociales y de salud (063)",435,,113,225,93,4
"Otras activ. serv.comun.soc y personales (064)",484,10,137,204,119,14
"Hogares privados con servicio doméstico (065)",851,54,441,201,137,18
"Actividad economica no especificada (067)",716,3,281,257,142,33
"Desocupado (068)",679,35,403,156,67,18
,,,,,,
"URBANA (069)",28049,588,9660,10087,6714,1000
"Agric., ganadería, caza y silvicultura (070)",5076,147,1684,1609,1284,352
"Pesca (071)",44,,21,18,5,
"Explotación de minas y canteras (072)",55,,18,21,13,3
"Industrias manufactureras (073)",1479,68,536,474,359,42
"Suministro de electricidad, gas y agua (074)",66,,22,27,16,1
"Construcción (075)",1503,14,504,544,398,43
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",6427,149,2037,2359,1632,250
"Venta, mant.y rep. veh.autom.y motoc. (077)",643,21,231,210,159,22
"Comercio al por mayor (078)",301,7,117,118,54,5
"Comercio al por menor (079)",5483,121,1689,2031,1419,223
"Hoteles y restaurantes (080)",1986,74,673,658,495,86
"Trans., almac. y comunicaciones (081)",2613,10,1027,984,564,28
"Intermediación financiera (082)",95,,56,25,14,
"Activid.inmobil., empres. y alquileres (083)",940,4,365,364,190,17
"Admin.pub. y defensa; p. segur.soc afil (084)",1097,,317,481,289,10
"Enseñanza (085)",1621,,301,828,471,21
"Servicios sociales y de salud (086)",664,,148,335,170,11
"Otras activ. serv.comun.soc y personales (087)",923,28,328,329,200,38
"Hogares privados con servicio doméstico (088)",845,56,438,205,132,14
"Organiz. y organos extraterritoriales (089)",2,,,1,1,
"Actividad economica no especificada (090)",1113,7,404,401,264,37
"Desocupado (091)",1500,31,781,424,217,47
"Hombres (092)",17931,390,6235,6221,4385,700
"Agric., ganadería, caza y silvicultura (093)",4229,127,1466,1309,1039,288
"Pesca (094)",44,,21,18,5,
"Explotación de minas y canteras (095)",51,,18,18,12,3
"Industrias manufactureras (096)",1041,51,410,302,245,33
"Suministro de electricidad, gas y agua (097)",57,,18,25,13,1
"Construcción (098)",1452,14,485,519,391,43
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",3256,95,1071,1098,842,150
"Venta, mant.y rep. veh.autom.y motoc. (100)",572,19,199,182,150,22
"Comercio al por mayor (101)",177,3,80,64,28,2
"Comercio al por menor (102)",2507,73,792,852,664,126
"Hoteles y restaurantes (103)",536,40,207,140,125,24
"Trans., almac. y comunicaciones (104)",2452,9,922,947,546,28
"Intermediación financiera (105)",56,,26,16,14,
"Activid.inmobil., empres. y alquileres (106)",697,4,251,266,159,17
"Admin.pub. y defensa; p. segur.soc afil (107)",903,,247,397,249,10
"Enseñanza (108)",826,,154,396,261,15
"Servicios sociales y de salud (109)",263,,47,127,81,8
"Otras activ. serv.comun.soc y personales (110)",451,18,194,133,81,25
"Hogares privados con servicio doméstico (111)",112,8,66,28,10,
"Organiz. y organos extraterritoriales (112)",2,,,1,1,
"Actividad economica no especificada (113)",534,4,177,189,146,18
"Desocupado (114)",969,20,455,292,165,37
"Mujeres (115)",10118,198,3425,3866,2329,300
"Agric., ganadería, caza y silvicultura (116)",847,20,218,300,245,64
"Explotación de minas y canteras (118)",4,,,3,1,
"Industrias manufactureras (119)",438,17,126,172,114,9
"Suministro de electricidad, gas y agua (120)",9,,4,2,3,
"Construcción (121)",51,,19,25,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",3171,54,966,1261,790,100
"Venta, mant.y rep. veh.autom.y motoc. (123)",71,2,32,28,9,
"Comercio al por mayor (124)",124,4,37,54,26,3
"Comercio al por menor (125)",2976,48,897,1179,755,97
"Hoteles y restaurantes (126)",1450,34,466,518,370,62
"Trans., almac. y comunicaciones (127)",161,1,105,37,18,
"Intermediación financiera (128)",39,,30,9,,
"Activid.inmobil., empres. y alquileres (129)",243,,114,98,31,
"Admin.pub. y defensa; p. segur.soc afil (130)",194,,70,84,40,
"Enseñanza (131)",795,,147,432,210,6
"Servicios sociales y de salud (132)",401,,101,208,89,3
"Otras activ. serv.comun.soc y personales (133)",472,10,134,196,119,13
"Hogares privados con servicio doméstico (134)",733,48,372,177,122,14
"Actividad economica no especificada (136)",579,3,227,212,118,19
"Desocupado (137)",531,11,326,132,52,10
,,,,,,
"RURAL (138)",18520,663,6884,5900,3963,1110
"Agric., ganadería, caza y silvicultura (139)",15454,544,5617,4871,3423,999
"Pesca (140)",3,,,2,1,
"Explotación de minas y canteras (141)",10,,7,2,,1
"Industrias manufactureras (142)",266,12,121,80,47,6
"Suministro de electricidad, gas y agua (143)",1,,,1,,
"Construcción (144)",104,,38,41,23,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",500,12,154,201,116,17
"Venta, mant.y rep. veh.autom.y motoc. (146)",51,3,22,14,11,1
"Comercio al por mayor (147)",20,,5,11,4,
"Comercio al por menor (148)",429,9,127,176,101,16
"Hoteles y restaurantes (149)",190,3,69,69,45,4
"Trans., almac. y comunicaciones (150)",297,3,125,125,43,1
"Activid.inmobil., empres. y alquileres (152)",23,,11,7,5,
"Admin.pub. y defensa; p. segur.soc afil (153)",93,,50,34,8,1
"Enseñanza (154)",118,,33,52,32,1
"Servicios sociales y de salud (155)",54,,18,26,9,1
"Otras activ. serv.comun.soc y personales (156)",34,,11,18,3,2
"Hogares privados con servicio doméstico (157)",251,10,135,60,33,13
"Actividad economica no especificada (159)",258,,101,81,55,21
"Desocupado (160)",864,79,394,230,120,41
"Hombres (161)",15719,542,5886,4979,3343,969
"Agric., ganadería, caza y silvicultura (162)",13703,461,5037,4326,2981,898
"Pesca (163)",3,,,2,1,
"Explotación de minas y canteras (164)",9,,6,2,,1
"Industrias manufactureras (165)",189,11,92,48,35,3
"Suministro de electricidad, gas y agua (166)",1,,,1,,
"Construcción (167)",102,,36,41,23,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",245,6,81,88,58,12
"Venta, mant.y rep. veh.autom.y motoc. (169)",46,3,20,13,9,1
"Comercio al por mayor (170)",15,,4,7,4,
"Comercio al por menor (171)",184,3,57,68,45,11
"Hoteles y restaurantes (172)",22,2,7,6,7,
"Trans., almac. y comunicaciones (173)",284,3,121,117,42,1
"Activid.inmobil., empres. y alquileres (175)",16,,7,5,4,
"Admin.pub. y defensa; p. segur.soc afil (176)",81,,43,29,8,1
"Enseñanza (177)",52,,12,17,22,1
"Servicios sociales y de salud (178)",20,,6,9,5,
"Otras activ. serv.comun.soc y personales (179)",22,,8,10,3,1
"Hogares privados con servicio doméstico (180)",133,4,66,36,18,9
"Actividad economica no especificada (182)",121,,47,36,31,7
"Desocupado (183)",716,55,317,206,105,33
"Mujeres (184)",2801,121,998,921,620,141
"Agric., ganadería, caza y silvicultura (185)",1751,83,580,545,442,101
"Explotación de minas y canteras (187)",1,,1,,,
"Industrias manufactureras (188)",77,1,29,32,12,3
"Construcción (190)",2,,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",255,6,73,113,58,5
"Venta, mant.y rep. veh.autom.y motoc. (192)",5,,2,1,2,
"Comercio al por mayor (193)",5,,1,4,,
"Comercio al por menor (194)",245,6,70,108,56,5
"Hoteles y restaurantes (195)",168,1,62,63,38,4
"Trans., almac. y comunicaciones (196)",13,,4,8,1,
"Activid.inmobil., empres. y alquileres (198)",7,,4,2,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",12,,7,5,,
"Enseñanza (200)",66,,21,35,10,
"Servicios sociales y de salud (201)",34,,12,17,4,1
"Otras activ. serv.comun.soc y personales (202)",12,,3,8,,1
"Hogares privados con servicio doméstico (203)",118,6,69,24,15,4
"Actividad economica no especificada (205)",137,,54,45,24,14
"Desocupado (206)",148,24,77,24,15,8
