"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",2665,,,,97,943,1236,389
"De 45 a 49 años (048)",2065,,,7,222,981,596,259
"De 50 y más años (049)",4954,53,245,719,1635,1097,127,1078
,,,,,,,,
"URBANA (060)",12807,27,132,343,1120,2710,5190,3285
"De 12 a 14 años (061)",25,,,,,,2,23
"De 15 a 19 años (062)",499,,,,,,304,195
"De 20 a 24 años (063)",1630,,,,,7,946,677
"De 25 a 29 años (064)",1959,,,,,123,1202,634
"De 30 a 34 años (065)",1833,,,,2,346,1074,411
"De 35 a 39 años (066)",1883,,,,30,568,941,344
"De 40 a 44 años (067)",1401,,,,91,575,465,270
"De 45 a 49 años (068)",1163,,,10,175,565,221,192
"De 50 y más años (069)",2414,27,132,333,822,526,35,539
"PEA (070)",5858,3,18,116,517,1471,2131,1602
"De 12 a 14 años (071)",4,,,,,,2,2
"De 15 a 19 años (072)",137,,,,,,75,62
"De 20 a 24 años (073)",604,,,,,3,304,297
"De 25 a 29 años (074)",870,,,,,60,461,349
"De 30 a 34 años (075)",932,,,,1,197,495,239
"De 35 a 39 años (076)",1006,,,,19,330,457,200
"De 40 a 44 años (077)",740,,,,51,329,213,147
"De 45 a 49 años (078)",659,,,9,114,308,108,120
"De 50 y más años (079)",906,3,18,107,332,244,16,186
"Ocupada (080)",5723,3,18,116,515,1449,2068,1554
"De 12 a 14 años (081)",4,,,,,,2,2
"De 15 a 19 años (082)",121,,,,,,67,54
"De 20 a 24 años (083)",577,,,,,2,290,285
"De 25 a 29 años (084)",839,,,,,57,444,338
"De 30 a 34 años (085)",917,,,,1,196,487,233
"De 35 a 39 años (086)",989,,,,19,324,449,197
"De 40 a 44 años (087)",724,,,,51,322,208,143
"De 45 a 49 años (088)",650,,,9,113,305,105,118
"De 50 y más años (089)",902,3,18,107,331,243,16,184
"Desocupada (090)",135,,,,2,22,63,48
"De 15 a 19 años (092)",16,,,,,,8,8
"De 20 a 24 años (093)",27,,,,,1,14,12
"De 25 a 29 años (094)",31,,,,,3,17,11
"De 30 a 34 años (095)",15,,,,,1,8,6
"De 35 a 39 años (096)",17,,,,,6,8,3
"De 40 a 44 años (097)",16,,,,,7,5,4
"De 45 a 49 años (098)",9,,,,1,3,3,2
"De 50 y más años (099)",4,,,,1,1,,2
"No PEA (100)",6949,24,114,227,603,1239,3059,1683
"De 12 a 14 años (101)",21,,,,,,,21
"De 15 a 19 años (102)",362,,,,,,229,133
"De 20 a 24 años (103)",1026,,,,,4,642,380
"De 25 a 29 años (104)",1089,,,,,63,741,285
"De 30 a 34 años (105)",901,,,,1,149,579,172
"De 35 a 39 años (106)",877,,,,11,238,484,144
"De 40 a 44 años (107)",661,,,,40,246,252,123
"De 45 a 49 años (108)",504,,,1,61,257,113,72
"De 50 y más años (109)",1508,24,114,226,490,282,19,353
,,,,,,,,
"RURAL (120)",28552,32,148,597,1801,4670,15790,5514
"De 12 a 14 años (121)",78,,,,,,24,54
"De 15 a 19 años (122)",1962,,,,,,1348,614
"De 20 a 24 años (123)",4889,,,,,11,3524,1354
"De 25 a 29 años (124)",4881,,,,,203,3783,895
"De 30 a 34 años (125)",3774,,,,1,466,2750,557
"De 35 a 39 años (126)",3587,,,,27,884,2235,441
"De 40 a 44 años (127)",2798,,,,82,981,1346,389
"De 45 a 49 años (128)",2215,,,8,237,1036,646,288
"De 50 y más años (129)",4368,32,148,589,1454,1089,134,922
"PEA (130)",6933,3,17,98,420,1353,3414,1628
"De 12 a 14 años (131)",10,,,,,,4,6
"De 15 a 19 años (132)",392,,,,,,238,154
"De 20 a 24 años (133)",1074,,,,,3,662,409
"De 25 a 29 años (134)",1150,,,,,72,784,294
"De 30 a 34 años (135)",984,,,,,144,642,198
"De 35 a 39 años (136)",953,,,,10,264,533,146
"De 40 a 44 años (137)",794,,,,25,284,362,123
"De 45 a 49 años (138)",654,,,2,76,312,163,101
"De 50 y más años (139)",922,3,17,96,309,274,26,197
"Ocupada (140)",6827,2,17,98,417,1331,3362,1600
"De 12 a 14 años (141)",10,,,,,,4,6
"De 15 a 19 años (142)",384,,,,,,232,152
"De 20 a 24 años (143)",1050,,,,,3,647,400
"De 25 a 29 años (144)",1130,,,,,72,771,287
"De 30 a 34 años (145)",970,,,,,143,633,194
"De 35 a 39 años (146)",940,,,,10,256,530,144
"De 40 a 44 años (147)",786,,,,25,280,359,122
"De 45 a 49 años (148)",648,,,2,76,309,160,101
"De 50 y más años (149)",909,2,17,96,306,268,26,194
"Desocupada (150)",106,1,,,3,22,52,28
"De 15 a 19 años (152)",8,,,,,,6,2
"De 20 a 24 años (153)",24,,,,,,15,9
"De 25 a 29 años (154)",20,,,,,,13,7
"De 30 a 34 años (155)",14,,,,,1,9,4
"De 35 a 39 años (156)",13,,,,,8,3,2
"De 40 a 44 años (157)",8,,,,,4,3,1
"De 45 a 49 años (158)",6,,,,,3,3,
"De 50 y más años (159)",13,1,,,3,6,,3
"No PEA (160)",21619,29,131,499,1381,3317,12376,3886
"De 12 a 14 años (161)",68,,,,,,20,48
"De 15 a 19 años (162)",1570,,,,,,1110,460
"De 20 a 24 años (163)",3815,,,,,8,2862,945
"De 25 a 29 años (164)",3731,,,,,131,2999,601
"De 30 a 34 años (165)",2790,,,,1,322,2108,359
"De 35 a 39 años (166)",2634,,,,17,620,1702,295
"De 40 a 44 años (167)",2004,,,,57,697,984,266
"De 45 a 49 años (168)",1561,,,6,161,724,483,187
"De 50 y más años (169)",3446,29,131,493,1145,815,108,725
