"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Venta, mant.y rep. veh.autom.y motoc. (146)",6,,,,,4,,2,,,,,
"Comercio al por mayor (147)",2,,,2,,,,,,,,,
"Comercio al por menor (148)",45,,,4,,31,,,,10,,,
"Hoteles y restaurantes (149)",24,,,,,21,,,,3,,,
"Trans., almac. y comunicaciones (150)",41,,,,,,,3,31,7,,,
"Activid.inmobil., empres. y alquileres (152)",4,,2,1,,1,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",18,2,,,1,,,,,4,11,,
"Enseñanza (154)",38,1,35,,,,,,,2,,,
"Servicios sociales y de salud (155)",13,,1,8,1,1,,,2,,,,
"Otras activ. serv.comun.soc y personales (156)",7,,,,1,,,,,6,,,
"Hogares privados con servicio doméstico (157)",7,,,,,,,,,7,,,
"Actividad economica no especificada (159)",29,,,1,,,,,,,,28,
"Desocupado (160)",13,,,,,,,,,,,,13
"Hombres (161)",1415,2,31,25,15,22,605,87,281,323,11,3,10
"Agric., ganadería, caza y silvicultura (162)",857,,,3,1,,604,,7,242,,,
"Pesca (163)",2,,,,,,1,,,1,,,
"Explotación de minas y canteras (164)",2,,,1,,,,1,,,,,
"Industrias manufactureras (165)",106,,8,3,2,,,76,16,1,,,
"Suministro de electricidad, gas y agua (166)",1,,,,,,,,,1,,,
"Construcción (167)",304,,,8,10,,,5,225,56,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",29,,,5,,19,,2,,3,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",4,,,,,2,,2,,,,,
"Comercio al por mayor (170)",2,,,2,,,,,,,,,
"Comercio al por menor (171)",23,,,3,,17,,,,3,,,
"Hoteles y restaurantes (172)",2,,,,,2,,,,,,,
"Trans., almac. y comunicaciones (173)",41,,,,,,,3,31,7,,,
"Activid.inmobil., empres. y alquileres (175)",4,,2,1,,1,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",17,1,,,1,,,,,4,11,,
"Enseñanza (177)",23,1,20,,,,,,,2,,,
"Servicios sociales y de salud (178)",6,,1,3,,,,,2,,,,
"Otras activ. serv.comun.soc y personales (179)",7,,,,1,,,,,6,,,
"Actividad economica no especificada (182)",4,,,1,,,,,,,,3,
"Desocupado (183)",10,,,,,,,,,,,,10
"Mujeres (184)",282,1,17,9,3,37,69,2,8,108,,25,3
"Agric., ganadería, caza y silvicultura (185)",157,,2,,1,1,69,,,84,,,
"Industrias manufactureras (188)",4,,,2,,,,2,,,,,
"Construcción (190)",17,,,1,1,,,,8,7,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",24,,,1,,16,,,,7,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,,,,2,,,,,,,
"Comercio al por menor (194)",22,,,1,,14,,,,7,,,
"Hoteles y restaurantes (195)",22,,,,,19,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",1,1,,,,,,,,,,,
"Enseñanza (200)",15,,15,,,,,,,,,,
"Servicios sociales y de salud (201)",7,,,5,1,1,,,,,,,
"Hogares privados con servicio doméstico (203)",7,,,,,,,,,7,,,
"Actividad economica no especificada (205)",25,,,,,,,,,,,25,
"Desocupado (206)",3,,,,,,,,,,,,3
