"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",4572,,2,4376,192,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",150,,72,70,4,4,,
"Obreros construc.,conf.,papel, fab., instr. (099)",223,23,78,116,3,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2283,18,1216,18,,1011,20,
"Ocupaciñn no especificada (102)",114,10,29,56,5,14,,
"Desocupado (103)",128,,,,,,,128
"Mujeres (104)",1907,141,238,618,22,745,98,45
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",66,54,,12,,,,
"Técnicos de nivel medio y trab. asimilados (107)",19,15,,4,,,,
"Jefes y empleados de oficina (108)",11,11,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",210,33,14,142,2,19,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",361,,,341,20,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",21,,8,13,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",12,,2,8,,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1063,19,200,60,,686,98,
"Ocupaciñn no especificada (115)",98,8,14,38,,38,,
"Desocupado (116)",45,,,,,,,45
