"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",1080,,,3,107,578,277,115
"De 50 y más años (049)",5429,130,457,981,1377,990,50,1444
,,,,,,,,
"URBANA (060)",15536,90,289,693,1469,3423,5397,4175
"De 12 a 14 años (061)",22,,,,,,3,19
"De 15 a 19 años (062)",376,,,,,,219,157
"De 20 a 24 años (063)",1751,,,,,8,886,857
"De 25 a 29 años (064)",2154,,,,,117,1234,803
"De 30 a 34 años (065)",2178,,,,,383,1279,516
"De 35 a 39 años (066)",2013,,,,16,699,943,355
"De 40 a 44 años (067)",1731,,,,70,756,591,314
"De 45 a 49 años (068)",1330,,,8,223,727,201,171
"De 50 y más años (069)",3981,90,289,685,1160,733,41,983
"PEA (070)",8146,4,39,195,779,2216,2842,2071
"De 12 a 14 años (071)",2,,,,,,,2
"De 15 a 19 años (072)",130,,,,,,73,57
"De 20 a 24 años (073)",719,,,,,4,347,368
"De 25 a 29 años (074)",1118,,,,,62,585,471
"De 30 a 34 años (075)",1319,,,,,247,735,337
"De 35 a 39 años (076)",1277,,,,10,458,577,232
"De 40 a 44 años (077)",1231,,,,52,565,392,222
"De 45 a 49 años (078)",880,,,6,157,492,110,115
"De 50 y más años (079)",1470,4,39,189,560,388,23,267
"Ocupada (080)",7772,3,39,195,766,2154,2684,1931
"De 12 a 14 años (081)",2,,,,,,,2
"De 15 a 19 años (082)",117,,,,,,62,55
"De 20 a 24 años (083)",646,,,,,4,314,328
"De 25 a 29 años (084)",1026,,,,,60,545,421
"De 30 a 34 años (085)",1239,,,,,234,698,307
"De 35 a 39 años (086)",1239,,,,10,447,558,224
"De 40 a 44 años (087)",1193,,,,50,548,376,219
"De 45 a 49 años (088)",863,,,6,155,480,108,114
"De 50 y más años (089)",1447,3,39,189,551,381,23,261
"Desocupada (090)",374,1,,,13,62,158,140
"De 15 a 19 años (092)",13,,,,,,11,2
"De 20 a 24 años (093)",73,,,,,,33,40
"De 25 a 29 años (094)",92,,,,,2,40,50
"De 30 a 34 años (095)",80,,,,,13,37,30
"De 35 a 39 años (096)",38,,,,,11,19,8
"De 40 a 44 años (097)",38,,,,2,17,16,3
"De 45 a 49 años (098)",17,,,,2,12,2,1
"De 50 y más años (099)",23,1,,,9,7,,6
"No PEA (100)",7390,86,250,498,690,1207,2555,2104
"De 12 a 14 años (101)",20,,,,,,3,17
"De 15 a 19 años (102)",246,,,,,,146,100
"De 20 a 24 años (103)",1032,,,,,4,539,489
"De 25 a 29 años (104)",1036,,,,,55,649,332
"De 30 a 34 años (105)",859,,,,,136,544,179
"De 35 a 39 años (106)",736,,,,6,241,366,123
"De 40 a 44 años (107)",500,,,,18,191,199,92
"De 45 a 49 años (108)",450,,,2,66,235,91,56
"De 50 y más años (109)",2511,86,250,496,600,345,18,716
,,,,,,,,
"RURAL (120)",9301,44,217,549,1011,2099,3496,1885
"De 12 a 14 años (121)",17,,,,,,,17
"De 15 a 19 años (122)",282,,,,,,176,106
"De 20 a 24 años (123)",910,,,,,2,589,319
"De 25 a 29 años (124)",979,,,,,55,716,208
"De 30 a 34 años (125)",1013,,,,,178,688,147
"De 35 a 39 años (126)",1018,,,,6,298,618,96
"De 40 a 44 años (127)",891,,,,18,351,443,79
"De 45 a 49 años (128)",814,,,2,58,444,230,80
"De 50 y más años (129)",3377,44,217,547,929,771,36,833
"PEA (130)",1623,,10,63,175,407,611,357
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",40,,,,,,26,14
"De 20 a 24 años (133)",170,,,,,1,94,75
"De 25 a 29 años (134)",185,,,,,7,124,54
"De 30 a 34 años (135)",201,,,,,37,126,38
"De 35 a 39 años (136)",197,,,,1,54,114,28
"De 40 a 44 años (137)",186,,,,5,81,79,21
"De 45 a 49 años (138)",184,,,1,17,101,44,21
"De 50 y más años (139)",459,,10,62,152,126,4,105
"Ocupada (140)",1600,,10,62,174,404,605,345
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",39,,,,,,26,13
"De 20 a 24 años (143)",163,,,,,1,94,68
"De 25 a 29 años (144)",182,,,,,7,122,53
"De 30 a 34 años (145)",197,,,,,37,123,37
"De 35 a 39 años (146)",194,,,,1,54,113,26
"De 40 a 44 años (147)",185,,,,5,80,79,21
"De 45 a 49 años (148)",183,,,1,17,100,44,21
"De 50 y más años (149)",456,,10,61,151,125,4,105
"Desocupada (150)",23,,,1,1,3,6,12
"De 15 a 19 años (152)",1,,,,,,,1
"De 20 a 24 años (153)",7,,,,,,,7
"De 25 a 29 años (154)",3,,,,,,2,1
"De 30 a 34 años (155)",4,,,,,,3,1
"De 35 a 39 años (156)",3,,,,,,1,2
"De 40 a 44 años (157)",1,,,,,1,,
"De 45 a 49 años (158)",1,,,,,1,,
"De 50 y más años (159)",3,,,1,1,1,,
"No PEA (160)",7678,44,207,486,836,1692,2885,1528
"De 12 a 14 años (161)",16,,,,,,,16
"De 15 a 19 años (162)",242,,,,,,150,92
"De 20 a 24 años (163)",740,,,,,1,495,244
"De 25 a 29 años (164)",794,,,,,48,592,154
"De 30 a 34 años (165)",812,,,,,141,562,109
"De 35 a 39 años (166)",821,,,,5,244,504,68
"De 40 a 44 años (167)",705,,,,13,270,364,58
"De 45 a 49 años (168)",630,,,1,41,343,186,59
"De 50 y más años (169)",2918,44,207,485,777,645,32,728
