"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",102,79,,55,18,5,1,,,,23,110
"De 25 a 29 años (024)",158,126,1,53,39,16,12,5,,,32,259
"De 30 a 34 años (025)",170,162,,46,53,30,26,7,,,8,398
"De 35 a 39 años (026)",158,156,,16,39,27,53,20,1,,2,543
"De 40 a 44 años (027)",142,139,,9,22,29,46,22,11,,3,576
"De 45 a 49 años (028)",100,100,,3,16,12,31,22,11,5,,493
"De 50 y más años (029)",295,293,1,24,27,29,99,70,36,7,2,1437
"Desocupada (030)",29,24,,8,4,6,4,,,2,5,72
"De 15 a 19 años (032)",1,1,,1,,,,,,,,1
"De 20 a 24 años (033)",5,3,,1,1,1,,,,,2,6
"De 25 a 29 años (034)",10,8,,4,1,3,,,,,2,15
"De 30 a 34 años (035)",5,5,,2,2,1,,,,,,9
"De 35 a 39 años (036)",3,3,,,,,2,,,1,,19
"De 40 a 44 años (037)",2,2,,,,,2,,,,,9
"De 45 a 49 años (038)",1,1,,,,,,,,1,,10
"De 50 y más años (039)",2,1,,,,1,,,,,1,3
"No PEA (040)",4318,4161,26,629,600,604,1165,715,331,91,157,17193
"De 12 a 14 años (041)",9,1,,1,,,,,,,8,1
"De 15 a 19 años (042)",164,138,1,119,15,2,1,,,,26,159
"De 20 a 24 años (043)",445,396,5,230,116,34,11,,,,49,609
"De 25 a 29 años (044)",469,452,,109,152,120,67,4,,,17,1081
"De 30 a 34 años (045)",457,446,1,41,103,103,157,37,4,,11,1509
"De 35 a 39 años (046)",394,389,2,14,40,73,162,73,25,,5,1710
"De 40 a 44 años (047)",363,360,1,14,22,53,121,98,37,14,3,1859
"De 45 a 49 años (048)",338,334,1,4,18,35,105,103,51,17,4,1902
"De 50 y más años (049)",1679,1645,15,97,134,184,541,400,214,60,34,8363
,,,,,,,,,,,,
"URBANA (060)",909,846,2,192,172,136,201,97,36,10,63,2858
"De 12 a 14 años (061)",2,,,,,,,,,,2,
"De 15 a 19 años (062)",20,14,,14,,,,,,,6,14
"De 20 a 24 años (063)",101,83,,57,17,8,1,,,,18,119
"De 25 a 29 años (064)",123,101,1,50,27,16,7,,,,22,182
"De 30 a 34 años (065)",141,136,,32,48,33,18,5,,,5,337
"De 35 a 39 años (066)",99,98,1,9,22,22,34,7,3,,1,334
"De 40 a 44 años (067)",95,94,,7,19,25,29,12,2,,1,341
"De 45 a 49 años (068)",68,67,,2,11,8,21,17,7,1,1,320
"De 50 y más años (069)",260,253,,21,28,24,91,56,24,9,7,1211
"PEA (070)",424,391,1,105,99,62,76,35,11,2,33,1157
"De 12 a 14 años (071)",1,,,,,,,,,,1,
"De 15 a 19 años (072)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (073)",35,28,,21,5,2,,,,,7,37
"De 25 a 29 años (074)",71,54,1,32,13,6,2,,,,17,84
"De 30 a 34 años (075)",87,83,,28,32,14,7,2,,,4,176
"De 35 a 39 años (076)",59,58,,9,18,10,16,5,,,1,177
"De 40 a 44 años (077)",57,56,,5,14,17,15,5,,,1,181
"De 45 a 49 años (078)",36,36,,2,9,4,12,7,2,,,146
"De 50 y más años (079)",75,74,,6,8,9,24,16,9,2,1,354
"Ocupada (080)",416,385,1,104,98,60,74,35,11,2,31,1139
"De 12 a 14 años (081)",1,,,,,,,,,,1,
"De 15 a 19 años (082)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (083)",34,28,,21,5,2,,,,,6,37
"De 25 a 29 años (084)",68,52,1,31,13,5,2,,,,16,80
"De 30 a 34 años (085)",86,82,,28,31,14,7,2,,,4,174
"De 35 a 39 años (086)",57,56,,9,18,10,14,5,,,1,168
"De 40 a 44 años (087)",57,56,,5,14,17,15,5,,,1,181
"De 45 a 49 años (088)",36,36,,2,9,4,12,7,2,,,146
"De 50 y más años (089)",74,73,,6,8,8,24,16,9,2,1,351
"Desocupada (090)",8,6,,1,1,2,2,,,,2,18
"De 20 a 24 años (093)",1,,,,,,,,,,1,
"De 25 a 29 años (094)",3,2,,1,,1,,,,,1,4
"De 30 a 34 años (095)",1,1,,,1,,,,,,,2
"De 35 a 39 años (096)",2,2,,,,,2,,,,,9
"De 50 y más años (099)",1,1,,,,1,,,,,,3
"No PEA (100)",485,455,1,87,73,74,125,62,25,8,30,1701
"De 12 a 14 años (101)",1,,,,,,,,,,1,
"De 15 a 19 años (102)",17,12,,12,,,,,,,5,12
"De 20 a 24 años (103)",66,55,,36,12,6,1,,,,11,82
"De 25 a 29 años (104)",52,47,,18,14,10,5,,,,5,98
"De 30 a 34 años (105)",54,53,,4,16,19,11,3,,,1,161
"De 35 a 39 años (106)",40,40,1,,4,12,18,2,3,,,157
"De 40 a 44 años (107)",38,38,,2,5,8,14,7,2,,,160
"De 45 a 49 años (108)",32,31,,,2,4,9,10,5,1,1,174
"De 50 y más años (109)",185,179,,15,20,15,67,40,15,7,6,857
,,,,,,,,,,,,
"RURAL (120)",4579,4407,26,661,649,622,1236,764,354,95,172,18239
"De 12 a 14 años (121)",8,1,,1,,,,,,,7,1
"De 15 a 19 años (122)",160,138,1,116,18,2,1,,,,22,162
"De 20 a 24 años (123)",451,395,5,229,118,32,11,,,,56,606
"De 25 a 29 años (124)",514,485,,116,165,123,72,9,,,29,1173
"De 30 a 34 años (125)",491,477,1,57,110,101,165,39,4,,14,1579
"De 35 a 39 años (126)",456,450,1,21,57,78,183,86,23,1,6,1938
"De 40 a 44 años (127)",412,407,1,16,25,57,140,108,46,14,5,2103
"De 45 a 49 años (128)",371,368,1,5,23,39,115,108,55,22,3,2085
"De 50 y más años (129)",1716,1686,16,100,133,190,549,414,226,58,30,8592
"PEA (130)",746,701,1,119,122,92,196,111,48,12,45,2747
"De 15 a 19 años (132)",13,12,,9,3,,,,,,1,15
"De 20 a 24 años (133)",72,54,,35,14,4,1,,,,18,79
"De 25 a 29 años (134)",97,80,,25,27,13,10,5,,,17,190
"De 30 a 34 años (135)",88,84,,20,23,17,19,5,,,4,231
"De 35 a 39 años (136)",102,101,,7,21,17,39,15,1,1,1,385
"De 40 a 44 años (137)",87,85,,4,8,12,33,17,11,,2,404
"De 45 a 49 años (138)",65,65,,1,7,8,19,15,9,6,,357
"De 50 y más años (139)",222,220,1,18,19,21,75,54,27,5,2,1086
"Ocupada (140)",725,683,1,112,119,88,194,111,48,10,42,2693
"De 15 a 19 años (142)",12,11,,8,3,,,,,,1,14
"De 20 a 24 años (143)",68,51,,34,13,3,1,,,,17,73
"De 25 a 29 años (144)",90,74,,22,26,11,10,5,,,16,179
"De 30 a 34 años (145)",84,80,,18,22,16,19,5,,,4,224
"De 35 a 39 años (146)",101,100,,7,21,17,39,15,1,,1,375
"De 40 a 44 años (147)",85,83,,4,8,12,31,17,11,,2,395
"De 45 a 49 años (148)",64,64,,1,7,8,19,15,9,5,,347
"De 50 y más años (149)",221,220,1,18,19,21,75,54,27,5,1,1086
"Desocupada (150)",21,18,,7,3,4,2,,,2,3,54
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",4,3,,1,1,1,,,,,1,6
"De 25 a 29 años (154)",7,6,,3,1,2,,,,,1,11
"De 30 a 34 años (155)",4,4,,2,1,1,,,,,,7
"De 35 a 39 años (156)",1,1,,,,,,,,1,,10
"De 40 a 44 años (157)",2,2,,,,,2,,,,,9
"De 45 a 49 años (158)",1,1,,,,,,,,1,,10
"De 50 y más años (159)",1,,,,,,,,,,1,
"No PEA (160)",3833,3706,25,542,527,530,1040,653,306,83,127,15492
"De 12 a 14 años (161)",8,1,,1,,,,,,,7,1
"De 15 a 19 años (162)",147,126,1,107,15,2,1,,,,21,147
"De 20 a 24 años (163)",379,341,5,194,104,28,10,,,,38,527
"De 25 a 29 años (164)",417,405,,91,138,110,62,4,,,12,983
"De 30 a 34 años (165)",403,393,1,37,87,84,146,34,4,,10,1348
"De 35 a 39 años (166)",354,349,1,14,36,61,144,71,22,,5,1553
"De 40 a 44 años (167)",325,322,1,12,17,45,107,91,35,14,3,1699
"De 45 a 49 años (168)",306,303,1,4,16,31,96,93,46,16,3,1728
"De 50 y más años (169)",1494,1466,15,82,114,169,474,360,199,53,28,7506
