"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Mujeres (045)",4182,100,1340,1495,1014,233
"Agric., ganadería, caza y silvicultura (046)",2038,66,650,580,593,149
"Explotación de minas y canteras (048)",1,,,,1,
"Industrias manufactureras (049)",56,1,17,23,11,4
"Suministro de electricidad, gas y agua (050)",1,,1,,,
"Construcción (051)",4,,3,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",522,8,155,211,127,21
"Venta, mant.y rep. veh.autom.y motoc. (053)",4,,,3,1,
"Comercio al por mayor (054)",24,,6,11,6,1
"Comercio al por menor (055)",494,8,149,197,120,20
"Hoteles y restaurantes (056)",285,9,87,113,58,18
"Trans., almac. y comunicaciones (057)",4,,1,3,,
"Intermediación financiera (058)",1,,1,,,
"Activid.inmobil., empres. y alquileres (059)",14,1,4,6,3,
"Admin.pub. y defensa; p. segur.soc.afil (060)",62,,35,22,5,
"Enseñanza (061)",431,,84,273,73,1
"Servicios sociales y de salud (062)",83,,22,55,6,
"Otras activ. serv.comun.soc y personales (063)",95,1,37,37,18,2
"Hogares privados con servicio doméstico (064)",274,14,126,67,54,13
"Actividad economica no especificada (066)",311,,117,104,65,25
,,,,,,
"URBANA (067)",5290,74,1430,2068,1392,326
"Agric., ganadería, caza y silvicultura (068)",2439,35,657,789,725,233
"Explotación de minas y canteras (070)",18,,14,2,2,
"Industrias manufactureras (071)",165,2,50,67,37,9
"Suministro de electricidad, gas y agua (072)",6,,3,1,2,
"Construcción (073)",179,,66,66,44,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",679,12,184,277,172,34
"Venta, mant.y rep. veh.autom.y motoc. (075)",26,,11,12,3,
"Comercio al por mayor (076)",38,,12,13,10,3
"Comercio al por menor (077)",615,12,161,252,159,31
"Hoteles y restaurantes (078)",211,7,49,86,51,18
"Trans., almac. y comunicaciones (079)",107,3,47,40,15,2
"Intermediación financiera (080)",5,,3,1,1,
"Activid.inmobil., empres. y alquileres (081)",50,1,10,19,19,1
"Admin.pub. y defensa; p. segur.soc.afil (082)",196,,46,93,54,3
"Enseñanza (083)",718,,121,424,171,2
"Servicios sociales y de salud (084)",134,,27,85,22,
"Otras activ. serv.comun.soc y personales (085)",78,,30,31,13,4
"Hogares privados con servicio doméstico (086)",161,14,76,36,31,4
"Actividad economica no especificada (088)",144,,47,51,33,13
"Hombres (089)",3655,37,968,1366,1019,265
"Agric., ganadería, caza y silvicultura (090)",2103,24,570,690,602,217
"Explotación de minas y canteras (092)",18,,14,2,2,
"Industrias manufactureras (093)",129,1,37,49,33,9
"Suministro de electricidad, gas y agua (094)",5,,2,1,2,
"Construcción (095)",177,,64,66,44,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",316,5,84,122,87,18
"Venta, mant.y rep. veh.autom.y motoc. (097)",22,,11,9,2,
"Comercio al por mayor (098)",18,,6,5,5,2
"Comercio al por menor (099)",276,5,67,108,80,16
"Hoteles y restaurantes (100)",34,,8,10,13,3
"Trans., almac. y comunicaciones (101)",103,3,46,37,15,2
"Intermediación financiera (102)",4,,2,1,1,
"Activid.inmobil., empres. y alquileres (103)",38,,7,14,16,1
"Admin.pub. y defensa; p. segur.soc.afil (104)",160,,29,78,50,3
"Enseñanza (105)",410,,59,230,120,1
"Servicios sociales y de salud (106)",70,,14,40,16,
"Otras activ. serv.comun.soc y personales (107)",24,,9,8,4,3
"Hogares privados con servicio doméstico (108)",26,4,12,5,5,
"Actividad economica no especificada (110)",38,,11,13,9,5
"Mujeres (112)",1635,37,462,702,373,61
"Agric., ganadería, caza y silvicultura (113)",336,11,87,99,123,16
"Industrias manufactureras (116)",36,1,13,18,4,
"Suministro de electricidad, gas y agua (117)",1,,1,,,
"Construcción (118)",2,,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",363,7,100,155,85,16
"Venta, mant.y rep. veh.autom.y motoc. (120)",4,,,3,1,
"Comercio al por mayor (121)",20,,6,8,5,1
"Comercio al por menor (122)",339,7,94,144,79,15
"Hoteles y restaurantes (123)",177,7,41,76,38,15
"Trans., almac. y comunicaciones (124)",4,,1,3,,
"Intermediación financiera (125)",1,,1,,,
"Activid.inmobil., empres. y alquileres (126)",12,1,3,5,3,
"Admin.pub. y defensa; p. segur.soc.afil (127)",36,,17,15,4,
"Enseñanza (128)",308,,62,194,51,1
"Servicios sociales y de salud (129)",64,,13,45,6,
"Otras activ. serv.comun.soc y personales (130)",54,,21,23,9,1
"Hogares privados con servicio doméstico (131)",135,10,64,31,26,4
"Actividad economica no especificada (133)",106,,36,38,24,8
,,,,,,
"RURAL (134)",13078,254,4495,4078,3233,1018
"Agric., ganadería, caza y silvicultura (135)",11251,239,3873,3393,2819,927
"Explotación de minas y canteras (137)",13,,6,3,3,1
"Industrias manufactureras (138)",125,1,31,38,39,16
"Suministro de electricidad, gas y agua (139)",6,,4,1,1,
"Construcción (140)",228,1,72,81,65,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",289,2,95,108,70,14
"Venta, mant.y rep. veh.autom.y motoc. (142)",6,,2,4,,
"Comercio al por mayor (143)",13,,5,6,2,
"Comercio al por menor (144)",270,2,88,98,68,14
"Hoteles y restaurantes (145)",125,2,54,40,26,3
"Trans., almac. y comunicaciones (146)",57,,26,27,4,
"Activid.inmobil., empres. y alquileres (148)",17,,3,11,3,
"Admin.pub. y defensa; p. segur.soc.afil (149)",96,,40,37,19,
"Enseñanza (150)",273,,55,153,62,3
"Servicios sociales y de salud (151)",34,,12,19,3,
"Otras activ. serv.comun.soc y personales (152)",47,1,19,16,10,1
"Hogares privados con servicio doméstico (153)",204,8,90,54,37,15
"Actividad economica no especificada (155)",313,,115,97,72,29
"Hombres (156)",10531,191,3617,3285,2592,846
"Agric., ganadería, caza y silvicultura (157)",9549,184,3310,2912,2349,794
"Explotación de minas y canteras (159)",12,,6,3,2,1
"Industrias manufactureras (160)",105,1,27,33,32,12
"Suministro de electricidad, gas y agua (161)",6,,4,1,1,
"Construcción (162)",226,1,71,80,65,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",130,1,40,52,28,9
"Venta, mant.y rep. veh.autom.y motoc. (164)",6,,2,4,,
"Comercio al por mayor (165)",9,,5,3,1,
"Comercio al por menor (166)",115,1,33,45,27,9
"Hoteles y restaurantes (167)",17,,8,3,6,
"Trans., almac. y comunicaciones (168)",57,,26,27,4,
"Activid.inmobil., empres. y alquileres (170)",15,,2,10,3,
"Admin.pub. y defensa; p. segur.soc.afil (171)",70,,22,30,18,
"Enseñanza (172)",150,,33,74,40,3
"Servicios sociales y de salud (173)",15,,3,9,3,
"Otras activ. serv.comun.soc y personales (174)",6,,3,2,1,
"Hogares privados con servicio doméstico (175)",65,4,28,18,9,6
"Actividad economica no especificada (177)",108,,34,31,31,12
"Mujeres (179)",2547,63,878,793,641,172
"Agric., ganadería, caza y silvicultura (180)",1702,55,563,481,470,133
"Explotación de minas y canteras (182)",1,,,,1,
"Industrias manufactureras (183)",20,,4,5,7,4
"Construcción (185)",2,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",159,1,55,56,42,5
"Comercio al por mayor (188)",4,,,3,1,
"Comercio al por menor (189)",155,1,55,53,41,5
"Hoteles y restaurantes (190)",108,2,46,37,20,3
"Activid.inmobil., empres. y alquileres (193)",2,,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",26,,18,7,1,
"Enseñanza (195)",123,,22,79,22,
"Servicios sociales y de salud (196)",19,,9,10,,
"Otras activ. serv.comun.soc y personales (197)",41,1,16,14,9,1
"Hogares privados con servicio doméstico (198)",139,4,62,36,28,9
"Actividad economica no especificada (200)",205,,81,66,41,17
