"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabajador del hogar (054)",474,474,,,
"De 06 a 14 años (056)",196,186,3,6,1
"Empleado (057)",20,19,,1,
"Obrero (058)",33,26,2,4,1
"Trabajador independiente (059)",51,51,,,
"Empleador o patrono (060)",1,1,,,
"Trabajador familiar no remunerado (061)",60,58,1,1,
"Trabajador del hogar (062)",31,31,,,
"De 15 a 29 años (064)",3682,2770,315,219,378
"Empleado (065)",936,465,103,120,248
"Obrero (066)",967,598,151,93,125
"Trabajador independiente (067)",1172,1126,46,,
"Empleador o patrono (068)",53,49,2,1,1
"Trabajador familiar no remunerado (069)",247,225,13,5,4
"Trabajador del hogar (070)",307,307,,,
"De 30 a 44 años (072)",4114,2766,351,358,639
"Empleado (073)",1434,443,190,287,514
"Obrero (074)",726,450,87,68,121
"Trabajador independiente (075)",1617,1559,58,,
"Empleador o patrono (076)",72,58,8,2,4
"Trabajador familiar no remunerado (077)",173,164,8,1,
"Trabajador del hogar (078)",92,92,,,
"De 45 a 64 años (080)",2453,1816,143,161,333
"Empleado (081)",582,161,53,126,242
"Obrero (082)",428,270,39,32,87
"Trabajador independiente (083)",1245,1204,41,,
"Empleador o patrono (084)",52,41,6,2,3
"Trabajador familiar no remunerado (085)",108,102,4,1,1
"Trabajador del hogar (086)",38,38,,,
"De 65 y más años (088)",471,443,13,10,5
"Empleado (089)",28,20,2,4,2
"Obrero (090)",67,57,1,6,3
"Trabajador independiente (091)",316,309,7,,
"Empleador o patrono (092)",15,14,1,,
"Trabajador familiar no remunerado (093)",39,37,2,,
"Trabajador del hogar (094)",6,6,,,
,,,,,
"RURAL (096)",24500,23371,616,233,280
"Empleado (097)",478,232,50,38,158
"Obrero (098)",3046,2484,263,183,116
"Trabajador independiente (099)",14421,14198,223,,
"Empleador o patrono (100)",239,229,7,2,1
"Trabajador familiar no remunerado (101)",6169,6081,73,10,5
"Trabajador del hogar (102)",147,147,,,
"De 06 a 14 años (104)",920,905,12,3,
"Empleado (105)",5,4,,1,
"Obrero (106)",60,57,2,1,
"Trabajador independiente (107)",137,136,1,,
"Trabajador familiar no remunerado (109)",702,692,9,1,
"Trabajador del hogar (110)",16,16,,,
"De 15 a 29 años (112)",9449,8942,274,110,123
"Empleado (113)",193,104,24,20,45
"Obrero (114)",1381,1100,128,80,73
"Trabajador independiente (115)",4200,4130,70,,
"Empleador o patrono (116)",70,65,3,1,1
"Trabajador familiar no remunerado (117)",3516,3454,49,9,4
"Trabajador del hogar (118)",89,89,,,
"De 30 a 44 años (120)",7046,6626,206,87,127
"Empleado (121)",203,83,17,11,92
"Obrero (122)",948,752,86,75,35
"Trabajador independiente (123)",4766,4674,92,,
"Empleador o patrono (124)",82,79,2,1,
"Trabajador familiar no remunerado (125)",1025,1016,9,,
"Trabajador del hogar (126)",22,22,,,
"De 45 a 64 años (128)",5130,4970,99,32,29
"Empleado (129)",64,28,9,6,21
"Obrero (130)",516,443,40,26,7
"Trabajador independiente (131)",3788,3743,45,,
"Empleador o patrono (132)",60,60,,,
"Trabajador familiar no remunerado (133)",685,679,5,,1
"Trabajador del hogar (134)",17,17,,,
"De 65 y más años (136)",1955,1928,25,1,1
"Empleado (137)",13,13,,,
"Obrero (138)",141,132,7,1,1
"Trabajador independiente (139)",1530,1515,15,,
"Empleador o patrono (140)",27,25,2,,
"Trabajador familiar no remunerado (141)",241,240,1,,
"Trabajador del hogar (142)",3,3,,,
