"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"URBANA (060)",4425,39,102,275,493,1024,1485,1007
"De 12 a 14 años (061)",4,,,,,,,4
"De 15 a 19 años (062)",126,,,,,,83,43
"De 20 a 24 años (063)",422,,,,,4,273,145
"De 25 a 29 años (064)",523,,,,,47,341,135
"De 30 a 34 años (065)",562,,,,,111,332,119
"De 35 a 39 años (066)",600,,,,14,216,260,110
"De 40 a 44 años (067)",495,,,,29,245,135,86
"De 45 a 49 años (068)",392,,,,91,182,53,66
"De 50 y más años (069)",1301,39,102,275,359,219,8,299
"PEA (070)",1638,1,21,94,183,460,513,366
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",27,,,,,,16,11
"De 20 a 24 años (073)",111,,,,,1,67,43
"De 25 a 29 años (074)",185,,,,,21,110,54
"De 30 a 34 años (075)",223,,,,,46,125,52
"De 35 a 39 años (076)",292,,,,8,100,124,60
"De 40 a 44 años (077)",224,,,,11,118,46,49
"De 45 a 49 años (078)",179,,,,44,82,21,32
"De 50 y más años (079)",396,1,21,94,120,92,4,64
"Ocupada (080)",1608,1,20,93,182,451,502,359
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",27,,,,,,16,11
"De 20 a 24 años (083)",102,,,,,1,62,39
"De 25 a 29 años (084)",183,,,,,21,109,53
"De 30 a 34 años (085)",219,,,,,45,123,51
"De 35 a 39 años (086)",288,,,,8,98,122,60
"De 40 a 44 años (087)",222,,,,11,117,45,49
"De 45 a 49 años (088)",176,,,,43,81,21,31
"De 50 y más años (089)",390,1,20,93,120,88,4,64
"Desocupada (090)",30,,1,1,1,9,11,7
"De 20 a 24 años (093)",9,,,,,,5,4
"De 25 a 29 años (094)",2,,,,,,1,1
"De 30 a 34 años (095)",4,,,,,1,2,1
"De 35 a 39 años (096)",4,,,,,2,2,
"De 40 a 44 años (097)",2,,,,,1,1,
"De 45 a 49 años (098)",3,,,,1,1,,1
"De 50 y más años (099)",6,,1,1,,4,,
"No PEA (100)",2787,38,81,181,310,564,972,641
"De 12 a 14 años (101)",3,,,,,,,3
"De 15 a 19 años (102)",99,,,,,,67,32
"De 20 a 24 años (103)",311,,,,,3,206,102
"De 25 a 29 años (104)",338,,,,,26,231,81
"De 30 a 34 años (105)",339,,,,,65,207,67
"De 35 a 39 años (106)",308,,,,6,116,136,50
"De 40 a 44 años (107)",271,,,,18,127,89,37
"De 45 a 49 años (108)",213,,,,47,100,32,34
"De 50 y más años (109)",905,38,81,181,239,127,4,235
,,,,,,,,
"RURAL (120)",2649,15,41,130,245,600,1107,511
"De 12 a 14 años (121)",6,,,,,,2,4
"De 15 a 19 años (122)",147,,,,,,81,66
"De 20 a 24 años (123)",355,,,,,3,245,107
"De 25 a 29 años (124)",331,,,,,20,246,65
"De 30 a 34 años (125)",309,,,,,52,223,34
"De 35 a 39 años (126)",327,,,,5,121,160,41
"De 40 a 44 años (127)",261,,,,14,121,94,32
"De 45 a 49 años (128)",213,,,,29,121,44,19
"De 50 y más años (129)",700,15,41,130,197,162,12,143
"PEA (130)",498,1,6,25,59,124,175,108
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",21,,,,,,12,9
"De 20 a 24 años (133)",42,,,,,,24,18
"De 25 a 29 años (134)",64,,,,,2,49,13
"De 30 a 34 años (135)",62,,,,,15,37,10
"De 35 a 39 años (136)",68,,,,3,22,29,14
"De 40 a 44 años (137)",58,,,,2,29,19,8
"De 45 a 49 años (138)",48,,,,11,27,4,6
"De 50 y más años (139)",134,1,6,25,43,29,1,29
"Ocupada (140)",492,1,6,25,59,123,172,106
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",21,,,,,,12,9
"De 20 a 24 años (143)",42,,,,,,24,18
"De 25 a 29 años (144)",63,,,,,2,48,13
"De 30 a 34 años (145)",59,,,,,15,35,9
"De 35 a 39 años (146)",67,,,,3,22,29,13
"De 40 a 44 años (147)",57,,,,2,28,19,8
"De 45 a 49 años (148)",48,,,,11,27,4,6
"De 50 y más años (149)",134,1,6,25,43,29,1,29
"Desocupada (150)",6,,,,,1,3,2
"De 25 a 29 años (154)",1,,,,,,1,
"De 30 a 34 años (155)",3,,,,,,2,1
"De 35 a 39 años (156)",1,,,,,,,1
"De 40 a 44 años (157)",1,,,,,1,,
"No PEA (160)",2151,14,35,105,186,476,932,403
"De 12 a 14 años (161)",5,,,,,,2,3
"De 15 a 19 años (162)",126,,,,,,69,57
"De 20 a 24 años (163)",313,,,,,3,221,89
"De 25 a 29 años (164)",267,,,,,18,197,52
"De 30 a 34 años (165)",247,,,,,37,186,24
"De 35 a 39 años (166)",259,,,,2,99,131,27
"De 40 a 44 años (167)",203,,,,12,92,75,24
"De 45 a 49 años (168)",165,,,,18,94,40,13
"De 50 y más años (169)",566,14,35,105,154,133,11,114
