"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",123,106,,60,36,6,3,1,,,17,168
"De 25 a 29 años (024)",177,152,2,49,49,28,24,,,,25,333
"De 30 a 34 años (025)",207,200,,50,58,40,35,14,2,1,7,558
"De 35 a 39 años (026)",217,211,1,24,39,39,71,29,7,1,6,786
"De 40 a 44 años (027)",207,198,,17,27,39,66,31,15,3,9,823
"De 45 a 49 años (028)",165,161,,10,27,16,36,39,25,8,4,827
"De 50 y más años (029)",583,578,2,38,53,59,139,137,112,38,5,3198
"Desocupada (030)",18,16,,7,4,2,2,,1,,2,38
"De 15 a 19 años (032)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (033)",4,3,,3,,,,,,,1,3
"De 25 a 29 años (034)",4,3,,2,1,,,,,,1,4
"De 30 a 34 años (035)",5,5,,1,,2,2,,,,,16
"De 40 a 44 años (037)",2,2,,,1,,,,1,,,10
"De 50 y más años (039)",1,1,,,1,,,,,,,2
"No PEA (040)",3209,3109,7,426,421,428,744,591,365,127,100,14108
"De 12 a 14 años (041)",5,3,,3,,,,,,,2,3
"De 15 a 19 años (042)",94,82,,69,11,1,1,,,,12,98
"De 20 a 24 años (043)",263,240,1,139,71,23,5,1,,,23,380
"De 25 a 29 años (044)",320,301,,64,96,76,61,2,2,,19,768
"De 30 a 34 años (045)",312,304,,24,69,89,91,26,3,2,8,1028
"De 35 a 39 años (046)",299,289,,13,36,49,96,74,19,2,10,1307
"De 40 a 44 años (047)",266,260,,16,23,32,88,56,36,9,6,1307
"De 45 a 49 años (048)",214,213,,18,15,19,54,53,40,14,1,1176
"De 50 y más años (049)",1436,1417,6,80,100,139,348,379,265,100,19,8041
,,,,,,,,,,,,
"URBANA (060)",1553,1463,5,250,294,233,327,212,105,37,90,5634
"De 12 a 14 años (061)",3,3,,3,,,,,,,,3
"De 15 a 19 años (062)",30,24,,21,2,,1,,,,6,29
"De 20 a 24 años (063)",132,110,1,66,35,5,2,1,,,22,167
"De 25 a 29 años (064)",168,141,2,49,50,29,11,,,,27,284
"De 30 a 34 años (065)",183,176,,43,55,46,24,7,,1,7,450
"De 35 a 39 años (066)",188,179,1,12,48,40,48,25,5,,9,633
"De 40 a 44 años (067)",166,155,,13,25,37,53,19,6,2,11,595
"De 45 a 49 años (068)",103,101,,10,18,11,24,28,7,3,2,458
"De 50 y más años (069)",580,574,1,33,61,65,164,132,87,31,6,3015
"PEA (070)",675,622,3,132,151,110,130,61,29,6,53,2046
"De 12 a 14 años (071)",2,2,,2,,,,,,,,2
"De 15 a 19 años (072)",7,6,,6,,,,,,,1,6
"De 20 a 24 años (073)",44,34,,24,8,1,,1,,,10,49
"De 25 a 29 años (074)",87,66,2,28,25,10,1,,,,21,113
"De 30 a 34 años (075)",106,102,,35,33,21,10,2,,1,4,234
"De 35 a 39 años (076)",104,99,1,12,30,25,24,6,1,,5,296
"De 40 a 44 años (077)",106,97,,11,19,27,31,6,3,,9,327
"De 45 a 49 años (078)",57,55,,4,15,4,14,14,4,,2,234
"De 50 y más años (079)",162,161,,10,21,22,50,32,21,5,1,785
"Ocupada (080)",659,608,3,126,148,108,128,61,28,6,51,2011
"De 12 a 14 años (081)",2,2,,2,,,,,,,,2
"De 15 a 19 años (082)",6,5,,5,,,,,,,1,5
"De 20 a 24 años (083)",41,32,,22,8,1,,1,,,9,47
"De 25 a 29 años (084)",83,63,2,26,24,10,1,,,,20,109
"De 30 a 34 años (085)",101,97,,34,33,19,8,2,,1,4,218
"De 35 a 39 años (086)",104,99,1,12,30,25,24,6,1,,5,296
"De 40 a 44 años (087)",104,95,,11,18,27,31,6,2,,9,317
"De 45 a 49 años (088)",57,55,,4,15,4,14,14,4,,2,234
"De 50 y más años (089)",161,160,,10,20,22,50,32,21,5,1,783
"Desocupada (090)",16,14,,6,3,2,2,,1,,2,35
"De 15 a 19 años (092)",1,1,,1,,,,,,,,1
"De 20 a 24 años (093)",3,2,,2,,,,,,,1,2
"De 25 a 29 años (094)",4,3,,2,1,,,,,,1,4
"De 30 a 34 años (095)",5,5,,1,,2,2,,,,,16
"De 40 a 44 años (097)",2,2,,,1,,,,1,,,10
"De 50 y más años (099)",1,1,,,1,,,,,,,2
"No PEA (100)",878,841,2,118,143,123,197,151,76,31,37,3588
"De 12 a 14 años (101)",1,1,,1,,,,,,,,1
"De 15 a 19 años (102)",23,18,,15,2,,1,,,,5,23
"De 20 a 24 años (103)",88,76,1,42,27,4,2,,,,12,118
"De 25 a 29 años (104)",81,75,,21,25,19,10,,,,6,171
"De 30 a 34 años (105)",77,74,,8,22,25,14,5,,,3,216
"De 35 a 39 años (106)",84,80,,,18,15,24,19,4,,4,337
"De 40 a 44 años (107)",60,58,,2,6,10,22,13,3,2,2,268
"De 45 a 49 años (108)",46,46,,6,3,7,10,14,3,3,,224
"De 50 y más años (109)",418,413,1,23,40,43,114,100,66,26,5,2230
,,,,,,,,,,,,
"RURAL (120)",3388,3300,7,460,422,425,793,630,422,141,88,15241
"De 12 a 14 años (121)",5,3,,3,,,,,,,2,3
"De 15 a 19 años (122)",98,89,,75,12,2,,,,,9,105
"De 20 a 24 años (123)",258,239,,136,72,24,6,1,,,19,384
"De 25 a 29 años (124)",333,315,,66,96,75,74,2,2,,18,821
"De 30 a 34 años (125)",341,333,,32,72,85,104,33,5,2,8,1152
"De 35 a 39 años (126)",328,321,,25,27,48,119,78,21,3,7,1460
"De 40 a 44 años (127)",309,305,,20,26,34,101,68,46,10,4,1545
"De 45 a 49 años (128)",276,273,,18,24,24,66,64,58,19,3,1545
"De 50 y más años (129)",1440,1422,7,85,93,133,323,384,290,107,18,8226
"PEA (130)",1057,1032,2,152,144,120,246,190,133,45,25,4721
"De 12 a 14 años (131)",1,1,,1,,,,,,,,1
"De 15 a 19 años (132)",27,25,,21,3,1,,,,,2,30
"De 20 a 24 años (133)",83,75,,39,28,5,3,,,,8,122
"De 25 a 29 años (134)",94,89,,23,25,18,23,,,,5,224
"De 30 a 34 años (135)",106,103,,16,25,21,27,12,2,,3,340
"De 35 a 39 años (136)",113,112,,12,9,14,47,23,6,1,1,490
"De 40 a 44 años (137)",103,103,,6,9,12,35,25,13,3,,506
"De 45 a 49 años (138)",108,106,,6,12,12,22,25,21,8,2,593
"De 50 y más años (139)",422,418,2,28,33,37,89,105,91,33,4,2415
"Ocupada (140)",1055,1030,2,151,143,120,246,190,133,45,25,4718
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",26,24,,21,2,1,,,,,2,28
"De 20 a 24 años (143)",82,74,,38,28,5,3,,,,8,121
"De 25 a 29 años (144)",94,89,,23,25,18,23,,,,5,224
"De 30 a 34 años (145)",106,103,,16,25,21,27,12,2,,3,340
"De 35 a 39 años (146)",113,112,,12,9,14,47,23,6,1,1,490
"De 40 a 44 años (147)",103,103,,6,9,12,35,25,13,3,,506
"De 45 a 49 años (148)",108,106,,6,12,12,22,25,21,8,2,593
"De 50 y más años (149)",422,418,2,28,33,37,89,105,91,33,4,2415
"Desocupada (150)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (152)",1,1,,,1,,,,,,,2
"De 20 a 24 años (153)",1,1,,1,,,,,,,,1
"No PEA (160)",2331,2268,5,308,278,305,547,440,289,96,63,10520
"De 12 a 14 años (161)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (162)",71,64,,54,9,1,,,,,7,75
"De 20 a 24 años (163)",175,164,,97,44,19,3,1,,,11,262
"De 25 a 29 años (164)",239,226,,43,71,57,51,2,2,,13,597
"De 30 a 34 años (165)",235,230,,16,47,64,77,21,3,2,5,812
"De 35 a 39 años (166)",215,209,,13,18,34,72,55,15,2,6,970
"De 40 a 44 años (167)",206,202,,14,17,22,66,43,33,7,4,1039
"De 45 a 49 años (168)",168,167,,12,12,12,44,39,37,11,1,952
"De 50 y más años (169)",1018,1004,5,57,60,96,234,279,199,74,14,5811
