"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"Ocupada (020)",21859,20682,121,5440,5068,3602,3842,1734,694,181,1177,62045
"De 12 a 14 años (021)",9,6,1,5,,,,,,,3,5
"De 15 a 19 años (022)",367,343,7,294,36,4,2,,,,24,386
"De 20 a 24 años (023)",1877,1533,22,1063,357,70,17,4,,,344,2087
"De 25 a 29 años (024)",3040,2645,18,1352,836,303,126,7,3,,395,4535
"De 30 a 34 años (025)",3464,3285,12,1109,1139,554,403,66,1,1,179,7213
"De 35 a 39 años (026)",3334,3257,13,670,1020,767,641,120,23,3,77,8757
"De 40 a 44 años (027)",2925,2878,9,353,732,717,720,254,81,12,47,9515
"De 45 a 49 años (028)",2296,2267,12,246,434,518,635,293,103,26,29,8466
"De 50 y más años (029)",4547,4468,27,348,514,669,1298,990,483,139,79,21081
"Desocupada (030)",816,714,3,291,172,103,87,47,10,1,102,1716
"De 15 a 19 años (032)",30,28,2,22,4,,,,,,2,30
"De 20 a 24 años (033)",140,106,,75,27,4,,,,,34,141
"De 25 a 29 años (034)",178,135,1,81,35,15,2,1,,,43,210
"De 30 a 34 años (035)",149,138,,55,44,23,15,1,,,11,282
"De 35 a 39 años (036)",142,135,,33,33,35,25,9,,,7,368
"De 40 a 44 años (037)",66,63,,14,14,14,11,9,1,,3,198
"De 45 a 49 años (038)",45,44,,5,11,4,12,8,3,1,1,176
"De 50 y más años (039)",66,65,,6,4,8,22,19,6,,1,311
"No PEA (040)",32882,31242,210,6699,5862,4549,6851,4432,2040,599,1640,114449
"De 12 a 14 años (041)",87,36,7,23,6,,,,,,51,35
"De 15 a 19 años (042)",1161,1063,30,907,111,14,1,,,,98,1175
"De 20 a 24 años (043)",4153,3453,37,2145,999,230,40,2,,,700,5013
"De 25 a 29 años (044)",4398,4043,19,1482,1382,777,357,23,3,,355,8255
"De 30 a 34 años (045)",3918,3803,12,735,1154,882,847,162,11,,115,10481
"De 35 a 39 años (046)",3261,3208,11,340,637,723,1016,379,89,13,53,11514
"De 40 a 44 años (047)",2856,2812,13,219,356,458,930,587,204,45,44,12397
"De 45 a 49 años (048)",2205,2177,8,134,221,301,648,525,263,77,28,10802
"De 50 y más años (049)",10843,10647,73,714,996,1164,3012,2754,1470,464,196,54777
,,,,,,,,,,,,
"URBANA (060)",40303,37936,252,9749,8742,6214,7308,3790,1487,394,2367,118995
"De 12 a 14 años (061)",66,27,5,18,4,,,,,,39,26
"De 15 a 19 años (062)",943,877,27,743,89,15,3,,,,66,978
"De 20 a 24 años (063)",4347,3452,47,2376,829,165,30,5,,,895,4688
"De 25 a 29 años (064)",5730,5040,28,2439,1655,664,240,12,2,,690,8845
"De 30 a 34 años (065)",5746,5492,22,1676,1940,1035,711,101,6,1,254,12398
"De 35 a 39 años (066)",5157,5050,18,914,1506,1221,1109,241,37,4,107,14241
"De 40 a 44 años (067)",4440,4369,17,494,995,1032,1197,483,134,17,71,15217
"De 45 a 49 años (068)",3385,3344,15,314,593,706,990,520,168,38,41,13131
"De 50 y más años (069)",10489,10285,73,775,1131,1376,3028,2428,1140,334,204,49471
"PEA (070)",19930,18792,106,5175,4833,3314,3320,1421,493,130,1138,53894
"De 12 a 14 años (071)",7,4,,4,,,,,,,3,4
"De 15 a 19 años (072)",289,273,8,226,33,4,2,,,,16,312
"De 20 a 24 años (073)",1691,1363,20,967,302,60,11,3,,,328,1818
"De 25 a 29 años (074)",2845,2441,15,1312,771,240,97,6,,,404,4020
"De 30 a 34 años (075)",3253,3077,11,1107,1100,499,317,42,,1,176,6439
"De 35 a 39 años (076)",3151,3075,11,667,1010,718,559,96,11,3,76,7966
"De 40 a 44 años (077)",2716,2673,7,350,720,688,626,214,61,7,43,8515
"De 45 a 49 años (078)",2116,2089,10,234,430,497,587,247,69,15,27,7466
"De 50 y más años (079)",3862,3797,24,308,467,608,1121,813,352,104,65,17354
"Ocupada (080)",19155,18108,103,4895,4667,3216,3235,1377,486,129,1047,52271
"De 12 a 14 años (081)",7,4,,4,,,,,,,3,4
"De 15 a 19 años (082)",264,249,6,208,29,4,2,,,,15,286
"De 20 a 24 años (083)",1563,1262,20,895,277,56,11,3,,,301,1684
"De 25 a 29 años (084)",2672,2309,14,1232,737,226,95,5,,,363,3816
"De 30 a 34 años (085)",3110,2945,11,1054,1058,478,302,41,,1,165,6169
"De 35 a 39 años (086)",3014,2944,11,634,977,685,536,87,11,3,70,7613
"De 40 a 44 años (087)",2651,2611,7,336,706,674,615,206,60,7,40,8323
"De 45 a 49 años (088)",2072,2046,10,229,419,493,575,240,66,14,26,7297
"De 50 y más años (089)",3802,3738,24,303,464,600,1099,795,349,104,64,17079
"Desocupada (090)",775,684,3,280,166,98,85,44,7,1,91,1623
"De 15 a 19 años (092)",25,24,2,18,4,,,,,,1,26
"De 20 a 24 años (093)",128,101,,72,25,4,,,,,27,134
"De 25 a 29 años (094)",173,132,1,80,34,14,2,1,,,41,204
"De 30 a 34 años (095)",143,132,,53,42,21,15,1,,,11,270
"De 35 a 39 años (096)",137,131,,33,33,33,23,9,,,6,353
"De 40 a 44 años (097)",65,62,,14,14,14,11,8,1,,3,192
"De 45 a 49 años (098)",44,43,,5,11,4,12,7,3,1,1,169
"De 50 y más años (099)",60,59,,5,3,8,22,18,3,,1,275
"No PEA (100)",20373,19144,146,4574,3909,2900,3988,2369,994,264,1229,65101
"De 12 a 14 años (101)",59,23,5,14,4,,,,,,36,22
"De 15 a 19 años (102)",654,604,19,517,56,11,1,,,,50,666
"De 20 a 24 años (103)",2656,2089,27,1409,527,105,19,2,,,567,2870
"De 25 a 29 años (104)",2885,2599,13,1127,884,424,143,6,2,,286,4825
"De 30 a 34 años (105)",2493,2415,11,569,840,536,394,59,6,,78,5959
"De 35 a 39 años (106)",2006,1975,7,247,496,503,550,145,26,1,31,6275
"De 40 a 44 años (107)",1724,1696,10,144,275,344,571,269,73,10,28,6702
"De 45 a 49 años (108)",1269,1255,5,80,163,209,403,273,99,23,14,5665
"De 50 y más años (109)",6627,6488,49,467,664,768,1907,1615,788,230,139,32117
,,,,,,,,,,,,
"RURAL (120)",15254,14702,82,2681,2360,2040,3472,2423,1257,387,552,59215
"De 12 a 14 años (121)",30,15,3,10,2,,,,,,15,14
"De 15 a 19 años (122)",615,557,12,480,62,3,,,,,58,613
"De 20 a 24 años (123)",1823,1640,12,907,554,139,27,1,,,183,2553
"De 25 a 29 años (124)",1886,1783,10,476,598,431,245,19,4,,103,4155
"De 30 a 34 años (125)",1785,1734,2,223,397,424,554,128,6,,51,5578
"De 35 a 39 años (126)",1580,1550,6,129,184,304,573,267,75,12,30,6398
"De 40 a 44 años (127)",1407,1384,5,92,107,157,464,367,152,40,23,6893
"De 45 a 49 años (128)",1161,1144,5,71,73,117,305,306,201,66,17,6313
"De 50 y más años (129)",4967,4895,27,293,383,465,1304,1335,819,269,72,26698
"PEA (130)",2745,2604,18,556,407,391,609,360,211,52,141,9867
"De 12 a 14 años (131)",2,2,1,1,,,,,,,,1
"De 15 a 19 años (132)",108,98,1,90,7,,,,,,10,104
"De 20 a 24 años (133)",326,276,2,171,82,14,6,1,,,50,410
"De 25 a 29 años (134)",373,339,4,121,100,78,31,2,3,,34,725
"De 30 a 34 años (135)",360,346,1,57,83,78,101,25,1,,14,1056
"De 35 a 39 años (136)",325,317,2,36,43,84,107,33,12,,8,1159
"De 40 a 44 años (137)",275,268,2,17,26,43,105,49,21,5,7,1198
"De 45 a 49 años (138)",225,222,2,17,15,25,60,54,37,12,3,1176
"De 50 y más años (139)",751,736,3,46,51,69,199,196,137,35,15,4038
"Ocupada (140)",2704,2574,18,545,401,386,607,357,208,52,130,9774
"De 12 a 14 años (141)",2,2,1,1,,,,,,,,1
"De 15 a 19 años (142)",103,94,1,86,7,,,,,,9,100
"De 20 a 24 años (143)",314,271,2,168,80,14,6,1,,,43,403
"De 25 a 29 años (144)",368,336,4,120,99,77,31,2,3,,32,719
"De 30 a 34 años (145)",354,340,1,55,81,76,101,25,1,,14,1044
"De 35 a 39 años (146)",320,313,2,36,43,82,105,33,12,,7,1144
"De 40 a 44 años (147)",274,267,2,17,26,43,105,48,21,5,7,1192
"De 45 a 49 años (148)",224,221,2,17,15,25,60,53,37,12,3,1169
"De 50 y más años (149)",745,730,3,45,50,69,199,195,134,35,15,4002
"Desocupada (150)",41,30,,11,6,5,2,3,3,,11,93
"De 15 a 19 años (152)",5,4,,4,,,,,,,1,4
"De 20 a 24 años (153)",12,5,,3,2,,,,,,7,7
"De 25 a 29 años (154)",5,3,,1,1,1,,,,,2,6
"De 30 a 34 años (155)",6,6,,2,2,2,,,,,,12
"De 35 a 39 años (156)",5,4,,,,2,2,,,,1,15
"De 40 a 44 años (157)",1,1,,,,,,1,,,,6
"De 45 a 49 años (158)",1,1,,,,,,1,,,,7
"De 50 y más años (159)",6,6,,1,1,,,1,3,,,36
"No PEA (160)",12509,12098,64,2125,1953,1649,2863,2063,1046,335,411,49348
"De 12 a 14 años (161)",28,13,2,9,2,,,,,,15,13
"De 15 a 19 años (162)",507,459,11,390,55,3,,,,,48,509
"De 20 a 24 años (163)",1497,1364,10,736,472,125,21,,,,133,2143
"De 25 a 29 años (164)",1513,1444,6,355,498,353,214,17,1,,69,3430
"De 30 a 34 años (165)",1425,1388,1,166,314,346,453,103,5,,37,4522
"De 35 a 39 años (166)",1255,1233,4,93,141,220,466,234,63,12,22,5239
"De 40 a 44 años (167)",1132,1116,3,75,81,114,359,318,131,35,16,5695
"De 45 a 49 años (168)",936,922,3,54,58,92,245,252,164,54,14,5137
"De 50 y más años (169)",4216,4159,24,247,332,396,1105,1139,682,234,57,22660
